document,0,1,2,3,4,5,6,7,8,9,10,11
50,0.032309987,,,0.2152574,,0.20161708,0.0428087,0.05126951,,0.37482068,0.07600451,
51,,,,0.4698321,0.08397527,0.116503105,0.12658785,0.12485473,0.06672428,,,
52,,,,0.46410397,,0.087769456,,0.21849658,0.20600839,,,
53,,,,0.52610207,0.40178794,0.053636577,,,,,,
54,,,,0.45053893,,,0.053682633,0.076072715,,0.24298708,0.15783527,
55,,,0.08575322,0.5031982,,0.14629346,,0.057188522,0.0823167,0.105620116,,
56,,,,0.32253647,0.21998389,0.045297086,0.2642321,,,0.13581888,,
57,,,,0.19245501,,0.6011507,0.124094404,,,,0.076318085,
58,,,,0.33385673,,0.038800392,0.38425642,,,,0.23168011,
59,,,,0.5141609,,0.060347553,,,0.061821092,0.11106185,0.23489204,
60,,,,0.47725308,,0.047512416,0.19422986,0.11114168,,,0.15378127,
61,,0.13428576,,0.27495518,,0.1277824,,,,0.33922648,0.103594385,
62,,,0.07203393,0.36421067,,0.088131875,,0.07173218,,0.15142612,0.24160606,
63,,,0.17899677,0.38019633,,0.095497414,0.044515215,,,0.13747534,0.15287974,
64,,,0.0414491,0.45758697,0.14096263,,0.16407265,,,,0.1875311,
65,,,0.18136464,0.43798387,,0.08554635,,0.06224149,0.07394302,0.1446779,,
66,,,,0.2909432,,,,,,0.18714249,0.49039954,
67,0.030731905,,,0.61159277,0.22553152,0.036820456,0.07184851,,,,,
68,,0.0811712,0.18191491,0.48606452,,,,,,,0.22768748,
69,,,0.04522483,0.03585701,,,0.3137169,,0.40279332,,0.19174694,
70,,,,0.48678613,0.067183584,0.09006933,,,,0.2397461,0.10099964,
71,,0.07045658,,0.54806733,0.13276248,0.034919012,0.088627465,,,,0.11323028,
72,,0.068773866,0.11003572,0.3705518,0.14184767,,0.076604575,,,0.11782113,,0.10353696
73,0.035749014,,0.13486576,0.29921347,0.2346739,,0.17198364,,,0.013627632,0.09927197,
74,,,,0.3856454,,0.107616715,,0.23546278,,0.09559154,0.15968773,
75,,0.039982777,,0.4891203,0.2572887,0.118126124,,,,,0.080087714,
76,,,,0.31367642,0.17159608,,0.12777932,0.13761789,,,0.23744571,
77,,,,0.40790653,,0.09940224,,,,0.3982248,0.07643248,
78,,0.101681046,,0.37586892,,0.1285361,,,,0.37262002,,
79,,,0.105426796,0.60161847,,0.11410799,0.16375956,,,,,
80,0.02258962,,,0.53453517,,0.19645952,,0.18650891,,,,0.04189085
81,,,,0.57727635,,0.08032508,0.08226272,0.18212456,,,0.06524518,
82,,,,0.4827751,0.17118745,0.12432526,,,,,0.20617445,
83,,,,0.47580153,,0.04324471,0.019913685,0.27398527,,0.17511046,,
84,,,0.18965803,0.4984178,0.15037356,0.14186248,,,,,,
85,0.01875799,0.19870998,,0.30755487,,0.118361376,,,0.069357775,0.16469565,0.10993749,
86,0.015310356,,0.058673505,0.5832942,0.31618944,,,,,,0.014522021,
87,,,,0.4707035,,0.05083018,0.118108064,,,,0.3448883,
88,0.014526138,,,0.20046285,0.16105123,,0.064095184,,,0.110072196,0.43676272,
89,,,,0.5755426,,0.030766223,,,0.14123827,,0.23823088,
90,,,0.07530866,0.4699572,,,,0.11062951,,0.094269305,0.23404096,
91,,,,0.3433207,,0.19078515,,0.20128499,,0.23766337,,
92,,,,0.16241063,,,0.07884502,,0.7507107,,,
93,,,,0.4830699,0.19432549,0.09978347,,0.17640264,,,0.02469112,
94,,,0.175508,0.44302663,,,0.08874119,,,0.27303734,,
95,0.015942365,,0.085234545,0.54067606,,0.034801602,,0.12303338,,0.1053049,0.08185631,
96,0.010880579,0.08535651,0.06907377,0.42993835,,0.033488285,0.070943184,0.08480078,,,0.20895596,
97,,,,0.6132625,,0.021407828,,0.13442431,0.089133136,0.12582383,,
98,,,,0.5406565,0.26214805,,0.070458,,,,,0.0999767
99,,,,0.37611607,0.28370577,0.24639945,0.081902795,,,,,
100,,,,0.2579258,0.08772558,0.1998107,0.051939543,,,0.23626696,0.1581975,
101,,,,0.3723158,0.0980718,0.11661736,,,,0.06875382,0.32769653,
102,,,,0.25337136,0.23411179,0.030472705,,0.08135288,0.15703425,0.22440906,,
103,,,,0.38285533,0.1733024,0.03102881,0.061523613,,0.2334119,,0.110498175,
104,,,0.0910594,0.7668819,,0.07751175,,,,,0.038962133,
105,,,,0.44149336,0.19998571,0.09673215,0.025107391,0.14636916,,,,0.07779097
106,0.02172969,,,0.27520055,,,0.41920727,,0.16024786,0.109514356,,
107,,,,0.44905213,0.13531831,0.14163665,,,,0.15737306,0.09409463,
108,,,0.10067245,0.29249457,0.34560534,0.09678798,,,,,0.1464799,
109,,,,0.6738987,0.17370223,0.063803814,0.06507963,,,,,
110,,0.14159615,,0.8088181,,,,0.030848175,,,,
111,,,,0.5371435,0.09870483,0.082751796,,0.15105441,0.11823832,,,
112,,,,0.54412943,,0.11790637,,0.038256172,,0.15880962,0.12152411,
113,,,,0.401128,0.14299066,,,0.15144488,0.11439572,,0.16883595,
114,,0.15843762,,0.20642738,0.15611945,0.087883875,0.10548337,,0.21595897,0.055350676,,
115,0.012345877,,,0.54356503,0.25612763,0.14423023,,,,,0.029483391,
116,,,0.20877898,0.48417333,,,,0.09188852,,0.19291414,,
117,,,,0.25858486,,0.24575792,,0.10133609,,0.3807801,,
118,,,,0.6552887,0.14519043,0.1777597,,,,,,
119,,,,0.7182233,,,,,0.054755017,0.20225717,,
120,0.010339918,,,0.45015892,0.22351076,0.085921586,0.21699852,,,,,
121,,0.10687341,,0.5772626,,,,,,0.020346027,0.2791,
122,,0.39477676,,0.587413,,,0.01397894,,,,,
123,,,0.28874016,0.59631383,,,,,,0.07279067,0.021901185,
124,0.022346765,,0.11246449,0.50997007,,0.059871167,,,0.08763702,0.19508268,,
125,,,,0.15429512,0.18357126,0.28619826,0.047689892,,,0.24790251,0.0687535,
126,,,,0.4115066,,0.05390932,,,0.2149672,,0.30620503,
127,,0.049431216,,0.3620912,0.04578619,0.33629593,0.11557348,,,0.07555497,,
128,,,0.094797105,0.3609061,0.3710645,0.063303694,,,,0.09333007,,
129,,0.09045749,,0.44015718,0.22278646,0.06524081,,0.06831716,0.09950607,,,
130,,,,0.46878687,,0.14661185,0.18321626,,,,0.1849253,
131,,0.36809683,,0.6302799,,,,,,,,
132,,0.119498186,,0.2517363,0.22756381,0.050245285,0.2089283,0.12797242,,,,
133,0.010657199,0.0855068,0.13486415,0.18834168,0.16573015,0.13865046,,0.10959747,,,0.15502407,
134,,,,0.24462591,0.061031748,0.1463288,0.08226929,,,0.45931694,,
135,,0.08505463,,0.46731275,0.1039691,0.10634325,,,,,0.21945405,
136,,,,0.50054044,,0.042661015,0.10235261,0.16623738,,0.16391094,,
137,,,,0.47583875,,0.11961318,0.049586605,0.18003368,,0.15063998,,
138,,,0.16440405,0.6779361,,,0.022444898,0.11131062,,,,
139,,,,0.274502,,0.553079,0.045833647,0.022600003,,0.091780834,,
140,,,,0.33161837,,0.15580611,0.061218474,0.10286887,,0.21326189,0.12228932,
141,,,0.32392892,0.38806495,,0.04267227,,,,0.219418,,
142,,,0.26391226,0.50267285,,0.0618567,0.06972055,0.07981284,,,,
143,,,,0.22008558,0.25577572,0.49975255,,,,,,
144,,,,0.31192216,0.23872234,0.4241729,,,,,,
145,0.010546736,,0.35772845,0.3914417,,0.17932917,,0.037426148,,,,
146,,,,0.19407287,,0.17432947,,0.037967518,,0.5698903,,
147,,,,0.40225857,0.052897576,0.41931042,0.02191757,0.084064364,,,,
148,,,,0.2459101,0.100021504,0.49437156,,,,0.14307563,,
149,,,0.043729573,0.20871824,,0.70200175,,,0.03364314,,,
150,,,,0.23628345,0.12526853,0.3107668,,,,0.30904904,,
151,,,,0.17388842,0.08175653,0.688918,,,0.03813765,,,
152,,,0.17475975,0.14615555,,0.58197945,,,,0.082306854,,
153,0.017866597,,,0.27746812,0.21246281,0.3861965,,0.090871006,,,,
154,,,,0.50704074,0.18769169,0.28080615,,,,,,
155,,,,0.2843594,,0.24996455,,,,0.44219956,,
156,0.016260738,,,0.3356088,0.17121094,0.27558452,0.040161137,,,0.14532223,,
157,,,0.28883895,0.29804695,,0.14160277,,,,0.24486189,,
158,,,0.13352418,0.22170092,,0.615772,,,,,,
159,,,,0.17051265,0.24405934,0.5654951,,,,,,
160,,,,0.32542232,,0.64436245,,,,,,
161,,,,0.36746642,0.13201109,0.30627656,,,,0.11728156,0.054011006,
162,0.023934653,0.06504064,,0.053439558,,0.65499985,,,,0.14494835,0.042901594,
163,,,,0.10078596,,0.78587115,,,,0.09303913,,
164,,,0.18253185,0.25681084,,0.4615868,,,,0.074016936,,
165,,0.14345866,,0.38077196,,0.19808486,,0.19000615,,0.07085049,,
166,,,,0.4949523,,0.08477259,,0.16132429,,0.24005519,,
167,0.014791375,,,0.10574398,,0.8617391,,,,,,
168,,0.23230042,,0.37492648,,0.25753337,,0.10434601,,,,
169,,,,0.37042966,,0.556502,,,0.03820816,,,
170,,,,0.22573414,0.0974228,0.24514417,,,,0.40367267,,
171,,,,0.265278,,0.12342751,,,,0.5944699,,
172,0.025080949,,0.23168401,0.13757007,0.31815422,0.041634638,,0.13473658,,0.09428593,,
173,,,,0.22615167,,0.712866,,0.042967778,,,,
174,0.033575792,0.08416585,0.13609956,0.21737236,,,,0.5062865,,,,
175,,,,0.17522307,,0.7515794,,,,,,0.041561384
176,,,0.1808623,0.214879,,0.59075457,,,,,,
177,,,,0.24024606,0.11906784,0.2705131,,,,0.2788248,,0.067003846
178,0.04297341,,,0.29785848,,0.25163952,,0.11894093,,0.26865166,,
179,,0.2453999,,0.18845102,,0.5388821,,,,,,
180,,,,0.40268412,,0.4345189,0.015099751,0.041220065,,,,0.08851818
181,,,,0.16955578,0.32869822,0.21977644,,,,0.2564915,,
182,,,,0.0829951,,0.7347584,,0.07004633,,0.094140455,,
183,0.010632734,0.117633484,,0.21917154,0.19319437,0.43917772,,,,,,
184,,,,0.30801713,0.2105472,0.24399698,,,,0.217876,,
185,,,,0.044399288,,0.91523784,,,0.018110432,,,
186,0.015711108,,,0.34726244,0.14776231,0.46601135,,,,,,
187,,,,0.36384785,,0.22334349,,,,0.38118654,,
188,,,,0.052632276,,0.8441739,,,,0.08499694,,
189,,0.20370542,,0.072497785,,0.677338,,,0.022064826,,,
190,,,,0.36362195,,0.60659456,,,,,,
191,,,,0.23901217,,0.7455564,,,,,,
192,,,,0.14621516,0.17420551,0.5603853,,,,0.09586555,,
193,,0.022896187,,0.13900211,,0.76724094,,0.04910558,,,,
194,,,,0.20305307,0.1447487,0.45690715,,0.12559755,,0.052771553,,
195,,,,0.31317887,,0.4910938,,0.1684375,,,,
196,,0.07800524,,0.21266809,,0.070813246,,,,0.6111007,,
197,,,,0.45895484,,0.21420841,,0.3052758,,,,
198,,,,0.26620433,0.18187246,0.27364454,,,,0.25455084,,
199,0.01595266,,,0.43773568,0.10070466,0.15744616,0.045376036,,,0.22201143,,
200,0.04272074,,,0.39501718,0.0654484,0.03644098,,,,0.44781533,,
201,,,,0.32528323,0.11582018,0.26483655,,0.27611017,,,,
202,,,0.1576829,0.2912151,,0.43918577,,0.08775079,,,,
203,,0.054629564,,0.13696618,,0.7866239,,,,,,
204,,,,0.4782773,,0.48875687,,,,,,
205,,0.04943698,,0.36861572,,0.53140384,,,,,0.023693874,
206,,0.21827263,,0.08429679,,0.2158808,,,,0.45736414,,
207,0.01849995,0.05608321,,0.14029378,0.32129952,0.39144468,,,,0.055773307,,
208,,,0.053061552,0.55689585,,0.3320396,,0.0362048,,,,
209,,,0.25112036,0.10517928,,0.08298999,0.019277541,0.12584099,,0.39647058,,
210,0.021640254,0.08619702,,0.22170657,,0.16682558,,0.21823347,,0.2643705,,
211,,,,0.6764172,,0.017435893,,0.13619198,,0.14721687,,
212,0.011218242,,0.07295166,0.07242454,,0.8299206,,,,,,
213,,,0.0933932,0.25873312,0.33968022,0.284124,,,,,,
214,,,,0.21132518,,0.6283376,,,,0.09266456,,0.05469365
215,,0.17076236,,0.13952611,0.06694483,0.25326103,,,,0.30967578,0.038975168,
216,,,,0.14030159,,0.6848761,,,,0.14614943,,
217,0.014734557,,,0.38315985,,0.3862847,,0.06943511,,0.12200857,,
218,,,,0.3470269,,0.25632533,,,,0.37499744,,
219,,,,0.11293711,,0.05412347,,,,0.7991073,,
220,0.020572454,,0.053260107,0.15709364,,0.69134116,,0.067427345,,,,
221,,,,0.20804653,,0.33800155,,0.07320675,,0.35827467,,
222,,,,0.3498827,,0.35329643,,0.06784994,,0.21455885,,
223,,,,0.46910086,,0.15668654,,,,0.3493804,,
224,,,,0.3252899,,0.076587595,,0.07949558,,0.4976368,,
225,,,,0.5958861,,0.10014322,,0.2746457,,,,
226,,,,0.16329275,,0.5428158,,,,0.23121336,0.037433036,
227,0.02829237,,0.12399865,0.34907737,0.23336013,0.2493483,,,,,,
228,,,,0.34354377,,0.07612139,,0.14931668,,0.40998238,,
229,,,,0.2921102,0.14956479,0.46169817,,0.06984992,,,,
230,,,,0.35713688,,0.29591987,0.023317497,,,0.30448976,,
231,,,,0.27025035,0.20544557,0.47248137,,0.03983801,,,,
232,,,,0.21156274,,0.76171345,,,,,,
233,,,0.1520378,0.2088615,,0.24015181,,,,0.37343085,,
234,,,,0.3971573,,0.5549889,,0.02479158,,,,
235,0.018494079,,,0.41036648,,0.37734163,,,,0.15728886,0.017131083,
236,,,0.22575407,0.3541384,0.1680418,0.027986525,,,,0.20604414,,
237,,,0.038964976,0.20784491,,0.7386806,,,,,,
238,,,,0.11272933,,0.050057568,,,,0.7899272,,0.032232963
239,,,,0.3531032,,0.50153464,,,,0.12068897,,
240,,,0.079229474,0.5780423,,0.089005716,,0.13052844,,,,0.10018817
241,,,,0.55889624,,0.14361924,,0.10253158,,0.17309852,,
242,,0.057870694,,0.4980662,,0.24711007,0.039849684,0.13327408,,,,
243,,,,0.4554164,0.26065347,0.25481787,,,,,,
244,,,,0.20293106,0.12561014,0.5140489,,,,0.1355932,,
245,0.029928079,,,0.21590413,,0.119017586,,,,0.61837816,,
246,,,,0.18435133,0.0824809,0.63155234,0.07726037,,,,,
247,,,,0.32758182,0.2793453,0.08568638,,,,0.2851112,,
248,0.015998766,,,0.1617366,,0.4884931,,,,0.30017257,0.024592213,
249,0.08147974,,,0.17734511,0.13286805,0.13352445,,0.14175922,,0.32202914,,
250,,0.12763885,,0.33397204,0.13558131,0.38324615,,,,,,
251,,0.20177789,,0.32516375,,0.40159374,,,0.049678244,,,
252,,,0.06460401,0.13342369,,0.78907126,,,,,,
253,0.2906518,,,0.2981414,,,,,0.021846645,0.2596429,,0.12517259
254,,,,0.3913163,0.18598086,0.020788986,0.017115852,,,0.36071822,,
255,,,,0.47057387,0.3174611,0.18235782,,,,,,
256,0.015625106,,,0.32396615,0.08562728,0.07561894,,,,0.4615961,0.02171345,
257,,,,0.3227845,0.06128213,0.3963102,,0.09029146,,0.11761419,,
258,,,,0.13841875,,0.11589059,,0.10202092,,0.57702804,0.05004866,
259,,,,0.22474948,,0.53985953,,,,0.21797615,,
260,,,,0.36459616,,0.16938639,,,,0.43727252,,
261,0.010507975,,,0.67700124,,0.11143395,,0.041363303,,0.05730102,,0.083676524
262,,,,0.30500382,,0.2169103,,0.06077225,,0.39683113,,
263,,,,0.26385465,0.19730245,0.061969716,,,,0.45816156,,
264,0.1436241,,,0.060368307,,0.052527152,,0.277037,,0.45572826,,
265,,,0.099142715,0.11385098,,0.7779013,,,,,,
266,,,,0.50752115,,0.07058816,,,,0.39598283,,
267,0.018759508,,,0.17754307,,0.36395487,,,,0.4197165,,
268,0.071383126,,,0.22372308,,0.28440493,,,,0.36393943,0.044391993,
269,,,,0.23291981,,0.60684884,,,,0.142658,,
270,0.015986133,,,0.5748791,,0.16584417,,0.11657946,,0.10623171,,
271,0.033541933,,0.11614153,0.16492431,,,,,,0.59712636,0.0691377,
272,,,0.21493511,0.331635,,0.32552546,,,,0.106233954,,
273,,,,0.33063737,,0.13773492,,,,0.504044,,
274,,0.05206192,0.09679081,0.36757097,,0.42549768,,,,0.045909807,,
275,0.012822304,0.5766618,,0.34536564,,,,,,,0.05928999,
276,0.011293398,,0.15786116,0.2561632,0.1079308,,,0.21914145,,0.23107286,,
277,,,,0.24789469,,0.08524225,,0.08873064,,0.55448943,,
278,0.01833666,,,0.23565121,,0.18209074,,0.03770742,,0.5041897,,
279,,,,0.20327778,0.34108144,0.118594095,,,,0.2392914,0.07517187,
280,0.025521949,,,0.2133668,0.14459033,0.023733718,,,0.07247989,0.5082646,,
281,,,,0.3976896,,0.24108851,,,,0.292966,0.052909337,
282,0.010065399,,,0.14217442,,0.41193765,,,,0.4015721,,0.021810036
283,,,0.17629316,0.52385265,,0.06159927,,,,0.21112265,,
284,,,,0.43888512,,0.3825881,,,,0.16075334,,
285,,,,0.09737983,,0.8588861,,,,,0.03199295,
286,,,,0.3055186,,0.6571213,,,,,,0.021655882
287,,,,0.3870044,,0.27739158,,0.11229407,,0.20760633,,
288,,,,0.17491014,0.09281046,0.68540823,,0.035478,,,,
289,,0.059847146,,0.25239682,,0.5779062,,0.028337099,,,0.025567453,0.045367103
290,0.0127106905,,,0.2648618,,0.5960168,,,,0.08489404,,0.02762157
291,0.045057088,,,0.24168502,0.51762444,0.08795496,,,,0.08668451,,
292,,,,0.20258284,0.12631963,0.5239121,,0.04035863,,0.089021534,,
293,0.011260365,,,0.408091,,0.09816402,,,,0.4577349,,
294,0.01703923,,,0.3192701,,0.2724998,,,0.05858795,0.3137432,,
295,,,,0.45639768,,0.519429,,,,,,
296,,,,0.4129252,,0.08845917,,,,0.4687639,,
297,,0.03828432,,0.031574376,,0.85052145,,0.07294844,,,,
298,,,,0.28137174,,0.31841543,,,,0.37247652,,
299,0.01366081,,0.16916081,0.101169065,,0.09841328,,,,0.5945576,,
300,,,,0.41448382,,0.11561324,,,,0.44087207,,
301,,0.0475377,,0.12446529,,0.81612563,,,,,,
302,,,,0.1776326,0.3814668,0.18111698,,,,0.23220831,,
303,,,,0.1951626,,0.48698917,0.026505796,,,0.27156925,,
304,0.028111406,,,0.18872075,,0.24160351,,,,0.4994156,0.024493886,
305,,,,0.14589931,,0.74810976,,,,0.05880847,,0.03313744
306,,,0.09372749,0.27984092,,0.609726,,,,,,
307,,,,0.18465467,0.149556,0.18046641,,,,0.4632156,,
308,0.025947247,,,0.041534014,,0.119799145,,0.098530814,,0.6939647,,
309,,,,0.41555655,,0.5258795,,,,0.039122846,,
310,0.010800726,0.20376809,,0.38946754,0.16431254,0.054540716,,,,0.15814106,,
311,,,0.25455275,0.28618827,,,,,,0.43299636,,
312,,,,0.21333075,,0.25562483,,,,0.4634182,0.04898101,
313,,,,0.25444326,,0.7333844,,,,,,
314,,,,0.18663727,,0.13104628,,,,0.6598837,,
315,,,0.14048517,0.19670503,,0.29982147,,,,0.29566842,0.045072015,
316,,,,0.24819309,,0.25901258,,,,0.4589208,0.019965824,
317,,,,0.24859655,,0.40964028,,,,0.29082173,0.035368912,
318,0.01968286,,,0.09336782,,0.09015031,,,,0.77980506,,
319,,,,0.2917902,,0.09832166,,,,0.58493114,,
320,0.01235417,,,0.3217765,0.16742411,0.12904187,,,,0.34867468,0.010629281,
321,0.060714554,,,0.47329637,0.06893625,0.046283003,,,,0.32928327,,
322,0.02700714,,,0.40747702,0.14345492,0.16450518,,,,0.24084415,,
323,,0.13848314,,0.3392148,,0.11882676,,,,0.38132095,,
324,,,,0.15534039,0.15855345,0.29645976,,,,0.37196764,,
325,,,,0.11621188,,0.80182195,,,,0.0742858,,
326,0.027096959,,,0.18011619,0.058501188,0.40179297,,,,0.31997353,,
327,0.042737458,,,0.32041752,,0.12749434,,,,0.48956916,,
328,,,,0.20328577,,0.09666335,,,,0.67469484,,
329,0.019083,,,0.117701724,,,,,0.02850213,0.8093826,,
330,,,,0.12861478,0.09722937,0.6272616,,,,0.1256868,,
331,0.050715946,,,0.33483025,,,,0.21029486,,0.38363984,,
332,0.04755356,,,0.2619903,,0.10596731,,,,0.4423957,0.12013124,
333,,,,0.2048785,0.027846105,0.73516023,,,0.022087773,,,
334,,,,0.26159397,0.16220969,0.07938517,,,,0.47903696,,
335,,,,0.19944857,,0.29679543,,0.2514513,,0.20452872,0.032833636,
336,,,,0.4776798,0.19122213,0.20111892,,,,0.113451935,,
337,,,,0.2753776,,0.2717542,,0.07025507,,0.31808424,0.04256152,
338,0.01940297,,,0.16356675,0.11488102,0.31016275,,0.040362164,,0.34348905,,
339,,,,0.38001615,,0.12856908,0.029062841,0.2481859,,0.18945262,,
340,,,,0.556668,0.18368036,0.19461408,,,,,,0.043045636
341,,,0.122840375,0.21035762,,,,,,0.64092654,,
342,0.023934435,,,0.33404285,0.141866,0.09360354,,,,0.33789647,0.051003173,
343,,,,0.43545777,,0.17306376,,,,0.35466325,,
344,,,,0.35980228,,0.44850582,,,,0.15178894,0.024409264,
345,,,,0.27956864,,0.34320924,,,,0.32008728,0.02990393,
346,,,,0.26282704,,0.17996135,,,0.12405935,0.40624997,,
347,0.017394042,,,0.24714541,,0.2115882,,,0.04849007,0.45272213,,
348,,,,0.18039869,,,,0.07784706,,0.71568877,,
349,,,0.0764101,0.39052862,,0.29519752,,,,0.2070219,0.014948369,
350,,,0.1951795,0.47769228,0.079131596,0.12474047,,0.106592536,,,,
351,,,,0.51679957,,0.056090485,,0.13784818,,0.2637922,,
352,,,0.23757176,0.28328422,,0.034222312,,,,0.4207837,,
353,0.0908449,0.26923192,,0.1671617,,0.053899914,,0.06107879,0.040133253,0.30788475,,
354,,,,0.3592285,,0.51158524,,0.10983676,,,,
355,,,0.21173564,0.37449414,,0.38730633,,,,,,
356,0.01704906,,,0.38077706,,0.40633783,,0.17512889,,,,
357,,,,0.39273474,,0.22819602,,0.098459065,,0.2651546,,
358,0.015149961,,,0.35152707,,0.40309352,,,,0.21674149,,
359,,,,0.46529287,,0.46776205,,0.0409042,0.01323536,,,
360,,,,0.19044922,,0.79258615,,,,,,
361,0.01648331,0.032495696,,0.30947855,0.2525364,0.37417182,,,,,,
362,0.045608267,0.042485308,,0.38123155,0.26643595,0.18901233,,,,,,0.054169644
363,,0.08011355,,0.49887,,0.15589575,,0.14498572,,0.09817133,,
364,,,,0.64945984,0.17182238,0.0627211,,,,0.10045725,,
365,,,0.14174289,0.72092915,,0.11750533,,,,,,
366,,,,0.21615319,,0.7222051,,0.046882335,,,,
367,,,,0.32153597,,0.49211317,,0.16624738,,,,
368,0.023776073,,0.13270353,0.4442332,,0.34259427,,,,0.03799023,,
369,,,0.024432221,0.21371734,,0.74086815,,,,,,
370,0.019742379,,,0.2953732,0.16590323,0.3135492,,0.08585448,,0.08672929,,0.02358889
371,,,,0.64927745,,0.017763292,,0.08958321,,0.22014588,,
372,,,,0.5119636,,0.30150062,,,,0.15882115,,
373,,,0.2517373,0.4362175,,0.118227236,,,,0.17032774,,
374,,,,0.393411,,0.09848155,,,,0.49415022,,
375,0.018324796,,,0.44530672,,0.40121728,,,0.03897859,0.07884239,,
376,,,,0.116232425,,0.87588465,,,,,,
377,,,0.2234025,0.2845277,,0.4798387,,,,,,
378,,,,0.24588628,,0.5528169,,,,0.19018671,,
379,,,,0.5598529,0.29543963,0.12347702,,,,,,
380,,,,0.36488876,,0.57191485,,0.031100538,0.02221972,,,
381,,,0.28864446,0.46922308,0.06770876,0.15570273,,,,,,
382,0.01260073,0.115472235,,0.33379748,0.049067855,0.47431248,,,,,,
383,0.036103126,,,0.43868366,0.3058976,0.037673477,,0.08272577,,0.08155867,,
384,,0.040045477,,0.2846078,,0.6592072,,,,,,
385,,,,0.4064533,,0.535589,,,,,,0.029200885
386,0.014701033,,,0.28322065,0.10973725,0.57265013,,,,,,
387,,,,0.48627496,,0.3335647,,0.15978387,,,,
