document,0,1,2,3,4,5,6,7,8,9,10,11
31,,0.09905967,0.47715208,,,0.14419886,,0.14445154,,,0.027911425,0.08796361
32,,0.3611535,0.4486098,,0.1350275,,,,,,,0.02889888
33,,,0.46727946,,,,,0.42592654,,,0.038970187,0.043401904
34,,0.047046725,0.19262396,,,,,0.7302513,,,,
35,,0.1701439,0.4934371,,,,,0.24233481,,,,0.06992492
36,0.1366991,,0.487796,,,0.28753445,,,0.06259504,,,
37,,0.12359563,0.38245168,,,0.08438853,,0.3835929,,,,
38,,,0.42228675,,,0.39395493,,0.12416857,,,0.032132808,
39,,0.123686455,0.37229142,,,,,0.17231451,,0.30762798,,
40,,,0.3350186,,,,,0.5878121,,,0.0543535,
41,,0.16607252,0.73554546,,,,,,,,,0.071209304
42,,0.21304019,0.7537768,,,,,,,,,
43,0.1333268,0.15656556,0.30618092,0.18505086,,,,0.035634458,,0.1828279,,
44,0.39627716,,0.11845529,0.15010105,0.14964859,0.015360167,,0.04876687,,0.10955401,,
45,0.051495273,,0.15651438,0.27115685,0.14174251,0.06985073,0.031552497,0.11446986,,0.16252176,,
46,0.12931247,0.044835668,0.12835363,0.35017198,,,,0.27205637,,0.057095826,0.017200107,
47,,0.04450691,,0.94769335,,,,,,,,
48,,,,0.9825856,,,,,,,,0.01245037
49,0.13177611,,,0.19976863,0.048778772,0.12295605,,0.24949265,0.088053495,0.13373668,0.0245762,
50,0.24057218,,0.059233315,0.06912182,0.025574822,0.10273112,,0.3464465,,0.15501276,,
51,,,0.02011227,0.24779278,,0.07678888,,0.28931868,,0.3575311,,
52,0.022494813,,0.11306841,0.07214505,0.10425496,0.08401762,0.09876891,0.10030909,,0.13315625,0.26061055,0.010964576
53,,,,,,,0.023413654,,0.48269007,,0.4914677,
54,0.29048422,0.07105019,0.2790094,0.034501474,0.026714807,,,0.11641525,,0.18142241,,
55,0.47529796,,0.16313535,0.15977353,0.059812248,,,0.13068491,0.010863824,,,
56,,,,0.8636829,0.07007167,0.060757842,,,,,,
57,0.051582474,,0.18142001,0.26881933,0.21481791,0.06954038,,0.104987785,,0.08978571,0.018201891,
58,,,,0.10023072,0.026962265,0.014355568,0.23300588,0.09731995,0.042991236,0.23237935,0.2523043,
59,0.13324434,,0.022491207,0.021269914,,0.03570576,,,0.095574886,0.086978205,0.60028255,
60,0.10548059,,0.031421185,0.017110283,,0.015508047,0.04981956,0.0353003,0.1380381,0.13763356,0.44905317,
61,0.21469721,,0.029606977,0.071393386,0.28488857,0.02940496,0.03070257,,,0.33879262,,
62,0.31280273,0.038060088,0.19803421,0.14809161,,,,0.12687756,,0.16118748,,
63,0.24111219,0.01564585,0.13012584,0.261463,0.10161899,,,0.0820455,0.03347407,0.13231397,,
64,0.42870444,,0.14087778,0.013170504,0.061027233,0.023656974,,0.065387495,,0.26682708,,
65,0.57853776,0.014854756,0.055531073,0.063618585,0.028613955,0.02161013,,,,0.23380992,,
66,0.2657958,,,0.17387833,0.26740542,,0.047306553,,,0.24518871,,
67,0.17607452,,0.02943885,0.31023008,0.2831801,,,0.09297534,,0.07377406,0.024553066,
68,0.26330099,0.08098269,0.087460436,0.021338206,0.04244281,0.09417587,,0.30193153,,0.10797084,,
69,0.13289988,,0.134692,,0.106110215,0.5198047,,0.029756946,,0.055798877,0.017072791,
70,0.2634125,0.08387635,0.12646185,0.048966542,0.023711333,0.39481315,,0.0303074,,0.028143043,,
71,0.17406225,0.060901426,0.014557862,0.04171251,0.17542377,0.4543052,,0.012298854,,0.06227909,,
72,0.16260572,,0.30916324,0.02079208,,0.23870452,0.027819328,0.155434,,0.077726915,,
73,0.15399529,0.110830426,,0.05439697,0.023910262,0.5839278,,0.063987635,,,,
74,0.1405588,0.035411507,0.17447264,0.028379215,0.16221836,0.17755675,,0.057203807,,0.21818753,,
75,0.11833912,0.018286478,0.13755655,0.029123172,0.13146505,0.40357268,0.011786042,0.023950128,,0.12570207,,
76,0.083787955,0.02544892,,0.059014164,0.071371354,0.65558416,0.02679978,,,0.07764525,,
77,,,0.26968,0.03873957,0.10513783,0.57549584,,,,,,
78,0.068787135,0.038658317,0.16234076,,,0.16013151,,0.30573148,,0.25641707,,
79,0.14366429,0.056639053,0.21687628,,0.015626386,0.14356184,,0.01792948,,0.21385959,0.19014686,
80,0.08479339,0.12209216,,0.069820225,,0.7223981,,,,,,
81,0.1345183,0.1223899,0.04394682,0.08074953,,0.5500592,,0.048410323,0.011869007,,,
82,0.07057927,,0.2503383,0.019581098,0.45271483,0.05668522,,0.028853435,0.029268673,0.0841969,,
83,0.29568467,0.032512624,0.39359656,,0.061701696,,,,0.018551784,0.18975344,,
84,0.07151122,0.0482364,0.07456637,,0.08771595,0.08674668,,0.575884,0.05491756,,,
85,0.30252963,0.013434774,0.22635594,,0.090078995,0.011842628,0.016398594,0.23468259,,0.09745017,,
86,,0.12453902,0.03195353,0.015887717,0.25565758,,0.01961926,0.17876095,,0.37187096,,
87,0.25650007,,0.014946457,,0.16684647,0.025182018,,0.1204963,0.013825313,0.39120105,,
88,0.19159772,0.036055107,0.15636364,,0.27173626,0.046398122,0.012767336,0.10675881,,0.17812759,,
89,0.37266684,0.023038495,0.257983,,0.09411902,0.026296569,,0.017862562,,0.20783384,,
90,0.12710337,0.10241207,0.20871627,,0.31188607,0.04005886,,0.037171304,0.01589549,0.15107748,,
91,0.13594845,0.0492932,0.18764958,0.03279415,0.1392138,,,0.072727345,0.012857001,0.35117275,,
92,0.3082021,,0.1849213,0.011960273,0.1375555,,,0.29260743,,0.03961841,0.024769658,
93,0.038834006,,0.263377,,0.39690396,0.031005865,0.01734626,,,0.25223696,,
94,0.28845245,0.121451445,0.28613463,,0.06006912,,,0.15205756,,0.09134456,,
95,0.20790972,0.05524611,0.26831418,,0.10996368,,,0.16476089,,0.075884074,0.11104213,
96,0.31074676,0.05410518,0.45657688,,,0.011329926,,0.030103307,,0.13672425,,
97,0.03365206,0.9156438,,0.024278576,,0.013433928,,,,,,
98,0.17496943,0.06047016,0.42714056,,,0.09656263,,0.0995463,,0.14065601,,
99,0.29177433,0.037147112,0.21179226,,0.29168567,,,0.092010245,,0.047734164,0.017934863,
100,0.20225385,0.040807936,0.20441954,,0.22506057,,,0.16033132,,0.13660878,0.023920327,
101,0.17035697,0.09338828,0.44363934,,0.061323572,,,,,0.2075435,0.023241166,
102,,,,,,,,,,,0.99435306,
103,0.14002348,0.019176051,0.23029082,0.020413784,0.053835396,0.036656715,,0.13802171,0.02168134,0.3329038,,
104,,,0.027091453,,0.058936104,,0.18830149,,0.45933872,,0.2633215,
105,0.33651134,0.06454447,0.19174626,,0.13770694,,,0.16992421,,0.09925224,,
106,0.25006294,0.07626678,0.29346743,0.012368017,0.05800579,0.020106364,,,,0.27600783,,
107,0.33976477,0.03325536,0.16307107,,0.1183799,0.030379152,,0.068489514,0.011974225,0.23443024,,
108,0.08616647,0.04804308,0.16299818,,0.04297519,0.05797111,0.015259589,0.2912123,,0.2907376,,
109,0.13519141,0.06076831,0.12864418,0.029475193,0.14062078,0.029334236,,0.21139354,,0.25713584,,
110,0.24564166,,,,0.014212325,,0.025843393,0.054449882,0.1457907,0.09553298,0.4107124,
111,0.27311307,,0.15381558,0.023979781,0.23315309,0.06186365,0.010092787,0.15012905,,0.08641142,,
112,0.45230585,,0.18359087,0.017398784,0.104020745,0.018812798,,,0.033400796,0.18366316,,
113,0.2656023,0.06689811,0.27689415,,0.10948994,,0.0161538,0.10456975,,0.15132152,,
114,0.38069218,,0.1830967,,0.0112854615,0.08846216,,0.053139918,,0.2829387,,
115,0.1804279,,0.122968115,,0.22390634,0.02878486,0.011741211,0.09215971,,0.33974028,,
116,0.32334164,0.04331388,0.16508077,,0.13670118,,,0.06901008,,0.24490179,,
117,0.131346,0.07419606,0.2909544,,0.14546357,0.059449878,,0.07605579,,0.18117452,0.033216387,
118,0.22588462,0.084755234,0.2536544,,0.21906286,,,0.10844251,0.01243055,0.08796,,
119,0.2702286,0.03436572,0.1427565,0.012891586,0.21075283,0.033172786,,0.21539158,,0.08023718,,
120,0.3172462,,0.23719503,,0.12044893,0.0627649,,0.12544173,,0.12672374,,
121,0.2463045,0.13750707,0.18620953,,0.12553613,0.011360555,0.026635753,0.039674066,,0.226579,,
122,0.23739295,,0.1126061,,0.37207532,0.03367544,0.021510301,0.043137558,,0.16827975,,
123,0.38665724,0.060825873,0.2202857,,0.1187166,,,0.175589,0.02486937,,,
124,0.4772326,,0.082155116,,0.26804435,0.014992761,,0.020299258,,0.12733002,,
125,0.14335759,0.07724921,0.33498648,,0.18069544,,,0.089419045,,0.1737597,,
126,0.45916754,0.012530161,0.0954592,0.013337478,0.21884492,,,0.17488034,,,0.017090468,
127,0.18092747,0.08287711,0.17067857,,,0.029956343,,0.19811435,,0.33114392,,
128,0.30858815,0.0523478,0.47131515,0.012819157,0.08572832,,,0.018198648,,0.047309663,,
129,0.24379972,0.012503362,0.22726353,,0.18946405,0.031708144,0.012796836,0.03964404,,0.24141185,,
130,0.32742265,0.08105655,0.26333997,0.013432547,0.012354695,,0.014344707,0.1387789,,0.1315046,,
131,0.34730062,0.07500155,0.2300714,,0.16848208,,,0.16268851,,,0.013539924,
132,0.24698049,0.08801695,0.2906073,,0.20277505,0.017416108,,,0.02695865,0.11134896,,
133,0.47094685,0.055259943,0.15940833,0.024745919,,,,0.24472162,,0.043560646,,
134,0.28658476,0.08888547,0.16151692,,0.14072734,,,0.26062876,,0.039118856,0.021932557,
135,,0.013289484,,,,0.050240632,0.40544283,,0.047464844,,0.48281002,
136,0.36968347,0.018387143,0.19450033,,0.053888466,0.015912017,,0.17392814,,0.15771769,,
137,0.34465462,0.04290465,0.12701543,0.011427533,0.16349061,,,0.25472322,,0.055273842,,
138,0.051497385,,0.05461777,,0.018087728,0.0142725,0.012223036,0.012922617,0.30185324,0.01198956,0.5192149,
139,0.097986795,0.11819031,0.28179488,,0.050017815,0.013134586,0.103963934,,,0.2011726,0.13059944,
140,0.3862226,,0.12599954,,,,,0.4586198,0.018221125,,,
141,0.2754486,0.04391834,0.44338086,,0.14256755,0.021582069,0.013695183,0.02035642,0.012887391,0.022828534,,
142,0.2640347,0.030312104,0.3275356,,0.20599842,0.04117666,,0.118208826,,0.012336152,,
143,0.34170535,0.056724157,0.31762666,,0.028983233,,,0.04579454,,0.17531987,,
144,0.32039392,0.11033132,0.3022483,,,,,0.16507074,,0.09120405,,
145,0.1465126,0.04287084,0.03454084,0.010883826,0.21433438,,0.14158422,0.07545418,0.11515525,0.109807014,0.10876418,
146,0.55723566,,0.2823882,,,0.05979977,,,,0.09249571,,
147,0.17373869,0.048001833,,,0.25199458,0.012249804,,0.3619441,0.010979293,0.13894957,,
148,0.37564397,0.044729196,0.063311435,,0.2115513,,0.017956296,0.052023314,,0.23184012,,
149,0.25208935,,0.14111285,,0.36257097,,0.026827017,0.2070389,,,,
150,0.26040602,0.056337785,0.14164369,,0.09460583,0.03090211,0.012696237,0.15884598,,0.23629855,,
151,0.19054677,0.060124584,0.36221126,0.022632847,0.0654723,0.033762634,0.012107171,0.095297135,,0.14489178,,
152,0.09357208,,0.39384928,,0.3593206,0.050978724,,0.015267306,,0.062443737,0.018287549,
153,0.42917553,,0.03465516,0.014916554,0.29556534,,,0.035710033,0.01657302,0.17292398,,
154,0.39625847,0.013594843,0.038949035,,0.23238839,,,0.15873797,0.012214899,0.13907458,,
155,0.27104184,0.05272343,0.3001614,0.023437442,0.13372493,0.04603412,0.061641864,0.055518195,,0.05537293,,
156,0.021970505,0.030504156,0.1874087,,0.13669512,0.014838518,,0.32185036,,0.24451831,0.04181235,
157,0.017531443,0.032510962,0.064353704,,0.37002406,0.017771,,0.22001274,,0.2644723,0.012216021,
158,,,0.10617639,,0.19573224,0.07975658,0.0439767,0.36885265,,0.19082926,,
159,0.01680943,,0.079215415,0.011790021,0.22581714,,,0.13033973,,0.5334288,,
160,,0.022922937,,,0.34338057,,,0.08017348,,0.5356382,0.017400967,
161,,0.18232442,0.8166701,,,,,,,,,
162,0.033488367,0.045659117,0.095251165,0.021122029,0.37751284,0.02685287,0.018429887,0.18349822,,0.19802868,,
163,0.026496677,0.116410755,0.18607888,,,0.13647068,,0.37386662,,0.121330716,0.038345907,
164,,0.12520711,0.1310296,,0.19467786,,,,,0.5446908,,
165,0.10434946,0.07010042,0.09773787,,0.019639004,0.09392895,,0.3514587,0.023528112,0.23870943,,
166,0.23438177,0.09352977,0.15512581,,0.06981869,,,0.15229143,,0.2945307,,
167,0.3329118,,0.278118,,0.038501922,0.070599064,0.019608146,0.14721839,,0.103378244,,
168,0.35431615,,0.27181667,,0.15274444,,,0.06114871,,0.15464906,,
169,0.15980169,,0.07057686,,0.2541377,0.044696473,,0.1261597,0.054096367,0.28990757,,
170,0.2638216,,0.10537927,,0.21531118,0.017288495,,0.118931144,,0.27062684,,
171,0.34289303,0.092319645,0.33597037,0.013922613,0.112113595,,,0.09890026,,,,
172,0.035968598,,0.44417545,0.026690627,0.21033092,0.12899753,0.013960868,,,0.13486224,,
173,0.25721967,,0.3772361,,0.19615881,0.10983529,,,0.015325417,0.038753353,,
174,0.24100377,0.11754557,0.32101074,,,,,0.3104498,,,,
175,0.28747007,0.027584126,0.27186832,,0.15384017,0.015001837,,0.12734255,,0.09920941,,
176,0.37035343,,0.15912755,,,0.089701384,,0.30885726,,0.071296446,,
177,0.16404638,0.070012935,0.3243426,0.02908793,0.013807753,0.036368556,,0.098369196,,0.26357573,,
178,,0.068455234,0.16509421,0.01519601,0.029030373,0.10569499,,0.516041,0.037748635,0.06223926,,
179,0.3869167,,0.13992679,0.020368889,0.26356798,0.034633312,0.011407814,,,0.14259014,,
180,,0.08684881,0.60801375,,0.14416943,0.07861595,,,,0.08151672,,
181,0.10532071,,0.26189193,0.03132059,0.108896494,0.0376716,,0.16955099,,0.26997682,,
182,0.21746589,0.05203072,0.3457481,,0.16771536,0.035817806,,0.020877281,0.019135993,0.13155289,,
183,0.24865516,0.03337954,0.15914929,,0.2507315,,,0.14042999,0.017575243,0.14964281,,
184,0.29670933,0.18547909,0.28931704,,,,,0.22777607,,,,
185,0.6570427,,0.04712095,0.024613408,0.19913922,,0.016660517,0.044318255,,,,
186,0.09449372,0.0864227,0.17715898,,0.21888076,0.01976536,0.030116366,0.2799594,,0.07701961,,
187,0.19703132,0.11330429,0.27271017,,0.22455162,,,,,0.17553762,,
188,0.15230513,0.07528018,0.11201213,,0.27371445,0.031882584,,0.2611672,0.014107412,0.043527253,0.035804287,
189,0.23612644,0.10179895,0.38317052,,0.077740245,,0.011171055,0.059903778,,0.12164511,,
190,0.26156414,0.11667212,0.28314188,0.031223072,0.08385929,,,0.13004526,,0.0930881,,
191,0.46057308,0.046169106,0.23656659,0.010067855,0.085709214,,,0.16039687,,,,
192,0.07581656,,0.033498917,,0.41484743,0.018515041,,0.076281056,0.019283079,0.35680172,,
193,0.19872954,0.07353399,0.24271797,0.024322784,0.19472809,,,0.17958947,,0.0825351,,
194,0.28163433,,0.17547555,0.019724263,0.11860398,0.020892192,0.018747162,0.1772438,,0.1835275,,
195,0.3139669,0.015733764,0.20966417,0.017601456,,0.07861515,0.015372235,0.2227791,,0.122086644,,
196,,,0.21594095,0.028626936,0.102949,0.19204032,,0.29979435,,0.16001783,,
197,0.014436675,0.074422695,0.34844455,0.021651689,0.08042011,0.085489646,,,0.015269724,0.35650688,,
198,0.22681668,0.06467894,0.31892797,,0.16963163,,,,0.011634622,0.20785725,,
199,0.23521712,0.05418897,0.24991588,,0.15155508,,,0.11565275,,0.17235786,0.020610021,
200,0.018758561,0.08703375,0.23087746,0.02760289,0.16231392,0.05039322,,0.3655134,0.013353194,0.03320465,,
201,0.29530406,0.07219514,0.39200965,,0.045935523,,,,,0.19413695,,
202,0.3475493,0.0571339,0.27595457,,,0.047239594,,0.065921344,,0.20020306,,
203,,0.020452762,,0.022758877,0.2970132,,,0.07821784,,0.5603427,0.015062788,
204,0.060967553,0.08738969,0.07508181,,0.2774803,0.03510722,,0.02786541,,0.40912262,0.026517786,
205,0.013754422,0.016330011,0.110170044,0.014874945,0.44178003,0.015404754,,0.03856845,,0.32271066,0.01146107,
206,0.120317176,0.117278494,0.27517882,0.040662274,,,0.016655356,0.42856327,,,,
207,0.15644565,0.06564593,0.17843269,0.0112797795,0.21549433,0.020985013,0.016999846,0.22134322,,0.11200311,,
208,0.0806029,0.09251367,0.09412509,0.018124105,0.24674846,0.017377092,,0.036152273,0.01234185,0.40184146,,
209,0.10182619,0.01879252,0.053710252,0.0421073,0.4339762,0.011094315,,0.27294755,0.013882846,0.041293822,,
210,0.13301127,,,,0.4494525,0.037408095,,0.1982203,,0.15263212,0.022953795,
211,0.099143416,0.0855015,0.16190153,0.012606359,0.14989479,0.0814423,,0.17970274,,0.22946343,,
212,0.04248675,,0.038042594,,0.5589559,,,0.0878279,,0.2500739,0.022199987,
213,0.013712413,0.023655673,0.12031137,,0.374683,0.02759837,,0.20644373,0.025840055,0.20728695,,
214,,0.1462537,0.60685724,0.022468114,0.13848849,0.032146614,0.01235895,,,,,0.041056253
215,,,0.5454871,,,0.17269586,,,0.034622237,0.2356955,,
216,0.046751715,0.016077118,0.138965,0.015240742,0.24914029,0.102292925,,0.20453328,,0.2266539,,
217,0.14618346,,,,0.35283396,,0.013061269,0.0848603,,0.38617477,,
218,0.035213593,0.124396145,0.13012819,,,0.18941922,,0.20531514,,0.31458452,,
219,,,,,0.4007845,0.051868893,0.014468113,0.27142847,,0.22622761,0.021984871,
220,0.08527163,0.038702246,0.01622941,,0.43288052,0.08318396,,0.021945002,0.015611748,0.28633064,,
221,0.07415769,0.024223791,,,0.3985936,0.07480298,,0.18669169,0.013679202,0.1794121,0.04593427,
222,0.18683209,0.11929952,0.36875862,,0.18462442,,,,,0.13227251,,
223,0.14991805,,,,0.20522217,0.072139874,,0.049520917,0.015246616,0.5006936,,
224,,0.061714526,,0.024742236,0.4604244,0.12091068,0.02135541,0.28357962,,,0.019928087,
225,0.15065637,,0.010084656,,0.45379624,,,0.28029987,,0.063133694,0.018834636,
