document,0,1,2,3,4,5,6,7,8,9,10,11
99,0.1707971,,0.34029478,,,,,0.17634958,0.068975605,0.12761082,0.053940486,0.054649584
100,0.08053865,0.22858049,0.25291425,,,,,,0.11447281,0.1998183,0.11529014,
101,0.053533074,0.21768045,0.4226209,,,,,0.046411496,,0.09058159,0.15485899,
102,,0.072768494,0.30647516,,0.21744157,0.22704627,0.15276359,,,,,
103,0.01445703,,0.41212714,,,,0.1644837,0.119179256,,0.07302034,0.2092331,
104,0.056251068,,0.80342495,,,,0.04216806,,0.07169281,,,
105,0.029226232,,0.44818112,0.18060748,0.11060605,,,,0.10387384,0.114584535,,
106,,,0.29895127,,,,,,,0.10378065,0.57884663,
107,0.0835505,0.22176328,0.49812767,,,,,,,0.17027201,,
108,0.066239364,,0.3553053,,,,,0.5546338,,,,
109,0.020201905,,0.74376273,,,,,,0.066925295,0.084949926,0.06670192,
110,,,0.70498955,,,,,,,0.09829578,,0.17816833
111,0.069322504,,0.51267385,,0.08023986,,0.086685136,,,0.18152337,0.03823108,0.022564106
112,0.07803808,0.14065225,0.558809,,,,,,,0.14818211,0.05496192,
113,,,0.43937275,,0.17171484,,0.073992625,,,0.118254654,0.17565343,
114,0.07396793,,0.19127034,,,,0.17105621,0.13699868,,0.079954274,0.15424173,0.17794265
115,0.12980935,,0.65339816,,,,,0.16413581,,0.036461264,,
116,,,0.5346554,,0.09972093,0.17642957,,,0.115916595,0.05364446,,
117,0.24237742,,0.26145685,0.096286856,,0.13822936,,,,0.249939,,
118,0.10042277,,0.69622713,,,,,,0.12163247,0.06196083,,
119,,,0.7455798,,,,0.080618784,,0.011793294,0.1402692,,
120,0.0319116,,0.47334194,,,,,0.09359437,0.06586854,0.11433858,0.20966263,
121,,,0.5938482,,,,0.12264562,,,0.034397237,0.13034616,0.10429361
122,,,0.5002926,,,,,,,,0.01073748,0.48510996
123,,0.106794685,0.7333363,,,,,,0.13642833,,,
124,0.030588841,,0.5240931,,,0.1290053,0.05287873,,0.08667849,0.12703119,0.039358947,
125,0.21666972,0.093820475,0.15380642,,,,,0.19230333,,0.28257746,0.0551817,
126,0.019042866,0.13218561,0.44476008,,,,0.09148153,,,0.011194753,0.29133445,
127,0.30767497,,0.36293334,,,0.05253746,,,0.03756845,0.051995534,0.11370428,0.065558106
128,,,0.43136466,,0.15528934,0.13616721,,,0.15927862,0.100742765,,
129,0.06324139,,0.51142937,,0.19367021,,0.12519301,,,,,0.09016857
130,0.13184896,,0.45605847,,,,,,,0.08798975,0.30753753,
131,,,0.53752786,,,,,,,,,0.46085605
132,0.04153142,,0.2513972,,0.18199646,,,0.07161355,,0.08458381,0.20160016,0.1552595
133,0.06307137,,0.13830493,,0.059534807,,,0.20952319,0.15442681,0.16327222,0.08507824,0.1150554
134,0.11308971,0.112646535,0.21286485,,,0.163367,,,,0.2916187,0.06281368,0.03905478
135,0.07305207,,0.4872011,,,,,0.16568534,,0.06728482,0.11921114,0.07200073
136,0.04772245,,0.45057273,,,,,,,0.2935457,0.10449305,0.07918398
137,0.119029604,,0.43092868,,0.12890445,,,,,0.17722344,0.049956787,0.072799794
138,,,0.73186433,,0.11609536,,,,0.06324516,0.044887573,0.022671483,
139,0.3980563,,0.21743608,,,,,,0.22009523,0.1028466,0.048967477,
140,0.08755553,0.13958883,0.34131727,,0.07733821,0.07100387,,,0.054286476,0.10675282,0.1134995,
141,,,0.4761723,,,0.3222605,,,0.17214093,,,
142,0.027453443,,0.5587545,,0.13027592,,,,0.18602121,,0.074825525,
143,0.36975318,,0.1999631,,0.10146696,,0.037434198,,0.21081285,0.06435412,,
144,0.20315386,,0.23285879,,,,,,0.30845353,0.23305966,,
145,0.08545813,,0.31261173,,0.04841918,,,,0.39575055,0.056447316,,0.08088499
146,0.17008865,,0.13332698,,,0.35867235,,,,0.20364551,,0.11301749
147,0.37120485,,0.3584887,0.058072392,,,,,,0.18988755,,
148,0.43442047,,0.2558024,,0.04480695,0.12591353,,,0.076267324,0.050464164,,
149,0.56272,,0.15169199,,,,0.034438785,,0.23882876,,,
150,0.29063943,,0.2281436,,,0.22144653,,,,0.24036482,,
151,0.5404371,,0.11141941,,,,0.04914573,,0.2379361,0.045555264,,
152,0.4413287,,0.09812317,,,0.108475015,,,0.27394143,0.06496218,,
153,0.30719566,,0.29006803,,0.15024245,,,,0.0934288,0.14325646,,
154,0.1753356,,0.49679023,,,,0.02495029,,0.18126234,0.05106721,,0.054332454
155,0.10354433,,0.26667783,,,0.38957736,,,0.2188002,,,
156,0.23053567,,0.29064912,,,,,0.20160818,,0.18403158,,0.074667305
157,0.057864636,,0.31555727,,,0.25162047,,,0.2630225,0.08812471,,
158,0.48565882,,0.18468258,,,0.08175233,,,0.22161624,,,
159,0.46123078,,0.1787651,,0.064573854,0.06543228,,,0.1300669,0.086735815,,
160,0.48506105,,0.25366235,,,,,,0.17109516,0.06655552,,
161,0.26873395,,0.352786,,,,,0.2098451,,0.14205953,,
162,0.6266395,0.10540956,,,,0.06165427,,,,0.09821155,,0.09060974
163,0.60674715,,,,,,,,0.27442196,0.098434925,,
164,0.31285104,,0.24881056,,,,,,0.3543693,0.057491157,,
165,0.13510253,,0.26292595,,0.14407897,,,,0.0927117,0.13953823,,0.2110604
166,0.07787331,,0.49964058,,0.12830108,0.13897769,,,,0.138536,,
167,0.78192496,,0.06132911,,,,,,0.10873593,0.03247293,,
168,0.24281463,,0.317243,,,,,,,0.14014,,0.26645154
169,0.34253827,,0.27091452,,,,,,0.259332,0.075868905,0.029610788,
170,0.23681718,,0.26694238,,,0.35245398,,,,0.11625173,,
171,0.04863237,,0.2299463,,,0.4318285,,,0.09653396,0.18012479,,
172,,,0.16199164,,0.22782862,0.14150658,,0.12730713,0.17519744,0.14628604,,
173,0.7166333,,0.2280491,,0.04258041,,,,,,,
174,,,0.1398665,,0.40097585,,,,0.10648879,0.2174846,,0.11310908
175,0.6670267,,0.12366949,0.06207986,,,,,0.11885977,,,
176,0.33255568,,0.1376096,,,,,,0.5158999,,,
177,0.23811717,0.0469159,0.26448852,0.06452611,,0.18061292,,,,0.18480371,,
178,0.23700075,,0.29885828,0.041009873,,0.11563981,,,,0.28825185,,
179,0.52734673,,0.15293206,,,0.054116394,,,,,,0.24128576
180,0.428893,,0.4222064,0.086185,,,,,,0.02618504,0.018212952,
181,0.1357196,,0.11722816,,0.10488659,0.20780897,,,0.13429467,0.19194536,,0.09218755
182,0.616427,,,,0.08666616,0.03556601,,,0.18505889,0.06067241,,
183,0.2581131,,0.1203837,,,,,,0.29996505,0.123103656,,0.17795035
184,0.1788028,,0.32712737,,,0.17944582,,,0.086288095,0.21056308,,
185,0.8475561,,,,,,0.013309597,,0.1166838,,,
186,0.28608957,,0.31820178,,,,,,0.25665233,0.11455855,,
187,0.12125965,,0.32849073,,,0.20036425,,,0.12867671,0.20022753,,
188,0.7917039,,,,,,0.0150746945,,0.07018618,0.10731803,,
189,0.6594179,,,,,,0.035697684,,,0.059383452,,0.22158013
190,0.5963503,,0.37855744,,,,,,,,,
191,0.7428764,,0.24122573,,,,,,,,,
192,0.50234705,,0.15765314,,,0.14203703,,0.05073716,0.07197835,0.057473637,,
193,0.7560882,,0.13563494,,0.08238872,,,,,,,
194,0.2932962,0.042555448,0.15431763,,0.1540198,,,,0.21766812,0.12350916,,
195,0.3598615,,0.26919946,,0.1630829,,,,0.18497747,,,
196,0.06550346,,0.12170084,,,0.35895684,,,,0.24277496,,0.18676747
197,0.19301283,,0.4062541,,0.19047162,,,,,0.19105324,,
198,0.13418937,,0.23470697,,,0.21472487,,,0.1938629,0.20138335,,
199,0.15808256,,0.45493937,,,0.08542726,,,,0.16368748,0.048471034,0.06866146
200,0.034873698,,0.38993463,,,0.19707102,0.03710183,,,0.32855317,,
201,0.13541685,,0.26826403,,0.28253075,,,,0.18987492,0.10824498,,
202,0.19447356,,0.1978168,,0.056193613,,,,0.45823547,0.071989,,
203,0.77485424,,0.11741085,,,,,,,0.042282023,,0.050859
204,0.35657007,,0.39491898,,,,,,0.121671066,0.10188366,,
205,0.4971114,0.042419646,0.36694294,,,,,,,0.036105677,,0.034531355
206,0.2147941,,,,,0.33658093,,,,0.1268678,,0.29662982
207,0.35761768,0.044377055,0.17851654,,0.1263346,,,,,0.21486351,,0.061134074
208,0.24607365,,0.54249144,,,,,,0.15343319,0.035040595,,
209,0.03638298,,,,,0.22961637,,0.18214846,0.18049565,0.25477648,,0.098061986
210,0.1334262,,0.15244424,,0.11868532,0.069660425,0.04418624,,0.06354284,0.26049873,,0.14424527
211,0.018107397,,0.6769257,0.030744888,,,,,,0.25100714,,
212,0.7048531,,,,,,,,0.23595321,0.04349769,,
213,0.09251277,,0.15349388,,,,,,0.34293976,0.26626268,,0.12258901
214,0.56361073,0.088126116,0.14773935,,,,,,0.06245414,0.07313326,,0.055216383
215,0.22848722,,0.09616418,,,0.18780965,,0.15780742,,0.1074944,,0.20153297
216,0.43367264,,,,,0.042631697,,,0.3778189,0.11935585,,
217,0.27984744,0.076847434,0.34964052,,,,,,0.11501303,0.15498236,,
218,0.114660144,,0.2768264,,,0.21344258,,,0.21650735,0.1617699,,
219,,,0.08510259,,,0.6261824,,,0.037873708,0.22784953,,
220,0.48259172,,0.06355697,,,,,,0.30356088,0.1384712,,
221,0.22740988,,0.11639398,,0.046182677,0.21050379,,,0.15604448,0.1647677,,0.06517826
222,0.16586912,,0.28881308,,0.035730116,0.1087784,,,0.28020498,0.10964654,,
223,0.15140982,,0.45357943,,,,,,,0.3696563,,
224,0.078846775,,0.23570144,,,0.27963006,,,,0.24786946,,0.1394619
225,0.086159945,,0.57804763,,0.21360019,,,,,0.096787214,,
226,0.44462287,0.17470542,0.15454905,,,,,,0.08224397,0.12173227,,
227,0.18586344,,0.36918554,,,,,0.14217512,0.11396458,0.17375264,,
228,,,0.32198805,,,0.22848,,,0.10737658,0.32036763,,
229,0.33044645,,0.23546171,,0.064971246,,,,0.18692777,0.15827967,,
230,0.16714264,,0.26324186,,,0.107875384,,,0.16130123,0.20855308,0.024327004,0.05573878
231,0.34253126,,0.27118292,,0.14986958,,,,0.19301264,0.032596286,,
232,0.5260133,,0.105774604,,,,,,0.34861946,,,
233,0.13170816,,0.166044,,,0.27181414,,,0.2522395,0.15559526,,
234,0.36543432,,0.278924,,,,,,0.21239671,0.123357475,,
235,0.29192665,,0.37441283,,,,,0.06620179,0.08036639,0.16781418,,
236,,,0.45261613,,0.0670441,0.22937645,,,0.16492505,0.06775615,,
237,0.6628714,,0.18116887,,,,,,0.09738522,0.046911184,,
238,0.03380401,,0.11364917,,,0.68388534,,,,0.15346472,,
239,0.37217084,,0.31811813,,,0.06886007,,,0.2182217,,,
240,0.10643138,,0.65052027,0.09535688,0.119978055,,,,,,,
241,0.052541256,,0.47882938,,0.028702406,,,,0.14617929,0.14895906,,0.1280418
242,0.19951726,,0.4687432,,0.12846413,,,,0.0587636,,0.029489692,0.09446472
243,0.2137766,,0.49430206,,,,,0.12366126,,0.14348733,,
244,0.5165461,,0.24321574,,0.07262124,0.14584383,,,,,,
245,0.11437701,,0.16673817,,,0.385872,,,,0.25762308,,0.060823064
246,0.60664046,,0.17170371,,,,,,,0.12200908,0.08043751,
247,0.04701593,,0.28755632,,,0.04842031,,,0.059321947,0.39862356,,0.14186168
248,0.3555914,0.064810805,0.11477122,,,0.13742593,,,0.15052591,0.16918847,,
249,0.079358384,,0.16146176,,0.054497313,0.16031888,0.031173209,,0.0682061,0.43582168,,
250,0.36218658,,0.31678557,,,,,0.054256614,,0.08568086,,0.16466264
251,0.38748398,,0.28547278,,,,0.05391309,,,0.04177938,,0.21216041
252,0.5941023,,0.050262727,,,,,,0.30766356,0.03897824,,
253,,,0.2238633,0.062344376,,0.05534796,0.07646945,,,0.5774243,,
254,,,0.40474135,,,0.19442046,,,0.037730817,0.32219934,0.02283302,
255,0.08228304,,0.5040798,,0.16262853,0.09109252,,,0.13642861,,,
256,0.020907639,0.18313155,0.35473248,,,0.26031464,,,,0.16283874,,
257,0.28245214,,0.28490418,,0.09949196,,,,0.18209165,0.10676001,,0.033928197
258,0.09092864,0.18996857,0.08416747,,,0.093010135,,,,0.42699268,,0.100902
259,0.531029,,0.21330385,,,0.12896848,,,,0.11155287,,
260,0.16709034,,0.40191188,,,0.4040024,,,,,,
261,,,0.6337804,0.07292743,,,,,0.12068109,0.14722933,,
262,0.18031138,,0.31212318,,0.03948189,0.28569233,,,0.04031598,0.12693174,,
263,0.05020551,,0.3092017,,,0.4138073,,,,0.20783143,,
264,0.030191846,0.042725105,,,,0.09552036,,,0.03774975,0.69616497,,0.08806939
265,0.54994005,,,,,,,,0.41540897,0.02525606,,
266,,,0.4818013,,,0.18961146,,,0.07036518,0.19378288,,0.04398286
267,0.3448266,0.08159746,0.18289769,,,0.28402224,,,,0.08962537,,
268,0.23963635,0.11213763,0.20815484,,,0.13327272,,,,0.29464573,,
269,0.6053243,,0.17251243,,,0.056535415,,,,0.082213506,,0.069623396
270,0.03471117,,0.5645335,,0.05130835,,,,0.17165191,0.15678495,,
271,,0.18057553,0.103443444,,,0.22337826,,,0.044446483,0.27900591,,0.15310736
272,0.20302378,,0.32548586,,,0.10652977,,,0.27569968,0.06983282,,
273,0.12571718,,0.32062012,,,0.30962542,,,,0.21949276,,
274,0.3295099,,0.31280968,,,,,,0.17587921,0.07290536,,0.089715004
275,,,0.17034519,,,,,,,0.09287054,0.04858321,0.68231106
276,,,0.2396337,,0.22038639,0.1519811,,,0.12783934,0.24046528,,
277,0.08043392,,0.27268326,,0.060131002,0.44646665,,,,0.12197284,,
278,0.09126956,,0.17470774,,,0.24675024,,,0.15064833,0.31422457,,
279,0.0881511,0.1745048,0.2975344,,0.21140762,0.20549187,,,,,,
280,,0.1452632,0.18568861,,,0.2310909,0.049168434,,,0.2826408,,0.09421169
281,0.19393538,0.15914403,0.4081818,,,0.0509516,,,,0.17452987,,
282,0.4079375,,0.14121875,,,0.35648662,,,,0.08018013,,
283,,,0.5360556,,,0.16166103,,,0.1892249,0.085618176,,
284,0.26980996,,0.35184276,,,,,,0.17070426,0.13776581,,0.056094155
285,0.66288084,0.07830907,,,,,,,0.24846344,,,
286,0.6426675,,0.29580465,,,,,,,0.052952368,,
287,0.14628804,,0.3051865,,,0.076105066,,,0.18648216,0.23107915,,0.042878754
288,0.6642324,,0.17939666,,0.070649356,,,,,0.07403752,,
289,0.5309483,,0.22094841,0.06665096,,,,0.056814335,,0.08346128,,0.030703876
290,0.5938699,,0.19293547,0.017588677,,,,,,0.10482156,,0.07669
291,0.06984906,,0.3119538,,0.062048893,0.06398189,,0.17372535,,0.3000291,,
292,0.37804687,,0.16676664,,0.0769057,0.0698626,,,0.20391086,0.09566141,,
293,0.08665919,,0.4447553,,,0.32017604,,,,0.124164715,,
294,0.27560985,,0.3287896,,,0.24735901,0.060869638,,,0.068563476,,
295,0.38747293,,0.40264967,,,,,,0.17892224,0.015521187,,
296,0.0854815,,0.48321342,,,0.3608192,,,,0.044067986,,
297,0.8544843,,,,0.10296797,,,,,,,0.03488001
298,0.25660267,,0.20659253,,,0.21036723,,,0.06310521,0.19164568,,0.053905863
299,0.072531894,0.06921459,0.15239218,,,0.5389703,,,0.07745701,0.07076147,,
300,0.10386893,,0.45087412,,,0.3360425,,,,0.08325335,,
301,0.71051306,,0.06059701,,,,,,0.13584732,0.032102045,,0.051878184
302,,,0.1315362,,,0.12321178,,0.17012498,0.25692135,0.29401785,,
303,0.29510218,,0.12413333,,,0.20271277,,,0.26837057,0.072445,0.022328636,
304,0.20979486,0.08877916,0.1934688,,,0.26208594,,,,0.2282822,,
305,0.7565248,,0.12925176,0.04958416,,,,,,0.050400898,,
306,0.33610773,,0.1613403,,,,,,0.40310898,0.08233495,,
307,,,0.1344368,,,0.28578335,,,0.24043888,0.31696498,,
308,,,,,,0.40592676,,,0.14806543,0.41971862,,
309,0.3536152,,0.28284186,,,,,,0.18724793,0.15932824,,
310,0.031593826,,0.36814025,,,0.05804746,0.044623226,,0.049695004,0.16535057,,0.26670098
311,,,0.2896627,,,0.3264452,,,0.13874364,0.17304803,,0.0517672
312,0.22582325,0.14854085,0.22790085,,,0.26024574,,,,0.12130755,,
313,0.71115375,,0.22531542,,,,,,0.0102965515,0.043514356,,
314,0.06941956,,0.1472837,,,0.479391,,,0.057282444,0.22973016,,
315,0.23223145,0.08360962,0.22272201,,,0.29948807,,,0.13916954,,,
316,0.21410699,0.10644738,0.17243208,,,0.12255424,,,,0.30779514,,0.066293605
317,0.3594926,0.12816039,0.22165409,,,,,,,0.2749559,,
318,0.08207502,,0.06802429,,,0.4352892,,,,0.39759156,,
319,0.063776255,,0.2913376,,,0.33205235,,,0.04747809,0.24602687,,
320,0.049821112,0.14371333,0.331424,,,0.1426387,,,0.074563496,0.24782608,,
321,0.048901524,,0.40852022,,,,0.032329503,,,0.3943307,,0.09414795
322,0.060711503,0.07340516,0.40560064,,,0.07133124,,,0.14445674,0.23085971,,
323,0.035597403,0.039961286,0.2490261,,,0.16528909,,,0.10722632,0.17403409,,0.21564186
324,0.28964514,,0.17818232,,,0.2756732,0.038254336,,,0.20534465,,
325,0.6771325,,0.052814893,,,,,,0.1705991,0.09264388,,
326,0.39086175,,0.15990004,,,0.20397092,,,,0.18547489,,0.047050003
327,0.0382702,,0.2764936,,,0.19995801,,,0.13078298,0.3371795,,
328,0.08291156,,0.21555845,,,0.53183794,,,,0.1469104,,
329,,0.07512995,0.12324765,,,0.6387974,,,,0.13828099,,
330,0.60787976,0.054742195,0.13459915,,,0.07612554,,,,0.11544268,,
331,,,0.31416494,,,0.12918301,,,0.029345518,0.50590205,,
332,0.034099195,0.32874346,0.2891872,,,0.15251389,,,,0.17374855,,
333,0.70947397,,0.20280959,,,,0.025471363,,,0.051981837,,
334,0.07357827,,0.2942244,,,0.36840752,0.023458848,,,0.2243534,,
335,0.26607543,,0.16170795,,0.16254428,0.086487755,,0.096441,,0.21371455,,
336,0.10454565,,0.4871701,,,,,,0.13361283,0.2574393,,
337,0.23884554,0.16731414,0.24491228,,,,,,,0.2700605,,0.05643103
338,0.21135202,,0.14098236,,,0.23246598,,,0.1321563,0.2732308,,
339,0.117903575,,0.41379842,0.070965365,0.26812842,0.10396117,,,,,,
340,0.13876264,,0.55526,0.059555706,,,,,0.06538203,0.16144417,,
341,,,0.19189537,,,0.45555326,,,0.0756586,0.17836615,,0.07818027
342,0.05768579,0.12672089,0.37796658,,,0.21311253,,,,0.20365274,,
343,0.16633248,,0.4519004,,,0.2660575,,,,0.08987365,,
344,0.42288718,0.06308182,0.32373565,,,,,,,0.13976865,,0.036935993
345,0.28877896,0.06110871,0.28688625,,,0.22349583,,,0.06408655,0.05538509,,
346,0.17188105,,0.23250388,,,0.24277493,0.15001062,,,0.17943946,,
347,0.20277518,,0.22024967,,,0.314693,0.06676365,,,0.17288183,,
348,,0.053197604,0.17524469,,,0.30907494,,,,0.43896866,,
349,0.20077711,0.08973317,0.37950835,,,0.087962866,,,0.16811386,,,0.05451234
350,0.047664683,,0.49098533,,0.11505618,,,,0.23165615,0.09748715,,
351,0.061935198,,0.4126607,,,,,,,0.37473294,0.0109984055,0.117974445
352,,,0.27492082,,,0.38320228,,,0.20142439,0.11570374,,
353,0.031269267,0.14504111,,,,,,,,0.36152905,,0.44639754
354,0.37447205,,0.29009622,,0.08645916,,,,0.19959658,0.03477605,,
355,0.29689136,,0.3971466,,,0.050673448,,,0.23134822,,,
356,0.32196397,,0.27415565,,,,,,0.098436505,0.21164718,,0.07570893
357,0.15833439,,0.35326526,,,0.16077994,,,0.08624,0.22786665,,
358,0.38242614,0.025381109,0.35645133,,,0.07673937,,,,0.14792578,,
359,0.44823176,,0.4704872,,,,0.012770481,,,0.05549722,,
360,0.7422214,,0.16814946,,,,,,0.07614943,,,
361,0.29283535,,0.2783076,,0.050840233,,,0.073379084,0.09654162,0.13222106,,0.06561469
