document,0,1,2,3,4,5,6,7,8,9,10,11
40,,0.44986933,,,,0.203225,,,,,0.27868634,0.04798277
41,0.06993868,,,0.045695074,,0.8254874,,,,0.034735326,,
42,,0.21599932,,,0.16860892,0.3979143,,,,0.19102341,,
43,,0.15566297,0.027208632,,0.16143256,0.07612133,0.1848241,,0.16208597,0.22778307,,
44,,0.121401876,0.15552142,0.029045086,,0.05474179,0.1414369,0.027188132,0.44774318,,0.013240963,
45,,0.16691245,0.25307512,0.03965601,,0.10208906,0.25151366,0.09814513,0.060897898,,0.027014166,
46,,0.16905086,0.036267057,,0.04885888,0.020532612,0.33243737,,0.15323736,0.062453132,0.167469,
47,,,,,0.047801983,,0.94434315,,,,,
48,0.012677296,,,,,,0.9823238,,,,,
49,,0.22566645,0.10686039,0.0118816625,,,0.17879334,0.13761692,0.13294883,0.010828022,0.1125964,0.08216278
50,,0.21067028,0.11735298,,,,0.058450777,0.112914965,0.26641327,0.036109902,0.19678114,
51,,0.14999117,0.30407473,,,,0.23138733,0.09705253,,0.069499604,0.13991079,
52,,0.03307593,0.21241245,0.050443154,,0.04634659,0.06543055,0.085807435,0.040648475,0.09458763,0.08233879,0.2796687
53,,,,0.12728588,,,,,0.10421913,,,0.76612717
54,,0.15676814,0.10566815,,0.060201913,0.1216721,0.034574132,,0.35151067,0.11536109,0.053921737,
55,,0.19856066,,0.016532987,,0.06669113,0.14967532,,0.5048526,,0.05906415,
56,,,0.118921705,,,,0.8033903,0.07223825,,,,
57,,0.06931748,0.29649028,,,0.1295604,0.24977729,0.07955217,0.09568862,,0.060999084,0.017548708
58,,0.16840902,0.1762231,0.1828662,,,0.09276941,0.046672896,,,,0.32404315
59,,,0.054936044,,,,0.020698521,0.026463496,0.19151296,0.047831718,,0.6535076
60,,0.02060197,0.1124741,0.059043065,,,0.016592896,,0.17094766,0.044450372,0.025292851,0.5343674
61,,0.048417747,0.52498853,0.04462032,,0.012051289,0.06554254,0.036792364,0.2670735,,,
62,,0.08830856,0.049196586,,0.024627263,0.0823723,0.14861718,0.011128897,0.3802448,0.11931241,0.08249232,
63,,0.03695089,0.20024824,0.04141408,,0.082511455,0.24774984,,0.31719503,,0.064282626,
64,,0.19053602,0.17358969,0.0102479085,,0.011931806,0.0125018265,0.02337007,0.46896887,0.09245526,0.012250317,
65,,0.023914568,0.1674433,0.017264705,,,0.060569827,0.024620578,0.67947936,,,
66,,,0.45182025,0.0686718,,,0.16652305,,0.30887935,,,
67,,0.056973625,0.28854588,0.036206193,,0.02090545,0.29479343,,0.20214018,,0.08183924,0.016766045
68,,0.31547356,0.045136612,,0.0782256,0.0245705,0.011014186,0.1260486,0.26183978,,0.13729425,
69,,,0.07030686,,,0.036770172,,0.5336815,0.16490006,0.12310185,0.05509727,0.013292952
70,,0.013292723,,,0.090057455,0.026030084,0.022808544,0.42194474,0.31710202,0.07963187,0.027892128,
71,,0.0746903,0.14920335,0.013524327,0.06202666,,,0.51273966,0.17188518,,,
72,,0.24402443,,0.020472214,0.028003706,0.07810158,,0.25366306,0.17424178,0.16073228,0.040264543,
73,,0.02866261,,,0.10191455,0.018387357,,0.6724611,0.14880268,,0.01998085,
74,,0.11566864,0.25877342,,0.043264512,0.04131109,0.018715285,0.17481421,0.16743387,0.13995156,0.03320615,
75,,0.12947042,0.1565354,0.014858994,0.010964403,0.06797242,,0.45203325,0.11859964,0.049273316,,
76,,,0.11471225,0.033234134,0.020806968,,,0.74016786,0.0734169,,,
77,,,0.067184314,,,0.21955109,,0.6487168,,0.050668325,,
78,,0.2779523,0.15361245,,0.020631744,0.0763505,,0.18522565,0.082803905,0.054616407,0.1420501,
79,,0.17693189,0.07961245,,0.07152034,,,0.12431856,0.15167858,0.20843095,,0.18016891
80,,,,,0.11605316,,,0.8067025,0.067921035,,,
81,,0.055673063,,,0.1315654,,0.033207145,0.6125083,0.1260603,0.021133034,,0.010015323
82,,0.10950449,0.3942371,0.029161276,0.010381643,0.1374178,0.017684743,0.04739836,0.09460505,0.11320622,0.032806266,0.0134862205
83,,0.16311349,0.09823686,,0.0150079895,0.17261253,,,0.35860893,0.178747,,0.013415378
84,,0.11146884,0.09241761,0.01199045,0.010456596,0.084030084,,0.08872907,0.121893935,0.017267805,0.4422946,0.019283302
85,,0.21555744,0.104035884,0.027434377,,0.15769598,,0.032891348,0.34447944,,0.10925411,
86,,0.020197645,0.5679535,,0.10531729,0.036547776,0.01550821,,,0.100112714,0.15264134,
87,,0.15933602,0.41026202,,,,,0.01885666,0.27359,0.06315022,0.04805161,0.015660502
88,,0.1704648,0.32566065,0.021902181,0.027151784,0.10392552,,0.05997824,0.21256433,0.030708697,0.047497142,
89,,0.18451189,0.14056183,,0.023566386,0.08067869,,0.015039554,0.41075662,0.13408403,,
90,,,0.37211937,,0.09104531,0.13441947,,0.020575132,0.1856282,0.10357414,0.067800686,
91,,0.17954832,0.36940753,0.022157885,0.037381295,0.09559069,0.0301267,0.01477332,0.17420705,0.05940774,0.010155257,
92,,0.2160688,0.0861598,,,0.08221485,0.012161939,,0.35536614,0.048721697,0.17641419,0.02260031
93,,0.1072091,0.5066866,0.028545327,,0.14656669,,0.021021917,0.064291894,0.1254321,,
94,,0.2816136,0.050901577,,0.10806812,0.1853985,,,0.32105562,,0.03795253,
95,,0.14857899,0.106796116,,0.046312723,0.1369713,,,0.2570614,0.09528826,0.098339185,0.110360526
96,,0.24880323,,,0.046785664,0.16621844,,,0.3317391,0.20271403,,
97,,,,,0.91899085,0.01196836,0.019289514,0.03641098,,,,
98,,0.30134508,,,0.056048997,0.17803244,,0.09979877,0.18733385,0.17622906,,
99,,0.16848835,0.22647229,,0.02093774,0.18035617,0.012400458,,0.32636747,,0.036110666,0.02403699
100,,0.15192392,0.26272136,,0.032240752,0.118452355,,,0.24628316,0.060948662,0.098093584,0.02348408
101,,0.07795053,0.18752287,,0.056546334,0.27549163,,,0.25005892,0.12901647,,0.022992056
102,,,0.023404561,,,,,,,,,0.97295487
103,,0.30935305,0.21977241,0.031154962,,0.08416021,0.017679738,0.045288455,0.14095816,0.11008415,0.027480876,
104,,,,0.41451088,,,,,0.076146275,,,0.50325733
105,,0.29206577,0.104910776,,0.060520712,0.1016011,,,0.36207873,0.011467809,0.057646897,
106,,0.07760853,0.19823998,,0.08541598,0.05615498,0.012376418,,0.3236002,0.24146853,,
107,,0.11538449,0.25517038,,0.019804293,0.10001911,,0.040999502,0.41195455,0.025488665,0.01562754,0.015359855
108,,0.2517643,0.24631254,,0.035746053,0.0724182,,0.06714376,0.11498216,0.058044784,0.14679287,
109,,0.17207518,0.31472144,,0.045867775,0.077461734,0.026228825,0.035538007,0.16233966,0.039633084,0.12091302,
110,,0.024991877,0.07128843,0.035823196,,,,,0.32312393,0.0122299595,0.022009496,0.50468487
111,,0.11739696,0.2186149,0.019123184,,0.07972862,0.020323664,0.06532564,0.320599,0.049801443,0.104435824,
112,,,0.18544564,0.027143132,,0.05640944,0.0186649,,0.57291114,0.11127138,,0.016035715
113,,0.28619745,0.12341604,0.027380843,0.040811528,0.18510568,,0.03902784,0.26978487,0.020824878,,
114,,0.17703012,0.16103257,,,0.038748145,,0.08888169,0.44482234,0.08909883,,
115,,0.26979017,0.4070184,0.022336373,,0.05545212,,0.046092134,0.19116455,,,
116,,0.104466125,0.2640327,,0.04020821,0.06168105,,,0.38962674,0.088222526,0.036255207,0.014137832
117,,,0.26840383,,0.054277517,0.1676446,,0.042079117,0.20637861,0.1320266,0.08341277,0.02867327
118,,0.2133655,0.17303078,0.032563545,0.078659534,0.13929959,,,0.2505788,0.059986018,0.05208269,
119,,0.2498359,0.17044207,,0.02201934,0.10444129,,0.056690883,0.28311238,,0.1000835,
120,,0.026585218,0.1918647,,,0.115581244,,0.048363812,0.41840675,0.0920766,0.09884034,
121,,0.14875878,0.22405471,0.02075907,0.14482991,0.050855096,,,0.2795833,0.10997558,,
122,,0.22565892,0.36643657,0.0419434,,0.06804372,,0.051702663,0.23378953,,,
123,,0.13411912,0.026612207,,0.056736056,0.11086492,,,0.4616371,0.069118574,0.10837971,0.02162866
124,,0.097043335,0.25450397,0.032950178,,0.033557154,,0.0229231,0.53942347,,,
125,,0.2309771,0.23698919,,0.061398283,0.20477922,,,0.17525145,0.06936912,0.020791315,
126,,0.43160713,,,0.018136319,0.046368685,0.010530004,0.03944816,0.41248217,,0.011364201,0.028033452
127,,0.35019502,0.14974694,,0.080138855,0.0335021,,0.046238013,0.17896865,0.102335,0.052691836,
128,,0.120471425,0.031927973,,0.027154254,0.28120226,0.016223652,,0.39178422,0.11798829,,
129,,0.26106995,0.2430249,0.022327757,,0.085695416,,0.03536674,0.23876439,0.1018762,,
130,0.010021996,0.23372477,0.037550487,,0.067341395,0.14451772,0.013671616,0.014602709,0.36468503,0.060116924,0.033300158,0.020382324
131,,0.3365754,0.01196415,,0.06844825,0.15083618,,,0.35253677,,0.053518135,0.016715994
132,,,0.20749772,,0.08888708,0.12430992,0.010724877,,0.33566275,0.16737819,0.033547074,0.017130615
133,,0.13552153,,,0.046401292,0.080635905,0.023156408,,0.55181116,,0.14656901,
134,,0.22285499,0.09684545,,0.077346675,0.11495094,,,0.3171621,,0.1483359,0.021897484
135,,,,0.31971857,0.020116905,,,0.07634248,,,,0.5820936
136,,0.24760532,0.063031346,0.012029915,0.02783164,0.027830185,,0.010712208,0.40214896,0.11800876,0.08303645,
137,,0.18356192,0.13615765,,0.041010153,0.065568075,0.010943444,,0.402103,,0.15602238,
138,,0.018843126,,0.0926319,,0.010609652,,,0.13993582,0.046036292,,0.6831586
139,,0.15054879,0.1467967,0.08297472,0.10585844,0.123751454,,0.015687987,0.10604159,0.119936116,,0.14293976
140,0.011379038,0.16489407,,0.01345414,,,,,0.43057972,0.07378832,0.304821,
141,,0.059501704,0.055478953,0.040288668,0.035598367,0.2246114,,,0.36086854,0.18440866,0.02806733,
142,,0.19911422,0.088897236,0.010137706,0.012566816,0.2036067,,0.056506637,0.30121022,0.06930384,0.058418587,
143,,0.15277125,0.07913719,,0.053659055,0.12317838,,,0.4101517,0.14574939,,0.014881543
144,,0.21910056,,,0.10857544,0.13375993,0.0107688485,,0.3822484,0.082501195,0.06230992,
145,,0.09818105,0.22720544,0.20310915,0.041369732,0.03310973,0.011116171,,0.15656471,,0.0425351,0.18048957
146,,,,,0.01517483,0.07574054,,0.03856659,0.6887959,0.16627522,,
147,,0.21513005,0.30272022,,0.04609335,,,0.013002593,0.18203008,,0.23508501,
148,,0.20398627,0.283765,0.03447248,0.04747434,0.013160742,,0.010071524,0.3907668,,,
149,,0.23423648,0.19417682,0.054789826,,0.10580194,,0.016102549,0.2551383,,0.13164532,
150,,0.20727602,0.2166893,,0.05662667,0.044485886,,0.03754027,0.2925737,0.06344198,0.063721135,0.015033966
151,,0.1262467,0.11621055,0.013995013,0.04713115,0.17812379,0.023007084,0.027591227,0.2517543,0.15409744,0.05242896,
152,,0.0383323,0.31917295,0.012651229,,0.23026551,,0.02897857,0.1554294,0.16309533,0.034455292,0.017441144
153,,0.18403439,0.29438174,0.031380925,,,0.01678692,,0.44950706,,0.013530403,
154,,0.1771888,0.2387743,0.024096837,0.016554883,,,,0.42947474,,0.0972527,
155,,0.18477377,0.070221536,0.08509261,0.033510394,0.18775524,0.01972636,0.0781823,0.2982863,0.03822225,,
156,,0.347432,0.25764725,,0.013081911,0.10095711,,0.028660323,,0.058954023,0.14755839,0.03680446
157,,0.28144902,0.48552978,,0.03295031,0.039715428,,0.026354985,,0.019147336,0.103582546,0.011042876
158,,0.13424784,0.35251597,0.041253094,,0.0767421,,0.086677976,,0.056089524,0.24981329,
159,,0.37255076,0.5739184,,,0.0124045685,,0.012965349,,0.017621735,,
160,,0.16639362,0.75601065,,0.02104777,,,,,0.012027381,0.026382636,0.017723473
161,,,,,0.025322096,0.95498616,0.018777803,,,,,
162,,0.10935363,0.49034756,0.026123246,0.030058844,0.10756869,0.018323626,0.03549277,0.042690665,0.011208871,0.12872799,
163,,0.08708548,0.10138395,,0.10357112,0.06647184,,0.12390299,0.06846157,0.14658146,0.27814922,0.023796858
164,,0.059617046,0.6072649,,0.10396707,0.071160585,,,,0.15317535,,
165,,0.20925078,0.16319048,0.013998377,0.062856555,,,0.08238786,0.1254272,0.115644574,0.22669682,
166,,0.17709899,0.28400958,,0.07702493,0.09505831,,,0.2862767,0.013651579,0.066611774,
167,,0.10075645,0.048660826,0.029754236,,0.09751704,,0.057298437,0.40710223,0.1502448,0.10225994,
168,,0.2785101,0.13323808,,,0.101315536,,,0.38850534,0.09141162,,
169,,0.020889677,0.46363202,0.034979608,,0.03015712,,0.022289548,0.23940691,0.049611494,0.11790522,0.020754986
170,,0.3953614,0.27391192,,0.010402761,0.02342483,,0.035639722,0.22366428,0.026246889,,
171,,0.07008901,0.048622567,,0.06807218,0.2401606,0.016726227,,0.43905166,0.042625967,0.06355326,
172,,0.048734102,0.21367382,0.014631587,,0.17275815,0.02495822,0.10234361,0.08753067,0.30348423,0.03172243,
173,,0.047752686,0.13386513,0.014490831,,0.20873234,,0.10531541,0.34442937,0.13610502,,
174,,0.044703033,,,0.08863259,0.20809722,,,0.3342442,0.097011365,0.21986125,
175,,0.18401757,0.10083166,0.011576928,0.042947,0.058025893,,,0.337252,0.17588417,0.07990328,
176,,0.09715576,,,,0.021710258,,0.072528474,0.45372093,0.12146678,0.22355872,
177,,0.3434111,0.09939527,,0.058362514,0.12437756,0.02690372,0.04684842,0.15011793,0.14597023,,
178,,0.16152063,0.0981073,,0.049443506,0.08734957,,0.09975229,0.029096073,0.09687301,0.35552162,0.013260103
179,,0.024416558,0.30240026,0.028597357,,0.084047444,0.01989348,0.037982013,0.46264496,0.036924575,,
180,,0.11706106,0.10354867,,0.07087137,0.3190138,,0.05901457,0.04360031,0.28629476,,
181,,0.10715981,0.3198428,,,0.13057925,0.028001808,0.022703035,0.17855732,0.10206842,0.10381142,
182,,0.045780987,0.20066822,,0.051311433,0.1589542,,0.013531379,0.30571482,0.171378,0.027179023,0.014562521
183,,0.35337532,0.23093553,,0.04235749,0.069110036,,,0.24847434,0.012602452,0.024833338,0.017962018
184,,0.04493809,,,0.1653651,0.18291931,,,0.38906306,0.063955806,0.15322073,
185,,0.03288659,0.0515329,0.02797115,,0.05754838,0.026522577,0.023573728,0.73682433,,0.027222993,0.015774617
186,,0.10861961,0.24303293,0.03394264,0.071345106,0.123178296,,0.018477632,0.12522557,0.05856379,0.20635293,
187,,0.011314973,0.31187126,0.023188928,0.10225097,0.16934554,,,0.2717453,0.10083098,,
188,,0.10709486,0.25483784,0.015273433,0.05936599,0.1085954,,0.038206737,0.18516862,,0.18812886,0.037598133
189,,0.11715431,0.08470252,,0.09536858,0.16344692,,,0.2986419,0.19036604,0.03576441,
190,,0.16358007,0.108867325,,0.08193641,0.22643653,0.028637823,0.02587459,0.31425098,,0.04864043,
191,,0.18572302,,,0.040008828,0.12206758,0.010122276,,0.5277022,0.021424184,0.092519484,
192,,0.1542353,0.597172,0.023677103,,,,0.010685081,0.07496712,0.075185746,0.05368448,
193,,0.14141482,0.20066506,0.014861461,0.048579212,0.19040455,0.023206675,0.022486122,0.23801973,0.021646427,0.09852381,
194,,0.3794613,0.122046776,0.02054825,,0.056839004,0.016183106,0.044723812,0.25727564,0.05582353,0.03170673,
195,,0.36375844,,0.018846298,0.031682976,0.030682689,,0.090835094,0.2974487,0.08597118,0.0671614,
196,,0.13741116,0.22641271,,,0.12387602,0.0157417,0.20330594,,0.11422443,0.17855553,
197,,0.11506831,0.289524,0.019039266,0.06619803,0.12303434,0.019735198,0.06632548,0.05097299,0.24994133,,
198,,0.104124695,0.28493023,,0.029682,0.23542191,,,0.3012371,0.030888783,,0.01333886
199,,0.16697946,0.24761616,,0.02538627,0.20393495,,,0.28531945,,0.04578516,0.023238895
200,,0.10415175,0.17717631,,0.06492288,0.1540066,0.02492192,0.04136501,0.062336568,0.089392744,0.27356496,
201,,0.010350534,0.18224435,,0.04071373,0.24727798,,,0.40800786,0.111046575,,
202,,0.20351653,0.024310421,,0.07057477,0.03936331,,0.031930625,0.39878544,0.20242557,0.019426167,
203,,0.12767638,0.70681983,,,,0.022361927,,,0.08112944,0.046300184,0.013909873
204,,0.13440698,0.56122506,,0.05842887,0.09767436,,0.052144546,0.066950895,,,0.028585074
205,,0.10716815,0.6415516,,,0.116169065,0.013925492,0.021373853,0.027203366,0.023526233,0.017970152,0.017442588
206,,0.24088927,,,0.13426606,0.0642739,0.036261108,,0.14507589,0.14511609,0.23299883,
207,,0.20146835,0.22491959,0.013623157,0.06043013,0.09996562,,0.028241483,0.17320062,0.057940338,0.125704,
208,,0.043313276,0.5559126,,0.0788342,0.07141628,0.016859377,0.013980832,0.13092767,0.0519352,0.024866268,0.010764306
209,0.012054339,0.16838834,0.36521292,0.024765175,,0.07233625,0.04010069,0.019314442,0.08921062,,0.19580388,
210,,0.15335663,0.47469082,0.029666515,,,,0.036590397,0.13903582,,0.15127546,0.013533062
211,,0.15353401,0.29921713,,0.074232884,0.091651924,,0.09206407,0.12625858,0.057736404,0.09973898,
212,,0.11030905,0.6723988,,,0.05446052,,,0.046356857,0.020824622,0.072577916,0.02272743
213,,0.10155293,0.4639049,0.026566193,0.02173575,0.053304795,,,0.03464244,0.11854208,0.1792818,
214,0.036778204,,0.039999846,0.037312537,0.026138928,0.6220058,0.030042995,0.09355502,0.017055117,0.07716182,0.019802181,
215,,,0.014731775,,0.01859212,0.021215584,0.015253302,0.079292335,0.047800597,0.7099968,0.08228178,
216,,0.18349673,0.39503258,,,0.12556262,,0.12813602,0.058752462,,0.10463919,
217,,0.18477952,0.5774641,0.023856748,,,,,0.1472235,0.022185244,0.031073185,
218,,0.09595705,0.2630016,,0.09540862,0.09628299,,0.22223404,0.08259354,0.03195794,0.11194161,
219,,0.04580844,0.58497447,0.018182311,,0.012685182,,0.035950787,0.044000514,,0.23546316,0.014070958
220,,,0.62431043,0.013110289,0.029646395,0.045382798,,0.0754972,0.12704042,,0.056145363,0.014598194
221,,,0.5334705,,0.02547189,,,0.039406475,0.13348292,0.013498713,0.20838596,0.045937378
222,,0.06040208,0.24472323,0.013239334,0.08530026,0.2836775,,,0.25873834,0.050168145,,
223,,0.082469285,0.6093833,,,,,0.063638255,0.201237,,0.01500145,0.020145727
224,,0.032844484,0.4029277,0.036704153,0.050566748,0.05451121,0.018048238,0.12617792,,,0.2622687,
225,,0.09366877,0.43714646,,,0.04953896,,,0.1641296,,0.21260485,0.022097904
