document,1,2,3,4,5,6,8,9,10,11
0,0.20624456,,,,,,0.07243912,0.6071792,0.09450153,
1,,,,,,,,0.8649045,,0.11885746
2,0.39266342,0.5039358,,,,,,0.08049404,,
3,,,,,0.045120362,,0.10373242,0.26703906,0.5564281,
4,0.524159,0.21947555,,,,,0.08908615,0.14226478,,
5,,0.28771836,,0.4140469,,,,,0.16473743,0.10605674
6,0.30933845,,,0.500783,0.06726968,,,0.09773143,,
7,0.1962215,,,,,,0.05843302,0.17805935,0.53936553,
8,0.42426044,0.17611665,,,,,0.04231177,,0.33291656,
9,0.49832994,,,0.30710894,,,,0.16564168,,
10,,,,,,,0.9949378,,,
11,0.5030382,,,,,,,,0.4665891,
12,,,,0.28466302,,,,0.11410012,0.5705816,
13,,0.3362351,,,,,0.10910395,,0.53586555,
14,0.52058053,,,0.24838124,,,0.07360854,,0.13261372,
15,,0.84014124,,,,,0.15317605,,,
16,0.53377885,,,,,,0.074168,,0.36594585,
17,,0.16651703,,0.085903816,,,,0.17946456,0.54518694,
18,0.2555476,0.19571264,,,,,0.112162896,,0.4145345,
19,,0.43441167,,,,,0.11513979,,0.4191727,
20,,,,0.08276659,,,0.0980624,0.06594427,0.72567314,
21,,,,,,,0.03355505,0.8110339,0.15104172,
22,,0.14732705,,,,,,0.14068405,0.6850137,
23,,,0.1564902,0.38815364,,,,0.110918164,0.31981814,
24,,0.29491538,,,,,,0.17337677,0.50394666,
25,,0.26777443,,,,,0.08950044,,0.61712104,
26,0.35255334,,,0.41626757,,,,0.09282932,0.11198902,
27,0.37816432,,,0.24953115,,,,,0.3410883,
28,,,,0.47126004,,,0.051554278,,0.4520617,
29,,,,,,,0.022256127,0.17933597,0.3736254,0.3999185
30,0.49350718,0.28909478,,,,0.03746041,,,0.16133751,
31,,0.18524078,,,,,0.19913808,0.20123118,0.3886648,
32,0.4200481,,,,0.032132335,,0.089405924,0.43335065,,
33,,,,0.47964248,0.045710154,,0.0916472,,0.35921687,
34,,,,0.4800539,,,,0.08283773,0.40737167,
35,0.15593778,,,,,,0.17724086,0.22957978,0.41304913,
36,,0.19461653,,0.23919488,0.025986636,,0.088821076,0.105267875,0.13526136,0.1957699
