document,0,1,2,3,4,5,6,7,8,11
0,0.5254398,,,,0.042398322,,,,0.40992397,
1,0.84711105,,,,,0.13626267,,,,
2,,,,,0.063605286,,,,0.2091122,0.7041532
3,0.28898793,0.04626763,0.26630285,,0.06287143,,0.31153807,,,
4,0.08631597,,,,,,0.17754002,,0.25573975,0.45517826
5,,,0.43689233,,,0.037154544,,,,0.49457556
6,,0.058569476,,,,,,0.16389427,0.5957711,0.15684894
7,0.27413937,,,,,,0.69046795,,,
8,,,,,0.026351841,,0.3404548,,0.20426226,0.4044898
9,0.10821862,,,,,,,,0.5572133,0.30547062
10,,,,,0.9949184,,,,,
11,,,0.25828996,,0.01694241,,0.292687,,0.40792587,
12,,,0.9618607,,,,,,,
13,,,0.29584822,,0.06130665,,0.25440618,,,0.37177855
14,,,0.16338538,,0.026098603,,,,0.7823297,
15,,0.037473097,,,0.15134072,,,,,0.8052532
16,,,0.22494727,,0.043368082,,0.1803566,,0.42343593,0.10780717
17,0.1456795,,0.55498827,,,,,0.27320966,,
18,,,0.22701249,,0.05755069,,0.20575087,,0.16482182,0.3257174
19,,,0.38511005,,0.043634437,,,0.06409224,,0.47953507
20,,,0.6801392,,0.053121746,,,,0.23566675,
21,0.7478406,,0.21164742,,0.036129877,,,,,
22,0.11286464,,0.36948276,,0.039628554,0.13919811,0.3180161,,,
23,0.1299852,,0.46309584,,,,,0.37906078,,
24,0.23929939,0.053857815,,,,,0.39205244,,,0.29044184
25,,,0.48977926,,0.038928624,,,0.3404804,,0.10811969
26,,,0.24173954,,,,,,0.37735546,0.35113677
27,,,0.32711565,,,,,,0.46624857,0.17516227
28,,,0.39641747,,0.033041585,,,0.2876793,0.24357809,0.020019451
29,0.12914927,,0.43279666,,,0.40963367,,,,
30,,,,,,,0.3986325,,,0.57788414
31,,,0.29611313,,0.09396912,0.12626441,,,0.45805886,
32,0.24937342,0.02233691,,,0.030451726,,,,0.6728492,
33,,0.03534307,0.4596015,,0.028329518,,,,0.21804012,0.23802626
34,,,0.82170826,,,,,,,0.14525539
35,0.105908096,,0.36558694,,0.075211786,,,,0.42903668,
36,,0.027719462,0.13134162,,,0.2241999,,,0.22184864,0.37336138
37,,,0.48162088,,,0.09204768,,,0.39762154,
38,,,0.2778982,,,0.3252783,,,0.2501392,0.120755464
39,,,0.23095524,,,,0.2659021,,0.47617057,
40,,0.046211522,0.6258512,,,,,,0.095224954,0.21330905
41,0.098799154,,,,0.06981793,,,,0.6794998,0.12862524
42,0.12840869,,0.14594902,,,,,,0.53455615,0.16540833
43,0.13359042,,0.03435695,0.18021965,,,0.16405329,0.023826994,0.17109226,0.29253036
44,,0.010685548,0.04990869,0.13982229,,0.016761895,0.026641885,0.31414798,0.06381598,0.37192324
45,,,0.102960005,0.25015342,,0.070595235,0.21802253,0.18950294,0.10805043,0.050687227
46,0.03522912,0.018491888,0.28018695,0.3275289,,,0.09401669,0.02737856,0.027569188,0.1888581
47,0.050095253,,,0.942197,,,,,,
48,,,,0.98272645,0.012352833,,,,,
49,,0.09351936,0.1935883,0.1790796,,0.12565103,0.15377864,0.090222895,,0.16312794
50,,,0.29588747,0.059317052,,0.103873596,0.1679566,0.06433911,,0.30191976
51,,,0.215769,0.22646354,,0.084774554,0.4609419,,,
52,,0.30845737,0.09197522,0.06402098,0.011445218,0.08810262,0.25066245,0.038684003,0.054581556,0.091776825
53,,0.8371427,,,,,,,,0.15874328
54,0.048130773,,0.11234823,0.03361567,,,0.09995896,0.1556369,0.15242459,0.39749756
55,,0.014037373,0.14048456,0.15229103,,,,0.103893265,,0.5776665
56,,,,0.7901416,,0.05458991,0.14994383,,,
57,,0.0133495685,0.11428894,0.24342634,,0.07416523,0.14354433,0.25550005,0.15433662,
58,,0.40975723,0.055230938,0.09173615,,0.016174676,0.3173764,0.051396366,,0.048912007
59,,0.65906394,,0.021587756,,0.034402907,0.0462727,0.032540016,,0.19906718
60,,0.5683542,0.026158243,0.016197043,0.010078911,0.013362859,0.08787592,0.08243742,0.01801386,0.17741342
61,,0.0118063465,,0.0629216,,0.024858847,0.26769882,0.48741812,0.040803496,0.10400009
62,0.023114434,,0.107676215,0.14651391,,0.012164789,0.11114675,0.05340096,0.073122755,0.45380247
63,,0.023822306,0.0864562,0.24225068,,,0.03320271,0.29987845,0.11062773,0.2031924
64,,,0.03661203,0.011874638,,0.013519208,0.15818776,0.2496136,,0.5146822
65,,,,0.060124602,0.011211222,0.019954126,,0.34546125,,0.56013536
66,,0.017482271,,0.16037689,,,0.11765847,0.6302955,,0.07377243
67,,0.032821458,0.10885124,0.29075453,,,0.17486843,0.24504924,0.018620256,0.12866253
68,0.06887182,,0.28402612,0.014696296,,0.11705803,,0.22224402,0.03314978,0.24475132
69,,0.015687771,0.03332123,,,0.54853696,0.14228493,0.014745736,0.031252854,0.20930302
70,0.08930555,,0.025113247,0.02831128,,0.42457074,0.019960312,0.060019758,,0.34305626
71,0.045091085,,0.0142925205,0.013096859,,0.52699965,,0.28251585,0.06042193,0.04773009
72,0.014286965,,0.12921578,,,0.23746015,0.13484222,,0.10647668,0.36010307
73,0.1035927,,0.047771472,0.01518335,,0.65787137,,0.09480396,,0.0802596
74,0.042198423,,0.03960019,0.019819656,,0.1681815,0.30730242,0.12524237,0.04913083,0.2417394
75,,,0.01966871,,,0.4591158,0.09467175,0.22211775,0.12377694,0.07855745
76,0.022903668,,,0.01959029,,0.7328894,0.014152863,0.20037134,,
77,,,0.016855223,,,0.64999694,0.07161763,,0.24046324,
78,0.028112244,,0.2812214,,,0.15499763,0.26206705,0.04397127,0.027753852,0.20077682
79,0.059749573,0.1837052,,,,0.12865642,0.22429413,0.036238432,0.054835983,0.30309194
80,0.11014338,,,0.02852595,,0.81252706,,,,0.047846943
81,0.11638697,0.011911393,0.041237712,0.049799293,0.01028495,0.6129414,,,,0.14336233
