document,0,2,3,4,5,6,7,8,9,10,11,12,13
32,0.011804698,,,,,,,,,,0.05620802,0.19007963,0.73489517
33,0.42050937,,,,0.038483802,,,0.19307408,,,,0.033782754,0.2864754
34,,,,,,,,,,0.86609805,0.022602612,,0.10223641
35,0.08462925,0.032451227,,,,,0.27337182,0.37413725,,,,0.21015961,
36,0.30354482,,,,0.21227169,0.0639053,,0.21681878,,,0.06769644,,0.110662535
37,0.08757105,,,,0.3023827,,0.17623919,0.30363375,,0.09860063,0.016857084,,
38,0.36359102,,,,,,,,,,,0.22605097,0.3847135
39,0.052146886,,,,0.22235806,0.06813297,0.41540456,,,,,0.16602744,0.0575613
40,0.24177378,,,,,,0.20124267,,,,0.07430307,,0.46808553
41,0.23422472,,0.028960593,,,,0.13970834,0.53279835,,,,0.052189067,
42,,,0.028661717,,,0.057438247,0.12972373,0.2823248,,0.31347513,,,0.1729932
43,0.071530834,,,,,0.094565876,,0.6580906,,0.05094017,0.04605239,,0.0598531
44,0.13484178,,,,,,,,,,0.05640084,,0.79599315
45,0.06928663,,,,0.12718001,,0.05319835,0.29757488,,0.4404306,,,
46,0.109096974,,0.0677057,,0.35115623,,0.22249123,,,0.2192188,,,
47,0.063735716,,,,0.16205175,0.06311467,0.27780995,0.23710066,,0.09226529,0.09003163,,
48,,,0.049161695,0.16662353,,0.11202764,0.23442091,0.17376879,,0.23594332,,,
49,0.3393679,,0.02271922,,,0.13337368,,0.40919554,,,,0.022068908,0.057289187
50,0.41126546,,0.01968719,,,,0.1409673,0.061269052,,,0.05529009,0.063366786,0.23162712
51,,,,0.12370131,,0.01434627,0.17887017,,,,,,0.6621824
52,0.117301606,0.06932072,,,0.11211614,,0.2577447,0.26439092,,,,0.1702635,
53,0.29690492,,,,,,,,,,0.1647579,,0.5101226
54,,,,0.1441511,,,,,,,0.09583319,0.18773319,0.5555582
55,0.07988069,,,,0.35188434,,0.26176718,0.118959665,,,0.030214924,0.13520725,
56,,,,0.16715603,0.30229598,0.017536705,0.11295318,0.11954752,,0.21014465,,,0.061393693
57,,,,0.09137464,,,,,,,,0.2961288,0.59393084
58,,,,0.13204597,,,,0.4748,,0.3401295,0.03327461,,
59,0.40992972,,,,,,,0.14788876,,,,0.16127856,0.24735421
60,0.5045734,,0.02544676,,,,,0.38417208,,,0.067416035,,
61,0.25560167,,,,0.19497256,,0.1599595,0.35845858,,,,,
62,0.22627729,,,,,0.7708381,,,,,,,
63,,,,0.14617871,,,0.04569093,,,,0.053357895,,0.7430976
64,0.107394785,,,,0.116803885,0.1343236,,,0.2917343,,0.042374045,,0.28792158
65,,,,,,,,,,,0.033872556,0.27229178,0.6932356
66,0.17675686,,,,,,,,,,,0.10409341,0.68980557
67,0.13044237,,,,,,0.29325345,0.33322844,,,0.023144843,0.074778624,0.1325051
68,0.050242025,,0.015936978,0.24108274,,,0.055523828,0.37209544,,0.2031553,,,0.049704462
69,,,,,,,,,,,0.07279949,0.19915816,0.72258025
70,0.6042422,,,,,,,,,0.18415198,,,0.17854153
71,0.60640514,,,,,,0.25221476,,,,0.055279233,0.054025896,
72,0.24885912,,,,,,0.24884667,0.09979361,,,,0.23375894,0.15558635
73,0.29204273,,,,,0.100941084,0.07930821,0.23952575,,0.12248958,0.10111914,0.01769166,0.03854717
74,0.35485995,,0.023874635,0.391354,,,,0.085994944,,,0.03690102,,0.08731996
75,,,,,,,,,,,0.9994033,,
76,0.44277373,,,,,,0.20268518,,,,0.11925818,0.16732906,0.04018492
77,0.2596985,,,,,0.7105364,,,,,0.027054742,,
78,,,,,,,,0.44104478,,0.46291122,,0.056900173,
79,0.26918104,,0.042969752,0.32076403,0.014438173,,0.16524796,,,,,0.16470627,
80,0.14302509,,,,0.39275488,,0.14343776,0.14748687,,0.03515357,0.03472488,0.086919785,
81,0.23184744,,,,0.45008624,,,,,,,0.085342966,0.20435074
82,0.21201435,,,,,,,0.37273806,,0.27005246,,0.12770253,
83,0.41913006,,,0.11475162,,,0.16886416,,,,0.04408786,0.026566071,0.20507988
84,0.24251735,,,,,,,0.20920454,,0.10622836,,,0.4113581
85,0.20568639,,,,,,0.40618902,,,0.29114792,0.03987736,0.03661405,
86,0.14101756,,,0.26569408,,,,0.48355526,,0.054286394,0.033889744,,
87,0.10029794,0.038953204,0.021271016,,,0.056542017,0.18492357,0.34063435,,0.19686553,0.017444238,0.033447336,
88,0.15838003,,,,0.40963316,,0.23110941,,,,0.075786024,0.094822235,
89,,,,,,,,,,,,0.33679897,0.6491124
90,,,,,,,,,,,0.01565345,0.29883784,0.6822323
91,,,,0.5142835,,,0.15099579,0.2038247,,,,0.10142629,
92,0.32044566,,,,,,0.14538792,,,0.2222857,0.12920329,,0.15264882
93,0.095583476,,,0.2126281,,,,,,,0.09028336,,0.5804496
94,0.06383722,,0.06980835,,,0.14500888,0.42680708,,,0.18073389,,,0.09105845
95,0.050880305,,,,,,,,,,0.051880002,0.09082317,0.79009014
96,0.2522892,,0.045751072,,0.17723511,,,0.2894706,,0.2126667,,,
97,0.39808258,,0.017577894,,,0.571948,,,,,,,
98,0.08833875,,0.030899072,,,,,0.3798187,,0.327389,,0.06525982,0.0884045
99,0.17976247,,,,,0.040593024,,0.08866547,,,0.06155303,,0.5934561
100,0.3051487,,0.031775177,,,0.124582395,,0.07660488,,0.4020507,,0.034314185,
101,0.056092616,0.081983514,,,0.35257244,,0.1132726,0.31288135,,,,0.057042714,
102,,,,,,,0.08865791,0.42852095,,0.19108924,0.0374853,0.16887522,0.07153145
103,,,,,,0.14355174,,0.37523997,,0.39424556,0.05683873,,
104,0.18835075,,0.016623287,,,,0.10343671,0.4733085,,,0.033848185,,0.16192935
105,0.08910082,,,,0.02043846,,0.24795382,0.2791355,,0.2361769,,0.108677,
106,,,,,,0.05687077,0.17269038,0.4541022,,0.1808447,0.020668464,,0.10255737
107,0.3594453,,,0.05057139,,,,,,0.06592872,0.07504264,0.2730043,0.1582571
108,0.06733104,,,,0.20591587,,0.18755569,0.43271235,,,,0.09067481,
109,0.03883086,,,,,,,,,,0.09539581,,0.85595775
110,0.15230817,0.070570014,0.016350787,,,0.10596349,0.33769202,0.25360042,,,,,0.039301552
111,0.17266676,,,,,0.043181445,0.11783261,0.4440887,,0.13488509,,,0.06997826
112,0.5789527,,,,,,0.23833425,,,0.12418774,,0.026797999,
113,,,,,0.11752666,0.06918907,0.1961073,0.31603035,,0.069336735,0.035529647,0.15189104,0.03165393
114,0.13934228,,,0.12138925,,,,,,,0.06685695,,0.65498394
115,0.13843155,,,,0.42495826,,0.27992523,0.093989834,,,,,0.046545655
116,0.19299616,,0.018374523,,,0.027940774,0.14742392,0.110472836,,,0.050990053,,0.43996593
117,0.12467716,,,,,,,,,,0.12061791,,0.7169489
118,0.23705189,,,0.09892758,0.07101805,,0.21450594,,,0.061255824,0.07212291,0.1091859,0.12582828
119,0.06295061,,,,,,0.36287743,0.33062765,,0.18055099,0.013100339,0.04018917,
120,0.16866452,,,,0.6606623,,,0.09630828,,,,,0.04414207
121,0.17482331,,,,,,,0.2826817,0.15005201,0.36375377,,,
122,0.023650311,,,,,,,,,,0.06694187,0.23268506,0.6677595
123,0.26351866,,,0.12477548,,,0.09839086,,,,0.08784448,,0.4074661
124,,,,0.07878534,,,,,,,0.08253137,,0.8166835
125,0.37905714,0.12986718,,,,0.40152606,,,,,,,0.080632225
126,,,,0.6643025,,0.18006282,0.081965044,,,,,,0.071403116
127,0.30794483,,,,,,0.08058571,,,,,,0.58498865
128,0.037076343,,,,,,,,,,0.06430789,0.11812587,0.7709792
129,,,,0.08694617,,,,,,,0.04364957,0.17287463,0.68308514
130,0.29447538,0.029776355,,,,0.67346406,,,,,,,
131,0.08208925,,,,,0.06701664,,0.14216869,,,0.031553794,,0.6491224
132,0.09164042,,,,,,,,,,0.04194235,0.029377887,0.8289792
133,,,,,0.101509415,,0.39865384,0.24781738,,0.21896334,,,
134,0.11178047,,,,,0.072682984,0.113287136,0.46572685,,0.11756561,,0.056108244,0.040126547
135,,,,,,,,0.5469572,,,0.02953226,0.23898551,0.17037292
136,0.32720315,,,,,,,0.061923757,,,0.054797027,0.12028336,0.41177905
137,0.103692114,,,0.121207945,,,,0.036409866,,,0.051276647,,0.671184
138,0.049564015,,0.01752616,,0.18595842,,0.1305995,0.068457514,,0.07407891,,0.1642856,0.29556575
139,,0.09573365,0.02837071,0.41799697,,,,0.24460807,,,0.06220919,0.12706935,
140,0.58490527,,,,,0.116998315,,,,,0.04402353,0.04434186,0.17989534
141,,,,0.12991637,,,,,,,0.048667774,0.29958683,0.4957068
142,0.022898389,,,,,,,,,,0.018168895,0.067092024,0.8864312
143,0.20401873,,,0.19507132,,,,,,,0.09164789,,0.47661915
144,0.09545851,,,,0.23988357,,0.2097881,0.09268557,,,,0.26486573,0.08154548
145,0.2147858,,,,,,0.13031851,0.057431497,,,0.054383185,0.11589901,0.41276395
146,0.085378915,,,0.050429195,,,,,,,0.050181888,0.21150881,0.58783734
147,0.10326112,,,,0.3487833,,,0.45405737,,,0.06379183,,
148,0.13550076,,,,0.075751446,0.024935462,,0.7353738,,,,,
149,0.07886573,,,,,,0.035540473,,,,0.048342332,0.39311105,0.4371587
150,,0.0167698,0.026272576,0.058197383,,,,0.014378246,0.02765891,,0.06547356,0.23249929,0.5563804
151,0.08537608,,,,0.10423033,,,,,0.09470269,0.056482438,0.03327825,0.6162225
152,0.106266916,,0.010693157,0.14297147,,,,,,,,0.24689388,0.4714914
153,0.036997795,,0.017450688,,,,0.08639387,0.34398323,,,0.024992982,0.42466664,0.05053277
154,0.20318027,,,,,,,,,,0.11016818,,0.66950744
155,0.073945254,,,,,,,,0.05136168,,0.091075435,0.15571468,0.6164712
156,0.108526126,,,,,,,,,,0.07979275,0.11479644,0.68757504
157,0.33457866,,0.028595608,,,,0.13787891,0.36696535,,,,0.103171356,
158,0.2373875,,,0.2955431,,0.057753175,,,,0.23018408,,,0.15695956
159,0.45220515,,0.02878861,,,,0.07140228,0.27808443,,0.08603812,,0.06703381,
160,,,0.035570882,,,,,0.45188284,,0.18801953,0.030808572,0.1534095,0.118221804
161,0.13614927,,,,,0.21510896,,,,,0.056281563,0.1336105,0.45558316
162,,,,,,,,0.06642993,,,0.14499223,0.16766909,0.59946996
163,,,,,,,,,,,0.024407642,0.44669506,0.51892245
164,0.24500485,,,,,,,0.10067028,,,0.051473185,0.0682606,0.5087123
165,,,,0.20221718,0.31418672,0.08661524,,0.21773247,,,0.04596214,0.04039386,0.07373815
166,0.22179234,,,,,,0.20632792,,,,0.49615073,0.05586735,
167,0.16914901,,0.021536926,0.35991213,,,,,,,0.03733043,,0.3816389
168,,0.12195734,0.022755664,0.020279119,,0.020895265,0.28343698,0.10744727,,0.34874585,0.039417617,,0.027981399
169,,,,0.22059074,0.1439842,0.06258835,,0.37965786,,0.10128621,0.02572602,0.04757704,
170,0.09614108,,,0.055816166,,,,,,,0.13763396,,0.6937375
171,,,0.05026111,0.12710515,0.4739484,,0.16349714,0.08834234,,,,0.075788036,
172,,,,,0.4073105,0.09965414,,,,0.3967278,,0.06294904,
173,0.24791437,,,0.3332397,,,,,,,0.15580265,,0.23337801
174,0.09935575,0.7573701,0.011424775,,0.03937036,0.09005361,,,,,,,
175,0.14424747,,,,0.2501009,,,0.31399998,,0.20979242,0.051969606,,
176,0.30748138,0.13896208,0.010233381,,0.048323378,0.3508541,,0.13570365,,,,,
177,0.20500642,,0.043280255,,,,0.2227205,0.45828205,,,,,0.044417713
178,0.66503876,,,,,,0.15782596,,,,,0.13946828,
179,0.8427366,,,,,0.08392673,,,,,,,0.05821083
180,,,,,,,,,,,0.053885225,0.11600391,0.82685477
181,0.069187805,0.021495251,,,,,,,,,0.10123667,0.18001258,0.61485344
182,0.16002426,,,,,,0.060482018,,,,0.04718531,,0.71587384
183,,,,0.16633621,,,,0.08687272,,0.03449203,,0.31208968,0.38343775
184,,,,0.028173132,,,,0.023126034,,,0.06590088,0.012809353,0.86387324
185,0.17659679,,0.0343182,,0.15569818,,0.24710487,0.22701678,,,,0.040256143,0.096866965
186,,,,0.26309103,,0.037564848,,0.57396597,,,0.038609248,0.06449784,
187,0.34480646,,0.023679,,,,0.14535338,,,0.04427843,0.046909675,0.18085922,0.197145
188,0.09941259,,,,0.4049269,,0.29234174,0.029442985,,,0.033470396,0.11365176,
189,0.12452848,,0.015116002,,0.08453586,,,0.02217521,,,,0.26912296,0.47039115
190,0.3581714,,,,0.15024416,,,,,0.1672569,,0.09617292,0.20059027
191,0.12738712,,,,,,,0.09465097,,0.03795235,,0.1748048,0.5521832
192,0.15574948,,0.015301239,,0.11962631,,0.13884778,0.54092187,,,,,
193,0.10831369,,0.022755964,,,,0.01844012,0.57383597,,,0.01732328,0.15406717,0.09416418
194,0.28808016,,,,,,,,,,0.030942293,,0.6609157
195,0.2755431,,,,,,0.13381666,0.1196869,,,0.07232813,,0.37901467
196,0.5458411,,,,,,,0.09844336,,,0.14594097,,0.17826794
197,0.10140498,,,,,,0.27861625,0.026932921,,0.3371005,0.0701995,0.16239971,
198,0.3874453,0.09901369,0.041496936,,0.16302104,,,0.20103782,,,,,0.081998505
199,,,,0.2472427,,,,,,0.07124491,0.065122575,0.14013247,0.45445764
200,0.2128738,,,,0.119970664,,0.14280757,0.29144213,,0.118215725,0.02776083,0.0732374,
201,0.34310713,,,,,,0.31573927,0.13089588,,,0.08736443,0.043679733,0.054508984
202,0.10294134,,0.050729316,,0.17766178,,0.28612787,,,0.115229905,,0.2480463,
203,0.06981681,0.10992483,0.018813098,,0.25170898,,0.19741419,0.31349534,,,0.018236205,,
204,0.20867242,,,,,,,0.439246,,0.32215178,,,
205,0.27951315,,,,,,,,,0.5657218,0.091683336,0.033889793,
206,0.13184077,,,,0.07257999,0.061758094,0.1675611,0.21818782,,0.14045598,0.054064654,0.13759749,
207,0.26592186,,,,,,0.06377984,0.08863152,,0.08541061,,,0.4721435
208,0.49683672,,,,,0.493908,,,,,,,
209,0.1604749,,,,,,0.064831026,,,0.05337533,,,0.69329816
210,0.3076667,,,,,0.067022026,0.32479623,,,0.11603508,0.06706979,,0.094701976
211,0.19682118,,,,,,,0.3691941,,0.3316583,,0.078451134,
212,0.06561448,,,,,,,,,,0.046067834,,0.88232553
213,0.26250294,,,,0.23490068,,0.06812429,,0.02859909,0.34173667,,0.042308368,
214,0.038922295,,,,,,0.27092484,,,0.17028299,0.053165574,0.315762,0.1384273
215,0.075145066,,,,,,,0.050263017,,,0.084213875,,0.7743203
216,0.15250582,,,,,,,,,,,,0.83574814
217,,,,,,,0.43068358,,,0.42046648,0.029963018,0.08654735,
218,,0.046733703,,0.15927897,,0.038772333,,,,,0.06358691,0.47922122,0.19790085
219,,,,,,0.18640703,,,,0.63305914,0.14814113,,
220,0.1721879,,,,0.14280699,0.08391163,0.21921445,0.31985146,,,,0.04328954,
221,0.2157185,,,,,,,,,0.08808607,0.12542379,0.12517181,0.41797706
222,0.03517132,,,,0.0796452,0.021048667,0.23061286,0.16232418,,,0.015731974,0.2680033,0.17915261
223,0.48746425,,,,0.30583233,,,,,,0.0740849,,0.10949126
224,0.07179955,0.13436083,,0.1357092,,,,0.294433,,0.28651586,0.055529557,,
225,,,,,,,,,,0.65557724,0.059516415,,0.25672388
226,0.22717717,,0.026760485,,,,0.15091376,0.33613974,,0.15943377,,,0.081094354
227,0.03879993,,,,,,,,,,0.087846145,,0.8678742
228,0.14422138,,,,,,0.2352827,0.29913303,,,0.03871862,0.18479648,0.08029324
229,,,,0.23127414,0.2659868,,,,,0.39498436,0.044889662,,0.040122718
230,,,,,,,,0.3372974,,0.6413263,,,
231,0.28599432,,,,0.4437585,,0.1513294,,,,,0.09371029,
232,0.12222469,,,,,0.11504034,0.34576833,,,0.302169,0.02313304,0.07170188,
233,0.049044836,,,,0.15538153,,0.052016325,0.09084697,,0.6024992,,0.037804753,
234,0.12942502,,,,,,,,,,0.039255317,0.3890034,0.42920423
235,0.27846193,,,,,0.05926627,0.030815924,,,,0.083902664,,0.5187684
236,0.13471736,0.029242737,,0.12293386,0.030209653,0.010208695,0.15745473,0.21741667,0.068672605,0.17464349,,0.040986024,
237,0.07112877,0.1584,0.10051368,,0.27614215,,,0.32930598,0.055443726,,,,
238,0.0145504335,0.07017937,0.0107895015,0.022931779,0.5963361,0.024067778,0.017488744,0.12937324,0.028205793,0.06793717,,0.014219451,
239,0.02927259,0.038539067,,0.013690406,0.6315644,,0.04041135,0.08344926,0.023752332,0.038516372,,0.07368661,0.025881262
240,,0.01390219,,,0.5795719,,,0.22979712,0.033348445,0.10266677,,0.029909672,
241,0.12430101,,0.10200955,0.14167924,0.08660915,0.020500535,0.12022651,,,0.3032381,0.01646986,,0.08048566
242,0.14901659,0.023744054,,0.020289965,0.054715022,,0.013864709,0.08433259,0.26784164,0.30992594,0.024471434,0.022193456,0.029260663
243,0.22800674,0.068974026,,0.26865909,0.100596175,0.02633457,0.12820838,0.020955466,,0.1489826,,,
244,0.3487258,0.040127024,,0.16396911,0.015412642,0.028736547,0.1539322,,0.085809395,0.16242647,,,
245,0.09229303,0.014845615,0.011326931,0.07562508,0.058217213,0.05318211,0.19137296,,0.13283207,0.276797,0.029570973,,0.057074517
246,0.21637213,0.047728594,,0.2028809,0.20426069,,,,0.059170045,0.11048849,0.014945627,,0.1359707
247,0.10596463,0.028627321,,0.26533538,0.072341144,0.03200511,0.09972498,,0.023036223,0.06669959,0.018338827,,0.28749657
248,0.16749161,0.012634151,,0.16490641,0.15620632,0.044596367,0.07584682,0.070283525,0.08490511,0.19071996,,0.014465755,0.011814462
249,0.012017741,,,0.020329207,,,,,,,0.014796421,0.2836907,0.66507924
250,0.019251363,0.015254687,,0.037720464,0.058548268,0.020703424,,0.030011129,0.012798285,0.1842212,0.03711021,,0.5667513
251,0.12620392,,,0.17247388,,0.075217225,0.0802148,0.0413696,0.21292561,0.102383144,0.022656094,,0.1647353
252,0.16096132,0.08107351,,0.29653442,,,0.18397462,,0.06067838,0.038691137,,,0.17443007
253,0.25713548,0.016806602,,0.06306373,0.17324789,0.0271693,0.041905157,0.028168818,0.010513581,0.32292658,0.026515,0.012642647,0.015905539
254,0.0676672,0.025213193,,0.12938859,0.18077163,0.049575485,0.107154034,0.020857267,0.1348984,0.09914653,,0.037876885,0.143975
255,0.116119914,0.056416027,,0.5179087,,0.06255249,0.10704135,,,0.045712635,,,0.09141852
256,0.11224154,0.05939565,,0.056857485,0.13867441,0.020481203,,,,0.5646798,0.045515344,,
257,0.28740877,0.0881902,,0.23048171,0.17474033,0.03026246,,,0.036174543,0.13760094,,,
258,,0.019234793,,0.597325,,0.040151976,,,,0.045263868,0.014793174,,0.26906216
259,0.19838507,0.08591434,0.011416303,0.2275727,0.12681922,,0.060800415,0.015226647,0.061547402,0.16742516,0.010992545,,0.026642973
260,0.26340213,0.07616157,,0.06292648,0.0715327,0.051432155,0.116499186,0.020798393,0.08081237,0.23044984,0.025525391,,
261,0.30408013,0.017947277,,0.27732664,0.1084282,0.012036899,0.018721603,,0.060643688,0.17002073,0.022527428,,
262,0.20825717,0.07704975,0.010199446,0.29387078,0.15762755,,0.03697165,,0.05107096,0.09145422,0.023099182,0.04590818,
263,,0.83294296,0.038975496,0.018263597,0.02871359,0.032130122,,,0.020411136,,,,
264,0.10590537,0.0989102,,0.36973846,,,0.153223,,0.026294343,0.22878319,,,
265,0.10797883,0.041234203,,0.055465482,0.49115783,0.028846147,0.12147791,0.03674131,0.0299085,0.06917211,,0.016427701,
266,0.0899565,0.04297491,0.010413867,0.19388667,,,0.024481518,,0.108259805,0.23592114,0.029328601,,0.2491335
267,0.19927907,0.017590174,,0.10621029,0.013806339,0.030404773,0.10054697,,0.22069462,0.15519705,0.030422444,,0.11338338
268,0.20156063,0.16746514,,0.21459271,0.11634347,,0.16233487,0.046814423,,0.088925146,,,
269,0.02672931,,,0.010481191,,,,,0.016882647,0.038075212,0.016839363,0.38967374,0.4819091
270,0.2202396,0.044243854,,0.17604616,0.12267126,0.062282674,0.18853202,0.011327601,0.09605727,0.07011302,,,
271,0.29541582,0.045021877,,0.20388246,0.04616779,0.018236564,,,,0.38977554,,,
272,0.2017856,0.02392711,,0.22149688,,0.07389001,0.07601526,,0.038256668,0.34010372,,,0.01433924
273,0.09880783,0.044185963,,0.24531122,0.07387114,,0.042787254,,0.03620581,,,,0.45496696
274,,,,,0.0802648,,,,,0.058196817,,0.30184695,0.5206885
275,0.13609691,0.055272747,,0.39379132,,0.028929027,0.16942611,,0.048312888,0.111345835,0.015381328,,0.040775586
276,0.04671684,0.1073587,,0.4177799,0.058461357,0.040619828,0.14342618,0.014898733,,0.15625371,,,
277,0.097282924,0.040829696,,0.27578005,0.028145345,0.01633157,0.10997266,0.0755509,0.18789795,0.15300332,,,0.014787335
278,0.14255421,0.06788707,0.013555875,0.19066302,0.1510167,0.043101396,0.12054713,,0.06712062,0.19289617,,,
279,0.20832746,0.06604886,,0.24236996,,,0.15619694,0.038525462,0.039880868,0.11367967,0.032110408,0.019867407,0.073172644
280,0.14021298,0.049445394,,0.42642954,0.18254814,0.03191747,0.07320117,,,0.07126124,,0.01842731,
281,0.10381645,0.029106861,,0.39062354,0.063779846,0.05077692,0.08742748,0.03421695,0.050592065,0.010080861,0.024587287,,0.15468143
282,0.15920687,,,0.17005363,0.10438073,0.041022975,0.12307769,0.016031913,0.12142653,0.22339325,0.015901087,0.025217308,
283,0.1498172,0.10690548,,0.31083918,0.13377622,,0.11323499,,,0.17615968,,,
284,0.20898,0.060647104,,0.23646441,0.053962987,0.097431846,0.14110126,0.034948554,0.012003184,0.14649068,,,
285,0.03234182,0.15096885,,0.46774837,0.18458663,,0.09929236,,,0.057543177,,,
286,0.18486188,,,,0.06546638,0.04702706,,,,0.61480695,0.050388414,0.02212529,
287,0.49644762,,,0.23267582,0.090794474,,,,,0.14991826,,0.016449759,
288,0.16156088,0.04256297,0.08643846,0.104742065,0.15180509,0.027253764,0.08526402,,0.0144217,0.3200523,,,
289,0.14640051,0.054815322,,0.34540516,0.13802294,0.03694618,0.020403061,,0.020148335,0.19167602,0.018583376,0.024856854,
290,0.15591118,0.012709895,,0.06778496,0.17411104,0.022416556,0.03163925,,,0.40504882,0.027482083,0.039727487,0.054412104
291,0.23900506,0.046558104,,0.07321342,0.29282075,,0.12651914,0.03294132,0.10690328,0.0704571,0.010818066,,
292,0.23888507,0.04119323,,0.20778686,0.023023086,0.017256035,0.071411885,0.0149314245,0.061612204,0.24758929,0.02897926,,0.047026746
293,0.15317413,0.07702913,,0.36284426,0.018004354,0.05329025,0.09420002,0.025276534,0.0901943,0.12530346,,,
294,0.2824047,0.023993129,,0.09889789,0.088987365,0.024686214,0.12209258,0.014474158,0.11513301,0.21122439,,,
295,0.080218576,0.010395712,,0.020991324,0.024180317,,0.05535384,0.017681869,0.026973044,0.1477136,0.013475403,0.2518742,0.34384373
296,0.0626504,0.017699707,,0.046640377,0.14471433,0.014312805,0.014629761,0.04881259,0.05287263,0.040581748,0.011381004,0.22931014,0.31189573
297,0.17079604,0.09222733,,0.2625078,0.11847813,0.03861483,0.06686162,,0.037561174,0.20334575,,,
298,0.13709621,,0.0129518565,,0.07578831,,,,0.18382715,0.52955765,0.025984507,0.03350524,
299,0.026233166,0.018605229,,0.02229062,0.37302944,0.016731221,0.10970337,0.09087096,0.046141434,0.119302645,,0.10744739,0.06949055
300,0.14896695,0.045341983,,0.123286486,0.23657957,0.030966,0.17004913,0.012224561,0.08707891,0.13700464,,,
301,0.20311658,0.08825068,,0.2354952,0.1647019,0.044988845,0.061027788,0.0275939,,0.17002779,,,
302,0.07695175,,,0.015725484,0.23392425,0.04714384,0.05193543,0.038420968,0.15768169,0.26980382,0.05012444,,0.04799311
303,0.040039863,0.021446234,,0.012809087,0.4931158,0.0145089645,0.05898164,0.25528714,,0.056181315,,0.025065402,
304,,0.069650136,,,0.2204783,,0.01686568,0.34480244,0.0337389,,,0.30064222,
305,0.03371624,0.021853877,0.013732901,,0.31044677,,0.1745893,0.24925095,0.04784005,0.011628125,,0.09814976,0.029935576
306,0.08419037,0.07054879,0.08972184,0.16289414,0.11661197,0.02161134,0.25269693,0.063735075,0.035297442,0.09561487,,,
307,0.18592001,0.08423454,,0.26802635,0.05762053,0.020264342,0.108389094,,,0.16327904,0.012896757,,0.08613099
308,0.08276925,0.053225957,,0.037875988,0.32395056,,0.1167885,0.2926748,0.019831646,0.032357413,,0.034720972,
309,0.17919518,0.031203492,,0.5195358,0.08421443,,,0.028666362,,0.075234,,,0.0783504
310,0.03815613,,,,0.36415905,,0.091645874,0.21370538,,0.022146499,,0.23846233,0.022021817
311,0.22319369,0.048857987,,,0.014936193,0.020039449,,,,0.6201166,0.071950026,,
312,0.021720879,0.11893193,0.020702245,0.24449958,0.042549174,0.015115302,0.18847942,0.016598504,0.16662198,0.14190327,,,0.0140600335
313,0.11356703,0.08436056,,0.31927973,0.028780455,0.031633098,0.079511106,,0.053602602,0.202426,0.014010424,,0.0633857
314,0.07240476,0.12546761,0.01110102,0.3135421,0.07541559,,0.119099274,0.11815605,0.09235305,0.07155311,,,
315,0.07613988,0.10772978,,0.30224344,0.071802706,,0.13273221,0.029521337,0.103679135,0.08500449,,0.06360144,0.017364305
