document,0,1,2,3,4,5,6,7,8,9,10,11,12,13
0,,,,,0.058398042,0.023308665,0.021931924,0.74586314,0.017498221,0.037237182,,,0.023714924,0.041116145
1,,,,0.74730164,0.021485249,0.015115831,0.019854173,0.037090372,0.012390313,0.03021278,0.012858435,0.02731661,0.025618317,0.031096714
2,,0.029669903,0.052133713,0.7133631,0.023962405,,0.013907204,0.015183281,0.010718265,0.013447131,0.036552384,0.016153367,,0.050316796
3,,0.012333461,0.18496925,0.5897228,0.036420614,,0.020556372,0.031383704,,0.024173474,0.016866533,0.01673983,0.013555664,0.024571387
4,,0.026081571,,0.68101686,0.03022605,0.04911372,,0.034102257,0.014914709,0.020631071,0.050265227,0.023128012,0.023416488,0.02732287
5,0.057585128,0.035206813,,0.18502027,0.081387654,,0.023820026,0.04411496,0.021757955,0.041002937,0.19445428,0.04421975,0.019878406,0.23613882
6,0.021082597,0.050253674,0.18669929,0.011539304,0.35284466,0.028640632,0.012870209,0.046904698,0.026383786,0.031346615,0.05890987,0.017082497,0.017917057,0.13752513
7,0.107693896,0.081723325,0.01705693,0.014749739,0.041686524,0.17109019,0.08848369,0.02748409,0.10880943,0.025020607,0.19685481,0.02260976,0.027532998,0.06920398
8,0.01954004,0.017854843,0.018528035,0.010693705,0.15924492,0.017810911,0.1091493,0.05018347,0.018063975,0.07901562,0.012141566,0.025187382,0.030809166,0.43177703
9,0.041177243,0.05414333,0.028684085,0.020124614,0.05059444,0.133982,0.020121751,0.0141174765,0.4097663,0.019183442,0.14915352,0.025950342,0.012800862,0.020200588
10,,,0.84602565,,0.061120227,,,0.023854239,,,0.016430981,,,
11,,,0.7788866,,0.10105103,,,0.036756035,,,,0.020846898,0.011020473,
12,0.11830462,0.17068262,0.098575026,0.017515888,0.15082349,0.074963644,0.01470688,0.09486239,0.030458026,0.023197092,0.06356915,0.011320885,0.014045962,0.116974324
13,0.017795894,0.06371852,0.17630239,0.014041687,0.12503833,0.021328643,0.06695277,0.10219208,0.09809919,0.09903422,0.10003647,0.028276606,0.018660804,0.06852236
14,0.012108422,0.026390381,0.018848155,,0.024848422,0.036744844,0.13844241,0.042231496,0.27217478,0.06098964,0.29084325,,0.050018415,0.012701211
15,0.035591155,0.118648544,0.056341607,0.011955201,0.035940714,0.11421677,0.0755264,0.051270045,0.041897144,0.05020498,0.30819795,0.06922147,0.015357393,0.015630674
16,0.1924752,0.08340396,0.014647882,0.040525574,0.12218175,0.15714276,0.01665398,0.037173063,0.030255612,0.0721839,0.08752131,0.037309635,0.06978361,0.038741726
17,0.027958963,0.056824792,0.017692847,0.034170654,,0.07148875,0.12938862,0.05274117,0.22406028,0.021695953,0.28968436,0.017892536,0.01244761,0.03551414
18,0.045011662,0.12143898,0.11135467,0.018591708,0.0688067,0.052029,0.0808033,0.058624856,0.09196491,0.057985324,0.13641861,0.014546595,0.11518584,0.027237857
19,0.02122805,0.07446409,0.028299566,0.0325232,0.017066775,0.046302326,0.0853327,0.028836377,0.2803002,0.022775171,0.27514422,,0.021384778,0.05736174
20,0.14825863,0.028058073,0.033523925,0.028476374,0.016267722,0.042822897,0.038008083,0.018229106,0.036906537,0.019665806,0.419719,0.011051198,0.039604,0.119408645
21,0.04616585,0.075985596,0.017864212,0.033233657,0.4843204,0.03210592,0.035381414,0.064021975,0.033250522,0.021261357,0.06272606,0.016122913,0.022391604,0.055168517
22,0.014674714,0.012229828,0.14349607,0.01387854,0.46358675,0.0151325455,0.03244213,0.011547329,0.023617065,0.018270688,0.20093258,,0.033854976,
23,,,0.73561156,,0.13954069,,,0.050143506,,,0.017917644,,,0.011375968
24,0.077210635,0.023065757,0.01828157,,,0.03472275,0.060338415,0.05118675,0.29444978,0.020695135,0.28665286,0.029265415,0.034517854,0.053850997
