document,0,1,2,3,4,5,6,7,8,9,10,11,12,13
0,0.7395295,0.03785127,,0.020257913,0.020663297,0.023208443,,,0.081228,0.026171545,,0.022751752,,
1,0.0347171,0.010226631,0.02605207,0.029579926,0.013927554,,,0.7406066,0.017986115,0.047450185,,0.019487053,0.030246537,0.01129893
2,0.016733231,0.010019334,,0.033478927,0.012086755,0.011811492,0.027645798,0.71379614,0.03229668,0.01775395,0.05739856,0.013819617,,0.037960153
3,0.032330535,0.01667658,,0.023914272,0.010126159,,0.010994787,0.58322036,0.032964956,0.031429198,0.18935621,0.019958777,0.014046196,0.016567681
4,0.03710281,0.0106564965,0.012949618,0.029613404,0.020640671,0.038140208,0.017247943,0.6730903,0.024467975,0.047083724,,,0.02162402,0.056261577
5,0.050283927,0.037484087,0.10049328,0.1574779,0.011045768,,0.023718351,0.18918172,0.11260128,0.061393697,,0.028452111,0.017367318,0.19427921
6,0.046845824,0.021925224,0.02368934,0.03474114,0.028074091,0.03181506,0.0587653,0.01301354,0.37831756,0.052640222,0.20304157,0.014508027,0.035199907,0.05742322
7,0.028735084,0.038859922,0.052667815,0.039456658,0.079748,0.20431551,0.09813369,0.0140110515,0.04377583,0.03172668,0.0178386,0.09962033,0.021098543,0.23001228
8,0.050056133,0.035392635,0.024834728,0.29168192,0.017718239,0.021688094,0.022627378,0.012363586,0.20785107,0.14148554,0.020421578,0.1120006,0.02969397,0.012184519
9,0.01617135,0.02231235,0.03860024,0.034355022,0.40761068,0.093612775,0.04610316,0.01739253,0.047522523,0.020954328,0.032889944,0.02582881,0.010679022,0.18596725
10,0.023501884,,,,,,,,0.057993956,,0.8405932,,0.020544026,0.014152349
11,0.03005995,,,0.0115416115,,,,,0.09761979,,0.7767652,,0.03271754,
12,0.09889293,0.023740025,0.09942876,0.020277295,0.030216172,0.14237568,0.16458076,0.019276772,0.1850887,0.02818061,0.09427863,0.014821293,0.014767015,0.06407539
13,0.10041566,0.026974311,0.018381907,0.040454853,0.08037877,0.0186036,0.057935458,0.014435077,0.11076583,0.11649466,0.17060916,0.07096571,0.05585315,0.11773188
14,0.04023789,0.023250015,0.0132691115,,0.2330148,0.016978662,0.01786164,,0.016385779,0.08641471,0.016903035,0.15216483,0.04449563,0.32711786
15,0.062797725,0.023247298,0.03571402,0.051212266,0.046782717,0.09232637,0.07997715,0.011666217,0.034966145,0.06738102,0.065563045,0.08168762,0.02284685,0.32383156
16,0.037994266,0.077817805,0.12538306,0.039506204,0.033581268,0.19688034,0.06241819,0.040752884,0.11059631,0.080544434,0.014273155,0.018910656,0.06475322,0.09658817
17,0.0574413,0.0197363,0.043814864,0.023234494,0.17136194,0.047645938,0.04019655,0.03412019,,0.027472973,0.017932815,0.14365119,0.015686594,0.34857512
18,0.057695523,0.07091126,0.05884036,0.0138123995,0.07841213,0.037640758,0.11492506,0.019135125,0.07047207,0.059010778,0.086341545,0.08509917,0.10779584,0.13990802
19,0.027256839,0.025515534,0.028579453,0.01584191,0.21199596,0.038603626,0.07200835,0.03291492,0.026810603,0.029648347,0.02342342,0.10209467,0.025680268,0.33962604
20,0.016862025,0.052803356,0.12061922,0.033837337,0.02483913,0.080211364,0.033888493,0.032565482,0.03170858,0.037894994,0.0232103,0.04604918,0.028925342,0.4365852
21,0.07671865,0.017156374,0.11880308,0.017584356,0.025466997,0.020806909,0.037021194,0.030324215,0.45464003,0.034069072,0.021056373,0.036959995,0.054927755,0.05446501
