document,0,1,2,3,4,5,6,7,8,9,10,11,12,13
0,0.022919642,0.028709037,0.019198963,,0.037260335,0.0200172,,0.015806923,,0.076162755,,0.7477679,0.010498373,
1,0.018904038,,0.033927355,0.013084727,0.046534102,0.010433934,0.013037418,0.010662934,,0.025892466,0.014178299,0.031419758,0.032303676,0.73813874
2,0.013740865,0.015357146,0.035594705,0.036149178,0.014150005,,0.0391207,0.010658986,0.04707434,0.041117657,,0.018080132,,0.7042795
3,0.020073684,,0.025274891,0.026322225,0.018254774,0.018933551,0.017483445,,0.17960243,0.044790775,,0.032113023,0.015868846,0.5753485
4,,0.03944109,0.031628948,,0.028136365,0.012837363,0.058670457,0.017034795,,0.046734676,0.016490914,0.03713521,0.022284832,0.67026746
5,0.028550154,,0.13838159,0.019480739,0.036559016,0.041435562,0.21706246,0.019034997,0.010576778,0.14132932,0.07920743,0.052387863,0.014475155,0.19302467
6,0.014972763,0.038717736,0.02955629,0.16424666,0.03522174,0.020011261,0.05809148,0.03315343,0.12069142,0.31500039,0.028877929,0.049647033,0.079189464,0.01262238
7,0.09507298,0.21552394,0.033114634,0.019691667,0.025494656,0.03419941,0.2243416,0.098794095,0.01991937,0.06838223,0.10323528,0.028535923,0.01826801,0.015426183
8,0.11747654,0.022400998,0.24680117,0.012590325,0.07170085,0.03899024,0.013368002,0.020550434,0.020250702,0.31016323,0.03503065,0.056695625,0.02152405,0.012457172
9,0.025046607,0.11108806,0.035883356,0.061812047,0.023419807,0.01957191,0.1634376,0.4208328,0.019888291,0.027874133,0.04510989,0.017694239,,0.019309169
10,,,,0.12281631,,0.010214541,0.013367744,,0.755716,0.015420445,,0.019875443,0.029019184,
11,,,0.012054728,0.17257404,,,,,0.5913181,0.015441668,,0.019277241,0.14604345,
12,0.015934048,0.10949524,0.020319488,0.09494383,0.022523556,0.02010592,0.09953507,0.031590715,0.0655338,0.17877734,0.1888781,0.1146273,0.014452374,0.023283191
13,0.0698609,0.030871222,0.03535807,0.019096568,0.08739889,0.017119586,0.12567995,0.105783634,0.1611723,0.14174557,0.018602578,0.09811488,0.07375554,0.015440344
14,0.15166256,0.02624178,,0.012864531,0.06858095,0.031259947,0.3279852,0.24367023,0.019816993,0.024381513,0.011819359,0.036213152,0.033848505,
15,0.08146809,0.110895514,0.049539123,0.054802917,0.06990493,0.0168706,0.32894757,0.04874403,0.056266285,0.033727575,0.047588848,0.06355935,0.02576565,0.011919473
16,0.0184191,0.10695166,0.043549474,0.054282986,0.121213,0.05756868,0.11878117,0.028772904,0.012156989,0.077712536,0.21744655,0.03611862,0.06499895,0.042027436
17,0.13945733,0.050656945,0.021246435,,0.027221499,0.015726529,0.35871887,0.19608247,0.022133997,0.013534836,0.042642146,0.055321954,0.013592859,0.035086576
18,0.082688004,0.051597033,0.014608243,0.08809436,0.07948925,0.09711404,0.13266614,0.115445174,0.058638617,0.050959207,0.050502945,0.07172101,0.085321434,0.021154549
19,0.09941878,0.06208688,0.01358104,0.014443742,0.025088795,0.019979844,0.34567127,0.2456745,0.026609221,0.037981614,0.026281325,0.025752349,0.022119647,0.03531098
20,0.04915365,0.03634066,0.02600888,0.024793254,0.024325863,0.05670208,0.45028356,0.031484764,0.025746347,0.039306525,0.1661047,0.015070274,0.021295073,0.033384345
21,0.03770277,0.021454267,0.01621312,0.04963805,0.02021895,0.018410247,0.06964718,0.03339665,0.018264482,0.43924156,0.09478346,0.0743169,0.0741612,0.03255118
22,0.035716727,0.012026035,,0.035482034,0.012586734,0.032681223,0.19071494,0.020827089,0.1708779,0.40747672,0.010843909,0.012808728,0.036913075,0.015536465
23,,,,0.119377635,,,,,0.6350629,0.07828282,,0.04058131,0.08026226,
24,0.074097656,0.044047996,0.05134385,0.016358202,0.024396487,0.06880739,0.30697483,0.26828375,0.023492748,,0.041855186,0.052542258,,
25,0.059812427,0.03797856,0.016104966,0.01456693,0.03047443,0.12626673,0.39115074,0.16466153,,0.022974355,0.034029488,0.06008831,0.024648769,
26,0.013429228,,,0.105927005,0.028021919,0.017069085,0.012365509,,0.48442936,0.048529405,0.011257166,0.086119175,0.16142288,
27,,0.010709528,0.020400459,0.025030524,0.018413145,0.023927847,0.036496058,0.035619978,0.032547105,,,0.24112561,0.047748115,0.4855172
28,0.06699125,0.011513215,0.19215493,,,0.039474066,,,,0.57817936,,0.015989965,,0.051739093
29,0.013696179,0.012722648,0.06308148,0.04590519,0.010030911,0.03176374,0.13868096,0.01351358,0.02002945,0.07990625,0.048109267,0.036155857,0.020825366,0.4655791
30,,0.04737129,0.036135975,0.04276785,0.010117883,0.014739345,0.02255872,0.025719507,0.10952555,0.073474154,0.016268425,0.018843368,0.015012791,0.5608662
31,0.02667829,0.05287108,0.034477904,0.042621475,0.019326543,0.011523029,0.08742173,0.023569535,,0.047071442,0.032694045,0.021227486,,0.5861245
32,0.051453233,0.036192045,0.034110922,0.024695728,0.011729907,0.017760126,0.19032021,0.107894205,0.06483837,0.02175176,0.026780264,,0.011259299,0.39316747
33,,,0.039591525,0.0611517,0.06649529,0.02308634,0.040932562,0.01018642,0.035477296,0.05827757,0.02043991,0.019700728,0.023035847,0.58552885
34,0.035231806,0.015564254,0.030394284,,0.051444557,0.055893157,0.059052534,,0.044700034,0.037153542,0.016332634,0.03992374,0.027306024,0.5690714
35,0.019583533,0.019725794,0.031472493,0.03229101,0.012667559,0.020077532,0.07480219,0.024389196,0.026033618,0.04635299,0.09161362,0.029677635,0.028678086,0.5426348
36,0.015961029,0.011687031,0.047209945,0.018811755,0.016524931,0.022717785,0.049118534,0.048764117,0.117941186,0.03607783,0.010964099,0.020953234,,0.573322
37,,0.012407623,,,0.03302497,0.012379625,0.011151988,,,0.3908839,0.01087496,0.3284452,0.14922398,0.016112017
38,0.020250557,0.010885973,0.010417579,0.2519457,0.057847377,0.010340983,0.013339593,0.014141412,0.35341758,0.051713783,0.010602424,0.08055418,0.10760491,
39,,0.0117717935,,0.014527673,0.012152732,,0.02029448,,,0.49531338,0.012212782,0.29069227,0.083725125,0.016609428
40,0.033254735,0.010447747,,0.23161337,0.050372742,0.013826657,0.014190225,0.017944764,0.27852133,0.08406975,0.010158463,0.09393939,0.14637305,
41,,,0.0197876,0.026959347,0.09082189,0.016401647,0.025805125,0.01510974,0.021203514,0.038255837,0.030589387,,,0.6815171
42,0.0127469655,0.010047045,0.03434268,0.028400721,0.053231437,0.014855195,0.050073054,0.010204055,0.014896207,0.062030073,0.037080098,0.03287454,0.024174279,0.6150436
43,0.012781437,0.027666857,0.03676224,0.017327098,0.02720271,0.059827674,0.07210539,0.029327717,0.04748734,0.065397084,0.05852936,0.041319966,0.012359863,0.49190527
44,0.013982679,0.04143869,0.040673207,0.020404944,0.012862215,0.016986491,0.08191035,0.013958379,0.04514462,0.041711167,0.093162894,0.016264172,0.05168889,0.50981134
45,0.015513984,0.014291849,0.042851124,,0.021817692,0.01989399,0.01452728,0.026402928,,0.04278885,0.032821666,0.028170664,0.012107027,0.7162082
46,0.015342282,0.028429043,0.013013443,0.02043474,0.018674135,0.014976175,0.09466309,0.020126233,0.20238079,0.11126603,0.35442936,0.04514544,0.04985611,0.01126313
47,0.01875434,0.06850706,0.02424459,0.01575119,0.03853806,0.02573716,0.087117605,0.022563923,0.055595677,0.16738708,0.24506658,0.17840703,0.02206823,0.030261485
48,0.12997113,0.04758168,0.050257433,0.026105015,0.020489234,0.018448751,0.34384426,0.20580919,0.015892567,0.027381882,0.012301459,0.03459873,0.050403886,0.01691479
49,0.025228556,0.039504133,0.07607671,0.018435815,0.18547818,0.0267466,0.039972562,0.043045748,0.0418291,0.31817043,0.03666996,0.034400307,0.06659783,0.047844112
50,,,,0.1655038,,,,,0.68275064,0.014433755,,0.034553543,0.07062604,
51,0.09665197,0.0552958,0.044872608,0.015640574,0.041952435,0.111200854,0.31355652,0.029644243,0.015691597,0.09235354,0.13529845,0.020275934,0.010168362,0.017397149
52,0.011419037,0.011069841,0.01046998,0.03903914,0.019100506,0.01086309,0.04787631,0.0127207795,0.4021106,0.16378349,0.012277432,0.031035,0.21657598,0.011658829
53,0.055225797,0.040050913,0.048041984,0.15680087,0.028535271,0.059443023,0.052733548,0.055992644,0.13807121,0.027747707,0.22886387,,0.046956614,0.051907822
54,0.030709283,0.034411095,0.02793648,0.08527523,0.07309548,0.05316427,0.061526153,0.13014342,0.02746674,0.030610114,0.22911023,0.029618695,0.15760852,0.029324299
55,0.013407369,0.023971891,0.010683657,0.19105962,0.056770224,0.06778626,0.091764346,0.09140359,0.23781624,0.05382702,0.082268864,0.03164744,0.03404271,0.013550766
