document,0,1,2,3,4,5,6,7,8,9,10,11
70,,0.12801228,0.23079188,0.03896717,,,,0.10154428,0.07561801,,0.38271183,0.031421624
71,0.10961912,,0.21543375,0.14184253,,,,,,0.045755353,0.44548017,0.02967452
72,0.057801638,,0.16778444,,0.14623046,0.17242339,,0.10717038,,,0.3355585,
73,,0.03758075,,0.17980528,0.26694402,0.08655493,,,,,0.41429043,
74,,0.068664484,,0.09172877,,,,,,0.14839625,0.45592153,0.21900271
75,0.072712794,,0.31649145,,,,,,0.06205203,0.10094519,0.37445813,0.06002632
76,,,0.3760459,0.26234952,,,,,,,0.15364446,0.19411588
77,,0.29175243,0.26528,,,,,,,0.13434434,0.2905749,
78,0.16334413,0.34829304,,,,,,,0.11489697,,0.3515591,
79,,,,0.18144585,,,,0.03622222,0.15148467,,0.6155456,
80,,0.11464437,,,,,,,0.17271933,,0.5475165,0.14408004
81,,,,0.1287895,,0.024194805,,,0.07728801,,0.6017015,0.15511632
82,0.056608815,,,0.13018079,0.112738706,,0.09207137,,0.107667595,,0.48903638,
83,,0.18228188,,,,0.03671827,,,0.018004889,,0.5341227,0.21648607
84,,,0.04918514,,0.096915625,,0.109841645,,0.17695609,,0.5503078,
85,0.15495847,0.10048194,,0.053607654,,,,0.09757457,,0.20955098,0.36859748,
86,,0.051171653,0.14962049,,0.10323426,,,,,,0.6310844,0.05322464
87,,,,0.37057734,,,,,,0.107700735,0.5037709,
88,,0.1569375,,0.42595413,,,,,,,0.28439808,0.115273334
89,0.110098146,,,0.2940541,,,,,,0.052819647,0.52875036,
90,,,,0.15676975,0.13164905,,0.11673719,,,,0.53080094,0.048164904
91,,0.27129498,,,,,,,0.16905399,,0.36360648,0.16774213
92,,,,0.6371715,,,,0.22454193,,,0.13038385,
93,0.11599599,,0.09713118,,,,,,0.09934633,,0.45294005,0.21261774
94,,,,0.08196841,0.1038343,,,0.24433072,0.03999708,,0.51232135,
95,,,,,0.10176153,0.045777585,,0.049139142,,0.081777796,0.59599704,0.109760396
96,0.12992956,,,0.23184817,0.07164084,,,,0.03976855,,0.43951333,0.077365115
97,0.116570376,0.08625077,,0.07147277,,,0.06979136,,0.015289223,,0.56642175,0.06259882
98,,,0.14707562,,,0.13131046,,0.115247004,,,0.47634342,0.10499569
99,0.090469904,,0.15655713,0.07835999,,,,,0.26805553,,0.30763382,0.089887604
100,,0.23751502,,0.18082832,0.06112139,,,,0.17832454,,0.2940854,0.039868854
101,,,0.28631565,0.13971731,,,,,,0.20273513,0.3029874,0.051476825
102,,0.18869574,,0.06187709,,,0.20752245,0.110952415,,0.04412114,0.25534126,0.11475182
103,,,,0.34269458,0.12232693,,,0.028933661,,0.025701987,0.45219705,0.02061545
104,,,0.09216082,,,,,0.11784041,0.087359525,,0.67689484,
105,,,,,0.12681548,0.1085736,,,0.067822404,,0.49389055,0.18802947
106,,,,0.51343447,,0.060395565,,0.10319434,,,0.3067905,
107,,0.1270949,0.24440241,,,,,,0.082309045,0.089839034,0.390771,0.04601438
108,,,0.7145034,,0.14893033,,,,0.112436295,,,
109,,,0.43392164,0.021793742,,,,,0.056358535,,0.4678422,
110,0.25619015,,,,,,,,,,0.7227371,
111,0.076352626,,,0.07493492,,,,,,0.12486264,0.5735305,0.13792819
112,,0.10985924,,0.07374724,,,,,0.049670674,0.111759365,0.60267586,0.035679907
113,,,0.15358636,0.24017984,,,,,,,0.39184037,0.18995515
114,,,0.13971047,0.15995312,,0.09728133,,0.19410129,,0.123947084,0.22751036,0.04295547
115,,,0.43671346,,,,,,0.15727516,,0.3876947,
116,,0.10072825,0.06719704,,,,,0.14940213,0.06517635,,0.49093118,0.109705016
117,,0.35338858,,,,0.04480148,,,0.2273835,,0.26965398,0.09284091
118,,,0.11553117,,,,,,0.18981546,,0.64364666,0.03159973
119,,,0.112787835,,,,0.07272901,0.14114437,,,0.6513888,
120,,,,0.22257958,0.06699118,,,0.037681386,0.07127135,,0.51742274,0.07278161
121,0.10342694,,0.093707085,0.19711268,,,,0.09479874,,,0.49651107,
122,0.53956395,,0.03665882,,,,,0.013648043,,,0.40664238,
123,,0.05951473,0.08670526,,0.20852797,,,,,,0.62477976,
124,0.088959165,0.19435659,,0.09514966,,,,,0.08654727,,0.52032715,
125,,0.32838237,,0.11605519,,,,,0.26722038,,0.21411294,0.06771494
126,,,,0.38938826,,,,0.03927472,,0.107816525,0.44991988,
127,0.0767911,0.0703623,0.081133336,0.11510037,,,,,0.35553107,,0.2913856,
128,,0.2776633,,,,,,,0.08952137,,0.46445984,0.14836091
129,0.06370433,,0.05677862,0.049551588,,,0.14208333,0.08221978,0.06199642,,0.44188645,0.09261228
130,,,,0.28251997,,0.086811654,,,0.13915786,,0.47517908,
131,0.56346214,,,,,,,,,,0.4348845,
132,0.17600538,,,0.2341504,,,,,0.06098815,,0.28380877,0.22803932
133,0.09947693,,,0.092563674,0.2637781,,,,0.12794894,,0.23329496,0.16522954
134,,0.43721697,,0.10086222,,,,0.029892985,0.11292176,,0.29611495,0.017533788
135,0.055490807,,0.3366943,0.05827695,,,,,,0.17172056,0.3595571,
136,0.062831804,0.15187249,,0.10612936,,,,,0.029964099,,0.50205666,0.126245
137,0.091023676,0.096259214,,,,0.10666548,,,0.1062583,,0.43527558,0.14332725
138,,,0.22560167,,0.068006665,,,0.047900327,,,0.5595351,0.07808858
139,,0.0688002,,,,0.10219029,,,0.5687263,,0.24565203,
140,,0.18969177,,0.14440875,,,,,0.10897017,0.08617606,0.35793525,0.09964937
141,,0.18695226,0.2868586,,0.14843744,,,,0.07173058,,0.28404385,
142,,,0.5448292,,,,,,0.14012568,,0.2458823,0.04298206
143,,,,,0.08318129,,,0.07879174,0.5363937,,0.19173758,0.09107415
144,,0.11991529,,,,,,,0.4223455,,0.3409522,0.094577216
145,,,,,0.115084566,,,0.077164285,0.3007415,,0.4218279,0.061292607
146,0.05520452,0.56639224,,,,,,,0.13936698,,0.17770687,0.040180188
147,,,,,,0.06731593,,,0.4161377,,0.42718557,0.06703046
148,,0.2060889,,,,,,,0.51111203,,0.22821918,0.037825055
149,,,,0.023067225,0.06506001,,,,0.7545111,,0.14513777,
150,,0.36148158,,,,,,0.04037785,0.27888694,,0.26715243,0.03543872
151,,,,,0.13072611,,,0.025480859,0.7102233,,0.11560658,
152,,0.19871844,,,,,,,0.66433334,,0.11953224,
153,,,,,0.05092701,,,,0.3982398,,0.34673205,0.18645963
154,0.1240739,,,,,,0.1090527,,0.31649378,,0.42864326,
155,,0.4039235,,,,,,0.06287893,0.23652966,,0.27544925,
156,,0.111435205,0.1590715,,,,,0.071577184,0.27543548,,0.28586978,0.080040604
157,,0.26404056,,,0.17133687,,,,0.18761578,,0.35035124,
158,,0.12952901,,,,,,,0.68229586,,0.15860637,
159,,0.16161186,,,,,,,0.5927255,,0.15328641,0.07465265
160,,,,,,,,,0.6703809,,0.2990819,
161,,0.1798679,0.094600156,,,,,,0.23477812,0.09976508,0.36750555,
162,,0.20061405,,,,,,,0.5667009,0.15381789,0.059205215,
163,,0.13359864,,,,,,,0.7966509,,0.049636163,
164,,0.17466913,,,,,,,0.54680336,,0.24875183,
165,0.05530269,,,,,,,0.159302,0.20015775,,0.3825626,0.18619373
166,0.06290665,0.23838098,,,,,,,0.07264152,,0.4826323,0.12672292
167,,0.045446888,,,,,,,0.9346992,,,
168,0.23822053,,0.06403475,,,,,0.050015096,0.2736205,,0.26971984,0.08417166
169,,,,0.042512055,,,,,0.58857137,,0.34060225,
170,,0.4544473,0.078813925,,,,,,0.22946216,,0.20894672,
171,,0.59314287,,,,,,,0.08822912,,0.30166143,
172,,0.21903837,,,0.26380482,,,,0.028720345,,0.2504558,0.21525407
173,,,,,,,,,0.75535625,0.027139623,0.1735408,0.03243692
174,0.12491227,,,,,,,,0.0704605,,0.2642642,0.5139126
175,,,,,,,,,0.78448486,0.07345884,0.067663245,0.045647163
176,,,,,0.076278746,,,,0.72950155,,0.18015048,
177,,0.33827925,,,,0.044396263,,,0.23308036,0.066682115,0.29335365,
178,,0.25879383,,,,0.024386795,,,0.2475069,,0.34930342,0.1005954
179,0.26045498,0.07823706,,,,,,,0.5550049,,0.082030036,
180,,,0.13909882,,,0.064500466,,0.045386426,0.45834053,,0.27443105,
181,,0.41860837,,,,,,,0.20576142,,0.19985226,0.14942916
182,,,,,,,,0.07014248,0.8004447,,,0.10976557
183,0.14423807,0.12229694,,,,,,,0.46412873,,0.24520528,
184,,0.35939267,,,,,,,0.23208761,,0.38526034,
185,,,,,,,,0.02775916,0.947192,,,
186,,,,,0.06929786,,,,0.47754776,,0.375097,0.05485156
187,,0.36530784,,,,,,,0.20498767,,0.40222037,
188,,0.037417483,,,,,,0.05738526,0.88770086,,,
189,0.18814725,,,,,,,,0.64648217,0.13838422,,
190,,,0.050245002,,,,,,0.66038066,,0.26789635,
191,,,,,,,,,0.8019785,,0.18181376,
192,,0.2205236,,,0.056865137,,,,0.576742,,0.122051306,
193,0.063892625,,,,,,,,0.85058784,,,0.06018785
194,,0.07434617,,,,,,,0.43399853,0.07769737,0.22438566,0.17232075
195,,,,,,,,,0.5297628,,0.2760021,0.16715075
196,0.08056763,0.56142986,,,,,,,,0.076925844,0.25330573,
197,,,,,,,,,0.21965794,,0.47805944,0.27955702
198,,0.2665859,,,,,,0.07762859,0.26406026,,0.30998164,0.06103234
199,,0.093110606,0.23944451,,,,,0.12724024,0.1634635,,0.3524716,
200,,0.38975573,,,,,,0.08982415,,,0.50422394,
201,,,,,0.04555755,,,,0.27333573,,0.3477064,0.31531328
202,,,,,0.09171097,,,,0.49897924,,0.30162245,0.08248705
203,0.060854398,,,,,,,,0.8628172,,0.05982102,
204,0.055941794,,,,,,,,0.49963498,,0.41579196,
205,0.052900027,,,,,,,,0.47866532,0.10014967,0.34246227,
206,0.2669117,0.5012892,,,,,,,0.20283867,,,
207,,0.2133343,,,,,,,0.34090444,0.04996796,0.22215994,0.15390147
208,,,,,,,,0.06287093,0.38220125,,0.52867293,
209,,0.36304748,0.16322154,,,,,0.06802388,0.14817432,,0.082935676,0.15604636
210,,0.24409978,,,,,,0.09659956,0.14791316,,0.28008014,0.20745069
211,,0.15960738,,,,,,,,,0.7258809,0.088098705
212,,0.07919001,,,,,,,0.9037829,,,
213,,0.09308343,,,0.160746,,,,0.26881477,,0.3359761,0.11979715
214,,0.093581446,,,,,,0.043269504,0.6075801,0.08719658,0.15704107,
215,0.15791005,0.33813626,0.18649498,,,,,,0.23929493,0.013405936,,0.04369445
216,,0.17584777,,,,,,,0.7116759,,0.0826905,
217,,,,,,,,,0.33406365,0.12932293,0.437038,0.072443455
218,,0.3728973,,,,,,,0.2405392,,0.3645286,
219,,0.75802624,,,,0.060604885,,,,,0.15594693,
220,,0.06394374,,,,,,,0.7416197,,0.120235614,0.062340908
221,,0.35717404,0.036343195,,,,,,0.33046782,,0.18157797,0.0753387
222,,0.19338429,,,,,,0.027636869,0.36731613,,0.3297698,0.068964854
223,,0.32853413,,,,,,,0.12668276,,0.51966983,
224,,0.42778924,,,,,,0.08600682,0.048632175,,0.3393286,0.079688065
225,,,,,,,,,0.09801755,,0.62630624,0.24626529
226,,0.18758875,,,,,,,0.4964732,0.13645944,0.15412802,
227,,,,,0.08371843,,0.13340041,,0.2874923,,0.42761025,0.052441165
228,,0.3467715,,,,,,0.06402213,0.047112443,,0.38591617,0.1375463
229,,0.12807754,,,,,,,0.45270625,,0.29703084,0.09514233
230,,0.26462328,,,,0.047928043,,0.03130838,0.27835345,,0.36071745,
231,,,,,0.09759902,,,,0.496899,,0.26983,0.12365267
232,0.024559116,,,,,,,,0.83245254,,0.12041833,
233,,0.44865462,,,,,,,0.28416556,,0.2377892,
234,,,,,,,,,0.5761065,,0.39811328,
235,,0.14706908,,,,,,,0.3568307,0.047408544,0.425927,
236,0.08169732,0.25041193,0.15734014,,0.08248268,,,,0.065613,,0.31221142,0.03748902
237,,0.05280976,,,,,,,0.78468424,,0.14906918,
238,,0.7863005,,,,0.053782273,,,,,0.14261112,
239,,0.087782726,,,,,,0.061278727,0.5379031,,0.2904792,
240,,,,,,,0.21249329,0.04960229,0.11786535,,0.5343021,0.06186838
241,0.12597574,0.13620634,,,,,,,0.14660482,,0.51501095,0.056632753
242,0.09668468,,,,,0.06365769,0.10717224,,0.25768158,,0.45084473,
243,,,,,0.09058723,,,,0.24597354,,0.5374699,0.10049928
244,,,0.28479028,,,,,0.062306922,0.58849454,,,0.04265099
245,,0.64867055,,,,,,,0.07496445,,0.2570964,
246,,,,,,0.08066784,,,0.5718991,0.1456309,0.18264331,
247,,0.37758183,,,,,,,0.04615625,,0.4220991,0.13146442
248,,0.28893858,,,,,,,0.45614436,0.081448264,0.16306883,
249,,0.38400462,,0.018441323,,,,,0.1079289,,0.3044475,0.17255788
250,0.19771121,,0.035141032,,,,,,0.41532162,,0.28267366,0.052399497
251,0.20855412,,,,,,0.07699691,,0.38248008,0.06583032,0.24721962,
252,,0.07021739,,,,,,,0.8497977,,0.06979902,
253,,0.26561713,,,,0.072907254,,0.11240921,,,0.5439142,
254,,0.38362694,0.10207295,,,,,,,,0.43593198,0.057116605
255,,,,,,,0.12859868,0.09300547,0.19548225,,0.4799657,0.079653785
256,,0.42237785,,,0.07528789,,,,,0.08055061,0.40090027,
257,0.050231703,0.135655,,,,,,,0.4206396,,0.27888253,0.10218384
258,,0.4064903,,,,,,0.10013707,,0.15317541,0.18774132,0.13611478
259,,0.20588264,,,,0.026880862,,,0.5602179,,0.19187106,
260,,0.4218741,0.074173614,,,,,,0.15449236,,0.3241941,
261,,0.07794145,,,,0.087798804,,0.02495463,0.10420066,,0.68307877,
262,,0.36848128,,,,,,,0.17463289,0.052429967,0.32619557,0.060750548
263,,0.5539496,0.08665652,,,,,,,,0.2693743,0.07112632
264,,0.5208883,,,,,,,,,0.2265962,0.23860481
265,,,,,0.023286244,,,0.030431459,0.88347167,,0.054575678,
266,0.042871602,0.39189613,,,,,,,0.036787067,,0.50489014,
267,,0.2857954,,,,,,0.1117548,0.347207,0.07978505,0.1585425,
268,,0.35442492,,,,,,,0.19602421,0.11544295,0.32029897,
269,,0.078385,,,,,,0.0871742,0.6448833,,0.17371374,
270,,0.06753886,,,,,,0.07102783,0.15923004,,0.57564145,0.10605077
271,,0.5596262,,0.03631272,0.13817582,,,,,,0.24418195,
272,,0.15093441,0.13030075,,,,,,0.42455825,,0.27271572,
273,,0.5143885,,,,,,,0.100642875,,0.35701686,
274,0.036053874,,0.07714346,,,,,0.08021957,0.49199933,,0.30312192,
275,0.63237727,,,0.05354059,,,,0.020640291,,,0.28737202,
276,,0.21276982,,,,,,0.11441402,0.053767126,,0.33457467,0.26497555
277,,0.60092247,,,,,,,0.03757432,,0.268077,0.07163325
278,,0.5382391,,,,,,,0.1603723,,0.27227065,
279,,0.26872706,0.12008133,,,,0.09901,,,0.18545306,0.20864461,0.09870825
280,,0.45027766,,0.038635477,,,,0.1341943,,0.028641013,0.28969154,0.046547264
281,,0.24023683,,,,,,,0.14309618,0.16436604,0.4369758,
282,,0.3691328,,,,,,0.040275946,0.3889385,0.06705071,0.12227245,
283,,0.23272358,,,,,,0.038627554,0.12882721,,0.5718167,
284,0.047223017,0.14238697,,,,,,,0.40617785,,0.3884958,
285,,,,,,,,,0.8684044,0.105017446,0.016128836,
286,0.018535472,,,,,,,,0.70134217,0.028366083,0.24411778,
287,0.042497,0.19881588,,,,,,,0.28240934,,0.36266026,0.09900444
288,,,,,,,,0.028732337,0.7423349,,0.12737301,0.08976323
289,0.08310084,,,,,0.075003155,,,0.6049356,0.021438573,0.20316124,
290,,0.07743441,,,,,,,0.54833984,0.10322347,0.25534505,
291,,0.2710241,,,0.056666955,,,,0.06746482,,0.37979302,0.20353329
292,,0.11221301,,,,,,0.052312095,0.5461533,,0.18636778,0.09270561
293,,0.41549924,0.09935153,,,,,,0.07444303,,0.38664752,
294,,0.22499652,0.010490487,,,,,0.11303364,0.22799726,0.10103477,0.30607918,
295,,,0.047817998,,,,,,0.56391764,,0.37030938,
296,,0.48132142,,,,,,,0.054964393,,0.43299106,
297,,,,,,,,,0.8766971,0.023996577,,0.09134501
298,,0.3544647,,,,0.038310587,,,0.3054494,,0.27823153,
299,,0.5384409,0.1629879,,0.07465476,,,0.050907087,0.10332347,,0.050894104,
300,,0.40192544,,,,,,0.05066145,0.0877945,,0.4332442,
301,0.03927901,0.020847918,,,,,,0.036372334,0.85000026,,0.037912846,
302,,0.33269978,,,0.20204024,,,,0.099678904,,0.28898293,0.0534348
303,,0.19172515,,,,0.0473467,,0.07798469,0.51661205,,0.148643,
304,,0.44644648,,,,,,0.03478833,0.203132,0.089113675,0.20854667,
305,,0.07777424,,,,0.015051819,,,0.7874252,0.034514558,0.072837725,
306,,,,0.012113488,,,,,0.6903154,,0.25024,0.032899592
307,,0.5266603,,,0.06314909,,,,0.1336954,,0.2544323,
308,,0.6197056,,0.012439928,,,,0.05551602,0.07805276,,0.099880464,0.117535666
309,,0.037162717,,,,,,0.021261524,0.5448964,,0.3793083,
310,0.25567865,0.15633361,,,,,0.13590175,,0.049655326,,0.3800828,
311,,0.462694,0.18468675,,,,,,0.078208886,,0.2512392,
312,,0.40116253,,,,,,,0.10707685,0.22342186,0.24994503,
313,,,,,,,,0.01985316,0.7798198,,0.18911949,
314,,0.6337244,,,,0.03954412,,,0.09000525,,0.21743083,
315,,0.22153552,0.2942421,,,,,0.091786526,0.36661375,,,
316,,0.34661207,,,,,,0.05106211,0.18224184,0.092096664,0.2898194,0.027975613
317,,0.24476601,,,,,,,0.3252674,0.14096378,0.27329376,
318,,0.6962173,,,,0.028500045,,0.04040751,0.029306185,,0.14536381,0.04762835
319,,0.56474596,,,,,,,0.06397766,,0.31249717,0.036678825
320,,0.369348,,,0.09662211,,,,0.043866683,0.060892206,0.41746637,
321,,0.31138614,,,,,,0.085996345,,,0.5741295,
322,,0.16062564,0.06518754,,,,,0.120298855,0.15979517,,0.4414763,0.03875366
323,,0.22288372,,,,0.04820596,,0.21968935,0.09890808,,0.3918411,
324,,0.32578003,,,,,,0.09041344,0.26630664,0.044359505,0.1682399,0.0940914
325,,0.045811374,,,,,,0.044709854,0.8681415,,0.034567855,
326,,0.31326792,,,,,,0.054050047,0.39395437,0.035661664,0.19061014,
327,,0.50663394,,,,,,,0.09919126,,0.37183338,
328,,0.6811602,,,,,,,0.052329194,,0.24026158,
329,,0.6253998,,0.022169173,,,,0.17171808,,,0.15627246,
330,,0.07653158,,,,,,0.06750867,0.63145417,0.062935315,0.10183545,0.050491106
331,,0.3342087,,,,,,,,,0.45555407,0.18633778
332,,0.31841457,,,,,,0.11315486,,0.204107,0.33939996,
333,,,,,,,,,0.7591364,0.071832605,0.15710022,
334,,0.44021675,,,,,,0.09151073,,0.06111696,0.3078879,0.083454624
335,,0.19606869,,,,,,,0.249638,0.08321037,0.21353567,0.24247876
336,,0.17579933,,,,,,,0.18939438,,0.5758958,0.04165313
337,,0.30661657,,,,,,,0.20219557,0.10122862,0.2920964,0.07568761
338,,0.37969568,,,,,,,0.29040822,0.017646303,0.2062431,0.096169345
339,,0.16414146,0.23540246,,,,,,0.1233319,,0.23348379,0.21853316
340,,0.2044538,,,,,,,0.18604045,,0.5835478,
341,,0.49096182,0.24350545,,,,,0.12191,,,0.12082125,
342,,0.31224892,,,,,,0.07400967,,0.13028122,0.41703343,0.045423616
343,,0.27664402,0.066943124,,,,,0.08171227,0.16681688,,0.385272,
344,,,,,,,,0.08076488,0.4306366,0.09963086,0.33268443,0.042820837
345,,0.27542666,,,,,,0.03375092,0.31071493,0.086209506,0.2703396,
346,,0.20490491,,,,0.057316024,,0.111056045,,0.28325978,0.32037774,
347,,0.3474929,,,,,,0.109137066,0.1397461,0.105701685,0.2752766,
348,,0.6025231,,0.040357947,,,,,,,0.23872228,0.095668755
349,,0.100527294,0.24974774,,,,,0.08283626,0.34014246,,0.21319073,
350,,,,,0.12273062,,,,0.16535597,,0.5683557,0.12416573
351,0.043282617,0.2128005,,0.014961396,,,,,0.036716163,,0.5476623,0.12619436
352,,0.45904556,,,0.10766379,,,,0.0737181,,0.3346994,
353,0.07266438,0.24939159,,,,,,0.22185448,,0.053640462,0.3272046,0.063457176
354,,,,,,,,0.027127106,0.5458536,,0.3151387,0.094870314
355,,,0.13973586,,,,,0.042469177,0.49332225,,0.3000585,
356,0.050802846,,,,,,,,0.4258249,,0.37316173,0.12911354
357,,0.15791155,,,,0.02242042,,0.092934966,0.22644427,,0.40121582,0.087969646
358,,0.18064196,,,,,,0.024305342,0.39331475,0.043320984,0.34723797,
359,,,,,,,,0.05972405,0.48841983,,0.41088718,0.02780948
360,,,0.019827534,,,,,,0.86373544,,0.10324721,
361,0.0651479,,,,,,0.14260255,,0.4027167,,0.31660336,0.057861544
362,0.06902884,0.1371383,,,0.09154042,,,,0.15352163,,0.46255338,0.06455775
363,,,,,,0.026559176,,0.15108812,0.14848018,,0.52036965,0.13850652
364,,0.08837118,0.080985956,,,,,0.051188834,0.054452155,,0.6634589,0.049984246
365,,,0.20775086,,,,,,0.16992484,,0.6025517,
366,0.026497442,,,,,,,,0.77470505,,0.13864984,0.04706167
367,,,,,,,,0.031024402,0.5305243,,0.27499992,0.14554183
368,,0.08120118,,,,,,0.05467365,0.40593162,,0.43652815,
369,,,0.045535646,,,,,,0.80896497,,0.12962674,
370,,0.18581723,,,,,,,0.27446362,0.064024925,0.33772117,0.12525906
371,,0.20347576,,,,,,,,,0.7115533,0.058199003
372,,0.18121645,,,,,,,0.29091138,,0.49977657,
373,,0.21959312,,,0.09708537,,,,0.16607438,,0.49372926,
374,,0.4750178,,,,,,,0.06805334,,0.4382306,
375,,,,,,,,0.08999562,0.38231066,0.069327936,0.43838748,
376,,,,,,,,,0.9626697,,0.028960345,
377,0.0965712,0.037468117,,,,0.027275747,,,0.6052285,,0.22381288,
378,,0.20393707,,,,,,,0.5856015,,0.19962446,
379,0.16955407,,,,,,,,0.13943857,,0.5682178,0.103309214
380,,,,,,,,0.060128722,0.60782474,,0.30257878,0.019319631
381,,,,,0.21085216,,,,0.21180609,,0.55585957,
382,,,0.03876446,,,,,0.144565,0.48941064,,0.3115508,
383,,0.076125555,,,,,,0.14234084,0.033847284,,0.5220959,0.20439638
384,0.095450535,,,,,,,,0.734192,,0.15394619,
385,,0.073229864,,,,,,,0.5689392,,0.3352118,
386,,0.07721222,,,,,,,0.57594585,0.044338435,0.28514796,
