document,0,1,2,3,4,5,6,7,8,9,10,11,12,13
0,,0.018031674,,0.020148056,,0.74990505,0.06445871,,0.015683439,,,0.058139425,0.03835748,
1,,0.012071996,0.010159811,0.018507808,0.023430653,0.03294864,0.03699314,,0.019971333,0.7422431,0.027431445,0.02559791,0.033249106,
2,0.019072967,0.0100810565,0.045208514,0.013490177,,0.014932275,0.011723635,0.014394189,,0.70059836,0.018473871,0.02890659,0.05721638,0.05200862
3,0.016843382,,0.01313564,0.019485686,0.011868214,0.029262116,0.023055568,0.017234156,,0.58171743,0.0187206,0.042677667,0.029444367,0.17982031
4,,0.02164281,0.055254627,,0.014697711,0.036081817,0.0328458,,0.048289094,0.67755,0.025845604,0.03403645,0.030001968,
5,0.055374127,0.020931888,0.21077675,0.030016745,,0.04759954,0.048921686,0.010612595,0.022428272,0.18280585,0.057024244,0.078141905,0.22045377,
6,0.023202136,0.030944884,0.06741619,0.012720233,0.02392991,0.04858994,0.024039414,0.030679481,0.026782239,0.011196721,0.017906182,0.34938887,0.15130718,0.18189658
7,0.06931817,0.17002858,0.21064064,0.09424306,0.017897949,0.02668979,0.024438217,0.035527308,0.19007857,0.01516304,0.022337724,0.043670643,0.06715238,0.012813922
8,0.019584123,0.018463116,0.012204708,0.10809498,0.022912165,0.049632147,0.081055105,0.016472882,0.024918353,0.010410392,0.03194261,0.16526751,0.42026564,0.018776279
9,0.052733373,0.4826201,0.14180245,0.022463068,0.010655064,0.017822677,0.0178741,0.025733521,0.09147002,0.020276189,0.0267335,0.050316226,0.018189553,0.021310138
10,,,0.014623524,,0.018425267,0.021610763,,,,,0.010632848,0.06256253,,0.8301644
11,,,,,0.023505399,0.026469836,,,,,0.02227919,0.09946104,,0.7723838
12,0.09929692,0.03008658,0.12957032,0.015980735,0.015446149,0.11236782,0.018420063,0.050436296,0.13461328,0.017562171,0.011930447,0.14720933,0.14452082,0.072559096
13,0.0258067,0.12253261,0.10117062,0.07195154,0.033935294,0.10327633,0.06525583,0.05015285,0.01699557,0.014306641,0.028009249,0.13727108,0.075239785,0.1540959
14,0.011055244,0.31020916,0.2759016,0.15404415,0.035008457,0.037561145,0.07957432,0.017240679,0.01380439,,,0.022021404,0.012636256,0.016940534
15,0.025469657,0.060569104,0.3624476,0.090100355,0.01758497,0.05631016,0.045040358,0.088132806,0.0814593,0.012416996,0.07266576,0.035280406,0.01596404,0.036558527
16,0.030194387,0.03292099,0.12323853,0.02191508,0.04378552,0.037933957,0.10175706,0.030230818,0.32212168,0.045402035,0.036238167,0.11685656,0.04245473,0.014950513
17,0.022457069,0.28550607,0.29232213,0.13883336,0.013405644,0.056162473,0.018986413,0.02389228,0.03764371,0.035007764,0.016590957,,0.036016054,0.014884555
18,0.051728938,0.11630931,0.15015191,0.087094545,0.10250847,0.073703095,0.08575532,0.067623034,0.049348176,0.02007803,0.014592794,0.07302035,0.04198384,0.06610225
19,0.021478165,0.31914905,0.29053697,0.09795079,0.020592354,0.027299905,0.02294586,0.037838418,0.01920069,0.03502401,,0.015415994,0.064589,0.019341405
20,0.10528534,0.054811914,0.39328343,0.06529566,0.02818054,0.01745911,0.020279944,0.028103722,0.099364206,0.031621963,0.011002087,0.013560919,0.11199334,0.019757817
21,0.023979943,0.0316759,0.08595983,0.037394285,0.02797355,0.07445891,0.02117747,0.021166744,0.083115205,0.032225396,0.016577212,0.46989977,0.05634771,0.018048061
22,0.044023346,0.026560895,0.16400479,0.04208206,0.031296544,,0.015357488,0.020215837,0.011327011,0.01905566,,0.4718112,,0.12782057
23,,,0.02073588,,,0.045125045,,,,,,0.13580653,0.016101092,0.7297657
24,0.08708585,0.33639368,0.24595103,0.07667814,0.015503999,0.052713793,0.0241625,0.021980492,0.030679325,,0.029725397,,0.05191975,0.011242245
25,0.04019217,0.23403905,0.35241324,0.05736945,0.042376094,0.057580464,0.09039426,0.01420787,0.046398822,,0.01476952,0.013092261,0.020564977,
26,0.014005351,,0.01361802,0.013144018,0.040545188,0.10235806,0.03034921,0.015404686,0.010810824,,,0.11150083,0.024329916,0.60083514
27,0.0147632975,0.03615812,0.032685224,,0.04006201,0.2542625,0.021999098,0.0121191265,,0.494609,0.02225145,,,0.036602117
28,,,,0.035640854,0.0183553,,0.014712935,,,0.03455073,0.02186546,0.097237356,0.73645794,
29,0.050329614,0.012569242,0.13879247,0.015762597,0.012931379,0.03362053,0.010436445,0.012671388,0.02871444,0.46492854,0.041890804,0.06828901,0.08857614,0.02048739
30,0.03284711,0.025313092,0.02138788,,,0.015755821,,0.05518955,0.0142875,0.5501154,0.013243518,0.06878902,0.08027872,0.09919986
31,0.027514786,0.026917217,0.10931157,0.028312478,,0.019328443,0.014314937,0.013203405,0.052295487,0.5759564,0.01329999,0.03357973,0.07107994,
32,0.033682905,0.13449353,0.16598926,0.051884815,,,,0.048117697,0.01815663,0.3946184,0.028154232,0.018532952,0.03512369,0.047084656
33,0.041474108,0.010043877,0.042511355,,,0.019824952,0.045369193,0.010956033,0.010865255,0.5817407,0.021508338,0.06978518,0.07705371,0.050362896
34,0.036278237,0.010062209,0.049550857,0.03491881,0.040981855,0.039548565,0.06613461,0.02229029,0.011770137,0.55735004,0.014093307,,0.07653954,0.032038692
35,0.048501845,0.021531584,0.07051107,0.02038075,0.0192989,0.030797198,0.011193294,0.04012951,0.057969235,0.5415975,0.023569819,0.038202867,0.05248028,0.023836141
36,0.039807037,0.034722738,0.05606834,0.016223216,0.010437951,0.017941136,0.022513997,0.016136857,,0.5727789,0.04320533,0.01587469,0.041116938,0.103427336
37,,,0.0124101285,,0.06029343,0.37272507,0.05291026,,0.013361398,0.015056421,,0.3720164,0.052548524,
38,0.020191198,0.015913315,0.023174481,0.019446827,0.0138401305,0.0901234,0.04562796,0.027143037,0.010981939,,0.017309643,0.19810471,,0.50116503
39,,,0.025393488,,0.014411202,0.29290304,0.011798577,,0.014355924,0.017165953,0.010348129,0.5588822,0.010985339,
40,0.014183757,0.018192142,0.018172655,0.033477105,0.02348253,0.10695586,0.04646563,0.016013948,0.010057141,,0.011067395,0.25564685,,0.4300388
