document,0,2,3,4,5,6,7,8,9,10,11
0,,,,,,,0.3044701,0.66705644,0.014094291,,
1,,0.0583536,,,0.050211556,0.095471136,0.667626,,0.033501107,0.08190038,
2,,,,0.1764069,0.024088552,,0.43525735,,0.14142449,0.20750323,
3,,,,,,,0.4984464,0.48920733,,,
4,,,0.15005256,,0.01811487,0.4837625,0.13195978,,0.099292,0.03984203,0.06831553
5,,,,,,,0.29497948,0.6455953,0.054147292,,
6,,,,,0.060379792,0.26817855,0.41675776,,0.09514312,0.13747206,
7,,,,,,,0.30528906,,0.6413592,0.04189114,
8,,,0.046442285,0.1496225,0.05345413,,0.413449,,0.053792536,0.2397799,0.034357972
9,0.101929046,,,,,,0.103181265,,0.70315623,0.08456572,
10,,,,,0.050695777,,0.26664835,,0.1557717,0.26637074,0.24806024
11,,0.033292804,,,,,0.12029491,0.06643711,0.6610864,0.10523253,
12,,,,,0.0785755,,0.45479944,,0.22993538,0.22308785,
13,,0.035154115,,,,,0.28366497,0.028852496,0.5998007,0.038452838,
14,,,,,0.06067164,,0.5877579,,0.05784375,0.145411,0.13570389
15,0.079337604,,,,0.036940835,,0.489536,,0.22695792,0.15312396,
16,0.049507655,0.15584989,,0.09698046,,0.059765473,0.48530537,,0.0842449,0.05335068,
17,,,,0.10752506,0.030828984,,0.5591967,,0.024002925,0.26435804,
18,,0.023581618,,,0.045652978,,0.41396567,,0.2828018,0.04622217,0.17133234
19,,,,0.06801433,0.059550576,,0.5668073,,0.28473982,,
20,,0.047780227,,,,,0.4181668,,0.073828764,0.08410741,0.36337033
21,,,,,0.105135575,,0.5023333,,0.14497516,0.23218891,
22,,0.08614301,0.07626103,0.045051154,,,0.394822,,0.07935001,0.15762192,0.14738204
23,,0.11035562,,,0.06921908,,0.1358428,,0.19346474,0.36156312,0.11570887
24,,0.042599354,0.03300737,,0.12537065,,0.6064163,,0.0856818,0.0928268,
25,,,,,,,0.4539865,,0.1429756,0.21312633,0.1765586
26,0.19979076,,,,0.052124888,,0.6079798,,,0.11249135,
27,0.031398837,,0.11861475,0.05364357,,,0.52712,0.17642169,,0.07885675,
28,0.05517106,0.21262564,0.03433814,,,,0.06063522,0.18966995,,0.4395508,
29,,,,0.044249922,,0.05005599,0.6803981,,0.0637699,0.14999588,
30,0.07781752,0.15185452,0.025956431,,,,0.41178784,,,0.17650451,0.14309362
31,0.2295129,,,0.043979313,0.06499623,,0.46934602,,0.032582067,0.14189072,
32,0.15276217,0.04630041,,0.04878031,0.032061026,,0.4870491,,0.0567966,0.16371666,
33,,,,0.059439514,0.18151692,,0.24219854,0.13887405,0.14298749,0.21850699,
34,0.07956546,0.05539996,0.085492216,,0.02558685,,0.112481765,0.02992522,0.5295272,0.076463915,
35,,,,,,,0.31977335,0.53033274,,0.13441156,
36,,,,0.10110364,0.05721301,,0.3555324,,0.11600549,0.35142168,
37,0.0897929,0.043760505,,0.14269039,,,0.45204002,,0.10420119,0.1523319,
38,0.23323403,,,,,,0.4118714,,0.12790523,0.20649864,
39,0.064334616,0.05402477,,,,,0.39730343,,0.2637961,0.138066,0.0740538
40,0.14024082,,0.12740846,,,,0.4258429,,0.22772026,0.06929766,
41,,,,,0.1084907,,0.5595406,0.06996741,0.06912422,0.17295167,
42,0.12028306,0.030196417,,0.10881449,0.104916304,,0.3580276,,0.11047283,0.15822488,
43,,0.017842196,,,0.05236458,,0.52641964,,0.27350715,0.11665945,
44,0.5391921,0.042370826,,0.045842867,,,0.19389105,,0.053627834,0.11479339,
45,,,,,,,0.6099187,0.36645514,,0.018675653,
46,0.087248534,0.07505993,,,,,0.67061657,0.14627907,,,
47,,0.012603892,,0.039812986,,,0.3105615,,0.41735,0.20856889,
48,,,,,0.07807999,,0.51054513,,,0.15164414,0.24587475
49,0.20531645,0.033410914,,,,,0.13438782,,0.54960734,0.07081164,
50,,0.14968827,,0.052495085,,,0.11650252,,0.10544399,0.4662968,0.10255644
51,,0.0845333,,0.12810916,,,0.47273263,,0.18032625,0.12054391,
52,0.07789594,0.06791522,0.052096613,0.19882798,,,0.48529956,,0.100387625,,
53,,,,0.084578685,0.048640467,,0.48825818,0.111204095,,0.19675975,0.05840337
54,0.07110415,,,0.064901434,,,0.43962747,,0.13682678,0.26919392,
55,,0.064898424,,,0.093799874,,0.42198566,,0.08736101,0.3090034,
56,,,,0.05246236,0.04132948,,0.31635937,,0.2823445,0.2954843,
57,,0.4719336,,,0.090090215,,0.15534195,,0.17374663,0.10384265,
58,,,,,0.029352829,,0.31450433,,0.5328888,0.11215096,
59,0.17406262,0.017128138,,,0.03777615,,0.4623277,0.05143061,0.11302389,0.1318212,
60,,0.021410244,,0.07474421,,,0.4650333,,0.29502442,0.13385038,
61,,0.0940961,,,,,0.20052467,0.17943533,0.070551924,0.24829471,0.19011979
62,0.046761405,0.041361447,,0.06599893,0.08281959,0.09073282,0.3784803,,0.16035597,0.1264805,
63,,,,,0.18557641,,0.37784964,,0.1744738,0.24807431,
64,0.032644633,,,0.031193305,,,0.5413899,,0.27798674,0.027009007,0.082687005
65,0.09851112,,,,0.13096891,0.12159997,0.45492214,,,0.1771574,
66,0.14350198,,,,,,0.3165481,,0.27653185,0.11506619,0.12448479
67,,,,,,,0.70218855,,0.07311952,0.19412035,
68,0.16830608,,,,0.09196932,,0.48156115,0.124190465,0.057698507,0.059505217,
69,0.16230755,,0.07711926,,0.034614548,,0.037275426,,0.6514896,0.0292852,
70,,,0.058359582,0.034585588,0.07050002,,0.4430255,,0.07933634,0.30113968,
71,,,,,0.015607555,,0.5170148,0.115597054,0.16923301,0.16864729,
72,,,0.03839768,,0.046553522,0.1301807,0.36937872,0.11229874,0.09905984,0.15294553,0.04285603
73,,,,,,,0.3357652,,0.2239661,0.17659812,0.24701923
74,,0.076960035,,0.15232095,,,0.23721533,0.096561015,0.114567004,0.30910227,
75,0.0911977,0.05877968,,0.050572872,0.042806838,,0.5157864,0.062235206,,0.16789295,
76,,,,0.19138567,,,0.3672856,,0.28937882,0.03655371,0.10379241
77,0.07231074,0.07288343,,,,0.2066781,0.41047847,,,0.2220487,
78,,0.052542612,,,0.072948724,0.10494981,0.26861838,0.19453143,,0.29048815,
79,,0.07145468,,,0.07916247,,0.6653817,,0.1688428,,
80,,0.11316579,,0.11371476,0.03492686,0.04151805,0.43603975,,,0.24574234,
81,,,,0.124719776,0.06268161,,0.5197021,,0.11963888,0.16075793,
82,0.1069839,0.057806768,,,0.06602573,,0.44190317,0.070298076,0.07766865,0.16995028,
83,,,,0.17290746,,,0.34271154,,0.024616512,0.4460364,
84,,0.09166146,,,0.07316014,0.059381604,0.56766486,,,0.11836112,0.07519926
