document,0,2,3,4,5,6,7,8,9,10,11
0,,,,,,0.25508484,0.019964218,0.7218567,,,
1,,0.11828327,,,0.09661398,0.64341825,0.025045197,0.101427115,,,
2,0.13619922,,,,,0.5168191,0.1476836,,0.18161376,,
3,,,,,,0.44152924,0.018589554,0.5362299,,,
4,0.12118934,,0.07608034,0.14858958,0.41462904,0.1544158,,,0.07464163,,
5,,,,,,0.278708,,0.65047324,,0.06562944,
6,,0.06958575,,,0.3696342,0.5319768,,,,,
7,,,,,,0.3123148,0.34823173,,,0.327995,
8,0.07120615,,0.21623778,,,0.53219473,0.020886442,,0.1463605,,
9,,,,,,0.15697306,0.29597944,,,0.5388217,
10,0.28126904,,0.253898,,,0.333286,0.11723239,,,,
11,,,,,,0.19855835,0.2292247,0.043727867,,0.4620165,0.052786764
12,,0.08763587,,,,0.6323813,0.140266,,,0.12596859,
13,,0.04258673,,,,0.28146267,0.2777549,0.037545923,,0.3468031,
14,0.09164663,0.03812594,0.20186245,,,0.6259183,0.029884212,,,,
15,,0.044769075,,,,0.5982435,,,0.037958793,0.30266285,
16,,,,,,0.5576302,,,0.07267017,0.103943065,0.24092726
17,0.10563049,,0.12495892,,,0.6488775,,,0.10419316,,
18,0.037844244,0.06258732,0.14004487,,,0.38408297,0.1512451,0.0783674,,0.13233833,
19,,0.04451714,,,,0.58261067,,,0.05754705,0.29460675,
20,0.087455176,,0.40663353,,,0.4238618,,,,,0.06748762
21,0.054016132,0.11317082,,,,0.65349734,0.16400291,,,,
22,0.08195819,,0.2261543,0.040705442,,0.4822346,0.035307325,,,,0.11745525
23,0.2912787,0.19684139,,,,0.24153782,0.04927436,,0.04127055,0.16606331,
24,,0.13842866,0.12268247,,,0.6450593,0.07484692,,,,
25,0.22484015,,0.070001185,,,0.5387926,0.019154912,,,0.1356699,
26,,0.03985142,0.13601482,0.047854662,,0.6580399,,,,0.09445083,
27,,,,0.13266249,,0.5748167,,0.22818805,0.046297975,,
28,0.32142115,,,0.020360714,,0.288997,,0.066435724,,,0.29346702
29,,,,,0.08569009,0.78793657,0.05438596,,0.058524158,,
30,0.12508407,0.11402266,0.08363275,0.08146849,,0.4936997,,,,,0.08912856
31,,,0.27928674,,,0.5573984,,,,0.13588132,
32,,,0.21170372,,,0.5738432,,,,0.11093703,0.08312084
33,0.12999694,0.082411826,0.27081323,,,0.32381594,0.08497918,0.091543995,,,
34,0.09154992,0.089872405,,,,0.09992071,0.12150104,0.07074272,,0.5179434,
35,0.011011673,,,,,0.42426822,,0.53340286,,0.01711328,0.01118368
36,0.2418664,0.03950043,,,,0.47117656,0.12004135,,0.10863893,,
37,,0.06869903,,,,0.4962688,,0.07798038,0.16409084,0.17522334,
38,0.16657218,,,,,0.51046854,,,,0.29989484,
39,0.15450189,,,,,0.45089152,0.0341673,,,0.27995533,0.07063496
40,,,0.0427275,0.108605295,,0.42747188,,0.09455756,,0.3171839,
41,,,0.27885666,,,0.64625716,,0.048520055,,,
