document,0,2,3,4,5,6,7,8,9,10,11
0,0.41509596,,0.13619691,,0.39464352,,0.034286946,,,,
1,0.85465044,,,,,,,,,,0.12869032
2,,,,,0.17905922,,0.0631121,,,0.7346039,
3,0.25690576,0.04042953,,,0.47246373,0.17475536,0.030911867,,,,
4,,,0.33411878,,,,0.021654934,,,0.42461312,0.19427796
5,,,,0.24855024,0.42515856,,,,,0.17266221,0.12587318
6,0.20391953,0.058971938,,,0.10448827,0.11544064,,,,0.49521306,
7,0.18321858,,,,0.2833637,,,,0.5016389,,
8,,,0.026608208,,0.28703928,,,,0.26851475,0.39292628,
9,0.12329633,,0.19324951,,0.30093014,,,,,0.35648566,
10,,,,,,,0.9948815,,,,
11,0.08966596,,,,0.22623962,,,,0.58692056,0.07259086,
12,,,0.19104041,,0.5610266,,,,,,0.21630959
13,,,0.14251587,,0.31111178,0.36293858,0.048280776,,,0.1204906,
14,,,0.50510913,,0.30463347,0.1436629,0.021412108,,,,
15,,0.028786482,,,0.33672097,,0.12748231,,,0.50175405,
16,,,0.23395607,,0.22059602,,0.037850063,,0.3963315,0.09086425,
17,0.1715967,,,0.38656357,0.27113664,0.14746211,,,,,
18,,,0.17628871,,0.41679668,0.15992562,0.035805587,,,0.19171688,
19,,,,0.17269973,0.31014472,,0.030546699,,,0.4583987,
20,,,0.31153125,0.23381388,0.39521557,,0.031284224,,,,
21,0.6811886,,,,0.29509804,,0.019289972,,,,
22,0.08610492,,,,0.4516654,,0.02644804,,0.2813536,,0.13319747
23,0.14133264,,0.14244351,,0.26253226,0.4285587,,,,,
24,0.15050112,,,,0.47339842,0.34785098,,,,,
25,,,0.07489106,,0.46891928,0.31386995,0.03345255,,,,0.08897302
26,0.08896173,,0.11833805,,0.26923046,,,,,0.49682838,
27,,,0.22411184,,0.48999366,,,,,0.254374,
28,,,0.20774706,0.17358355,0.27661854,0.2279615,,,,,0.09420254
29,0.1726695,,,,0.39917812,,,0.1117804,,,0.29067156
30,,,,,0.2460358,,,0.04166291,0.23124297,0.46240526,
31,,,0.491272,,0.16855481,,0.08992092,,,,0.22387637
32,0.29574955,,0.3297275,,0.15091643,,,,0.19774272,,
33,,0.022931904,0.31927636,0.5456289,,,0.028596977,,,0.06243895,
34,,,0.2264753,0.2735435,0.4415693,,,0.032045804,,,
35,0.12490961,,0.3762809,,0.43608016,,0.03821335,,,,
36,,0.04749935,0.27599353,,0.38522568,,,,,0.09018359,0.179448
37,0.13289694,,0.14578311,,0.33985686,,,,0.24688354,,0.112482645
38,,0.031701323,0.19986495,,0.19868924,,0.029208362,,,0.09990453,0.42149153
39,,,0.3421669,,0.33471358,0.29610094,,,,,
40,,0.038033433,0.23157884,0.39540708,0.31524473,,,,,,
41,0.11633095,,0.39952326,,0.19351862,,0.051506694,,,0.21844074,
42,0.17865095,,0.40485543,,0.13618968,,,,,0.2541351,
43,0.1565779,,0.027125731,,0.06069932,,,0.1775549,0.2181369,0.35070184,
44,,,0.024996638,0.122044004,,0.1815202,0.010250379,0.14081395,0.031053545,0.45433667,0.020524442
45,,0.012231077,0.12751229,0.09121355,,0.23869772,,0.25190887,0.14320162,0.050164483,0.084392525
46,0.05523382,0.011530873,,0.23766947,0.056051612,,,0.32426366,0.17309116,0.14120777,
47,0.020544164,,,,,,,0.8510159,0.121505484,,
48,,,,,,,0.010766113,0.9842406,,,
49,,0.08631068,,0.22623621,0.048250563,0.12040765,,0.19415672,0.08335854,0.09727713,0.1431642
50,,,,0.26819316,0.12249299,0.1145164,,0.07969677,0.06777761,0.20790266,0.13813503
51,,,,0.108248696,0.05605163,0.06880485,,0.2355055,0.4148323,,0.1136813
52,,0.30621663,0.032263156,0.07000772,0.025448177,0.07874327,0.011235841,0.069964096,0.22440025,0.074186444,0.10336622
53,,0.83830553,,,,,,,,0.15499336,
