document,0,1,2,3,5,7,8,9,10,11
0,,0.18753494,0.5572718,0.19542055,,,,0.04004931,,
1,,,0.848476,,0.13503432,,,,,
2,,,,0.6057529,,,0.27854156,0.09289804,,
3,,,0.31399915,,,0.049444962,,0.061447714,0.54726684,
4,,0.23812638,,0.40699401,0.09905895,,0.21037087,0.02363449,,
5,,,,,0.15230356,,0.5519145,,0.2641784,
6,,,0.20126793,0.22728682,,0.06316199,0.48323193,,,
7,,0.14882202,0.23294713,0.22575891,,,,,,0.36454588
8,,,0.041018434,0.48295465,,,0.14378798,0.033581123,0.27745914,
9,,0.1345585,0.1696287,0.41552806,,,0.2545429,,,
10,,,,,,,,0.9949005,,
11,,,0.09644694,0.474971,,,,,0.40063107,
12,,,0.18396917,,0.13153537,,,,0.6536673,
13,,0.11357206,,,,,0.30088994,0.052442115,0.40690246,0.111656874
14,,0.36118448,,0.34871674,,,,0.02044388,0.24471256,
15,,,,0.14792901,,0.035691097,0.65578794,0.15533425,,
16,,,0.07873017,0.5685951,,,,0.047906645,0.281693,
17,,,0.22728615,,,,0.13851891,,0.6080506,
18,,0.087989554,,0.37063894,,,,0.06906504,0.45012558,
19,,,,,,,0.5074864,0.043088295,0.41810054,
20,,0.26229417,,,,,,0.046161078,0.6602373,
21,,,0.8437796,,0.11451771,,,0.037280653,,
22,,,0.14461598,0.109649785,0.19162548,,,0.028776683,0.5044536,
23,,,0.16918933,,,,0.12922715,,0.6736289,
24,,,0.20863642,0.17373988,,0.048033085,0.16137746,,0.33622178,0.05390879
25,,,,,0.09501772,,0.16704014,0.04601429,0.6691169,
26,,,0.16668224,0.28946477,,,0.32595852,,0.1916556,
27,,0.14295688,,0.4183943,,,,,0.40630388,
28,,0.09196819,0.076549724,,0.03508413,,0.2591031,0.030010657,0.49075094,
29,,0.033673096,0.19115616,,0.4946363,,,,0.25546175,
30,0.032525826,,,0.4196047,,,0.34913376,,0.1801461,
31,,0.56437993,,,0.2877766,0.045813568,,0.076395184,,
32,,0.37378168,0.29321408,0.11275266,,,,0.022229554,,0.17597905
33,,0.23685521,,,,0.05142242,0.16502622,0.0397777,0.48620707,
34,,0.07241484,0.16738375,,,,,,0.7303182,
35,,0.30079567,0.14456029,0.16387682,,,,0.06390075,0.3058817,
36,,0.2947676,,,0.30044106,0.045849185,0.33425614,,,
37,,0.09851064,0.18472669,0.14147669,0.09075986,,,,0.46220645,
38,,0.28146088,,,0.4671308,0.03992887,0.18579195,,,
39,,0.26673737,,0.21154457,,,,,0.37263107,0.12522523
40,,0.09660905,0.08658842,,,0.06608123,0.13645312,,0.59723526,
41,,0.36453503,0.14018802,0.22540674,,,0.18562868,0.06383911,,
42,,0.25616503,0.225219,0.35390258,,,0.13877124,,,
43,0.21776907,0.01030354,0.16888995,0.24962188,,,0.23838273,,0.104208946,0.010492967
44,0.1711145,0.02121862,0.016684944,0.023670891,0.019795865,,0.5412734,,0.057367705,0.1371379
45,0.3124451,0.098106526,,0.029679619,0.09012729,,0.0996256,,0.17908886,0.18069881
46,0.38206744,,0.09166167,,,0.023263251,0.15193732,,0.3308727,
47,0.9443204,,0.04807385,,,,,,,
48,0.99087566,,,,,,,,,
49,0.21426137,,,,0.1610062,0.09637222,0.16108441,,0.3228964,0.043125123
50,0.06640419,,0.03314956,,0.14315444,0.012310618,0.29384175,,0.4179334,0.0319437
51,0.2761189,,,0.079390034,0.10191516,,,,0.41168812,0.12299997
52,0.08458693,0.022778718,0.014113358,0.120454244,0.10377163,0.3088979,0.04534125,0.011048431,0.17221741,0.11660143
53,,,,,,0.8351422,0.15296413,,,
54,0.04010595,0.049077664,0.08358114,0.127411,,,0.45446154,,0.1678396,0.07713529
55,0.17385867,0.052126408,0.01344356,,,0.01509954,0.6127967,,0.12556417,
56,0.91789824,,,,0.045138504,,,,,0.031647388
57,0.30569753,0.09529009,,0.04845177,0.08999457,0.015037918,0.09563312,,0.1871882,0.16190547
58,0.12097952,,,0.11319651,0.034948044,0.40837517,,,0.17475909,0.14708528
59,0.025530217,,,0.0384985,0.037568405,0.65715075,0.19620934,,,0.02986316
60,0.022479523,,,0.06432723,0.01684019,0.56671256,0.19272757,,0.052859288,0.06797589
61,0.1016593,0.023176298,,0.04127269,0.03190142,,0.3372416,,0.06446601,0.39979044
62,0.17188874,0.02567305,0.04694568,0.11260885,0.024736803,0.012390926,0.42996424,,0.16126199,
63,0.29950538,0.030247955,0.033394545,0.0179168,,0.0233567,0.3607023,,0.11538439,0.11904285
64,0.020335266,,,0.08839175,0.025793383,,0.5913705,,0.109573625,0.15691257
65,0.073101625,,,,0.028079102,,0.7408303,0.010349833,,0.14099535
66,0.21921119,,,,,,0.3878321,,,0.384938
67,0.35865778,0.016506743,0.017132098,,,0.03066777,0.21570638,,0.17472957,0.17374736
68,0.013940034,,0.11197875,,0.13284872,0.0118444795,0.34478167,,0.35275987,0.031370725
69,,0.024947552,,0.12110291,0.5618632,0.016213294,0.15830822,,0.047795247,0.06604835
70,0.02951324,,0.09406995,0.07172098,0.430141,,0.34568787,,0.020347713,
71,0.022202073,,0.06528966,0.02599273,0.51015675,,0.20841032,,0.014138602,0.15248163
72,,0.031274278,0.039184555,0.18421961,0.25026733,0.01400308,0.27684227,,0.20069337,
73,0.018442413,0.013386405,0.10628956,,0.66665447,,0.13980038,,0.020989286,0.034010414
74,0.03463922,0.018103104,0.04216671,0.17034711,0.1857209,,0.21813954,,0.14475445,0.17829725
75,0.0150211705,0.055515174,0.012700862,0.08951368,0.44824558,,0.17109157,,0.047402557,0.16023287
76,0.026373852,,0.028007608,,0.73008335,,0.06857814,,,0.14063653
77,0.0102333855,0.18295333,,0.079330295,0.6484927,,,,,0.07072257
78,,0.015222499,0.06778235,0.058279753,0.1864873,,0.14838053,,0.41865325,0.09421307
79,,,0.061492305,0.2225465,0.13663615,0.18296532,0.23007518,,0.08641031,0.079640746
80,0.032972857,,0.11373508,,0.8074969,,0.04469478,,,
81,0.05285737,,0.12713547,0.033645697,0.6133007,0.011088564,0.13477656,,0.0180026,
82,0.03743054,0.09154603,0.021770444,0.17879914,0.050117817,0.016740128,0.1688369,,0.13776606,0.29668725
83,,0.09929554,0.024495456,0.21842356,,0.010834108,0.4943842,,0.037644647,0.11282863
84,,,0.11373178,,0.12865043,0.059942577,0.076408744,,0.6133039,
85,,0.1124687,0.021175541,,0.04346863,0.01570385,0.44597805,,0.26258162,0.08512077
86,0.044513848,,0.13683476,0.13447583,,,,,0.33631712,0.3455219
87,,,,0.07383041,0.039100956,,0.35317722,0.011453429,0.20095228,0.3133052
88,0.011382302,0.069091186,0.042582482,0.07307918,0.060337733,,0.30453125,,0.18583031,0.25297958
89,,0.049486574,0.022948783,0.15639527,0.020513708,,0.5452224,,0.053934257,0.14686012
90,0.017133044,0.083387956,0.10557309,0.1465834,0.041707385,,0.22650199,,0.11294021,0.25792548
91,0.05237819,0.05649991,0.04617026,0.12766929,,,0.26966983,,0.15162598,0.28266513
92,,0.036219444,0.032580286,0.019404883,0.023321996,0.035131693,0.4376154,,0.37507495,0.03052392
93,0.019456455,0.11299366,,0.21452494,0.025034476,,0.14700304,,0.09811972,0.38263217
94,,0.104990214,0.13504659,0.035381913,,,0.4593775,,0.19346681,0.06733575
95,,0.060640134,0.08078343,0.10279934,,0.1167771,0.33889008,,0.24311973,0.056045964
96,,0.08938339,0.055487182,0.2539438,,,0.51229584,,0.08461704,
97,0.027313884,,0.9236698,,0.028477576,,,,,
98,,0.10843777,0.063175224,0.21389145,0.09439478,,0.32995394,,0.17220974,0.017716462
99,0.020654224,0.12822586,0.04459238,,,0.015344166,0.44571608,,0.13740882,0.20064843
100,,0.058790594,0.06159529,0.083083875,0.018953793,0.02293893,0.32723117,,0.24751106,0.17960243
101,,0.15803568,0.077418014,0.21137087,,0.016454354,0.35898986,,0.02395063,0.15337613
102,,,0.014459421,,,0.9723011,,,,
103,0.03365813,0.04903655,0.021928808,0.1578468,0.033917453,0.014844055,0.26474002,,0.23419061,0.18757764
104,,0.029554894,,0.071778335,,0.70252794,0.17019565,,,0.025810858
105,,0.05998051,0.084381804,0.017263573,,,0.49498338,,0.2245573,0.111769505
106,0.020666515,,0.08684809,0.2760101,,,0.41694942,,0.053217392,0.14587358
107,,0.060222115,0.02841088,0.05104046,0.04057428,,0.5090342,,0.094992615,0.20035306
108,,0.01667156,0.077618994,0.08082398,0.07624268,,0.18176934,,0.3994637,0.15749201
109,0.041377384,0.035762772,0.07640725,0.06264498,0.04845504,,0.22172514,,0.30447617,0.2050603
110,,,,,,0.5252011,0.35348457,,0.054406717,0.05207124
111,0.028413072,0.03408252,0.033422675,0.052604422,0.076074295,,0.3992374,,0.2151521,0.15752685
112,0.024501458,0.015951449,,0.12315963,,0.020607818,0.64539635,0.011642488,,0.150127
113,,0.12713498,0.062289614,0.064218946,0.022317046,,0.43100697,,0.13574958,0.15008616
