document,0,1,2,3,4,5,6,7,8,9,10,11,12,13
47,,0.2247445,0.035952564,,,0.13446194,0.17845206,,0.23846313,,0.10352662,,,0.07017764
48,0.36101153,,,0.052168492,,0.15861152,,0.03956322,0.22737615,,0.13286272,,,
49,,0.34765938,0.05160927,0.020101164,0.34984535,,,0.039589796,,,0.098010145,,0.079019666,
50,,0.04200471,0.12694062,0.023629773,0.34498715,,,,0.13476112,0.16733876,,,0.103746265,0.042370804
51,,,0.97356296,,,,,,,,,,,
52,,0.30764508,0.06373788,,0.078028426,,,,0.22743988,,,0.050658748,0.26337,
53,,,0.25486588,,0.20100877,,,,,0.35212696,,,,0.16556561
54,,,0.03662478,,0.065690994,,,0.020244068,,0.63546157,,,0.13725194,0.09120161
55,,0.31711304,0.12301995,,0.08178994,,0.19817562,,,,,,0.23978508,0.017645104
56,,,0.18771519,,,0.10585411,0.39711702,,0.27730805,,0.020214846,,,
57,,,0.03951121,,0.02737749,,,,0.043787535,0.7890041,,,0.055366367,0.028670443
58,,0.34031513,0.099073745,,0.08099346,0.2995209,,0.12814671,,,0.03600856,,,
59,,,,,0.31773674,,,0.038970046,0.2701493,0.33892536,,,,
60,,0.26423338,,0.024870377,0.477097,,,0.120466396,0.041786242,,,,,0.056946445
61,,0.39006343,,,0.22024904,,0.14073667,,0.18943512,,0.031197092,,,
62,,,,,0.2739453,,,,,,0.7231042,,,
63,,,0.39492005,,,,,,,0.5304879,,,,0.06186193
64,,,0.2904709,,0.11100266,,0.050307456,,,0.1302686,,0.09753578,0.26246428,0.04075279
65,,,,,,,,,0.024210999,0.9082095,,,0.02368804,0.043319106
66,,,0.11458422,,0.12502569,,,,0.044284575,0.6897813,,,,
67,,0.13432458,0.22523066,,0.047385026,,,0.0909934,0.22314987,,,,0.24648973,0.02109989
68,,,0.13395193,0.015658766,0.05512882,0.120204285,0.17804103,0.098815225,0.38574868,,,,,
69,,,0.08553542,,,,,,,0.82931674,,,,0.07960884
70,,,0.12087992,,0.60427475,0.1355818,,,,0.10864109,,,,
71,,0.19011378,,,0.66421133,,,,,,,,0.068511166,0.04430337
72,,,0.0994537,,0.13370904,,,,0.3949371,0.2052404,,,0.1533849,
73,,0.055299547,0.061356995,,0.21148051,0.14659788,,,0.3341559,,0.10008752,,,0.07303993
74,,,0.21331154,0.024166254,0.438456,,0.055780243,0.027366975,0.17728671,,,,,0.046041656
75,,,,0.016812773,,,,,,,,0.016318548,,0.95970565
76,,,0.094379134,,0.4171524,,,,,,,,0.35068926,0.10652276
77,,,,,0.29868692,,,,,,0.6719165,,,0.024153665
78,,0.48165804,,,,0.42666608,,,0.03062387,,0.024565913,,,
79,,0.084240094,0.14273006,0.042243227,0.40071267,,,,0.027576812,,,,0.279441,
80,,,,,0.103078805,,0.4044846,,0.29178354,,,,0.15452889,0.024130307
81,,,,,0.14866437,,0.32855344,,0.2694393,0.22490449,,,,
82,,0.097160794,,,0.16625355,0.19221097,,0.03397434,0.36275405,0.031654704,,,0.10362105,
83,,,0.19942403,,0.36504015,,,0.020525945,0.22549859,0.121316746,,,,0.046346046
84,,,0.25331327,,0.13777049,,,,0.31794444,0.25956374,,,,
85,,0.31067345,0.16060843,,0.25840095,0.2283961,,,,,,,,0.021187717
86,0.19447942,0.1379002,,,0.1492132,0.070584714,,0.102219015,0.2969074,,,,,0.031466667
87,0.1532385,0.20366067,,0.02912242,0.06301612,0.17460339,,,0.28098765,,0.08102143,,,
88,0.14302632,,,,0.0966109,,0.29878476,,0.21387766,,,,0.1677823,0.05901952
89,,,,,0.019778296,,,,,0.91975987,,,0.04256507,
90,,,,,,,,,0.035496876,0.9324894,,,,0.028590767
91,0.3148201,,0.12648636,,,,,0.04473165,0.48378852,,,,,
92,,,0.23174115,,0.25861937,0.17132667,,,0.17231083,0.040570147,,,,0.09853178
93,,,0.39368477,,0.10271699,,,,,0.38487798,,,,0.097555645
94,,0.24611318,0.3324801,0.05995963,,0.153399,,,,,0.18163963,,,
95,,,,,0.06359099,,,,,0.8575862,,,,0.060066715
96,,,,0.050179157,0.23697695,0.072686285,0.32585803,0.08372544,0.21012457,,,,,
97,,,,0.017312797,0.3949481,,,,0.019770803,,0.5453129,0.010673063,,
98,,0.15352474,,0.03396239,0.075235546,0.22690761,0.11032951,,0.25599587,0.1272618,,,,
99,,,,0.010763238,0.14984766,,,0.073790886,0.07716737,0.56087554,0.03664914,,,0.067591466
100,,,,0.033480387,0.31072378,0.3311665,,,0.1719862,,0.12323193,,,
101,,0.4567459,,,0.08133584,,0.23507935,,,,,0.07470617,0.12145651,
102,,0.26597098,0.06300945,,,0.1261537,,0.019349424,0.1774072,0.08486795,,,0.232039,0.020711124
103,,,,,,0.43681303,,0.030679569,0.3673475,,0.12948826,,,
104,,,0.1935855,0.01999157,,,,,0.722425,,,,,0.035293754
105,,0.022143904,0.08964347,,0.060981054,0.122881524,0.17878164,0.04806673,0.2715289,,,,0.19207425,
106,,0.37515405,0.19829766,,,0.15314436,,0.04032705,0.20212404,,0.018317282,,,
107,,,,,0.33175534,0.045979556,,,0.19421288,0.34159127,,,,0.066186145
108,,0.32316738,0.08234037,,,,0.1760562,0.056395724,0.23275931,,,,0.115098275,
109,,,0.13858122,,,,,,,0.7444454,,,,0.10734773
110,,0.1578532,0.12006733,0.024990117,,,,,0.48617658,,0.17918862,,,
111,,,0.11877134,,0.05229012,,0.21467258,,0.5919971,,,,,
112,0.24616821,,,,0.63626707,,,,,,,,0.08160914,
113,,0.044304553,0.10624388,,,,0.17079307,,0.3624926,,,,0.28687423,0.011787822
114,,,0.20722565,,0.15348192,,,,,0.5485341,,,,0.07320324
115,,0.33775538,0.13883767,,0.117911674,,0.3137853,,0.07531129,,,,,
116,,,0.22910342,0.022672817,0.104474634,,,,0.26097867,0.3122272,,,,0.05676994
117,,,0.20862916,,0.037151545,,,,,0.563989,,,,0.15705186
118,,,0.24580666,,0.27073,,0.033403967,,,,,,0.3693882,0.06475669
119,,0.34058532,0.118620686,,,0.1949247,,0.06440101,0.23074031,,0.04082699,,,
120,,0.2097939,0.03804778,,0.15700361,,0.5636848,,,,,,,
121,,0.28633887,0.11269723,,0.20868403,0.28518486,,0.06991048,,,,0.014192189,,
122,,,0.044826217,,0.019052044,,,,,0.8030796,,,0.05212761,0.07272007
123,,,0.4067274,,0.21665709,,,,0.039546255,0.22585514,,,,0.09274164
124,,,0.17875834,,,,,,,0.70072836,,,,0.09872286
125,,,,,0.4317991,,,,,0.07214712,0.316894,0.16994655,,
126,,,0.7571028,,,,,,,,0.24014547,,,
127,,,0.3265783,,0.23797497,,,,,0.4091938,,,,
128,,,,,0.046545975,,,,,0.86732805,,,,0.067837514
129,,,0.16161674,,0.022889188,,,,,0.75399405,,,,0.04759323
130,,,,,0.3141886,,,,,,0.62404877,0.058097478,,
131,,,0.121478416,,,,,,0.17776187,0.5723996,0.06535996,,,0.034372076
132,,,0.09074472,,0.06300394,,,,,0.77706414,,,,0.06113063
133,0.28616247,0.021910926,,,,,0.28753874,,0.37159014,,,,,
134,,,0.0927549,,,0.10757329,,,0.7157193,,0.05076213,,,
135,,0.23804343,,,,,,,0.27758732,0.25099376,,,0.21896173,
136,,,,,0.23279227,,,,0.20518939,0.45470446,,,,0.08034261
137,,,0.19834912,,0.10065031,,,0.03504377,0.032344416,0.5621524,,,,0.0570001
138,,,0.033563238,0.02218674,,0.05273013,0.22835663,,0.24059321,0.40342236,,,,
139,,0.210337,0.08984874,0.024239592,0.18807855,,,0.061785024,,,,0.11171181,0.23108773,0.06445301
140,,,,,0.54991066,,,,0.076264426,0.187054,0.107188456,,,0.049481753
141,,,0.06744778,,0.073445104,,,,,0.68588346,,,0.098957896,0.05038429
142,,,0.020070434,,0.021098075,,,,,0.91678554,,,,0.03648733
143,,,0.311528,,0.22606228,,,,,0.32318234,,,,0.10607124
144,,0.18106471,0.05232862,,0.051599905,,0.049906395,,0.18665913,0.11528164,,,0.3492499,
145,,,0.10454171,0.0148600275,0.15130533,,,,0.17605525,0.41847333,,,0.063887544,0.058328178
146,,,0.05900439,,0.10173794,0.028631538,,0.01612492,,0.7311347,,,,0.04390437
147,,,,,,,0.42373767,,0.49882016,,,,,0.04490757
148,,0.3285498,,,0.06733072,,0.21349917,,0.3614716,,,,,
149,,,,,0.055812787,,,,0.107881926,0.6984095,,,0.08807959,0.04275528
150,,,0.07674302,0.024175962,,,,,,0.65236837,,0.020532647,0.14922722,0.06494533
151,,,,,0.10576076,0.054243043,0.13829713,,,0.6366186,,,,0.053974226
152,,,0.13018048,0.010025359,0.10613793,,,,0.106492646,0.5966413,,,,0.030907886
153,,0.05297891,,0.0134892035,,,,,0.30355543,0.17250104,,,0.42917803,0.010763448
154,,,0.22167465,,0.13677348,,,,,0.51520175,,,,0.11102103
155,0.07410395,,,,0.06747494,,,,,0.7465768,,,,0.09880706
156,,,,,0.110404894,,,,0.02681839,0.76118565,,,,0.09197066
157,,,,0.034805384,0.15136413,,,,0.7767514,,,,,
158,,,0.3727386,,0.39198992,0.17730916,,,,0.032406565,,,,
159,,,,0.033368394,0.32013118,0.07023371,,0.03069685,0.52663404,,,,,
160,,0.120839745,0.027740771,0.033750918,,0.09264248,0.070027284,,0.37130624,0.16042359,,,0.105765134,
161,,,0.01970685,,0.15652873,,,,,0.5505822,0.20287569,,,0.061374407
162,,,,0.018244091,,0.061385166,,,0.07325336,0.7182168,,,,0.117086634
163,,,,,,,,,0.060141385,0.8978997,,,,0.030241903
164,,,0.119174905,,0.15311514,,,,0.18676588,0.4542282,,,,0.06092013
165,,0.1925759,,,0.057818424,,0.360592,0.088214755,,0.12103393,0.11506364,,,0.044949424
166,,,0.03367632,0.03700873,0.19142655,0.09585095,,,0.13301615,,,,0.07763305,0.41752303
167,,,0.34010857,0.022888372,0.2987818,,,,,0.26115894,,,,0.045768052
168,0.15607281,,0.16760208,0.03134303,,0.24500723,0.037088014,,0.21131402,,0.0510328,0.091796584,,
169,,,,,,,0.37554437,0.028749594,0.53864783,,,,,0.028415404
170,,,0.20642632,,0.063466385,,,,,0.56461096,,,,0.14853226
171,0.13050225,0.19324057,0.06956052,0.051152,,,0.33788502,0.031341303,,,,,0.1670893,
172,,,,,,0.35562667,0.3297901,0.023292746,,,0.12736708,,0.1333482,
173,,,0.5441699,,0.27163854,,,,,,,,,0.15055682
174,,,,0.010738455,0.070694484,,0.06893097,,0.011811268,,0.10031053,0.73532826,,
175,,0.39746854,0.03199292,,0.1915588,0.142733,0.17352308,,,,,,,0.03611272
176,,0.0142413555,,0.010807798,0.28404155,,0.075314276,0.03187529,0.11281019,,0.31600177,0.1527849,,
177,,0.47179106,0.1192479,0.046791267,0.1774742,,,,0.15806238,,,,,
178,,,,,0.6867801,,,,,,,,0.27140042,
179,,,,,0.8917364,,,,,0.030756416,0.062004555,,,
180,,,0.036521506,,,,,,,0.89640385,,,,0.063705735
181,,,0.09952427,,0.0467039,,,,0.020271143,0.6990018,,0.02420148,,0.09848198
182,,,0.23937054,,0.043447506,,,,0.09791448,0.5476292,,,,0.057302088
183,,,,,0.08634685,,,0.01990247,,0.49347195,,,0.37159312,0.011666836
184,,,0.07293128,,,,,0.023208173,,0.82156813,,,,0.07528142
185,,,0.18074678,0.03919084,,,0.19030969,,0.55695826,,,,,
186,,,,,,,0.24915008,,0.6911535,,,,,0.031629723
187,,0.17491168,,0.022223253,0.37300646,,,,,0.31879368,,,0.050388746,0.040895652
188,,0.16714503,0.044297528,,,,0.26222697,,0.38532245,,,,0.080523394,0.03313391
189,,,,0.015574978,0.08250219,,,,0.18586579,0.62026703,,,0.07944575,
190,,,,,0.41012868,0.04680618,0.18237491,,,0.24705033,,,0.08550989,
191,,,,,0.10591643,,,0.023027262,0.15022404,0.6434276,,,0.06401789,
192,,0.32525638,,0.018877277,0.04803939,,0.13264376,,0.4181388,,0.030674266,,,
193,,0.30383554,,0.022943228,0.04678094,,,,0.3025408,0.12705594,,,0.17624383,
194,,,0.27750644,,0.16437966,,,,,0.47032368,,,,0.06989412
195,,,0.1530357,,0.14955051,,,,0.32128954,0.26948047,,,,0.08685567
196,,,0.08692548,,0.5185771,,,0.05854392,,0.084264904,,,0.09836964,0.12768735
197,,,0.13843943,,,0.2635445,,,0.34586793,,,,0.17052698,0.054870177
198,,,,0.043880947,0.36366543,,0.17880668,0.06268143,0.081544444,0.031395234,,0.10219779,0.116266504,
199,,,0.19598708,,0.078978844,0.08804251,,,0.08081036,0.4826443,,,,0.05531319
200,,0.43396032,0.059513394,,0.24727285,0.11362848,,0.025241692,,,,,0.0945015,0.011872075
201,,,0.14236216,,0.19436273,0.08153645,,,0.491487,,,,,0.062041283
202,,,0.12694572,0.053916387,,0.082117714,,,0.36380017,,,,0.3513666,
203,,0.17670687,,0.025064562,,0.07316313,0.25813448,,0.33852664,,,0.10409905,,
204,,,,,0.18189558,0.15882766,0.25603113,0.061472796,0.31705606,,,,,
205,,,,,0.31672704,0.57301337,,,0.045646958,,,,,0.034722097
206,,0.04340835,,,0.04547918,0.09968316,0.16867399,,0.45030612,0.075209446,0.061485257,,,0.03949239
207,,,0.27059463,,0.18162084,,,,0.19561818,0.3246937,,,,
208,,,,,0.53494215,,,,,,0.4557196,,,
209,,,0.2814592,,0.043217808,,,,0.10988002,0.50960284,,,,0.034087542
210,,0.08797691,0.22048378,,0.3149253,0.08661532,,,,,0.08618549,,0.12869425,0.05505347
211,,,,,0.16290118,0.16218555,0.18706793,0.1105301,0.29454032,0.044654097,,,0.021423705,
212,,,0.10075291,,0.035442065,,,,,0.80069494,,,,0.05776725
213,,0.118644305,,,0.3213719,0.29788697,0.13896754,,,,,,0.09820467,
214,,,,,,0.12388796,,,0.33387896,0.28548184,,,0.20812821,0.03424407
215,,,0.14599332,,0.030478016,,,0.02399955,,0.67743844,,,,0.10755381
216,,,0.14660826,,0.09412275,,,,,0.7147602,,,,0.034867287
217,,0.2619525,0.19607113,,,0.3193791,,,0.06785229,,0.06296051,,0.06559798,
218,,,,,0.029802185,,,0.047187258,0.07438075,0.4850264,0.058142737,0.027728444,0.20816009,0.058765367
219,,,,,,0.6615362,,,,,0.21210639,,,0.094274595
220,,,0.045940436,0.0122218635,0.046468984,,0.25739557,0.075116344,0.48192257,,0.06803913,,,
221,,,0.11732752,,0.1882417,0.08588663,,,,0.4593385,,,,0.120211445
222,,0.14484854,0.07285043,,,,,,0.31537446,0.25478122,,,0.19922093,
223,,,0.03024708,,0.4521799,,0.23672825,,0.082727686,0.05414099,,,0.058993258,0.068771236
224,0.1858479,0.1758912,,,0.14393052,0.23705374,,0.07001134,,,,0.12685025,,0.040970713
225,,,,,0.030061252,0.64418733,,,,0.25988072,,,,0.040031683
226,,0.3940045,0.1712416,0.025292719,0.23667705,0.074493244,,0.07934955,,,,,,
227,,,0.10430049,,,,,,,0.7703238,,,,0.11994481
228,,,0.12263612,,,,,,0.56957215,0.056528572,,,0.19800732,0.033163313
229,,,0.27057225,,0.07249271,0.17013283,0.37384784,,0.061661486,,,,,0.031067675
230,,0.2362162,,,,0.67396444,,0.023281813,0.0499061,,,,,
231,,0.06352417,0.056928333,,0.14864147,,0.3113603,,0.36074466,,,,0.020207016,0.020891128
232,,,0.1445502,,,0.25637838,,,0.41954136,,0.15411809,,,
233,,,0.068079405,,0.06006658,0.4284006,0.20559143,,0.22374424,,,,,
234,,,,,0.09584087,,,,0.11422955,0.7264094,,,,0.05013596
235,,,0.19627793,,0.2351463,,,,0.01564902,0.4037175,0.028658336,,,0.09433694
236,0.20735599,0.026488265,0.091834955,,0.084534585,0.11669425,0.065010466,0.0115485545,0.3218373,,0.023917306,0.013251164,0.026052453,
237,0.16745669,0.38594076,,0.10303892,0.053761613,,0.13436134,0.010767725,,,,0.13984118,,
238,0.10193236,0.21044631,,0.0131327165,0.015817355,0.040453482,0.45620832,,0.024699742,,0.020320097,0.063121796,0.04305369,
239,0.06871244,0.18951102,,,0.021583198,0.012058621,0.46773764,,0.044948958,0.041345455,,0.030816874,0.118550256,
240,0.011299513,0.28222737,,,,0.089382455,0.46783316,,0.08844185,0.01032477,,0.010079142,0.035482414,
241,0.094623476,0.01711307,0.20862804,0.10292652,0.17433071,0.21644843,0.09629908,,0.034897856,,0.019943774,,0.029765178,
242,0.21740055,0.09205509,0.017854523,,0.17594168,0.24717432,0.053983767,,,0.11284551,,0.03399019,0.03221297,0.011756729
243,0.3536956,,0.045567583,,0.27994144,0.09207993,0.067984134,0.01038938,0.05285582,,0.054172892,0.0425115,,
244,0.38636276,,0.04575195,,0.37171406,0.06964676,,,,,0.052533533,0.012682773,0.052530833,
245,0.1343287,0.056423366,0.20844592,0.01317579,0.11820825,0.21541822,0.056011114,,0.020330362,,0.05608082,0.011451508,0.09642485,0.012551448
246,0.15845302,,0.10918289,,0.25445846,0.057912957,0.1988363,,0.02871186,0.11537643,,0.05080548,,0.017415265
247,0.20364913,0.017247193,0.22106166,,0.15068567,0.03815548,0.054206185,,,0.22033456,0.035158057,0.023374872,,0.020691162
248,0.242266,0.098775245,0.062013287,,0.21883546,0.12755218,0.10972505,,,0.026004434,0.051721763,,0.037078578,
249,,,0.043564875,,0.015448054,,,,0.013750814,0.839283,,,0.07098048,0.016705109
250,,,0.2140546,,0.025092738,0.13850404,0.065793596,,0.025403244,0.47391915,,0.021376025,,0.027395286
251,0.2487691,,0.15214597,,0.13767764,0.08228376,0.019869965,0.01204975,0.064654745,0.17253478,0.07849872,,,0.021027694
252,0.298893,,0.21482058,,0.19491246,0.014503848,,,0.058560114,0.12733895,0.014530941,0.068022534,,
253,0.09987658,0.055656023,0.054602955,,0.3083079,0.24056213,0.13746701,,,,0.029089762,0.012179594,0.040562745,
254,0.18712053,0.048769895,0.14229295,,0.0910241,0.059367355,0.13262616,,0.01708365,0.1237788,0.045819264,0.027625779,0.1222713,
255,0.17867629,0.042848058,0.3383194,,0.24620636,0.028214285,0.025233299,,0.019957326,,0.0515093,0.058724992,,
256,0.14732338,,0.041578423,,0.18105094,0.4178642,0.11144931,,,,0.037484873,0.045396134,,0.016632993
257,0.35167265,,0.017542468,,0.33082947,0.07487045,0.08101921,,,,0.042712167,0.06832601,0.017546464,
258,0.087582886,,0.50808275,,0.1348228,0.042746216,0.04284635,,,0.09820149,,0.04419732,,0.022926448
259,0.3334644,0.020949723,0.045988377,0.012068242,0.25041237,0.10467618,0.074102424,,,0.03964324,0.024924047,0.06908512,0.013586875,
260,0.19425632,0.07947997,0.06887823,,0.27243078,0.17976898,0.034733627,,0.03562139,,0.06350581,0.059908744,,0.010935729
261,0.29809237,,0.047978453,,0.3726476,0.11118855,0.07722911,,,0.024640467,0.029229641,,,0.020700367
262,0.33233917,,0.026765518,0.010785995,0.26099506,0.05718166,0.0807855,,0.03866251,0.028225495,0.02321834,0.059941195,0.05944736,0.021334836
263,0.052289005,,,0.041150752,,0.010522596,0.047023147,,,,0.03202082,0.7986532,,
264,0.39679623,,0.12809789,,0.20087454,0.14592965,,,0.028225187,,,0.08486823,,
265,0.20439136,0.19437315,0.032303493,,0.106490836,0.030453151,0.3166552,,,,0.04619798,0.01801512,0.044856917,
266,0.09974264,,0.26539782,,0.1435944,0.18173358,0.04220236,,,0.18045478,,0.05508807,,0.022179585
267,0.1955744,0.0149123985,0.15071991,,0.22349612,0.11446712,0.02555591,,,0.09502779,0.01990662,0.03047585,0.09670456,0.02440457
268,0.44680896,0.09741514,0.016756069,,0.22061993,0.04123276,,,0.019715581,,0.032010674,0.12017609,,
269,,,,,0.03693298,0.015273958,,,0.018353026,0.708982,,,0.2011348,
270,0.40146685,,0.060114514,,0.20360301,0.027780069,0.054536182,,0.092207275,,0.08816387,0.01998043,0.03874418,
271,0.24968414,,0.0325234,,0.3793633,0.23505482,0.028246969,,,,0.03819982,0.026725158,,
272,0.23101495,,0.10473369,,0.29358384,0.23615652,,,,,0.08518027,0.014442791,0.025604606,
273,0.06351351,0.0114143025,0.34605452,,0.12673245,,0.06834924,,,0.32159567,,0.048421267,,
274,,,,,,0.04755673,0.015594798,,0.012257032,0.6660628,,,0.23066184,
275,0.33483338,,0.1796416,,0.21535863,0.08121818,,0.0122866705,0.03874327,0.010667204,0.052327957,0.03877893,0.02430466,0.010594517
276,0.42046267,,0.11630164,,0.12714973,0.099048994,0.016878698,,0.055931404,,0.08115316,0.07542334,,
277,0.41294652,0.08572679,0.09192871,,0.14795412,0.10277602,,,0.02229992,0.058667704,0.03863369,0.031051714,,
278,0.42806318,0.038661186,0.041497562,0.014906122,0.17516516,0.12726703,0.033615947,,,,0.06896025,0.03858454,0.032692652,
279,0.27736905,0.013148057,0.11697163,0.011317927,0.23096338,0.0729093,,,0.09221663,0.06345338,0.01723913,0.049403623,0.018210417,0.029623678
280,0.3685374,,0.08331879,,0.23271026,0.030706096,0.119769104,,0.054790623,,0.05609154,0.028662028,0.018707946,
281,0.22604267,0.02423512,0.22981837,,0.17291996,,0.07282999,0.0130058145,0.045233857,0.101353124,0.049550094,0.03155054,,0.029646166
282,0.24778856,0.031011837,0.10054758,,0.21526627,0.1484371,0.07755294,0.013942391,,,0.04843318,,0.108426586,
283,0.51562315,,0.019437637,,0.20953025,0.088141516,0.047127333,,,,0.038606945,0.06583159,,
284,0.34731767,0.046268705,0.054524645,,0.2540715,0.09367355,,0.011446001,0.03091253,,0.12811205,0.027024945,,
285,0.6073323,0.026585344,0.058197744,,0.10810033,0.016619878,0.02326458,,,,0.06378566,0.09433844,,
286,0.018086676,,,,0.271645,0.52246267,0.090503395,,,0.017266944,0.04967803,,,0.011337562
287,0.16697492,,0.028361438,,0.5754074,0.07685595,0.08347131,,0.04498179,,,,0.014334008,
288,0.20708178,0.034734923,0.05765775,0.08671678,0.2059815,0.21057148,0.1257512,,,,0.046328727,0.024526192,,
289,0.25807685,,0.07931691,,0.23981509,0.13224827,0.10292624,0.012552123,0.034868952,,0.052425813,0.042142283,0.032977615,0.012190124
290,0.082816154,,0.08370203,,0.22156434,0.2881799,0.14782521,,,0.029212961,0.026359133,,0.09743109,
291,0.33384943,0.16985844,0.026792878,,0.23049155,0.05493168,0.12168454,,,,,0.029883072,0.021782123,
292,0.17716163,0.011453558,0.12791772,,0.30980211,0.19309184,0.030033542,,0.022193281,0.021973915,0.017432323,0.041605845,0.025043873,0.013055887
293,0.42100903,,0.09128244,,0.21710935,0.06500526,,,0.0598039,0.012151121,0.07658181,0.056202494,,
294,0.30056813,0.027447682,0.05340993,,0.28463653,0.1361285,0.043529782,,0.047881246,,0.039792933,,0.04466263,
295,0.036593355,0.0122701805,0.026120713,,0.10235757,0.1026082,,,0.025887266,0.459121,0.01129863,,0.21682397,
296,0.06666801,0.02239114,,,0.058818016,0.024736753,0.09786494,,0.08264982,0.43683442,0.0123386895,0.018069444,0.16145696,0.010223955
297,0.3562123,,0.059961803,,0.23606327,0.13813548,0.061137363,,,,0.059146307,0.070044026,0.01159925,
298,0.12294301,,,0.011093542,0.1986479,0.43618134,0.114284836,,,0.08224507,,0.012819869,0.019107947,
299,0.09497314,0.14714403,0.07134059,,0.022104701,0.06419446,0.24397889,,0.052479483,0.06401566,0.02259963,,0.20928949,
300,0.28706282,0.11039057,0.073199086,,0.16731428,0.086819075,0.14165203,,,,0.052937493,0.025609426,0.045600493,
301,0.42295593,,,,0.23301637,0.092197515,0.057978615,,0.0586722,,0.073160276,0.054948058,,
302,0.13334021,0.07105085,0.06495248,,0.09920972,0.23073043,0.20417605,,,0.06023338,0.041163463,0.015142093,0.047732074,0.0281594
303,0.025451312,0.36708343,0.03130564,,0.041551694,0.047747985,0.35732645,0.01644495,0.042010088,,0.015012916,0.0134219285,0.033494208,
304,,0.37609243,,,,,,,0.06608594,0.05971876,,0.05809892,0.4281917,
305,0.060114674,0.38651064,0.09235192,0.01473797,0.01391346,0.010325598,0.13653846,,0.060655273,,0.013052579,,0.19596349,
306,0.33116138,0.19801188,0.097638965,0.09003952,0.0934365,0.058505774,0.02169028,,,,0.06707351,0.029886492,,
