document,0,1,2,3,4,5,6,7,8,9,10,11,12,13
0,,,,,0.16750214,0.072863795,,,,0.06309792,0.6821817,,,
1,,,,,0.027922291,0.11048142,,,,0.06929155,0.7773184,,,
2,,,,,0.17735307,,,0.28771394,,0.13107795,,0.37030727,,
3,,,,,,,,,,0.32518032,0.48484436,,0.15741614,
4,,,,,,0.04868508,,0.055980466,,,0.8682984,,,
5,,0.041365564,0.08208534,,0.6861702,0.05240422,,0.11247719,,,,,,
6,,,,,,,,,0.21573834,0.76390916,,,,
7,,,0.07237604,,,,,0.07754935,0.6400805,0.17999662,,,,
8,,,0.20553187,,,,,0.106885545,,0.49223274,0.18996283,,,
9,,0.02288903,0.18293346,0.22305791,0.013116002,,,0.0694764,,0.48734447,,,,
10,,,0.35498998,0.22166231,,,,0.09996423,,0.30326483,,,,
11,,0.03354752,0.16832745,0.24221517,0.05768955,,,0.114509724,,0.38086575,,,,
12,,,,,,0.09452556,,,,0.06194391,0.83712035,,,
13,,,,,,0.108078465,,0.025248483,,0.041195948,0.8188134,,,
14,,,0.21612728,,,0.10052186,,0.32153696,,0.13063368,0.19908403,,,
15,,,,,0.08809846,0.07582121,,,,0.069189444,0.74481004,,0.018098207,
16,,0.013375364,,,,0.07734174,,0.103202984,,0.072104715,0.72269493,,,
17,0.113551736,,,,0.123393245,0.047940373,,0.107191406,,0.072148055,0.51584524,,,
18,,,,,0.03081991,0.058317788,,,,0.06335764,0.834413,,,
19,0.0519774,0.051105786,,,,0.016374096,,0.10897118,,0.10247905,,0.08293983,0.5791066,
20,,,,,,0.059656065,0.01234389,0.05874073,,0.17911552,,,0.6584544,
21,,,,,0.0731579,0.07527849,,0.06605905,,0.15366273,0.61445004,,,
22,,,,,,0.020438824,,,,0.21984735,0.73232883,,,
23,0.058596272,,,,,0.050090935,,,,0.038787436,0.78902996,,0.048213646,
24,0.213375,,,,,,,,,0.4358872,0.31978738,,,
25,,,,,,0.082769394,,0.07909977,,0.083049454,0.7454461,,,
26,,,,0.035947267,0.568921,,,0.3152221,,0.047678594,,,,
