document,0,1,2,3,4,5,6,7,8,9,10,11,12,13
0,,,,,,,,0.12805584,,0.581337,0.08896555,,0.14490408,0.043817792
1,,,,,,,,,,0.73799455,0.114088565,,0.07665618,0.0562545
2,0.2550517,0.17235221,,,,,,,0.3723784,,,,0.16703704,
3,,0.11732629,,,,,,0.057969835,0.112746194,0.44332826,0.026556019,,,0.21881601
4,0.019622872,,0.04349179,,,,,,,0.8594536,0.053054634,,,
5,0.24812798,,,,,,,,,,0.034231536,0.06059316,0.628957,
6,,,,,,,,,,,,0.11302419,,0.8665324
7,0.115462355,,,,,,,,,,,0.624866,,0.22721867
8,0.2264004,,,,,,,,0.17924531,0.17054972,,,,0.41836157
9,0.21456186,,,0.08092313,,,,,0.043750275,,,0.22391039,,0.43587276
10,0.13788827,,,0.14951326,,,,,0.375786,,,0.17448385,,0.14494416
11,0.2650988,,,0.09896857,,,,,0.09671257,,,0.22886026,,0.30713323
12,,,,,,,,,,0.82761765,0.113639385,,,0.052131668
13,,,,,,,,,0.0130270235,0.81739515,0.12877741,,,0.033871263
14,0.21037045,,,,,,0.018531257,,0.35321411,0.2048173,0.11066874,0.07477707,,
15,0.045899782,,,,,,,0.16620453,,0.64768714,0.09106448,,,0.045155887
16,,,0.10420454,,,,,,0.04170367,0.70225793,0.09149468,,,0.048491456
17,,,0.19818774,,,,,,,0.47158876,,,0.19876769,0.10585146
18,,,,,,,,0.15724403,,0.72876537,0.06225618,,,0.038938418
19,0.1213441,0.5338692,0.22461855,,,,,,,,0.020465132,,,0.09061605
20,0.073784694,0.42559516,0.18048614,,,,,,,,0.062103074,,0.082813285,0.14648312
21,,,,,,,,,,0.5963784,0.08746321,0.023578973,0.14828071,0.12714247
22,,,,,,,,0.105835564,,0.6538737,0.042660132,,,0.17636202
23,,,0.09516468,,,,,,0.07708515,0.7520415,0.045637358,,,0.0147077255
24,,,0.12368193,,,,,,0.20124193,0.295945,0.035451505,,,0.3185279
25,0.011153936,,0.078084745,,,,,,,0.7341086,0.092111066,,,0.07569364
26,,,0.13625506,,,,,,,,,0.14323206,0.66887116,0.019291334
27,0.10135991,,,,,,,0.2781393,,0.48225936,,,,0.1267367
28,,,,,,,,0.048133794,0.04896931,0.6905877,0.049820412,,,0.14418629
29,0.27794072,0.18359292,0.023684781,,,,,,,,0.022060927,0.1485065,0.28352675,0.04870049
30,,,,0.042256307,,,,0.20892937,0.24330512,0.33059692,0.041469302,,,0.10624796
31,0.18445843,0.10828408,,,,,0.03409074,,,,,,0.21459575,0.42693773
32,,,,,,,,0.040473454,,0.8749065,0.061955728,,,0.015395709
33,0.1772726,0.11834915,,,,,,,,0.31365788,,,,0.35919845
34,,,0.9467881,,,,,0.028743071,,,0.0151971085,,,
35,,,0.07325939,,,,,0.1063938,,,,0.075391024,0.6484509,0.070702076
36,0.2201106,0.18191043,0.095948674,0.08053404,,,,,,0.0860266,0.04755533,,,0.26569095
37,,0.4016062,0.10539383,,,0.07444458,,,,,0.015835831,,0.2860348,0.10193021
38,,,,,,,,0.14574525,0.09852038,0.46606946,0.022748187,,,0.24608846
39,,0.07374608,0.1748498,,,,,,,0.04721016,,0.07426347,0.5593384,0.051890276
40,,,,,,,,,0.20641927,0.43666577,0.0753822,,0.12643507,0.14179038
41,0.33476207,,,,,,0.030977838,,,,,,0.42542103,0.19505821
42,0.1914655,,0.48821533,0.08509178,,,0.03209911,,,0.063583314,,,0.05889908,0.066898726
43,0.37828982,,0.18533802,,,,,,,,0.021254916,,0.2894733,0.10385179
44,,,,,,,,,0.09695363,0.7663843,0.06948334,,,0.055676166
45,,0.34606874,0.08709234,,0.155529,,,,,,,,0.2360587,0.16271286
46,,0.36859784,0.23502983,,,0.15554506,0.06371048,,,,,,,0.14620583
47,0.08306315,0.28857017,0.10245238,,,,,,,,0.0714071,0.061362475,0.2727119,0.106323145
48,,0.31032783,0.23684627,,,,0.0544311,,,,,0.091810636,0.12744614,0.15051764
49,,,,0.041658763,,,0.02210368,,,,,0.06565658,0.4823589,0.3696907
50,0.15699483,,0.08454029,,,,0.023488183,,,0.24123727,0.03759287,,0.104464024,0.3350078
51,,,0.4648737,,,,,,,0.48842004,0.023952737,,,
52,0.06319793,0.030708214,,,,0.027870964,,0.06378975,0.14473985,,,0.0843364,0.54119754,0.037343416
53,,,,,,,,,0.1947418,0.47016764,0.168337,,,0.1408374
54,,,,,,,,,0.08007063,0.6719471,0.0881315,,0.1120296,0.032375943
55,,0.16664784,0.1833468,0.099031985,,,,,,,0.02197326,,0.44093442,0.06586873
56,0.20949341,0.35244384,0.34797984,,,,,,,,,,,0.07682728
57,,,,,,,,0.15221846,0.06856074,0.7384676,0.024202563,,,
58,,0.14464466,0.2803697,0.14883032,,,,,,,0.016712746,,0.2556682,0.13803607
59,,,,0.09232256,,,,0.12595932,,0.308338,,,0.08494633,0.35738
60,0.12784427,,,0.13138898,,,0.025466908,,0.10222011,,0.057228006,,0.18677601,0.35642785
61,,0.16661823,,,,0.2601631,,,,,,,0.29425025,0.24752256
62,,,,,,,,,,,,0.6729967,,0.32404977
63,,,0.06689698,,,,,,0.15045503,0.71408504,0.05680403,,,
64,,0.13985325,,,,0.18584351,,,,0.37741,0.047615007,0.105945155,,0.12359318
65,,,,,,,,0.08798739,,0.8701892,0.038186986,,,
66,,,0.069926746,,,,,,,0.75215673,,,,0.1478703
67,,,0.19581574,,,,,,,0.064816654,0.022105766,,0.5763969,0.12622999
68,0.09688606,0.10832647,0.27213287,0.069241986,,,0.013273403,,,,,,0.2570975,0.17058054
69,,,,,,,,,,0.85909516,0.07834199,,0.057046976,
70,,,0.2633062,,,,,,,0.12743992,,,,0.5755551
71,,,0.11473938,,,,,,,,0.028349537,,0.2409944,0.58347696
72,0.2643878,,0.14436744,,,,,0.19722477,,0.2029534,,,,0.17756322
73,0.12628911,,0.16724563,,,,,,,,0.07830815,0.045766115,0.24819182,0.3227116
74,0.03642338,,0.107438214,,,,0.021785954,,0.4017392,0.017089088,0.041772556,,0.10047047,0.25831988
75,,,,,,,0.011217093,,,,0.97627187,0.011993611,,
76,,,,,,,,0.15098399,0.30798948,0.044447932,0.11010621,,0.12110248,0.24056104
77,,,0.015054176,,,,,,,,0.019797832,0.5719323,,0.39071405
78,,,0.35165796,,,0.35173383,,0.09316595,,,,,0.101173565,0.07054169
79,,,0.08378614,,,,0.04282878,0.118998855,0.3312016,,,,0.18488155,0.2151778
80,0.10705747,0.39222488,0.032530922,,,,,0.015184599,,,0.028568527,,0.266813,0.14052975
81,0.2497248,0.31095803,,,,,,,,0.23812811,,,,0.17260157
82,0.19451708,,0.18492454,,,,,0.07679651,,,,,0.29606423,0.23167548
83,0.120270446,,0.14169133,,,,,,0.10465965,0.19483405,0.037730616,,0.024735758,0.35644993
84,0.26369202,,0.16168003,,,,,,,0.35851583,,,,0.18513015
85,,0.15561558,0.36658567,,,,,,,,0.027413536,,0.17856543,0.24650106
86,0.27690172,,0.13678932,0.089094184,,0.07461087,,,,,0.03234886,,0.1597879,0.21344714
87,,,0.087930925,0.19184063,0.1257182,,0.016669244,,,,,0.022308895,0.39152887,0.14996786
88,,0.27910802,0.07549377,,,,,,0.13846707,,0.057354037,,0.32671347,0.10229001
89,,,,,,,,0.12886444,,0.85624516,,,,
90,,,,,,,,0.09341174,,0.8797329,0.023490088,,,
91,0.33979434,,0.15714164,0.04078974,,,,0.09715987,0.33807364,,,,,
92,0.09651078,,0.3881587,,,,,,,0.08047308,0.10011623,,,0.30406997
93,,,0.14928943,,,,,,0.07808071,0.5353035,0.08881698,,,0.1295348
94,,,0.52877057,,,0.05835839,0.08339052,,,,,0.07769215,0.10479431,0.12377942
95,,,,,,,,,0.039186306,0.8582201,0.058654886,,,0.027057176
96,,0.37989798,0.08945308,,,,0.050108172,,,,,,0.19358546,0.2639192
97,,,,,,,0.017147066,0.0138060525,,,,0.47645986,,0.48640552
98,0.15043096,0.12573811,0.24489829,,,,0.0349407,0.061273947,,0.02161839,,,0.21232906,0.13431187
99,0.08175859,,,0.044511873,,,0.011408014,,,0.5863407,0.06257049,,,0.18639494
100,,,0.23083003,,0.10783436,,0.037648566,,,,,,0.15062544,0.44345924
101,,0.29124376,,0.22418115,,,,,,,,,0.38624457,0.064953454
102,,,0.1222259,,,,,,,0.047955003,0.026621846,,0.7274288,0.05970093
103,0.13585263,0.1051323,,,0.24611162,,,,,,0.034334537,0.095283456,0.23639594,0.12604906
104,0.3319995,,0.09188278,,,,0.017502664,,,0.092805035,0.03649821,,0.27724034,0.13226575
105,0.11813072,0.1727731,0.22096056,,,,,0.030933922,,,,,0.31481373,0.12348196
106,0.10014828,0.021365691,0.29224187,,,,,,,,,,0.4945222,0.07732071
107,,,0.13567388,,,,,0.25413737,,0.2054559,0.07033223,,,0.31393936
108,,0.22085099,0.074439645,0.07202515,,,,,,,,,0.5465276,0.06734468
109,,,,,,,,,0.029391948,0.8403342,0.10309991,,,0.018198587
110,0.21849424,,0.1619174,,,,0.02602838,,,,,0.19585527,0.25521103,0.11456408
111,0.25688076,0.05042288,0.18746497,,,,,,,,,,0.3063134,0.17900826
112,,,0.239874,,,,,,,,,,0.14885458,0.57510304
113,0.13714588,0.015943263,0.15174611,,,,,0.02953464,,,0.022302985,0.06909184,0.5392575,0.021970225
114,,,,,,,,,0.1722084,0.63898057,0.070188664,,,0.10100433
115,,0.30622894,0.06024604,,,0.104278825,,,0.25669238,,,,0.22875018,0.029333033
116,0.17575927,,0.1331434,,,,0.024501039,,,0.4111816,0.047814753,,0.0137704685,0.18181008
117,,,,,,,,,0.1399995,0.67133164,0.15176988,,,
118,,,0.26169494,,,,,,,0.09930462,0.06415579,,0.30938992,0.2495929
119,,,0.24888189,0.08216242,,,,,,,,,0.5392629,0.11735663
120,,0.7433397,0.06386359,,,,,,,,,,,0.1578741
121,,,0.2519394,0.18885106,0.13393745,0.025052432,,,,,,,0.18098645,0.19628626
122,,,,,,,,0.105136566,,0.7953881,0.06940703,,,0.02089956
123,,,0.0905394,,,,,,0.2798173,0.36156052,0.08781448,,,0.16179283
124,,,,,,,,,0.09249479,0.7947168,0.09065315,,,
125,,,,0.012171427,,,,,,0.087313786,,0.45944792,,0.43204704
126,,,0.8501826,,,,,,,,,,,0.14701815
127,,,0.16085249,,,,,,,0.54346937,,,,0.26919794
128,,,,,,,,,,0.88106453,0.06107791,,,0.0465561
129,,,0.08588853,,,,,0.045289144,,0.77926856,0.0428318,,,0.0344145
130,,,,,,,,,,,,0.6071298,,0.39024436
131,0.16925977,,,,,,,,,0.64857465,0.025535537,0.04980729,,0.07837428
132,,,0.020013649,,,,,,,0.8391694,0.0498194,,,0.08274858
133,0.040890563,0.2728772,0.121160425,,,,,,0.19797394,,,,0.33800066,
134,0.44081497,,0.20633194,,,,,,,,,,0.2049981,0.11436825
135,0.18463945,,,,,,,0.05618194,,0.20281954,0.016109716,,0.5274705,
136,0.061073244,,,,,,,,,0.46324822,0.07579135,,0.12799865,0.24755946
137,0.050376423,,0.0745625,0.02656314,,,,,,0.6547399,0.05235016,,,0.12677835
138,0.15279353,0.13761707,0.19804306,,,,0.022417486,0.106996074,,0.32731682,,,,0.038068544
139,,,,0.17029366,,,0.02301583,0.08787838,0.30514273,,0.06462296,0.045707937,0.24494193,0.040167984
140,0.05556116,,0.10428566,,,,,,,0.19003451,0.03584541,,,0.58377236
141,,,,,,,,0.13887614,0.12269598,0.66020924,0.05159241,,,
142,,,,,,,,,,0.9424536,0.029257983,,,0.021975292
143,,,,,,,,,0.34519008,0.4366585,0.10787212,,,0.07756832
144,,0.13312888,,,,,,,,0.15337095,,,0.60307604,0.090093054
145,0.08980152,,,,,,0.01199147,,0.047877915,0.47373128,0.05586148,,0.14760925,0.1604917
