document,0,1,2,3,4,5,6,7,8,9,10,11
37,0.44781172,0.24292456,,0.051567346,,,,0.17876352,,,0.060457136,
38,0.39039522,0.23420855,,0.13351779,,0.084968545,0.13868716,,,,,
39,0.3634508,0.22717477,,0.09872414,,0.10923278,,,,0.13882363,0.05399404,
40,0.33935595,,,0.06479798,,,0.295964,,0.17524223,0.114922136,,
41,0.5795897,,0.08712328,0.05833508,,,,,0.25118214,,,
42,0.37071624,0.09822879,0.27687252,0.104417376,,,,0.13652752,,,,
43,0.4338249,,,0.055143606,,0.061831683,,,0.14916787,0.24319059,0.045289215,
44,0.18756425,0.6088203,,0.09526434,,,,0.05777871,,,0.038002025,
45,0.64725935,,,,0.33850074,,,,,,,
46,0.5780091,0.09778398,,,0.2093989,,,,,,0.093446426,
47,0.2978399,0.24495961,,0.15475711,,,,0.060135327,,0.23090796,,
48,0.39925966,,,0.14877336,,,,0.03522438,0.3598956,,0.044920836,
49,0.13273706,0.3635435,,0.049130715,,,,,,0.41557276,0.032438003,
50,0.16783413,0.036840457,,0.33243406,,0.18754596,,0.046191394,,0.08404708,0.13913469,
51,0.4365155,,,0.09784922,,,0.06473661,0.16233173,,0.13233374,0.094445124,
52,0.45089126,,,,,,0.22685562,0.2111757,,,0.086833835,
53,0.50596017,,,,0.09474519,0.35374898,,,,,0.02871583,
54,0.42291647,0.09459776,,0.15702678,,0.1320364,,0.06709914,,0.110557094,,
55,0.38707346,,,0.22524276,,,0.065680444,0.052931137,0.13185811,,0.117434286,
56,0.33576062,,0.02889392,0.1090349,,0.2580269,,,,0.2560261,,
57,0.1614589,0.042138755,,0.05218767,,,,0.010762621,,0.14462487,0.58442086,
58,0.30356288,0.10340915,0.050425675,0.07318037,,,,0.032782666,,0.42821854,,
59,0.4599365,0.24283263,0.12169073,0.11058218,0.046709012,,,,,,,
60,0.43228164,0.08471288,,0.106083326,,,,0.11384726,,0.23443651,0.01993136,
61,0.22309457,,,0.13171993,0.18546498,0.24898708,,,,0.086003,0.10733655,
62,0.3832617,0.107214995,0.14381221,,,0.24799812,,,,0.055377014,0.05134429,
63,0.41504523,,0.39232588,0.09717221,,0.081244394,,,,,,
64,0.46231395,0.14712608,,,,0.0673609,,0.021124307,0.108904,0.18585049,,
65,0.42035118,,0.14817046,0.1431331,,,,0.07825395,0.09592778,,0.040433366,0.06176208
66,0.2725452,0.30375475,,,0.052761383,0.18797426,,,,0.15823793,,
67,0.56485593,,,0.13005891,,,,0.036211863,0.20567712,0.039686322,,
68,0.48049682,0.14785549,0.17918982,,0.1397657,,,0.032485973,,,,
69,0.038607784,0.19166355,0.07238965,0.026324252,,,0.2108373,,,0.45208937,,
70,0.4223285,,0.14112478,0.2549665,0.046497416,,,0.092729814,,0.028659688,,
71,0.49010667,0.09679709,,0.13515416,0.094417,,,0.06830287,,0.10297538,,
72,0.28513706,,,0.12252718,0.062376793,,,0.027550563,0.3064159,0.06258028,,0.122599505
73,0.22441979,0.09731591,,0.17957257,,,,,0.35951942,0.12442223,,
74,0.3010658,0.16689147,,0.18481648,0.04049803,,,0.21817179,,,0.07474675,
75,0.4249347,0.063876435,,0.10838636,0.052160468,,,0.0761245,0.18098338,,0.0826001,
76,0.29126468,0.15809943,,0.048427545,,,,0.19100516,0.13341217,0.16754112,,
77,0.3750804,0.077744365,,0.15447168,,0.19153723,,,,,0.06385846,0.123800404
78,0.2952957,,,0.1810548,0.19527759,0.21102637,,,,,0.0986151,
79,0.6247082,,0.12477704,,,,,0.021075908,,0.12016963,0.095860295,
80,0.46168464,,,0.14953151,,,,0.16945808,,,0.15091632,0.050664917
81,0.5312107,,0.14031355,0.080344215,,,,0.17217672,,0.0632012,,
82,0.46447435,0.1532504,0.08775923,,0.040734556,0.16349103,,,,,0.07858589,
83,0.4036275,,,0.29418588,,,,0.26111868,,0.027232341,,
84,0.5019953,,,,,0.18669708,,,0.13681552,,0.15516172,
85,0.19973089,0.1769161,,0.27993467,0.24533863,,,,,,0.08021519,
86,0.5696759,,,0.11809742,,0.058527343,,0.08335601,0.15851973,,,
87,0.43631056,0.29200256,,0.06359432,,,,,,0.15846518,0.035904787,
88,0.20973982,0.3735836,,0.08731857,,0.13876314,,0.054907445,,0.122760735,,
89,0.5276747,0.24448448,,,0.0709134,,,,,0.116441526,0.027975624,
90,0.4355772,0.226382,0.060394704,0.13179794,,,,0.12998609,,,,
91,0.2906571,,,0.19954956,,0.1833078,,0.1526552,,,0.14997163,
92,0.14465038,,,,,,0.62565356,,,0.22164287,,
93,0.3914069,0.029898575,,0.1892151,0.08997603,,,0.22201328,,,0.059082095,
94,0.33840367,,0.16787283,0.30223325,0.14128901,,,,,0.032547615,,
95,0.5544601,,0.15033902,0.03743243,,0.16421247,,0.07497276,,,,
96,0.3963862,0.11871731,0.10450905,0.081778176,0.09946198,,,0.09550902,,0.095495544,,
97,0.5828852,,,,,0.29721758,0.09897381,,,,,
98,0.57350767,,,,,,0.09086171,0.1561765,,0.046350103,0.012772071,0.10008889
99,0.32323322,,,0.09435046,,,,0.089996964,0.21099027,0.05689741,0.21553689,
100,0.24179623,0.059766486,0.17574218,0.15154184,,0.20007063,,,,0.059561193,0.104621604,
101,0.36058748,0.3283742,,0.06247697,,0.13198353,,,,,0.09982808,
102,0.26553136,,,,,0.5191252,0.1851382,,,,,
103,0.39969164,0.16950324,,,,,0.16285042,0.05068146,0.08852788,0.097369805,0.025060795,
104,0.69627345,0.03586963,,0.07863232,0.04383188,,,,0.04810367,,0.07806643,
105,0.47642073,,0.11128919,,,,,0.23917818,,,0.05995414,0.098136276
106,0.24605764,,,0.15069959,,,0.062350795,0.03031597,,0.4968003,,
107,0.4326774,0.095075466,,0.0941349,,0.24576312,,,,,0.109640785,
108,0.22069485,0.06426945,,,,,,,0.5899953,,0.10386871,
109,0.6606395,,,0.07094066,,0.092588134,,0.05794833,,0.06662473,0.036263715,
110,0.6714825,,,0.07072445,0.21349022,,,0.027889686,,,,
111,0.5030305,0.06472739,,0.11092724,,,0.07497382,0.17708567,,,0.058651425,
112,0.5031686,0.075451724,,0.10469243,,0.16651557,,,,0.04494764,0.08855307,
113,0.38955602,0.21349446,,0.07791311,,,0.09794777,0.1997822,,,,
114,0.1563965,0.07882401,,0.12696427,0.15505704,,0.15151137,0.042519327,0.11063223,0.10452139,0.064934745,
115,0.56000894,,,,,,,0.05427144,0.21458763,,0.15457842,
116,0.45901662,,,0.07897943,,0.2160334,,0.043634698,0.15701738,,0.028310325,
117,0.21486323,,,0.29465437,,,,0.12432734,,,0.19633746,0.15794492
118,0.68438584,,,,,,,0.073343754,0.047809057,,0.17550012,
119,0.635477,,,0.19505964,,,0.08134261,0.0663209,,,,
120,0.4327579,,,0.061252005,,,,0.08747954,0.14232118,0.20179786,0.063177556,
121,0.50651115,0.278947,,0.057869658,0.14020215,,,,,,,
122,0.4985083,,,,0.482208,,,,,0.015389855,,
123,0.6928238,,0.1217805,,,0.12618032,,,,,,0.038763687
124,0.43262938,,0.14303607,0.22026218,0.057367444,,,,0.13191897,,,
125,0.1502476,0.032313474,,0.2026417,,0.29054683,,,,0.084388316,0.23421603,
126,0.39422658,0.28292355,,0.045474235,,,0.07234755,,,0.15230273,0.0426147,
127,0.31125015,,,0.091008745,0.056106534,0.045928754,,,0.05649668,0.1075189,0.3236662,
128,0.43277502,,,,,0.472042,,,,,0.073070124,
129,0.40921038,,,0.048877597,0.10414754,,0.10242816,0.14662649,0.1240651,,0.053142957,
130,0.43886837,0.12660928,,0.044593487,,,,0.034009963,,0.21406604,0.12958254,
131,0.5435588,,,,0.454772,,,,,,,
132,0.26739097,,,,0.15007804,0.1841276,,0.1312944,,0.2109223,0.041764308,
133,0.21476266,,0.31274596,0.14941531,0.06499091,,,0.1884558,,,0.052231837,
134,0.17618896,,,0.33645082,0.05042529,0.24601637,,,,0.09392766,0.09148944,
135,0.42188963,0.20254764,,0.076536044,0.063745126,,,0.037896,0.10492763,,0.07958406,
136,0.47008175,,,,,0.384979,,,,0.10069849,0.016231636,
137,0.40119344,,,0.07097076,0.06446005,0.19428788,,0.103105515,,0.048783753,0.09992414,
138,0.63475305,,,0.03520112,,,,0.10648409,0.19914478,,,
139,0.23971276,,,0.077337936,,0.0849845,,,,0.045251947,0.540312,
140,0.32286906,0.05416457,,0.03641937,,0.31171897,,,,0.121610515,0.14008647,
141,0.3797749,,,,,0.19506535,,,0.2736413,,0.084553726,0.045278963
142,0.46563476,,0.07687104,,,,,0.0667835,0.2858024,,0.081977785,
143,0.18714635,,,0.07137729,,,,0.092643216,0.13288146,,0.4967538,
144,0.29504013,,,0.15435553,,,,0.13069801,,,0.39774135,
145,0.39526904,,,0.043299314,,,,0.0657177,0.18686391,,0.28502914,
146,0.10748636,,,0.2253638,0.11798184,0.3926991,,,,,0.13577244,
147,0.3251913,,,0.18013917,,,,0.10127958,,0.018576575,0.35592476,
148,0.22619717,,,0.07487469,,0.1253992,,,,,0.4872458,0.07200772
149,0.19460778,,0.06257777,,,,,,,,0.72900563,
150,0.19687633,,,0.2356914,,0.28786013,,,,,0.26010528,
151,0.157193,,,,,0.07287465,0.044542223,,,,0.7078625,
152,0.121250324,,,0.12516157,,,,,0.069141805,,0.62397856,0.047369804
153,0.273643,,,0.15527959,,,,0.19234398,,,0.36071014,
154,0.4512458,,,,0.0735725,0.10440449,,,0.065915115,,0.28550908,
155,0.27661958,,,0.055874847,,0.416813,,,,,0.22962035,
156,0.25725797,,,0.21123897,,,,0.07406983,0.21916261,,0.21961245,
157,0.32916555,,,0.053597085,,0.3738729,,,,,0.21536572,
158,0.20198733,,,,,0.090947695,,,,,0.6348705,0.046725206
159,0.161189,,,0.1661863,,,,0.10460845,,,0.5502426,
160,0.31318897,,,,,,,,,,0.6562983,
161,0.32205078,0.06474115,,0.20025931,,0.13614057,,,,,0.25369695,
162,,0.049395807,,0.22968261,0.07347901,,,,,,0.62751275,
163,0.04629026,,,0.18089834,,,,,,,0.75262594,
164,0.25338113,,,,,0.21213293,,,,,0.50584483,
165,0.2692974,,,0.17271337,0.17396775,,,0.19027162,,,0.17685279,
166,0.48233202,,,,,0.4287598,,,,,0.067337215,
167,0.050566927,,,0.12326915,,,,,,,0.80915403,
168,0.28087896,,,0.13994513,0.22987199,,,0.09375251,,,0.2260605,
169,0.32866672,,0.053024996,0.07885364,,,,,,,0.51328623,
170,0.16659534,,,0.35190472,,0.17040433,,,0.102536924,,0.18415074,
171,0.23212962,,,0.1295314,,0.5396112,,,,,0.08367721,
172,0.13907024,,,0.1446478,,0.19422415,,0.1857868,0.24268353,,0.07384195,
173,0.19623272,,,0.024619171,,,,0.018165203,,,0.74987125,
174,0.21134213,,0.044487868,0.21786647,,,,0.5008878,,,,
175,0.1277203,,,,,,,0.03185803,,0.02193678,0.7903606,
176,0.2447101,,,,,0.039568592,,,,,0.70136285,
177,0.224708,0.03000902,,0.21805234,,0.1405288,,,,,0.22678377,0.13935958
178,0.2440004,,,0.3772486,,,,0.14975744,,0.016493259,0.19328307,
179,0.109694764,,,0.15103841,0.22467653,,,,,,0.4908819,
180,0.35572606,,,0.06807731,,,,0.042075984,,0.036246352,0.42285943,0.05942305
181,0.12612134,,,0.17575724,0.11226874,0.27399173,,0.09261456,,,0.20032988,
182,0.017673861,,,0.15263174,,,,0.08439196,,,0.7245259,
183,0.18505447,,,0.13900572,0.13219304,,,,0.091057144,,0.43205717,
184,0.29515857,,,0.18831849,,0.28550223,,,,,0.21071585,
185,,,,,,,0.012973145,,,,0.96199626,
186,0.33217677,,,0.090474255,,,,0.09328105,,,0.45944303,
187,0.31568274,,,0.2217442,,0.20283115,,,,,0.17492665,0.06409319
188,,,,0.20421246,,,,,,,0.7750527,
189,,,,0.134319,0.18915033,,0.018146647,,,,0.63430953,
190,0.30832088,,,0.088736765,,,,,,,0.57770777,
191,0.21319132,,,,,,,,,,0.7712021,
192,0.13421644,,,0.06526233,,0.22673008,,,,,0.5496988,
193,0.113718346,,,,,,,0.05406674,,,0.80750364,
194,0.19314961,,,,,0.24429491,,0.10038127,,,0.44176117,
195,0.29352024,,,,,,,0.17132963,,,0.50814927,
196,0.12624328,,,0.37654918,0.1638916,0.13309996,,,,,,0.17533097
197,0.40490445,,,0.084822826,,,,0.29184616,,,0.1991806,
198,0.23809816,,,0.21997276,,0.2860498,,,,,0.23078935,
199,0.33968997,,,0.37858775,,,,,0.11440737,0.035080932,0.10753484,
200,0.34709647,,,0.38859254,,0.20343474,0.046454705,,,,,
201,0.3425342,,,,,,,0.36113366,,,0.2746132,
202,0.30384675,,,,,0.176581,,,,,0.4919633,
203,0.10662364,,,0.06876926,,,,,,,0.77837896,0.03217346
204,0.385382,,,0.14001313,,,,,,,0.44633833,
205,0.30579707,,,0.109087296,0.051199634,,,,,,0.5056649,
206,,,,0.22356275,0.29618013,0.26023036,,,,,0.19531038,
207,0.15050356,,,0.27647656,,0.033906862,,0.18507321,,,0.33387494,
208,0.5495148,,,,,,,0.061889414,,,0.36005536,
209,,,,0.33896348,,,,0.13924587,0.4082357,,0.08922456,
210,0.16122623,,,0.29277402,0.11261399,,0.046373032,0.22997656,,,0.13718922,
211,0.6231974,,,0.110348545,,0.15011558,,0.09325963,,,,
212,0.047725257,,,0.06546657,,,,,,,0.87158126,
213,0.25115463,,,0.15462497,,,,0.16400088,0.13689615,,0.27199358,
214,0.15845463,0.017020296,,0.120126836,,,,,,,0.6068937,0.08614551
215,,,,0.26871237,0.20814341,,,0.05092229,0.23820938,,0.20974663,
216,0.08451405,,,0.23799105,,,,,,,0.6474477,
217,0.33226454,,,0.14188883,,0.11139159,,0.03856116,,,0.35152087,
218,0.30747643,,,0.15430155,,0.30513754,,,,,0.21385899,
219,0.095240556,,,0.18911603,,0.5093678,,,,0.011362841,,0.1748981
220,0.11666496,,,0.122277275,,,,0.06783419,,,0.68144715,
221,0.12053968,,,0.17319568,0.06419085,0.24069805,,,0.07583152,,0.3092804,
222,0.30329776,,,0.16262779,,0.14706068,,0.046375833,,,0.32781076,
223,0.37853512,,,0.29356378,,0.21205865,,,,,0.09431041,
224,0.22594331,,,0.26591888,0.114391275,0.19042456,,0.049443208,,,0.041281316,0.09925106
225,0.5470649,,,0.07119633,,,,0.27459088,,,0.08193398,
226,0.1241304,,0.09169015,0.24336141,,,,0.04090468,,,0.47760758,
227,0.31134292,,,0.18541926,,,,0.10465464,0.1433785,,0.24019153,
228,0.3011178,,,0.28051794,,0.25220343,,0.123932414,,,0.02306919,
229,0.28486297,,,,,0.2625763,,,,,0.4230914,
230,0.28793037,,0.06947289,0.20312832,0.04064969,0.15838124,,,,,0.22606407,
231,0.27894548,0.014343113,,,,0.13213126,,0.08447402,,,0.47955948,
232,0.18726917,,,,,,,,,,0.7915539,
233,0.20136568,,,0.18426076,,0.3458581,,,,,0.24248587,
234,0.39357996,,,,,,,0.0374335,,,0.54614276,
235,0.31520945,,,0.26588556,,,,,0.07665533,,0.32003945,
236,0.34073064,,,0.12596199,,0.24323615,,,0.22269551,,0.049436614,
237,0.17171068,,,0.073449165,,,,,,,0.74182713,
238,0.08823609,,,0.35711357,,0.15921424,,,,,,0.37996012
239,0.32731187,,,,,0.1466049,,,,,0.50124425,
240,0.5577859,,,,,,,0.10415017,,,0.093705274,0.21727163
241,0.48015752,,,0.10813363,0.10462609,0.09450347,,0.07169917,,,0.12433706,
242,0.45336974,,0.07655982,,0.09681954,0.05522626,,0.079672635,,,0.21788336,
243,0.4735296,,,0.06297663,,,,0.13628449,0.06363079,,0.24064347,
244,0.13911633,,,0.054383,,0.084435195,,,0.16791241,,0.5351236,
245,0.1681792,,,0.4657976,,,,,,,0.05346206,0.2954909
246,0.11749267,,,0.1994908,,,,0.029019762,,0.06873143,0.5689584,
247,0.30742952,,,0.34519285,,0.1910045,,0.13317016,,,,
248,0.106333114,,0.049164277,0.29005677,,0.038595315,,0.040295053,0.04737273,,0.42176124,
249,0.14672783,,0.05829961,0.4424132,,0.06402259,,0.22111967,,,0.056472786,
250,0.28649816,,,0.09802851,0.13707125,,,0.058597255,0.044954393,,0.36076456,
251,0.26513264,,,0.050925277,0.21761951,,0.050326925,,,,0.39668465,
252,0.102668636,,,0.08574195,,,,,,,0.801509,
253,0.20693974,,,0.6350053,,,0.052224398,0.020112742,,,,0.0811994
254,0.3707647,,,0.27467838,,0.29918164,,,,0.03505264,,
255,0.45364192,,,,,0.19339716,,0.08192306,0.08533977,,0.16198692,
256,0.2750473,,0.107951395,0.23141114,0.06371224,0.3036888,,,,,,
257,0.2905014,,,0.06548246,,0.18497536,,0.062487196,,,0.38462242,
258,0.088166416,0.08147779,,0.59225506,,,,0.16827561,,,0.05339563,
259,0.16865565,,,0.25130564,,,,0.063723244,,,0.49515295,
260,0.32279813,,,0.2736171,,,,,,,0.13051598,0.24808425
261,0.6093951,,0.07167314,0.13930942,,,,0.051025756,,,0.037222203,0.07310267
262,0.25291386,0.0195045,,0.25745648,,0.23404159,,0.045119394,,,0.17592014,
263,0.22520925,,,0.26922202,0.06946394,0.41601712,,,,,,
264,0.026759759,,,0.6234388,,0.03978056,,0.29747725,,,,
265,0.09541746,,,0.038106404,,,,,0.022909136,,0.835398,
266,0.4171316,,,0.2849025,0.06422056,0.21008629,,,,,,
267,0.115836725,0.035240076,,0.318753,0.068827085,0.11218257,,,,,0.3345156,
268,0.1675904,0.05421502,,0.45763016,,,,0.053859636,,,0.214178,0.042141955
269,0.1409757,,,0.20328997,0.059752066,,,,,,0.5802451,
270,0.51720893,,,0.17303573,,,,0.1335665,,,0.12960243,0.026260525
271,0.086275816,0.0627171,0.067561485,0.44572115,0.1765523,0.1449722,,,,,,
272,0.34732774,,,0.07782605,,0.101938315,,,,,0.376671,0.075564645
273,0.26792166,,,0.33304968,,0.1991777,,,,,0.07749148,0.100844
274,0.29946086,,,0.12176775,0.058281053,,,,0.077180855,,0.4318409,
275,0.2191721,0.061347086,,0.07532083,0.63837796,,,,,,,
276,0.21217023,,,0.28473547,,0.14637247,,0.2394687,0.09739829,,,
277,0.18952827,,,0.3658284,0.040773094,,,0.12644999,,,0.031998653,0.22940174
278,0.18836947,,,0.39823887,,0.1806582,,0.07051746,,,0.13926405,
279,0.23141833,0.098410286,,,,0.54250467,,,,,0.10157572,
280,0.094510004,0.089909814,,0.49139658,0.11670305,,,0.07489934,0.12057265,,,
281,0.34124345,0.06580496,,0.2714192,,,,0.06036991,,,0.19972342,0.05005092
282,0.098005176,,,0.32451248,,,,,,,0.37498346,0.18770765
283,0.5396529,,,0.07268966,,0.16723037,,,,,0.10465771,0.09189833
284,0.33966693,,,0.22463483,0.06686612,,,,,,0.35306984,
285,0.046355423,,0.044815432,0.10391369,,,,,,,0.7957773,
286,0.26041722,,,0.0749459,,,,,,,0.6558152,
287,0.31356746,,,0.259422,0.02925305,,,0.1454779,,,0.23797536,
288,0.14170524,,,0.09702002,,,,0.07412829,,,0.67566663,
289,0.22096291,0.03396386,,0.08959379,,,,,,,0.5552991,0.0877591
290,0.19263557,,,0.2128385,,,,,,,0.5393777,0.03929617
291,0.26408353,,,0.3711278,,,,0.28934288,,,0.049995333,
292,0.15129371,,,0.20781486,,,,0.104307435,0.044349074,,0.48209652,
293,0.3669023,,,0.24829064,,0.30614042,,,,,0.052486613,
294,0.24763367,,,0.42394888,,,0.08170281,,,,0.22438242,
295,0.42750183,,,0.03660459,,,,,,,0.5174486,
296,0.35830665,,,0.41064987,,0.174322,,,,,0.030006204,
297,,,,0.057729732,,,,0.076979615,,,0.8576656,
298,0.21968207,,,0.3421686,,,,,,,0.26221377,0.15114814
299,0.12410403,,0.13975684,0.2743279,,0.38264912,,,,,0.057274614,
300,0.38686806,,,0.15538438,,0.2315509,,,,,0.07570951,0.12803034
301,0.07861456,,,0.14606898,,,,,,,0.7638491,
302,0.19375752,,,0.23827615,,0.39833117,,,,,0.14234124,
303,0.12948707,,0.08574913,0.23309304,0.05352793,0.0456628,,,,,0.43749645,
304,0.15417765,0.05166611,,0.47641754,,,,0.026060298,,,0.19080205,0.085645534
305,0.08956956,,,0.15243162,,,,,,,0.71814483,0.0202396
306,0.27247202,,,0.027708102,,,,0.03547699,,,0.6444021,
307,0.16732536,,,0.3533699,,0.33641988,,,,,0.12070086,
308,,,0.10262198,0.5114071,,0.14509077,,0.12382428,,,,0.096974164
309,0.32498467,,,0.18570776,,,,,,,0.4700111,
310,0.33841363,,,0.16621232,0.25491196,0.16558862,0.03166619,,,,0.024127634,
311,0.17049699,,,0.38970444,0.046794817,,,,0.36982808,,,
312,0.15978268,0.07911,,0.4509646,,,,,,,0.20909196,0.08449313
313,0.20359582,,,0.063077144,,,,,,,0.72244936,
314,0.13065061,,,0.53840446,,0.088691466,,,,0.010103993,0.061425976,0.15587956
315,0.10864296,,,0.25700516,,,,,0.31602284,,0.29209116,
316,0.1550643,0.042919647,,0.4892939,,,,0.07467989,,,0.17605606,0.051511783
317,0.18773471,0.0484787,,0.40989065,,,,,,,0.33797413,
318,0.053010873,,,0.5900069,,,0.016482925,0.11454584,,,,0.21095425
319,0.24379323,,,0.55741197,,,,0.13178882,,,0.04446955,
320,0.27528957,0.03972704,,0.33489043,,0.25397426,,,,,0.08426199,
321,0.3628688,,,0.46867537,,,,0.0834923,0.05985488,,,
322,0.34503704,,,0.33264768,,,,0.08367546,0.10765485,,0.11468958,
323,0.2719902,,0.04400142,0.34585872,0.1654646,,,0.044337146,,,0.06454457,0.05058851
324,0.103992954,,,0.26292416,0.07152185,0.16591612,0.041704725,0.074349016,,,0.27053854,
325,0.05684946,,,0.1651489,,,,,,,0.770649,
326,0.110345714,,,0.34043252,0.06687106,,,0.038711924,,,0.36468318,0.06767433
327,0.25355867,,,0.49420106,,0.15915152,,,,,0.072989844,
328,0.1637565,,,0.42460275,,0.19353136,,,,,0.03255064,0.16562675
329,0.09157653,,,0.58412737,,0.22381535,0.0758674,,,,,
330,0.08485973,0.02362905,,0.21918325,,,,0.061869435,,,0.59924334,
331,0.2653507,,,0.49566996,,,,0.21413316,,,,
332,0.22358528,0.1385749,,0.41739857,,0.13754329,,,,,0.06096152,
333,0.15748543,,0.02490162,0.09902474,,,,,,,0.70811194,
334,0.24879183,,,0.28383616,,0.38647544,0.033609334,,,,0.03133456,
335,0.13293408,0.039032985,,0.2880571,,,,0.2746571,,,0.25041747,
336,0.45374614,,,0.26439705,,0.049277347,,0.068297826,,,0.14973283,
337,0.18504353,0.05593299,,0.41991982,,,,0.10363549,,,0.21344773,
338,0.14028049,,,0.2860245,,0.24150316,,0.053962752,,,0.2620531,
339,0.35529286,,,,,0.23278072,,0.16549432,,0.028619722,0.11780047,0.078709014
340,0.5258874,,,0.13829675,,0.07148437,,,,,0.15887757,0.08604915
341,0.12503426,,,0.39551955,0.07205508,,,,0.23543473,,,0.1520263
342,0.2871358,0.0790396,,0.47032246,,,,0.10377264,,,0.038476456,
343,0.3619927,,,0.38508782,,,,,,,0.12321376,0.10206341
344,0.26384878,0.029789295,,0.25065017,,,,0.059150156,,,0.38309538,
345,0.17810512,0.0401048,,0.37380198,,,,,0.09778979,,0.2864378,
346,0.20701422,,,0.36616516,,,0.13442643,,,,0.118885286,0.15006872
347,0.18206637,,,0.43981227,,,0.0538492,,,,0.14605777,0.15519156
348,0.1377024,,,0.61616987,,,0.037215117,0.18584044,,,,
349,0.31642383,,0.053506386,0.11486328,0.1132546,0.091170914,,,,,0.29900306,
350,0.5367885,,,,,0.14304279,,0.117585205,,,0.18217751,
351,0.3918485,,,0.36063346,0.04764551,,,0.17145169,,,,
352,0.23273493,,,0.35651246,,0.16860968,,,0.14983611,,0.07043657,
353,0.06346234,,,0.4612706,0.33576563,,0.03710436,0.08854853,,,,
354,0.33132008,,,,,,,0.121141344,,,0.5281157,
355,0.41301644,,,,,,,,,,0.45511067,0.104798414
356,0.33182433,,,0.108496346,,,,0.15854587,,,0.38053587,
357,0.3400754,,0.06697361,0.2718363,,,,0.1341797,,,0.17377214,
358,0.28869206,,0.01704517,0.24273883,,0.092577994,,,,,0.34748435,
359,0.41304603,,,0.061442427,,,0.012464621,0.042410452,,,0.45926252,
360,0.15580551,,,0.024054764,,,,,,,0.80570835,
361,0.2750459,,,0.13183035,,,,0.102982916,0.1280242,,0.34786138,
362,0.29145095,,,0.2605736,0.07093296,,,0.1098157,0.112957075,,0.13218494,
363,0.40757933,,,0.17491925,0.11558488,,,0.15981963,,,0.12664163,
364,0.63429415,,,0.0852502,,0.23391883,,,,,0.029465934,
365,0.7247394,,,0.03210663,,,,,0.08098411,,0.14484099,
366,0.18561818,,,,,0.07371577,,,,,0.7260537,
367,0.28402647,,,0.05064799,,,,0.15478955,,,0.49251854,
368,0.4159394,,,0.15607505,,,,,,,0.36444828,0.042013418
369,0.19475372,,,,,,,,,,0.78543484,
