document,0,1,2,3,4,5,6,7,8,9,10,11
73,,,0.40819946,0.108915575,0.18061204,,,,,,,0.28528193
74,0.19774638,,0.38561022,0.11908907,0.05261472,,,0.08334521,,0.0906362,0.059641413,
75,,,0.48779142,0.118045695,,,0.03433945,0.13186865,,0.06664052,,0.14802927
76,0.14532304,,0.29739073,0.2642684,0.15123035,,,0.07948186,,,,0.052042782
77,,0.26602066,0.35674176,0.05752678,,,,,,0.061274737,0.2425871,
78,,,0.37437877,,,,0.085112825,0.20442203,,0.03535568,0.28146437,
79,,,0.65395194,,0.17884512,,0.10288202,,,0.049038656,,
80,0.12765841,,0.5869975,,,0.060175136,0.047938786,0.03462334,,0.12732708,,
81,0.1391086,,0.5973437,,0.1311589,,0.077838175,0.041689523,,,,
82,,,0.45892966,0.281664,,,0.055785213,0.1169124,,0.07297006,,
83,0.25787142,,0.54846245,,0.02448786,,,,,0.014738024,0.14243189,
84,,0.1055056,0.6014189,,,0.09619169,0.075537495,,,0.1043894,,
85,,,0.30809373,0.15932621,,,0.034226555,0.21698166,0.07031095,0.0627242,0.13572943,
86,,,0.73247176,0.02932287,,,,,,,,0.22284661
87,,,0.4165651,0.2241896,0.24251299,,,0.06217205,,0.04097061,,
88,0.064486235,,0.1980372,0.4683794,0.12570783,,,0.04686572,,,0.08380743,
89,,,0.47451058,0.1886209,0.17643768,,,0.13287705,,0.015319672,,
90,0.07223161,,0.5384825,0.3410182,,,0.029781625,,,,,
91,0.19167131,,0.40774274,,,,0.056583736,,,0.105632074,0.21431212,
92,,,0.14365467,,0.53420025,,,,0.3142989,,,
93,0.1849311,,0.50735396,0.045733113,,,0.05838005,0.14007755,,0.045236725,,
94,,,0.45264027,,0.10023746,,0.113079794,0.17231421,,,0.14463046,
95,0.09179316,,0.5561738,0.11635785,,,0.06319886,0.07146819,,,0.08518959,
96,0.04807632,,0.4199269,0.16333188,0.1390789,,0.06628295,0.15344301,,,,
97,0.054793376,0.08267984,0.5345691,,0.056843635,,,0.11905611,,,,0.13792685
98,0.14973222,,0.59108216,,0.10911322,,,0.07594465,0.03748505,0.016541073,,
99,0.04239892,,0.41183147,,0.08292521,,0.07991095,0.083399825,,0.16411264,,0.12802371
100,0.026759386,,0.31696776,0.16543153,0.08162184,,0.12509306,,,0.07601272,0.20119233,
101,,,0.37004328,0.43948647,,,0.04121803,0.04113915,,0.07312135,0.020685839,
102,0.13319156,,0.27835613,,,,,,0.21428184,,0.15361236,0.19699334
103,,,0.46024552,0.19833045,0.20566761,,0.031401347,,0.09542358,,,
104,,,0.7330922,0.050743915,,,0.049217626,0.1033818,,0.041245896,,
105,0.19059867,,0.5330535,,0.051368546,0.090686545,0.090027384,,,0.031481586,,
106,,,0.35042727,,0.57049936,,,,,,0.06068302,
107,,,0.5766639,0.14083852,,,0.05604721,,,0.07545964,0.12831545,
108,,,0.34960854,0.18093733,,,,,,0.06625987,,0.3822258
109,,0.22425793,0.6314937,,0.038796317,,0.03813653,0.038787838,,0.0137092415,,
110,,,0.68434966,,,,,0.29468894,,,,
111,0.12399125,,0.5480916,0.058861736,0.05435683,,,0.10230291,0.038415138,0.06524584,,
112,0.035036992,,0.6118637,0.098390214,0.048541084,,,,,0.08740386,0.10186895,
113,0.17505366,,0.4763196,0.1690561,0.1552207,,,,,,,
114,,,0.29254973,,0.21930598,0.16064979,,0.088081665,0.1493438,0.07256478,,
115,,,0.64734524,0.037016287,,,,,,0.11492117,,0.18426476
116,0.07630207,0.17377667,0.5010146,,,,0.08434042,0.046988025,,,0.10073401,
117,0.12969875,,0.33197203,,,,,,,0.20267598,0.32180217,
118,,0.05768339,0.73706305,,,,0.091799356,,,0.093881376,,
119,,0.08963813,0.7357179,,,,,0.0648454,0.087843545,,,
120,0.056518342,,0.51508945,,0.22927189,,0.07457326,0.085149735,,0.028308298,,
121,,,0.47911152,0.19393276,0.09894502,,,0.21180984,,,,
122,,,0.37203857,,0.016789205,,,0.6073137,,,,
123,,0.09529049,0.6482587,0.04140734,,,0.11745649,0.07936973,,,,
124,,,0.54061407,,0.082863316,,0.082540005,0.12911934,,,0.15009132,
125,0.06791655,,0.26081035,0.08702057,0.056092583,,0.0882351,,,0.18080255,0.25446817,
126,,,0.41453168,0.21854436,0.2582126,,,,0.058740616,0.03814787,,
127,,,0.37018606,,0.11405387,,,0.078561254,,0.3109213,,0.11499524
128,0.10990579,,0.4934398,,,,0.09773297,,,,0.09055703,0.19117238
129,0.11050861,0.11838603,0.4250964,0.052005943,,,,0.1318123,0.10027553,0.050322887,,
130,,,0.48491502,0.14473718,0.22890647,,,,,0.12490195,,
131,,,0.36573538,,,,,0.6326034,,,,
132,0.20471245,,0.256363,0.13085754,0.15175968,,,0.19195339,,0.049719393,,
133,0.15236104,,0.24001087,0.21706492,,,0.1840117,0.12738061,,0.0614348,,
134,0.039770767,,0.33650526,,0.08396412,,,,,0.08909843,0.36672416,0.07843045
135,,0.1554469,0.4078982,0.24256225,,,,0.09974018,,0.076283954,,
136,0.1457454,,0.49614954,,0.10186775,,,0.11938484,,0.031022612,0.0851157,
137,0.16251448,,0.4754597,,0.0511314,,,0.099714376,,0.09956405,0.090701826,
138,0.04699125,0.22463608,0.5495536,,,,0.041470032,0.11654167,,,,
139,,,0.30575562,,0.044111885,,0.1608459,,,0.39479825,0.082127385,
140,0.08471442,0.038427316,0.3625165,0.09398844,0.09955302,,0.06517162,,,0.07835029,0.16857116,
141,,0.34295362,0.2957684,,,,0.14028335,0.06893731,,,0.13022779,
142,,,0.57412946,,0.083741985,,0.19326462,0.12231841,,,,
143,0.06459347,,0.31397405,,,,0.16427128,,0.069366135,0.36889383,,
144,0.07001708,,0.39359593,,,,0.20979635,0.034604147,,0.22800286,0.04767161,
145,,,0.42227662,,,,0.3354979,0.13129003,,0.08268467,,
146,0.103848286,,0.19394617,,,,,0.11713618,,0.13457099,0.42916605,
147,0.085251436,,0.4834754,,0.026750362,,,,,0.38252783,,
148,,,0.3318641,,,0.15428878,0.046132144,,,0.44831362,,
149,,,0.20426585,,0.019407189,,0.17935903,,0.014493795,0.5719067,,
150,0.058399837,,0.33039913,,,,0.05057266,,,0.21744072,0.32629156,
151,,,0.18561558,,,,0.18595026,,0.06387677,0.54692376,,
152,,,0.20113285,,,0.03682557,0.18012203,,,0.4578016,0.058204938,0.054684244
153,0.17499305,,0.41312307,,,,0.10089147,,,0.29240972,,
154,,,0.5190007,,,,0.13075718,0.11585769,0.042953525,0.17242043,,
155,,,0.34224027,,,,0.20361647,,,0.05255857,0.3802638,
156,0.03797479,,0.37523264,,0.03908145,,0.06198836,0.07251996,,0.19929108,0.060267862,0.14320804
157,,,0.4150015,,,,0.26379347,,,,0.28947535,
158,,,0.25967214,,,0.049939726,0.1029303,,,0.5201417,0.044800393,
159,,,0.22226189,,,,,,,0.52807087,,0.22932822
160,,,0.3476249,,,,0.11420288,,,0.5110354,,
161,,,0.44963065,0.07966294,,,,,,0.2620948,0.07525607,0.11027397
162,,,0.093912445,0.054222424,,,,,,0.6140502,0.2178603,
163,,,0.12607811,,,,0.13484512,,,0.63406825,0.08736481,
164,,,0.28376305,,,,0.23607396,0.056823734,,0.31758118,0.0832165,
165,0.16755904,,0.36193222,,,,0.059769385,0.19090705,0.03552752,0.13941725,0.033128906,
166,0.15335399,,0.5099262,,,,,0.099408954,,0.06577219,0.15477866,
167,,,0.110370465,,,,,,,0.8325793,0.039495133,
168,0.07722871,0.05144207,0.32182822,,,,,0.2844786,,0.24034591,,
169,,,0.39686686,,0.032181475,,0.1910995,,,0.35470527,,
170,,,0.3014161,,,,,,,0.19391093,0.23495428,0.24255328
171,0.03576141,,0.3621934,,,,0.086918004,,,,0.4999727,
172,0.17727402,,0.24641816,,,,0.114362076,,,,,0.4350353
173,0.029736808,,0.24180467,,,,,,,0.7154741,,
174,0.48291162,,0.25317925,,,,0.10230532,0.13544972,,,,
175,,0.09026748,0.1194625,,,,,,,0.75741255,,
176,,,0.25772712,,,,0.38333884,,,0.34498578,,
177,,,0.36346358,0.041958105,,0.13041729,,,,0.23433821,0.20575693,
178,0.11873034,,0.40516075,,,,,,,0.2073919,0.24115762,
179,,,0.13786846,,,,,0.25575614,,0.49739957,0.084940895,
180,,,0.4375127,,0.041447073,,,,,0.41001895,0.08959016,
181,0.12740467,,0.2752255,,,0.1951672,0.09841047,,,0.12407873,0.16041869,
182,0.060514957,,0.08849989,,,,0.10701286,,,0.6310777,0.09824646,
183,,,0.31567556,,,0.080725744,0.19758809,0.11417595,,0.27120787,,
184,,,0.4512732,,,,0.05989823,,,0.15771459,0.22815818,0.08522535
185,,,,,,,,,0.019420298,0.9551433,,
186,,,0.4466696,,,,0.23836444,,0.012890685,0.27857053,,
187,,,0.48084655,,,0.067625366,0.10001241,,,0.104148105,0.22638685,
188,,,0.06925769,,,,,,0.01041102,0.7997582,0.10516967,
189,,,0.041020617,,,,,0.17472441,0.047319226,0.65904814,0.057271212,
190,,,0.39575863,,,,,,,0.5727136,,
191,,,0.26000062,,,,,,,0.7242996,,
192,,,0.15964529,,,,,,,0.5209859,0.06466872,0.23096798
193,0.051846668,,0.117996015,,,,,0.03722906,,0.7704723,,
194,0.1415649,,0.25882405,,,,0.21104127,,,0.27045983,0.10061782,
195,0.11783476,,0.33885732,,,,0.1919642,,,0.32788303,,
196,0.06956835,,0.21818954,,,,,0.16139813,0.019137116,,0.5073219,
197,0.27385223,,0.5079386,,,,,,,0.1961969,,
198,,,0.3647659,,,,0.14555025,,,0.12132508,0.20365593,0.14368714
199,,,0.5374259,,0.046320647,,,,,0.12266326,0.1386134,0.13076703
200,0.038122743,,0.5508428,,,,,,0.0531459,,0.34370336,
201,0.28297177,,0.38551357,,,,0.18147148,,,0.13103588,,
202,0.041177284,,0.37215853,,,,0.36085406,,,0.20090514,,
203,,,0.16878518,,,0.052247267,,,,0.762876,,
204,,,0.44704127,,,,0.066775605,0.07233032,,0.38879806,,
205,,,0.36104855,0.03507,,,,0.08185201,,0.49545643,,
206,,,,,,,,0.26753643,,0.17640938,0.31327438,0.21773195
207,0.1662155,,0.300681,,,,,,,0.34045786,0.16939294,
208,,,0.58460796,,,,0.086366735,0.028891211,0.019071398,0.26191536,,
209,0.08942787,,0.16325918,,,,0.12233462,,,,0.22463481,0.3783759
210,0.20763549,,0.28434432,,,,0.05122239,0.0657543,0.059610363,0.10178168,0.21324438,
211,0.12682459,,0.76498234,,,,,,,,0.08188196,
212,,,0.08744007,,,0.016737023,0.07721862,,,0.774601,0.032343827,
213,0.12788357,,0.38583553,,,,0.26430187,,,0.09536301,0.10420841,
214,,,0.21361355,,,,,0.020725565,0.031950988,0.59151775,0.1307292,
215,,,0.12754235,0.029387705,,,,0.16189225,,0.20850764,0.16421294,0.28758508
216,,,0.16129783,,,,0.18292715,,,0.4883407,0.14207318,
217,0.041810863,,0.44431257,,,,0.12239027,,,0.25964606,0.10751119,
218,,,0.42344657,,,,0.15316953,,,0.09166379,0.31241637,
219,0.05371203,,0.19710964,,0.011434001,,,,,,0.714742,
220,,,0.19728675,,,,0.22595054,,,0.5043531,0.06053832,
221,,,0.19621882,,,,0.074683785,0.04173725,,0.24634197,0.12684749,0.29867625
222,0.042048186,,0.3997738,,,,0.2203813,,,0.14802861,0.1770405,
223,0.047017656,,0.56976765,,,,,,,0.10696889,0.25449458,
224,0.09113661,,0.32227343,,,,,0.12258897,,0.039959174,0.32745084,0.080724254
225,0.2366913,,0.65296316,,,,,,,0.08102861,,
226,,,0.20458767,0.045047756,,,0.11891883,,,0.4056532,0.20341803,
227,0.038876783,,0.47049144,,,,0.06597553,,,0.19129494,,0.21780479
228,0.15231398,,0.3915345,,,,0.07201222,0.051778752,,,0.31374553,
229,0.09619583,,0.35953882,,,,0.09741116,,,0.34882057,0.07436764,
230,,,0.37489673,,0.025100047,,0.1360121,0.06589556,,0.1442075,0.23967576,
231,0.1062767,,0.3409199,0.024244642,,,0.18288505,,,0.3350379,,
232,,,0.19004084,,,,0.22284721,,,0.5697976,,
233,,,0.32018048,,,,0.21262558,,,0.11034758,0.32990775,
234,,,0.44771838,,,,0.16026962,,,0.36937863,,
235,,,0.5036279,0.029846786,,,0.05696872,0.027277282,,0.29411295,0.071434826,
236,,,0.40225127,,,,0.089880034,0.07403486,,,0.035704356,0.38003278
237,,,0.24327807,,,,0.045143053,,,0.69794,,
238,,,0.18808171,,,0.21437614,,,,,0.5799069,
239,,,0.36479938,,,,0.11889619,,,0.38221768,0.11166605,
240,0.07139606,,0.6057614,,,0.13072382,,0.03934629,0.04593456,0.086687855,,
241,0.057424475,,0.52481985,,,,0.108490646,0.14919779,,0.034025412,0.10943468,
242,0.06446592,0.19548644,0.37553018,,,,,0.12301768,,0.21716562,,
243,0.08971639,,0.6016149,0.045074623,,,0.056366812,,,0.18533961,,
244,,0.12387709,0.13148898,,,,,,,0.51324546,,0.20954515
245,,,0.27671307,,,,,0.07602945,,0.06859839,0.5613764,
246,,,0.2327687,,0.074177384,,,,,0.5925447,0.081535116,
247,0.14858899,,0.44523838,,,,0.05290999,0.066555746,,,0.2667348,
248,,,0.21448345,0.03201248,,,0.15222616,,,0.33426338,0.25789467,
249,0.19777635,,0.32963127,,,,0.054577902,,,0.045214526,0.35964254,
250,,,0.33432785,,,,,0.16157769,,0.3547609,,0.13041839
251,,,0.27957982,,,,,0.23476899,0.07975882,0.38382652,,
252,,,0.1494662,,,,0.19175857,,,0.6188346,0.031010967,
253,,,0.49339476,,0.033614628,,,,,,0.4671656,
254,0.08082368,,0.57562745,,0.030848078,,,,,,0.29221788,
255,0.09933593,,0.5842091,,,,0.10708008,,0.087776214,0.09773969,,
256,,,0.4056132,,,,0.02678649,,0.032314878,,0.35149556,0.1652291
257,0.08655639,,0.3320361,,,,0.1287338,0.06376958,,0.27778116,0.100878514,
258,0.13955961,,0.19001205,0.058502704,,,,,,0.060311604,0.5353023,
259,0.04677931,,0.26348752,,,,,,,0.50764644,0.16248655,
260,,0.18938302,0.3352664,,,,,,,0.12822585,0.32311103,
261,,0.08120881,0.69138277,,,0.04199601,0.08419038,,,,0.078571655,
262,0.095937416,,0.38407195,,,,0.0676317,,,0.1272584,0.30648953,
263,0.07486619,,0.33747426,,,,,,,,0.3077206,0.26110038
264,0.28797874,,0.19865102,,,,,,,,0.4994433,
265,,,0.1331915,,,,0.2871909,,,0.57043576,,
266,0.026243042,,0.51230127,,,,0.04672098,0.123734035,,,0.27064398,
267,,,0.19063875,,,,,0.051140487,,0.3306778,0.40763515,
268,,,0.35312,0.055948004,,,,,,0.22560477,0.35124427,
269,,,0.20843913,,,,,0.057063267,,0.5816928,0.13718311,
270,0.06750736,,0.64024854,,,,0.1339441,,,,0.13455132,
271,,,0.2422194,0.09657455,,,0.047228333,0.09436451,,,0.43205082,0.071408555
272,,0.18126398,0.32758018,,,,0.18092994,,,0.21246792,0.079425715,
273,0.03242503,,0.42708024,,,,,,,0.08793372,0.32131565,0.109543875
274,,0.018727109,0.3901602,,,,0.11644389,0.09223136,0.03048504,0.3419342,,
275,,,0.18722455,0.079008915,,,,0.6893468,,,0.03860448,
276,0.23312514,,0.37669984,,,,0.0816029,,,,0.16056511,0.12819205
277,0.06829722,,0.3106299,,,0.17268024,,,,0.052956127,0.29770073,0.08173625
278,0.061648816,,0.31682438,,,,0.124340296,,,0.047023885,0.42788243,
279,0.06378793,,0.24324252,0.14003459,,,,,,0.09246863,0.08197832,0.35894707
280,0.060767513,,0.3044664,,,,,0.050767947,0.13551342,,0.3961039,0.040405564
281,,,0.46931392,0.08346299,,,,,,0.20089518,0.23081876,
282,,0.05486776,0.16454251,,,,,,,0.37625754,0.3899955,
283,,,0.6441426,,,,0.13723339,,,,0.18662146,
284,,,0.44144097,,,,0.077388525,0.08175218,,0.28398457,0.10173932,
285,,,0.082512595,,0.016373795,,0.1412996,,,0.6812949,0.07063014,
286,,0.037212856,0.31889865,,,,,,,0.6355094,,
287,0.08962917,,0.4127565,,,,0.12041008,0.055504348,,0.14382735,0.16601078,
288,0.07712768,,0.23810767,,,,,,,0.6713219,,
289,,,0.2944167,0.04576711,,0.10513615,,,,0.54055357,,
290,,,0.25674143,,,,,0.034483224,,0.5559918,0.1370101,
291,0.19652589,,0.43595243,,,,,,,0.059018858,0.12828329,0.15813215
292,0.07330758,,0.26658434,,,,0.16789714,,0.019513285,0.36841136,0.09557941,
293,,,0.4922428,,,,,,,0.04786287,0.19217668,0.2435319
294,,,0.39336494,,,,,,0.08038569,0.23653242,0.2664179,
295,,,0.4729233,,,,0.08156463,,,0.42224562,,
296,,,0.54515547,,,,,,,0.049539022,0.37424222,
297,0.07545822,,0.023584133,,,,,,,0.86053485,,0.033575483
298,,,0.358756,,,0.09361537,,,,0.2707829,0.25168416,
299,,,0.1449661,,,,0.06459528,,,0.026843484,0.38962042,0.35187203
300,,,0.53995645,,,,,,,0.06881751,0.36116654,
301,,,0.11099898,,,,0.0783906,0.03134053,,0.7015058,0.071221635,
302,0.07218818,,0.37118548,,,,0.23937248,,,,0.28971952,
303,,,0.1968035,,0.025368875,,0.22205852,0.050604194,,0.27669024,0.213648,
304,,0.102892265,0.2218157,,,,,,,0.20285533,0.45183194,
305,,,0.15759636,,,0.043638412,,,,0.7327382,0.046667684,
306,,,0.3102684,,,,0.30962276,,,0.36354437,,
307,0.044819474,,0.31951728,,,,0.20226903,,,,0.4113273,
308,0.1441295,,0.12944709,,,,0.106118165,,,,0.59699774,
309,,,0.48188064,,,,0.11293875,,,0.38538796,,
310,,,0.399605,,,,0.046535913,0.29416493,0.06564725,,0.17158408,
311,,,0.31867525,,,,0.06751964,0.08412691,,,0.16284958,0.3468024
312,,,0.29396856,,,,,,0.07545666,0.21592256,0.39596614,
313,,,0.2771585,,,,,,,0.7103873,,
314,,,0.30644774,,,,0.07237418,,,,0.5923974,
315,,0.12621933,0.215973,0.03829438,,,0.11090154,,,0.2174737,0.27156863,
316,0.049290948,,0.32546464,,,,,,0.040874973,0.19821091,0.37393275,
317,,,0.29962075,0.0417976,,,,,,0.34378496,0.2991651,
318,0.09501469,,0.17465775,,,,,,,,0.618836,0.094626844
319,0.08083318,,0.37463176,,,,0.0546586,,,,0.46775666,
320,,,0.44521448,0.037912793,,,0.10394475,,,,0.31052887,0.090462804
321,,,0.6470276,,,,,,,,0.32039633,
322,,,0.5353943,,,,0.15291865,,,,0.283673,
323,,,0.3249019,,,,0.104597084,0.2137647,,,0.33445364,
324,0.10822528,,0.2374634,,,,,,0.07065723,0.26294005,0.30800688,
325,,,0.108774684,,,,0.08399107,,,0.69974023,0.100924045,
326,,,0.25038505,,,,,,0.022622952,0.37026367,0.2841891,0.059987437
327,,,0.44132128,,,,0.11398051,,,,0.4220024,
328,0.049964182,,0.32646546,,,0.0877946,,,,0.04596368,0.46972516,
329,,,0.22739728,,,,,,0.07677836,,0.66729885,
330,0.03948451,,0.18691601,,,,,,0.044378858,0.60137296,0.1168845,
331,0.2021829,,0.47902703,,,,,,,,0.29564923,
332,,,0.35004294,0.14632814,,,0.056284416,,,,0.4220931,
333,,,0.24179158,,,,,,0.026027046,0.7146879,,
334,0.10277729,,0.3633899,,,,,,0.049917772,0.025759885,0.4422079,
335,0.26632136,,0.2672774,0.047148313,,,,,,0.2706646,0.1335525,
336,0.036285885,,0.64176464,,,,0.10471688,,,0.08587305,0.1165845,
337,0.081897914,,0.34032905,0.050977092,,,0.067811936,,,0.17159536,0.2684372,
338,0.09806867,,0.2765042,,,,0.11404176,,,0.17914121,0.3225315,
339,0.20081991,0.18576369,0.3542736,,,0.11789026,,,,0.11622324,,
340,,,0.711306,,,0.114530995,,,,0.14872514,,
341,,0.3021363,0.1154192,,,,0.03808999,0.089538515,,,0.43521976,
342,0.046886098,,0.47798416,0.08913358,,,,,,0.053669672,0.3112349,
343,,,0.44925928,,,,,0.09533807,,0.13770066,0.28579718,
344,,,0.4145688,0.038973343,,,,,,0.40663737,0.12405349,
345,,,0.38155758,,,,0.04078091,,0.0816123,0.2812862,0.191298,
346,,,0.323896,,0.09245931,,,,,0.119853005,0.43669885,
347,,,0.3223029,,,,,,0.077885434,0.16072398,0.4130872,
348,0.14849101,,0.27652708,,,,,,,,0.5490147,
349,,0.15876831,0.24858427,,,,0.12478756,0.13533673,,0.20162337,0.11939325,
350,0.1125776,,0.6108072,,,,0.21548237,,,0.040193126,,
351,0.1324765,,0.54542,,,,,0.08536049,,0.024555843,0.18511392,
352,,,0.3784331,,,,0.14937645,0.07193184,,,0.37526473,
353,0.068297856,,0.2604875,,,,,0.20814079,0.06186645,,0.3874007,
354,0.08078676,,0.38489753,,,,0.1307309,,,0.38629344,,
355,,0.11061635,0.4077278,,,,0.15737042,,,0.30036187,,
356,0.1331945,,0.41434512,,,,,0.052912354,,0.37847766,,
357,0.08279938,,0.46796143,,0.014537877,,0.058152348,,,0.14441985,0.22093394,
358,,,0.42675495,,,,,,,0.361517,0.19002849,
359,,,0.5169375,,,,,,0.029261965,0.43906906,,
360,,,0.1895609,,,,0.04677225,,,0.74864155,,
361,0.061308987,,0.37618935,,,,0.047790557,0.054805603,0.03119503,0.31347504,,0.10504789
362,0.063867666,,0.53779423,,,0.0656708,,0.09527553,0.055013433,0.16111302,,
363,0.10424876,,0.50606257,,,,0.094932795,0.15680091,,0.0589588,0.06589095,
364,0.037297923,,0.703806,,,,0.06257824,0.081024356,,,0.09536104,
365,,0.1043248,0.73779637,,,,0.060850076,,,0.080056585,,
366,,,0.23207518,,,,0.16646089,,,0.58636296,,
367,0.1069581,,0.358742,,,,0.17938134,,,0.33683074,,
368,,,0.52301043,,,,0.1237636,,,0.24324664,0.08810885,
369,,0.031580016,0.21347636,,,,,,,0.73919487,,
370,0.1316468,,0.36769783,0.014872222,,,,,,0.28149638,0.11789885,0.075477906
371,0.068451546,,0.68492764,,,,,0.09310075,,,0.13016,
372,,,0.579241,,,,,,,0.25614378,0.13642831,
373,,,0.5577421,,,,0.21458845,,,,0.20058812,
374,,0.037099622,0.45697582,,,,0.07976827,,,,0.41355872,
