document,0,1,2,3,4,5,6,7,8,9,10,11
55,,0.1314019,0.075023234,,0.50719017,0.07942353,0.06308955,0.038501564,,,,0.08880817
56,,0.05812405,,0.09691593,0.39604056,0.094258584,,,0.052696694,,0.264944,0.028304128
57,,0.06702675,0.41059577,,0.13202801,,,0.04271163,,,0.13905956,0.20420061
58,,0.018413365,,,0.37134972,,,0.18520948,,,0.38412336,0.031087419
59,,,,,0.5683122,,,0.27587348,,0.07377976,,0.06090904
60,,0.03621409,,,0.53402007,,,0.042110547,0.085525304,,0.27326253,0.020081425
61,,,0.11268395,0.33185273,0.31026894,,,,,0.15494804,0.06992483,
62,,,0.034603808,0.15310203,0.44152328,,,0.05512559,0.0787854,,0.14165604,0.08600873
63,,0.012922743,,0.11951392,0.47041196,,0.05886396,,,,0.13257335,0.19509609
64,,,,,0.48474175,0.1815872,,,,0.04836353,0.27565396,
65,0.12948662,,0.030358655,0.08075116,0.5639902,,,0.07027257,,,,0.110525385
66,0.09365426,0.028069612,,0.10778536,0.3546888,,,0.18954927,,,0.20544016,
67,,0.080942415,,,0.70479065,0.12563913,,,,,0.061505623,
68,,,,,0.49129236,,,0.19893116,,0.17173186,,0.114683405
69,,0.015849639,,,,,,0.53021365,,0.058641586,0.33864078,0.047153976
70,,0.05530862,,0.19432323,0.541812,,,,,0.049737375,0.07510814,0.07040653
71,,0.05372253,,,0.55822366,,,0.06442883,0.032154832,0.13809393,0.11928953,0.024069855
72,,0.05586921,,,0.38038707,0.20373376,0.17770083,,,0.13029721,,0.038929988
73,,0.10626455,,,0.25372195,0.45453846,,,,,0.16847223,
74,,0.14707251,0.09211257,,0.32172623,,,,0.20821275,0.09390105,0.12317198,
75,,0.014141367,0.076310396,,0.48409814,0.2528072,,,0.050160214,0.09544089,0.015944624,
76,,,,,0.31582123,0.16154997,,,0.19036882,0.043807063,0.27674636,
77,,0.035664152,0.078967154,0.2813182,0.5048401,,0.083251014,,,,,
78,,0.059478268,0.061441142,0.2789517,0.3884145,,,,,0.13653886,,0.05915211
79,,,0.03470702,,0.65316063,,,0.06576583,,,0.11813257,0.11499708
80,,0.07921599,0.113248825,,0.5040412,,,,0.15503366,0.06518869,,0.0677897
81,,0.055918947,,,0.58738446,,0.033672836,,0.13922067,,0.101321705,0.071576014
82,,,0.062101465,,0.48113057,0.18351455,,,,0.09516552,0.11209959,0.054083772
83,,0.22659972,0.030173918,,0.47597626,,,,0.2279142,,0.027259067,
84,0.14142105,0.017843971,0.09603193,,0.650863,,,,,,,0.07618995
85,,0.12382077,0.08580759,,0.18679282,0.2420136,,0.10505521,,0.24131182,,
86,,0.075069055,,,0.68666893,0.16600345,,,0.058513816,,,
87,,,0.036378834,,0.530055,,,0.2498189,,,0.16803952,
88,,0.06619515,,,0.17236407,0.21934843,,0.084018506,0.105784565,0.051960256,0.28964528,
89,,,,,0.58141327,,,0.24100465,,0.08331815,0.07973518,
90,,0.09372538,,,0.47296017,0.1346511,,0.17865194,0.1040212,,,
91,,0.09542894,0.12779135,0.15024665,0.36239892,,,,0.19421837,,,0.049592037
92,,,,,0.17262635,,,0.81845623,,,,
93,,0.1641508,0.0199697,,0.37737635,0.078539886,,,0.16529267,0.11113104,,0.06748142
94,,0.13084424,,0.07195434,0.34616825,,,,,0.21318942,0.09271194,0.13048726
95,,0.056427322,,,0.62628186,,0.10464645,,0.1282141,,,0.06578338
96,,0.045075078,,,0.41036093,,,0.073418014,0.074942656,0.1508594,0.16605544,0.071153715
97,,,,0.05095147,0.64212483,,,0.08439521,0.105258696,0.10096822,,
98,,,,,0.661067,,0.18148385,,0.1271566,,,
99,,0.057705242,0.14742379,,0.35620326,0.08842035,,,0.07897158,0.0848003,0.07541903,0.105182424
100,,0.05122748,0.08843821,0.1973415,0.27118665,0.11741246,,,,,0.1482496,0.1191747
101,,0.0520479,0.05548328,,0.38551015,0.20792858,,,0.037373666,,0.20209414,0.047614258
102,,,,0.32578436,0.33458304,,,0.14392367,0.1688436,,,
103,,,,,0.4799462,0.052489948,,0.3001544,0.046054214,,0.08960765,0.024193626
104,,,0.03215311,,0.747391,0.100164585,,,,0.051803377,,0.04527031
105,,0.028839542,,,0.51347834,,0.10117658,,0.22806673,,,0.113473974
106,,0.107446596,,,0.2742989,,,0.27807125,,,0.32431892,
107,,0.08376469,0.109692864,,0.5508931,0.12809706,,,0.048305273,,0.059688207,
108,,,0.07345239,,0.31378657,0.538254,,,,,0.05371889,
109,,,,,0.82715404,,,,0.027288185,,0.07496468,0.05029922
110,,,,,0.7284164,,,,,0.25102514,,
111,,0.040597584,0.05765367,,0.5461323,,,0.11406205,0.155943,0.07514108,,
112,,0.07011124,0.09199884,,0.6106232,0.07852893,,,0.043973584,,0.08780207,
113,,,,,0.49972513,,,0.19571565,0.21912053,,0.061060425,
114,,,0.069766656,,0.19924569,0.22983919,0.106854364,0.22470428,,0.15162605,,
115,,,0.12008553,,0.69955564,0.12238741,,,0.029802335,,0.013773317,
116,,,,0.21642214,0.60259545,,,,0.076814674,,,0.08104327
117,,,0.24519497,0.3309631,0.3195283,,,,0.09072575,,,
118,,,0.07441502,,0.7783789,,,,,,0.011459851,0.1163898
119,,0.07935749,,,0.77538055,,,0.06616149,,0.057454024,,
120,,0.030328099,,,0.47678253,,,,0.06222781,0.09666018,0.22424906,0.09843037
121,,,,,0.5847453,,,0.25081232,,0.14604749,,
122,,,,,0.4198469,,,,,0.5646602,0.011686011,
123,,,,,0.7140956,0.16807517,,,,,,0.09463166
124,,0.077578336,0.02207816,0.10060211,0.5363115,,,0.09374763,,0.08498545,,0.074288316
125,,0.12350254,0.22735223,0.1276127,0.16091532,0.1949542,,,0.050526127,,0.07639454,0.03503771
126,,,0.027406242,,0.4858756,,,0.34002614,,,0.11737184,0.017496731
127,,0.029727465,0.3036432,,0.3574397,0.056519285,,,,0.10042142,0.11187148,0.032251433
128,,,,0.18694666,0.5206473,,,,0.15135439,,,0.121513754
129,,,0.048475925,,0.5218117,,,0.11130845,0.16492623,0.13731743,,
130,,,0.09625117,,0.51847684,,0.052955545,0.026233798,,,0.26127696,0.03237075
131,,,,,0.43690822,,,,,0.5614869,,
132,,,0.037818406,,0.24453251,0.06493186,,,0.24327655,0.1880226,0.2070452,
133,,0.080960885,0.032325104,,0.101853535,0.21120173,,,0.14645404,0.13191798,0.08099532,0.20275031
134,,0.14542738,0.11827598,0.37581807,0.27611116,,,,,,0.07792302,
135,,,0.07047891,,0.49599144,0.19794588,,,,0.09749425,0.11974815,
136,,0.094283886,0.036904924,,0.48999372,,,,0.1466645,0.104285836,0.10710093,
137,,0.04149292,0.111335054,,0.47366077,,,,0.1968717,0.104799844,0.050804794,
138,,0.014414268,,,0.71166414,,,,0.10211996,0.086489946,0.029801462,0.037434615
139,,,0.38541374,0.056166917,0.2908103,,,,,,0.044100992,0.21107383
140,,,0.08926805,0.17662896,0.39529806,,,0.08173637,0.10013391,,0.08123342,0.06476196
141,,,,0.24215776,0.48654783,0.10846686,,,,,,0.13701408
142,,,,,0.5965002,,,,0.0695229,0.04465753,0.0863331,0.18043377
143,,,0.36102572,,0.24869208,0.09160463,,,0.097992085,,,0.18141875
144,,0.10109069,0.18608782,,0.31953773,,,,0.08912566,,,0.28483808
145,,0.034104772,0.02517706,,0.35362688,,,,0.043365672,0.10957632,,0.41361684
146,,0.040054493,0.15822282,0.5268002,0.23631978,,,,,0.017506449,,
147,,0.094877705,0.37476897,,0.40788993,,,,0.08167443,,0.021533769,
148,0.12427488,0.03607209,0.42857546,,0.31018806,,,,,,,0.08633796
149,,,0.51855963,,0.17502183,,,0.029636374,,,,0.26476207
150,,0.060075134,0.2852364,0.30911696,0.30104682,,,,0.02795701,,,
151,,,0.5095631,,0.16503644,,,0.040099412,,,,0.26739132
152,,,0.42848366,0.12859619,0.16246821,,,,,,,0.26528874
153,,0.06336335,0.28591162,,0.3414705,,,,0.18329081,,,0.11056958
154,,,0.1600584,,0.5455626,,,0.019646369,,0.093262084,,0.16234237
155,,,0.09158536,0.3783451,0.32377505,,,,,,,0.18546607
156,,0.13072073,0.19708836,,0.2805119,0.082301766,,,0.067623615,0.10743226,0.03406698,0.08977591
157,,,,0.306113,0.39805418,,,,,,,0.26526093
158,0.04465945,,0.49516982,,0.25968668,,,,,,,0.17480554
159,,,0.4659355,0.06000298,0.23936304,,,,0.09176657,,,0.12735642
160,,0.032874737,0.4577835,,0.30472642,,,,,,,0.18105198
161,,0.078662716,0.2680478,,0.35297972,0.2737359,,,,,,
162,,0.09333482,0.65274394,,,0.19458786,,,,0.039427612,,
163,,0.081396766,0.5822943,,0.04407726,,,,,,,0.2743557
164,,,0.28640673,0.09186132,0.299557,,,,,,,0.2966709
165,,0.0754812,0.12147676,,0.29073584,,,,0.19161883,0.21558653,,0.090681456
166,,0.033942394,0.06532052,0.16888216,0.56188035,,,,0.153386,,,
167,,0.054372944,0.75129807,,0.06545435,,,,,,,0.11355957
168,,0.06435826,0.23236471,,0.31421998,,,,0.08963263,0.27093536,,
169,,0.05320508,0.2934184,,0.3209808,,,,,,0.028781205,0.281773
170,,,0.23270375,0.40834835,0.32773656,,,,,,,
171,,0.089798555,0.055507176,0.47332734,0.31341332,,,,,,,0.055060416
172,,0.09016777,,0.13234872,0.17109865,0.159746,,,0.26560342,,,0.16131823
173,,,0.728326,,0.249785,,,,,,,
174,,0.12742123,,,0.1515938,,,,0.50102246,0.10873199,,0.08876678
175,,,0.6571916,,0.16196565,,0.026095018,,,,,0.12675603
176,,,0.28581303,,0.2013272,,,,,,,0.49902442
177,,0.07771303,0.25058573,0.27059004,0.33228862,,0.04470013,,,,,
178,,0.2149748,0.22624168,0.067857295,0.32948425,,0.029546639,,0.115721,,,
179,,0.027865646,0.5358701,,0.14116237,,,,,0.27076355,,
180,,,0.41870975,,0.46148795,,0.0706723,,0.028395778,,,
181,,,0.1300944,0.34099922,0.23879746,,,,0.17123461,,,0.09615695
182,,0.08642477,0.57476026,,,,,,0.10141005,,,0.22029431
183,,0.038557034,0.23499417,,0.2224291,,,,,0.17620558,,0.3069716
184,,0.055969086,0.16750018,0.26137564,0.4213435,,,,,,,0.0763523
185,,,0.80676454,,,,,,,,,0.16484411
186,,0.028963465,0.23919027,,0.37646323,,,,0.046211198,,,0.28862324
187,,0.10198198,0.11893356,0.2454059,0.4116687,,,,,,,0.10108746
188,,0.11294886,0.76511645,,,,,,,,,0.102989726
189,,0.07226969,0.6468927,,,0.06199234,,,,0.19477545,,
190,,,0.5750103,,0.39463025,,,,,,,
191,,,0.7256479,,0.25878885,,,,,,,
192,,,0.4852881,0.19364512,0.19074091,,,,,,,0.1065396
193,,,0.7599525,,0.14570709,,,,0.06940684,,,
194,,0.043169428,0.28348154,,0.22165331,,,,0.2073438,,,0.22684395
195,,,0.30212355,,0.30099553,,,,0.14398225,,,0.2293016
196,,0.1542471,0.06427781,0.42934874,0.16016051,,,,,0.16809662,,
197,,0.032437775,0.18959582,,0.47417277,,,,0.2846221,,,
198,,0.1267849,0.11066936,0.25474358,0.2963738,,,,,,,0.19064885
199,,0.12594973,0.15299773,,0.43445936,0.107772194,,,,0.12021199,0.03771641,
200,,0.22607012,,0.3059768,0.451493,,,,,,,
201,,,0.10787946,,0.32966697,,,,0.34700748,,,0.19731444
202,,,0.16814187,,0.30869845,,,,0.07134922,,,0.4271219
203,0.029177139,,0.78592896,,0.16848283,,,,,,,
204,,0.049573876,0.33623934,,0.45850956,,,,,,,0.13058752
205,,0.03590207,0.5026237,,0.35706303,,,,,0.077493384,,
206,,,0.2074748,0.46116,0.06269134,,,,,0.24408661,,
207,,0.11128879,0.35843712,,0.17106749,0.11826429,,,0.1842166,0.04005392,,
208,0.025667364,,0.2235503,,0.5997641,,,,,,,0.12918362
209,0.19224426,0.16045795,0.028520962,0.21202087,0.11907202,,,,0.07964293,,0.021952486,0.17374554
210,,0.110109776,0.12618642,0.1880411,0.19517945,,,,0.21047576,0.110758334,,0.042052206
211,,0.027586287,,,0.808026,,,,0.13773422,,,
212,,0.020291815,0.71841085,,0.052292854,,,,,,,0.19549873
213,,0.10121216,0.06688249,,0.27482206,,,,0.16564178,0.05231689,,0.32039824
214,,0.025708873,0.584928,0.091016665,0.18540868,,,,,0.0464449,,0.05666602
215,0.20173745,0.11833414,0.2413583,,0.06991867,0.1754944,,,,0.17239305,,
216,,0.17535841,0.3609694,,0.054363593,,,,,,,0.3832096
217,,0.089910835,0.26987475,,0.37843916,0.053692754,,,0.062627904,,,0.12525494
218,,0.09354685,0.105716385,0.2375824,0.3693099,,,,,,,0.17714651
219,,0.069630645,,0.74893695,0.15516183,,,,,,,
220,,0.08179374,0.44753715,,0.10695342,,,,0.03519446,,,0.31831712
221,,0.074765645,0.22025825,0.25278863,0.14883064,,,,0.06606926,0.07089459,,0.15276098
222,,0.036846112,0.13893862,0.14063552,0.366952,,,,0.04118605,,,0.26462042
223,,0.16894506,0.13789086,0.14381449,0.52741575,,,,,,,
224,,0.15140113,0.07552213,0.281842,0.25952265,,,,0.06930488,0.14663413,,
225,,,0.06773029,,0.6468432,,,,0.25616884,,,
226,,0.054995496,0.46017623,0.1299071,0.1538039,0.09603837,,,,,,0.0857626
227,,0.11078948,0.16570257,,0.3881958,0.11535221,,,0.09053736,,,0.11655173
228,,0.11114855,,0.28870502,0.37939098,,,,0.13434906,,,0.06795997
229,,,0.3443332,,0.35492158,,,,0.1456322,,,0.12777053
230,,0.097536765,0.1604349,0.17715725,0.33220738,,,,,0.054434203,0.021891067,0.14453185
231,,,0.31260413,,0.3008022,0.04296886,,,0.12800248,,,0.20510766
232,,,0.47973883,,0.13752587,,,,,,,0.36461824
233,0.091468185,0.15734763,0.113593996,0.18345071,0.22141792,,,,,,,0.21370639
234,,0.05211737,0.32129115,,0.36701894,,,,,,,0.23965386
235,,0.14907151,0.27750057,,0.38026312,0.09700302,,,,,,0.07686653
236,,,,0.25977856,0.46859086,,,,0.042898864,0.06926086,,0.1412836
237,,,0.6776995,,0.225768,,,,,,,0.08351673
238,,0.06453133,0.033718623,0.72930276,0.15728676,,,,,,,
239,,,0.3606402,0.06670973,0.37453985,,,,,,,0.17588177
240,0.16227138,,0.07801234,,0.66074365,,,,0.07194891,,,
241,,0.03543834,0.03743545,0.07863271,0.55758685,,,,0.061498016,0.10355769,,0.112421684
242,,,0.18378869,,0.48837203,,,,0.090103835,0.12403788,0.03398747,0.059450265
243,,,0.2134184,,0.57407296,0.08133108,,,0.10593022,,,
244,0.18447648,,0.5261097,,0.2647318,,,,,,,
245,,0.19749252,0.11213457,0.41334173,0.2024582,,,,,0.05993198,,
246,,0.051592357,0.6133375,,0.17873362,,0.030683972,,0.02612349,0.035701707,0.052094117,
247,,0.15003556,0.059351474,0.1454849,0.39869902,,,,0.16640405,0.0631136,,
248,,0.123897515,0.35323882,0.15933998,0.13562647,0.0667156,,,,,,0.15332285
249,,0.2824016,0.079686254,0.19849819,0.18813042,,,,0.19340192,,,0.046633653
250,,,0.37384766,,0.356131,,,,0.066465296,0.1814355,,
251,,0.027271865,0.35050112,,0.28016597,,,0.044792414,,0.22948436,,0.05139081
252,,0.025577512,0.5700892,,0.095660254,,,,,,,0.2997922
253,0.055821814,0.5981271,,,0.2262101,,0.11456647,,,,,
254,,0.11699595,,0.2823341,0.520948,,,,0.04031592,,0.021460664,
255,,,0.058039974,0.1155954,0.5619067,,,,0.10897696,,,0.13198538
256,,0.07589357,0.04186027,0.39046696,0.3581255,0.11539857,,,,,,
257,,0.019330237,0.26212838,0.081711605,0.34884804,,,,0.11513349,,,0.16264836
258,,0.37799868,0.12791236,0.12191974,0.09067629,,,0.060292188,0.13875937,0.07066787,,
259,,0.0764734,0.47979343,0.12322621,0.23604842,,,,,,,0.07070464
260,,,0.15327431,0.3821835,0.43674663,,,,,,,
261,,0.059627764,,,0.7470454,,0.07371009,,,,,0.09513065
262,,0.029076898,0.1942024,0.33145675,0.3721344,,,,0.0555503,,,
263,,0.074593835,0.041416354,0.4363163,0.35545534,,,,0.0758453,,,
264,,0.5435164,0.03314548,0.0977532,,,,,0.2288363,0.05613834,,0.031322714
265,,0.040311754,0.49295196,,0.050459523,,,,,,,0.40825537
266,,0.15469548,,0.18574908,0.5045549,,,,,0.08269727,,0.051895924
267,,0.12424596,0.3551003,0.28685778,0.17265965,,,,,0.043824423,,
268,,0.26059642,0.2565794,0.11958955,0.20099151,0.14991403,,,,,,
269,,0.09469011,0.62208873,,0.1777179,,,,,0.08954386,,
270,,0.108100235,,,0.6217994,,,,0.088409476,,,0.15793025
271,,0.2730703,,0.17213053,,0.3343045,,,,0.15216246,,0.04944079
272,0.11403361,0.052330174,0.19013402,,0.3891412,,,,,,,0.23456824
273,,0.1241111,0.12025689,0.3519619,0.37900954,,,,,,,
274,,0.047571827,0.30627993,,0.34279504,,,,,0.10654759,,0.1776325
275,,0.06456545,,,0.13708544,,,0.05323881,,0.739132,,
276,,0.13347837,,0.19310068,0.29336274,,,,0.2654447,,,0.0951064
277,,0.067441426,0.080037385,0.45674178,0.3049508,,,,0.07253999,,,
278,0.1336051,0.30732983,0.09118416,0.083590575,0.22637886,,,,,,,0.13874589
279,,,0.10454667,0.17812538,0.23128569,0.33757195,,,0.12574843,,,
280,,0.22621,,0.23714934,0.11497721,0.31220695,,,,0.09529218,,
281,,0.13359559,0.21357505,0.0716733,0.41355324,0.12620431,0.029869447,,,,,
282,,0.09325219,0.4147899,0.31848735,0.15903689,,,,,,,
283,,0.038088694,,0.15034729,0.64315766,,,,,,,0.14099473
284,,0.09565243,0.26051888,,0.4089743,,,,,0.07235773,,0.14869134
285,,0.02343603,0.6630259,,0.038169686,,,,,,0.017081534,0.25023165
286,,0.047404956,0.6344499,,0.30844736,,,,,,,
287,,0.11683407,0.13373533,0.102363944,0.38925585,,,,0.09131603,,,0.15447621
288,,0.030736139,0.66537154,,0.20526442,,,,0.087025404,,,
289,0.09241352,0.064108185,0.53898597,,0.26847664,,,,,,0.02355415,
290,,0.05673318,0.6248232,,0.2157881,,,,,0.08636867,,
291,,0.15070118,0.069945626,,0.30283356,0.21846116,,,0.23690356,,,
292,0.016222253,0.08854036,0.35149127,,0.19241315,0.03065933,,,0.09769726,,,0.21573363
293,0.09551587,0.09755546,0.076162994,0.21044049,0.4990066,,,,,,,
294,,0.15363874,0.25702515,0.1673764,0.34520915,,,0.057799578,,,,
295,,,0.36194113,,0.4479291,,,,,,,0.16899183
296,,0.03991373,0.07849482,0.32743797,0.5279138,,,,,,,
297,,,0.8642636,,,,,,0.10160678,0.02651381,,
298,,0.11716363,0.2532706,0.2316173,0.25627565,,,,,0.06460822,,0.058614224
299,,0.05052481,0.06974212,0.6035449,0.17657742,,,,,,,0.077201426
300,,,0.09434477,0.3548125,0.5212259,,,,,,,
301,,0.019073404,0.6837612,,0.07090371,,,,,0.056843206,,0.16278233
302,,0.16333273,,0.1604586,0.17858288,0.18795864,,,0.053355537,,,0.23646498
303,,0.050626945,0.27841693,0.18650238,0.14588591,,,,,0.042495757,0.022019042,0.26171178
304,0.10851521,0.35503224,0.2073302,,0.15858929,0.15270385,,,,,,
305,,0.045019653,0.7694402,,0.15249673,,0.018569099,,,,,
306,,0.018868163,0.2989088,,0.24586283,,,,,,,0.41801602
307,,0.20615011,,0.34737659,0.21207576,,,,,,,0.21237819
308,,0.26472622,,0.50220263,,,,,0.077940956,,,0.13214348
309,,0.11447278,0.32233933,,0.35624397,,,,,,,0.18993525
310,,0.024131149,,0.23003212,0.4144967,,,,,0.26517358,,0.043454256
311,,0.09254674,,0.35986334,0.34933063,,,,,0.065756366,,0.11183892
312,,0.08905791,0.24499518,0.33018056,0.22100393,0.09839112,,,,,,
313,,0.032131117,0.6607946,,0.23806578,,,,,,,0.059373002
314,,0.14858806,0.099703774,0.5223159,0.20959277,,,,,,,
315,,,0.25903004,0.24087031,0.21985997,0.16770251,,,,,,0.089380436
316,,0.2627188,0.22993957,0.18865506,0.21622176,,0.04102669,,,0.050986722,,
317,,0.27610153,0.39190015,,0.23325561,0.061618935,,0.023024086,,,,
318,0.040004462,0.34083557,0.09267842,0.41994673,0.09153546,,,,,,,
319,,0.1931493,0.08191698,0.32443953,0.34889755,,,,0.032277524,,,
320,,0.14411792,0.05259394,0.21859209,0.33109447,0.172284,,,,,,0.07133883
321,,0.34718102,0.037190102,,0.4766597,,,0.013460056,,0.10313548,,
322,,0.17371646,0.051643852,0.065771684,0.43605253,0.09242722,,,,0.025801286,,0.14297895
323,,0.14479493,0.03282787,0.15551183,0.2959344,,0.035143856,,,0.21749286,,0.10525841
324,,0.09232209,0.27979916,0.3317049,0.19392227,,,,0.089366466,,,
325,,0.09821416,0.64709675,,0.0604172,,,,,,,0.18771288
326,,0.1887819,0.39979577,0.08675463,0.13186471,0.09455929,,,,0.087503135,,
327,,0.30188,,0.19974156,0.32335594,,,,,,,0.15483607
328,,0.036664106,0.07770823,0.58179563,0.2811264,,,,,,,
329,,0.16233982,,0.6710221,0.13840441,,,,,,,
330,,0.08707718,0.62177336,,0.11478738,0.12486883,,,0.04047058,,,
331,,0.30845082,,0.13447583,0.36131644,,,,0.17492697,,,
332,,0.16659439,0.072281174,0.12413223,0.19756904,0.41757387,,,,,,
333,,,0.7275785,,0.24041004,,,0.020394921,,,,
334,,0.042416,0.05688698,0.47643498,0.34739056,,,,0.06115038,,,
335,,0.13648146,0.27779025,,0.15739585,0.13912779,,,0.27402145,,,
336,,0.095198795,0.091306,0.04104447,0.60605943,,,,0.037986085,,,0.11587559
337,,0.16879643,0.20733908,0.08737281,0.2433813,0.13719055,,,0.08239333,,,0.05753413
338,,0.13555849,0.21269004,0.2630088,0.19074,,,,0.08325005,,,0.10658738
339,,,0.111593455,0.12786834,0.4485154,,,,0.25838202,,0.028635861,
340,,,0.1637337,,0.77296907,,0.03735601,,,,,
341,0.36788073,0.31042513,,,0.17063522,,,,,0.07824552,,0.052425884
342,,0.1281996,0.06525002,0.21431346,0.36728516,0.20395835,,,,,,
343,,0.09595634,0.15348817,0.24309772,0.480478,,,,,,,
344,,0.11761407,0.42140883,,0.35165927,0.06602771,,,0.029213928,,,
345,,0.11460769,0.31987482,,0.23394307,0.304712,,,,,,
346,,0.17333665,0.17695405,0.1417075,0.22101958,,0.17669114,,,0.0901947,,
347,,0.18200892,0.18998294,0.30321294,0.2520219,,0.049704697,,,,,
348,,0.3118643,,0.36825585,0.20047408,,,,0.09609026,,,
349,,0.025275202,0.18389864,0.12406399,0.3729193,,,,,0.09725907,0.01276688,0.17401935
350,,,,,0.58494604,,,,0.1467568,,,0.24453592
351,,0.22616318,0.048172846,,0.4279401,,,,0.1453636,0.12474763,,
352,,0.13918121,,0.35612956,0.32260048,,,,,,,0.15739651
353,,0.3744139,0.05274908,,,0.12354933,,,0.036846675,0.39857736,,
354,,,0.3416254,,0.34310073,,,,0.089201845,,,0.20907445
355,0.041716505,,0.27745536,,0.44938934,,,,,,,0.20757534
356,,0.07776777,0.32146183,,0.3437698,,,,0.12945412,0.041182663,,0.07129037
357,,0.09833376,0.15784183,0.12883504,0.40168715,,0.019193564,,0.080778226,0.0367111,,0.069219284
358,,0.10551765,0.3746796,0.11411181,0.39216435,,,,,,,
359,,,0.43923193,,0.5357223,,,0.010260808,,,,
360,,,0.6862996,,0.16627552,,,,,,,0.13361973
361,,0.072755486,0.28143883,,0.30135363,0.08584134,,,0.09471696,0.057935663,,0.09575699
362,,0.18252128,0.10534541,,0.33940962,,0.05319622,,0.06464475,0.14512932,,0.09209721
