document,0,1,2,3,4,5,6,7,8,9,10,11
62,0.07925454,0.09464763,,0.1340737,,,,,,0.08750337,0.5650266,0.028473187
63,,0.101183616,,,,,0.10487664,,,0.14521566,0.6013011,0.035094086
64,,,0.05978924,0.10146038,,,,,,0.21290778,0.61619484,
65,,0.0840182,,,0.047357462,,0.13401267,,,,0.6833479,0.034144137
66,,,0.105360456,0.46558696,,,,,,,0.3670567,0.033715002
67,,,,,,,,0.07242291,,,0.80148613,0.095969364
68,,0.056096893,0.24032831,0.1989948,,,,,,,0.46125606,0.023314854
69,,,0.05481018,0.16452518,0.19008031,,0.07893247,,,0.49558485,,
70,,0.06379748,0.077121936,0.09645934,,,,,,,0.6937414,0.0532524
71,,,0.17268264,,,,,,,0.16016088,0.6026925,0.048376545
72,,,0.13189791,,,0.1723567,0.104354255,,,,0.5396962,0.036434703
73,,,0.032507706,,,,0.23625028,,,0.19714686,0.44140145,0.07798631
74,0.18741652,0.09459795,0.14501502,,,,,,,0.1227792,0.31462312,0.12186534
75,,0.08914025,0.12941703,0.07497132,,,,,,,0.65321296,0.037743136
76,0.18543081,,0.061034616,0.072387874,,,,,,0.23992182,0.42951167,
77,,0.07173341,,0.054780144,,,,,0.1890206,,0.6137584,0.054940768
78,,0.106324695,0.19295864,,,,,,0.17144431,,0.4491384,0.061865617
79,,0.103671774,,,,,,,,0.15062787,0.7284949,
80,0.114407144,0.16060348,0.11339128,,,,,,,,0.50456375,0.08967072
81,0.097410515,0.040896025,0.065123014,,,,,,,0.10986741,0.6207032,0.05506736
82,,0.10556041,0.12434594,0.17185383,,,,,,,0.5451871,0.039526712
83,0.21772303,0.028782105,0.0714287,,,,,0.025293084,,,0.48207748,0.16440175
84,,0.129934,,,,,0.047098666,,,,0.75819486,0.045384653
85,,0.11798794,0.3034663,0.17415957,,,,,,,0.2802903,0.106253386
86,,,,,,,,0.01868488,,,0.8848247,0.081118636
87,,0.033260584,0.08835383,0.20592412,,,,,,0.19225864,0.45304805,0.015640337
88,0.115243755,,0.06863286,0.30526155,,,,,,0.1621758,0.2791746,0.056560375
89,,,0.14921947,0.19820404,,,,,,0.10237364,0.51429915,0.023584655
90,0.07791305,,,0.21419376,,,,,,,0.6113545,0.07838542
91,0.24766624,0.17770873,,,,,,,,,0.46022666,0.086892806
92,,,,,0.6305324,,,,,0.17146103,0.18997759,
93,0.1539552,0.057024546,0.15132947,,,,0.04409651,,,,0.45480365,0.119302295
94,,,0.18286884,,,,0.13414487,,,0.076796636,0.5072591,0.08152785
95,0.06345585,0.035070598,0.09665122,0.06863754,,,,,,,0.66259056,0.0579819
96,0.04365623,0.03588148,0.16957332,0.11591533,,,,,,0.124864876,0.46787298,0.034108866
97,0.06091676,,0.13239826,,,,,0.085334815,,,0.7028675,
98,,,,,,0.18258631,,,,,0.7830664,
99,0.067847915,0.22819528,0.103812225,,,,,,,0.084057644,0.4614269,0.045744374
100,0.05563593,0.19157633,0.03807837,0.09073266,,,,,0.08125581,0.10724998,0.37317944,0.05677534
101,,0.1045613,0.04508929,0.2869658,,,,,,,0.5010452,0.045621097
102,0.18471466,,,,0.16962835,,,,0.17296945,,0.4462906,
103,,,,0.14974558,0.11549393,,,,,0.12836769,0.5698149,0.027683428
104,,0.064183,0.08918758,,,,,,,,0.8165717,
105,0.16732104,0.06803459,,,,0.093751386,,,,,0.6232094,0.032942683
106,,,,,0.112551,,,,,0.46418357,0.3311497,0.076304235
107,,0.11530981,,0.08142997,,,,,,,0.7080128,0.06908775
108,,0.074611574,,,,,0.20004936,,,0.082377404,0.622212,
109,,,,,,,,0.061486036,,,0.8952178,0.02079843
110,,,0.33905357,,,,,,,,0.608224,0.034695454
111,0.092496864,0.05555369,0.13295487,0.10458448,,,,,,,0.55453664,0.049327422
112,,0.08448081,,,,,,,,0.092114255,0.7344049,0.06649684
113,0.14845929,,,0.20797063,,,,0.06463074,,,0.51767313,0.040147185
114,,0.07014798,0.1431777,0.03832389,0.17055357,,,,0.11136826,0.115104035,0.33633202,
115,,0.11560359,,,,,,0.017478058,,,0.82953715,0.020856671
116,0.089332804,0.03954227,,,,,,,,,0.84483004,
117,0.09045609,0.23240261,,,,,,,0.22532162,,0.37983012,0.060319234
118,,0.13393423,,,,,,,,,0.8430392,
119,,,0.0835972,,0.045198668,,,,,,0.76641023,0.0838408
120,0.028336154,0.05666713,0.08128198,,,,,,,0.21020651,0.58791876,0.024445226
121,,,0.2494489,0.22790948,,,,,,,0.48501965,0.021476414
122,,,0.69337183,,,,,0.01309461,,,0.2812617,
123,,,,,,,0.059843473,,,,0.91441995,
124,,0.06809192,0.118172914,,0.08977717,,,,,,0.62934697,0.07995778
125,0.066682026,0.2555139,,,,,0.098416105,,0.09839325,0.08923393,0.2725626,0.11450694
126,,0.028751351,,0.24659573,,,,,,0.19264348,0.5122156,
127,,0.329902,0.109000705,,,,,0.14254841,,,0.37225568,0.035108715
128,0.16261454,0.064025685,,,,,,,,,0.7269228,0.027446825
129,0.111240245,0.04415576,0.15528232,,0.09593319,,,,,,0.57732385,
130,,0.1165826,,0.063356884,,,,,,0.23957267,0.53932214,0.026838439
131,,,0.7363391,,,,,,,,0.2515209,0.010669699
132,0.22809823,0.039939895,0.19349056,,,,,,,0.2194978,0.3023329,
133,0.11635205,0.1190093,0.11414787,0.07623653,,,0.29230666,,,,0.22310941,0.044339843
134,0.029117014,0.122780524,0.046792515,,,,,,0.26999712,0.081318,0.32034168,0.12509713
135,,0.07811985,0.13395663,0.17816986,,,,,,,0.5593607,0.032430116
136,0.10739951,0.0344545,0.12777849,,,,,,,0.09955612,0.49581692,0.11429802
137,0.14286341,0.10831828,0.12185096,,,,,0.054114006,,,0.49456772,0.05708641
138,,,0.1275767,,,,,0.019439148,,,0.8054769,0.022977073
139,,0.5543618,,,,,,0.054967087,,,0.34031007,0.03598775
140,0.08438119,0.13729177,,0.07415758,,,,,0.07085099,0.0936592,0.49211657,0.036646385
141,,0.06798864,,,,,0.085362926,,0.125285,,0.6965129,
142,,0.1035845,0.033174187,,,,,0.09159613,,,0.746148,
143,0.08290981,0.5011876,,,,,0.05077398,,,,0.3429055,
144,0.08589921,0.3869071,,,,,,,,,0.43871486,0.06697043
145,,0.29727355,0.09659066,,,,,,,,0.54770887,0.030793097
146,0.089628376,0.16304769,0.12124638,,,,,,0.35931382,,0.17504525,0.07451867
147,,0.37715018,,,,0.035428524,,,,,0.45294654,0.11267242
148,0.03911864,0.48954266,,,,,,,0.060878728,,0.36328948,0.033175882
149,,0.75231004,0.045415696,,,,,0.031807065,,,0.15827025,
150,0.052746765,0.29575977,,,,,,,0.21065035,,0.3540725,0.07049796
151,,0.73343486,,,0.043842006,,,,,,0.20255825,
152,,0.63247377,,,,,,,0.10826656,,0.22061805,0.023719605
153,0.1468477,0.37023285,,,,,,,,,0.41376483,0.051804654
154,,0.27097067,0.10240984,,,,,,,,0.6019048,
155,,0.23027617,,,,,,,0.29409647,,0.45220923,
156,0.06829868,0.2687071,0.12607564,,,,,0.05695824,,,0.36857945,0.095548354
157,,0.20721292,,,,,,,0.18836662,,0.55392385,0.02403809
158,,0.6411892,,,,,,,0.036076553,,0.29413888,
159,0.091892034,0.55519414,,,,,,,,,0.30328733,0.03233417
160,,0.6380883,,,,,,,,,0.28304753,0.052497264
161,,0.27467456,,0.058952633,,,,,,,0.5551093,0.084480524
162,,0.65688884,0.053029448,0.034039374,,,,,0.16966826,,,0.0691871
163,,0.7898822,,,,,,,0.06133181,,0.06662575,0.06474384
164,,0.5164208,,,,,,,,,0.45163608,
165,0.17395477,0.19374089,0.24664493,,,,,,,,0.30789983,0.061219897
166,0.15375337,0.07176196,0.08657661,,,,,,,,0.6189091,0.05299078
167,,0.87028325,,,,,,,,,0.051429786,0.060923666
168,0.06838218,0.2450648,0.3077515,,,,,,,,0.30678174,0.045507148
169,,0.54901457,,,,,,0.026629554,,,0.34947726,0.04913499
170,,0.22903238,,,,,,,0.27914226,,0.43725997,0.027454358
171,,0.08906221,,,,,,,0.36887994,,0.42169434,0.10573532
172,0.2850763,0.05116868,,,,,0.24659076,,,,0.3375274,0.05701761
173,,0.7332984,,,,,,,,,0.21211347,0.04209155
174,0.51532197,0.045216925,0.15495579,,,,,,,,0.16346098,0.095730856
175,,0.79469,,,,0.038710013,,,,,0.13546994,
176,,0.6795661,,,,,,,,,0.30508062,
177,,0.241383,,,,,,,0.25528458,,0.41561973,0.05948734
178,0.11290297,0.23841652,,,,0.014726116,,,0.06233721,,0.4013896,0.15381764
179,,0.56400776,0.3524047,,,,,,,,,0.05620836
180,,0.4285991,,,,0.05723562,,,,,0.4907142,
181,0.19366127,0.19993381,,,,,,,0.22949871,,0.3252131,0.029881163
182,0.09366742,0.7637656,,,,,,,0.075908996,,,0.049291942
183,,0.43528292,0.14940754,,,,,,,,0.36647877,0.025380528
184,,0.22506356,,,,,,,0.114291,,0.5615991,0.0793539
185,,0.95559543,,,0.019467548,,,,,,,
186,,0.47095072,,,,,,,,,0.47964525,0.022876726
187,,0.19384484,,,,,,,0.14307225,,0.53331614,0.10631513
188,,0.84605604,,,,,,,0.0648752,,,0.071029454
189,,0.6488522,0.20587446,0.04085952,,,,,,,,0.080638915
190,,0.5910266,,,,,,,,,0.35253546,0.03439998
191,,0.776897,,,,,,,,,0.1957619,0.013716029
192,,0.56374776,,,,,,,0.14130946,,0.22882797,0.042491578
193,0.055565204,0.84136635,0.07848092,,,,,,,,,
194,0.1871846,0.4529291,,,,,,,,,0.3086776,0.031074218
195,0.12558216,0.5036681,,,,,,,,,0.3442177,
196,0.042020734,0.05463018,0.19572923,,,,,,0.38389868,,0.1605975,0.14296803
197,0.23605357,0.19135728,,,,,,,,,0.48162395,0.07232595
198,0.049454805,0.24548195,,,,,,,0.17182605,,0.43474287,0.07816648
199,,0.15381315,0.09590491,,,,,0.053515907,,,0.6071388,0.064892225
200,,,0.032603048,,,,,,0.20238836,,0.56479824,0.18577825
201,0.32147667,0.2575838,,,,,,,,,0.40004224,
202,0.0757658,0.49258006,,,,,,,,,0.4041662,
203,,0.8204536,0.06416211,,,,,,,,0.07982921,0.021581532
204,,0.4491754,0.097155906,,,,,,,,0.36446387,0.06507551
205,,0.50040066,0.10010821,,,,,,,,0.31523782,0.057642724
206,0.047602594,0.20697552,0.23724765,,,,,,0.42221448,,0.06496817,
207,0.19529282,0.38181633,0.07799943,,,,,,,,0.26266086,0.062290274
208,,0.33188984,,,,,,,,,0.6405525,
209,0.13977255,0.10902476,,,,,0.18900949,,0.23823859,,0.20960198,0.09619693
210,0.2281525,0.16099097,0.1371568,,,,,,0.13900213,,0.21991792,0.093645245
211,0.08204071,,,,,,,,,,0.82396525,0.068350725
212,,0.8779104,,,,,,,0.04995666,,0.03057391,0.028428128
213,0.14737578,0.26339936,,,,,0.06447936,,,,0.43741685,0.06637157
214,,0.6472115,0.07011428,0.014303823,,,,,0.07588095,,0.14468692,0.038282532
215,0.05152426,0.23828161,0.1703703,,,,,,0.30388814,,0.16852783,0.04319394
216,,0.65107405,,,,,,,0.09290169,,0.10620102,0.12456904
217,0.05101021,0.36000583,,,,,,,,,0.46743593,0.0938175
218,,0.23832133,,,,,,,0.11987638,,0.51095,0.111797415
219,,,,,,,,,0.6644934,,0.1902432,0.119507276
220,0.07535614,0.707378,,,,,,,,,0.14344165,0.062242854
221,0.097650126,0.3411195,0.098826006,,,,,,0.19613545,,0.17856225,0.07149823
222,0.052224983,0.33954915,,,,,,,,,0.54832554,0.0453337
223,0.04409536,0.14515318,,,,,,,,,0.6363844,0.15273239
224,0.09429369,0.07492029,0.16853574,,,,,,0.20269777,,0.31349808,0.13033625
225,0.21106407,0.06314508,,,,,,,,,0.66524136,0.035919055
226,,0.534634,,0.033502374,,,,,0.13316415,,0.20684062,0.069927335
227,0.082114846,0.24298523,,,,,0.03974955,,,,0.5441693,0.07567557
228,0.16879185,0.049338315,0.05919751,,,,,,0.13113359,,0.4506818,0.12530836
229,0.10944986,0.4420177,,,,,,,,,0.35694966,0.06514014
230,,0.2790582,0.091887906,,,,,0.023624633,0.079303384,,0.40394258,0.10765315
231,0.11682842,0.47090292,,,,,,,,,0.39806092,
232,,0.81291103,0.03573773,,,,,,,,0.12959026,
233,,0.2584435,,,,,,,0.2395443,,0.36687168,0.10971089
234,,0.5417218,,,,,,,,,0.37616262,0.05983733
235,,0.34954405,0.054211374,,,,,,,,0.46456978,0.10825876
236,0.056255106,0.07580022,0.09936932,,,,,,,,0.7043685,0.046364747
237,,0.75095564,,,,,,,,,0.21461913,0.021593953
238,,,,,,,,,0.7017031,,0.20827927,0.07316221
239,,0.5071958,,,,,,,,,0.46468627,
240,0.060478438,0.08095355,0.08921756,,,,,,,,0.7424224,
241,0.042866398,0.12340068,0.16177186,,,,,,,,0.60101384,0.052317232
242,,0.23537654,0.15903455,,,,,0.030853316,,,0.5471352,
243,0.044306166,0.21530218,,,,,,,,,0.6831802,0.031355202
244,,0.5340638,,,,,,,0.09361418,,0.34772274,
245,,0.10620225,0.1279911,,,,,,0.38307604,,0.18119691,0.18718126
246,,0.6367983,0.04414809,,,,,,,0.07785143,0.1913353,0.03321437
247,0.18819629,0.06783765,0.114577755,,,,,,,,0.46283337,0.14726247
248,,0.48220322,,0.016959656,,,,,0.18795833,,0.20859483,0.0952856
249,0.22100069,0.11426845,,,,,,,0.16687551,,0.2699211,0.21483847
250,,0.37558132,0.20863043,,,,,,,,0.3464766,0.049137183
251,,0.40174267,0.285074,,0.044944376,,,,,,0.2001867,0.049127594
252,,0.8187491,,,,,,,,,0.14532642,0.025856819
253,,,,,,0.11012889,,,0.1293211,,0.24948259,0.50575
254,0.0598199,,,,,,,,0.15375622,,0.68571854,0.07888579
255,0.079359785,0.14678177,,,,,,,,,0.74384093,
256,,0.034665428,,,,,,,0.37142554,,0.49734697,0.07553228
257,0.110678956,0.39594898,0.04852539,,,,,,,,0.40746728,0.025665296
258,0.1817985,0.14033458,0.16615172,0.067508616,,,,,0.17225781,,,0.2579019
259,,0.5462442,,,,,,,0.11272306,,0.27146852,0.05457056
260,,0.14569086,,,,,,,0.285639,,0.5132185,0.03155636
261,,0.05426982,,,,,,,,,0.8342757,0.08247314
262,0.055027083,0.19455956,,,,,,,0.2240081,,0.45306125,0.056208912
263,0.106622346,0.023089515,,,,,,,0.31873852,,0.4703523,0.06529592
264,0.36738575,0.05379616,0.045858316,,,,,,0.1509603,,,0.37079856
265,,0.8310559,,,,,,,,,0.13809025,0.021165546
266,,0.05490631,0.16152842,,,,,,,,0.6345296,0.12584844
267,,0.3623211,0.0684147,,,,,,0.30387595,,0.16976175,0.078445084
268,,0.26097974,,0.032130048,,,,,0.20333046,,0.3078811,0.18355674
269,,0.63468295,0.13365255,,,,,,,,0.13210665,0.08371217
270,,0.12200232,0.042810716,,,,,,,,0.73103386,0.08133746
271,,,0.122949466,,,,0.21619825,,0.29449362,,0.18215823,0.16526914
272,,0.3706616,,,,,,,,,0.5517287,0.051900275
273,,0.114391424,,,,,,,0.27121478,,0.4824469,0.107796095
274,,0.43942222,0.10905059,,,,,,,,0.40042713,0.03710381
275,0.01663792,,0.79654235,0.0697396,,,,,,,0.050803598,0.05854599
276,0.30258313,0.036969323,,,,,,,0.08572788,,0.48101556,0.07428922
277,0.09325916,0.058017477,,,,,,,0.39372596,,0.39767128,0.03952048
278,0.09181228,0.17398836,,,,,,,0.1934623,,0.33985066,0.17876866
279,0.15082471,0.10046879,,0.078869656,,,,,0.22427082,,0.4230066,
280,0.04824766,,0.09476999,0.073796004,,,,,0.3366138,,0.30288923,0.13167074
281,,0.22343493,0.05056953,0.047181204,,,,,0.05699122,,0.5111716,0.09932348
282,,0.40905187,,,,,,,0.3285908,,0.16744371,0.08093277
283,,0.08481772,,,,,,,,,0.84885293,0.03573611
284,,0.37626317,0.105425365,,,,,,,,0.4202563,0.08277222
285,,0.9015969,,0.03006988,,,,,0.03166464,,,0.027424943
286,,0.6630882,0.023502858,,,,,,,,0.2617249,0.044303846
287,0.09980568,0.2690467,0.08684507,,,,,,,,0.42801255,0.10252018
288,0.07356089,0.68828243,,,,,,,,,0.19448923,0.03239516
289,,0.57297194,0.10805559,,,0.049070608,,,,,0.18578951,0.071663
290,,0.61042464,0.12978858,,,,,,,,0.15132484,0.09133871
291,0.2691553,0.07723733,,,,,,,,,0.54965925,0.0791947
292,0.1085991,0.5281463,0.0340944,,,,,,,,0.27740076,0.04138474
293,,0.067961186,,,,,,,0.16677213,,0.6714166,0.07016483
294,,0.2560573,,,0.059478138,,,,0.14483747,,0.43326744,0.087475866
295,,0.5118204,,,,,,,,,0.44284177,0.028142437
296,,0.06382104,,,,,,,0.18198802,,0.6694496,0.058956627
297,0.113504045,0.87787175,,,,,,,,,,
298,,0.3121747,0.10754813,,,,,,0.18562621,,0.27999407,0.09394941
299,,0.11745183,,,,,,,0.5442726,,0.26804063,0.04523278
300,,0.08368619,,,,,,,0.18774222,,0.6516825,0.051551763
301,,0.84577847,0.06612019,,,,,,,,0.05808809,0.018826088
302,0.06950823,0.10791289,,,,,0.19616126,,0.08466389,,0.41290525,0.1095248
303,,0.4959598,0.051018022,,,,,,0.17183094,0.02074897,0.20527242,0.04022186
304,,0.21521191,,0.017209793,,,,,0.2810511,,0.28471836,0.1838706
305,,0.7778779,,,,,,,0.07300011,,0.11914461,0.014817747
306,,0.6372849,,,,,,,,,0.31361717,0.031857733
307,0.07970891,0.14416608,,,,,,,0.2578563,,0.37386516,0.12573187
308,0.17269453,0.10660925,,,,,,,0.4684033,,,0.2293346
309,,0.49617285,,,,,,,,,0.39994925,0.08481733
310,,0.036644146,0.2941368,,,,,,0.08361424,,0.5220062,0.040605072
311,,0.07536123,0.096395865,,,,,,0.1981313,,0.5279826,0.08193194
312,,0.24488038,,0.039418913,,,,,0.3292232,,0.2917997,0.07858605
313,,0.748206,,,,,,,,,0.19175519,0.049232982
314,,0.09900763,,,,,,,0.47938186,,0.29847363,0.10405441
315,,0.32812655,,,,,,,0.27848306,0.022266291,0.34457734,
316,0.04422043,0.24216817,0.11007281,0.027919423,,,,,0.18495399,,0.18607077,0.19604144
317,,0.39612928,,0.042385902,,,,,0.06574755,,0.28450987,0.19741324
318,0.09044495,0.073991984,,,,,,,0.4522405,,0.11008309,0.2586289
319,0.06891398,0.07724168,,,,,,,0.27544534,,0.4456499,0.11394607
320,,0.09120176,,,,,0.06500677,,0.20241404,,0.5202914,0.109297514
321,,0.032583017,0.117193304,,,,,,,,0.6186106,0.20593968
322,,0.13890816,0.06251219,,,,0.049200308,,,,0.63054365,0.10268262
323,,0.1047066,0.22859836,,,,,,0.17044447,,0.39523283,0.081922315
324,0.1035971,0.29050925,0.046423003,,,,,,0.28142834,,0.19276921,0.07439671
325,,0.8392134,0.02133955,,,,,,,,0.06927377,0.0632748
326,,0.39853835,0.06241836,,,,,,0.18598609,,0.20533694,0.13519737
327,,0.1130715,0.055885457,,,,,,0.1358455,,0.46323505,0.21489386
328,,0.0629682,,,,,,,0.4875294,,0.4062965,0.020920618
329,,,,,,,,,0.6689495,,0.19415715,0.109306835
330,0.024150413,0.63997763,,0.018202536,,,,,0.092004076,,0.1637813,0.05250869
331,0.22138716,,0.044088773,,,,,,,,0.48392457,0.22910842
332,,0.082046196,,0.107569195,,,,,0.26387843,,0.4258039,0.099143796
333,,0.74154973,,,0.020151667,,,,,,0.20027809,0.027892007
334,0.07775053,0.04627728,,,,,,,0.35253218,,0.45350507,0.054299243
335,0.2653208,0.28281868,,0.02952626,,,,,0.08237417,,0.24271016,0.08447242
336,,0.16284432,,,,,,,,,0.73962796,0.07873969
337,0.090731665,0.2695906,0.08672386,0.044524234,,,,,0.06313249,,0.32357207,0.106187165
338,0.1101154,0.29350436,,,,,,,0.1862319,,0.27203447,0.12860398
339,0.23977064,0.11703185,,,,0.056233425,,,,,0.55823267,
340,,0.14953382,,,,,,,,,0.77853626,0.046957273
341,,,0.16210546,,,,0.115237884,,0.3030329,,0.2328635,0.16691598
342,,0.06816742,,0.05101452,,,,,0.16001505,,0.6011301,0.099015325
343,,0.1626862,0.11392734,,,,,,0.12658289,,0.4963916,0.07807258
344,,0.42726466,0.055219535,0.02600269,,,,,,,0.37549877,0.1025948
345,,0.31659403,,,,,,,0.18570572,,0.41034463,0.05953489
346,,0.17539734,0.12924594,,0.12154519,,,,0.20938501,,0.19925006,0.14505051
347,,0.18350099,,,0.04663563,,,,0.3149539,,0.31120405,0.12102682
348,0.13059734,,,,,,,,0.3689099,,0.26797882,0.20896836
349,,0.3137421,0.10564199,,,,,,0.06580224,,0.47334176,0.026840266
350,0.10131853,0.15345818,,,,,,,,,0.70534617,0.02052411
351,0.1191352,0.045622543,0.15009484,,,,,,,,0.47652984,0.18625455
352,,0.09614672,,,,,,,0.3203111,,0.4866776,0.07265007
353,0.12581356,0.06583855,0.4146702,,0.06681464,,,,0.087385915,,,0.22767563
354,0.07697922,0.52673477,,,,,,,,,0.37725568,
355,,0.4251752,,,,,,,,,0.54559404,
356,0.107689545,0.39874017,0.09842173,,,,,,,,0.30078477,0.07721841
357,0.07613004,0.22130325,0.07080928,,,0.034057554,,,,,0.49506426,0.09146094
358,,0.38273314,,,,,,,0.045164064,,0.46340278,0.09563179
359,,0.4505646,,,,,,,,,0.5333047,
360,,0.8381168,,,,,,,,,0.13194895,0.01601799
361,0.07817705,0.35863474,0.08355539,,,,0.029126089,,,,0.36836362,0.06941057
362,0.043020304,0.16925669,0.17150313,,,0.047362488,,,,,0.40592128,0.14171374
363,0.08996483,0.13117954,0.17802052,,,,,,,,0.5219012,0.06399038
364,,0.021338545,,,,,,,,,0.9010875,0.06029881
365,,0.10528237,,,,,,,,,0.8641966,0.012087545
366,,0.7425596,0.03698956,,,,,,,,0.18294029,0.024856897
367,0.11471686,0.48430005,,,,,,,,,0.3811108,
368,,0.35285947,,,,,,,,,0.5896826,0.03393598
369,,0.782243,,,,,,,,,0.19953325,
370,0.14299078,0.30438355,,,,,,,0.0819311,,0.3962908,0.06098802
371,,,0.13018636,,,,,,,,0.7658341,0.077789865
372,,0.2776241,,,,,,,,,0.6189168,0.075929575
373,,0.16811565,0.060740184,,,,,,,,0.6597513,0.087989606
374,,0.0652658,,,,,,,0.22069474,,0.5791931,0.12255038
375,,0.37346485,0.0704459,,0.02555277,,,,,,0.40672436,0.1069202
376,,0.9911384,,,,,,,,,,
377,,0.5512233,0.103481285,,,,0.023116443,,,,0.24916591,0.06307638
378,,0.5540041,,,,,,,0.06558996,,0.30815035,0.062935784
379,0.04167047,0.093385465,0.10247211,,,,,,,,0.71973526,0.02683526
380,,0.5888187,0.049986266,,,,,,,,0.34911862,
381,,0.21738978,,,,,,,,,0.7365002,0.024743807
382,,0.46326077,0.16420493,,,,,,,,0.29887185,0.05783496
383,0.18940227,,,,,,,,,,0.6942114,0.089104846
384,,0.69406056,0.09817108,,,,,,,,0.19189844,
385,,0.5187351,,,,,,,,,0.43299243,0.02689853
386,,0.5567692,,,,,,,,,0.35169625,0.07163567
387,0.07711469,0.30160254,,,,,,,,,0.5559945,0.04784374
388,,0.3826552,0.089832895,,,,,,,,0.50712585,
