document,0,1,2,3,4,5,6,7,8,9,10,11
94,,0.071635574,,,,,0.16042738,,0.18143678,0.2346149,0.33484364,
95,,,,,,,0.13559484,0.094850436,,0.13785858,0.49011257,0.12281841
96,0.012897259,0.18043227,,,,0.08556936,0.101887725,0.054719504,,0.22828296,0.32812187,
97,0.023823682,,0.10168086,,,,,0.12592031,,0.2420873,0.49018577,
98,0.011427254,0.0686701,,,,,,0.1396664,,0.1473635,0.5091819,0.103550114
99,0.17094092,0.07939854,,,,,0.16999051,0.07816858,,0.17178532,0.32075536,
100,0.111415975,0.104693696,,,,0.1010847,0.14906129,,0.20854045,0.08280436,0.2354991,
101,0.07513995,0.16322659,,,,0.17777945,0.12588766,,,0.11724017,0.32631013,
102,,,0.056471694,,0.18229608,0.15007111,,0.15377837,0.14707504,0.12102913,0.17226258,
103,0.010939013,0.12709776,0.15320477,,,0.19767195,0.08401994,,,0.063326806,0.35750434,
104,0.059191942,,,,,0.04344989,0.066882804,,,0.21714725,0.5909533,
105,0.03669107,,,,,,0.16378091,0.20860963,,0.03770113,0.44597757,0.094464466
106,,0.33316138,0.2649305,,,,,,0.07902171,,0.30679736,
107,0.11142601,0.076827094,,,0.20088674,,,0.052749164,,,0.5351629,
108,0.03430782,0.10209636,,,0.20784745,,0.33155578,,,,0.3056268,
109,0.023331815,0.062953584,,,,,0.099278174,0.047481067,,0.1967687,0.5553567,
110,,,,,,,,,,0.43252766,0.54656255,
111,0.06886748,,0.119274646,,,,,0.15682693,,0.16360933,0.4791428,
112,0.09331717,0.06860699,,,,0.058434196,,0.040459145,0.1083978,0.048802216,0.5681078,
113,,0.13901408,,,,0.2347907,,0.18302096,,,0.41857457,
114,0.06896818,0.028813887,0.2959058,0.05821142,0.19548552,,,,,0.18330072,0.15463589,
115,0.10849678,0.017713813,,,,,0.1655606,0.04385812,,0.16971491,0.48251128,
116,,,,,0.16623409,,0.17929533,0.09127178,,0.12471967,0.41866127,
117,0.19775146,,,,0.25526997,,,0.09859557,0.15803014,,0.27848545,
118,0.11026041,,,,,,0.1577399,,,0.10030075,0.6130367,
119,,,0.06741729,,,,,0.050475065,,0.23342803,0.62648076,
120,0.037218757,0.2141446,,,,,0.12776183,0.054469615,,0.17276037,0.38256186,
121,,0.12727381,,,,0.17824565,,,,0.28756815,0.39042032,
122,,0.022277236,,,,,,,,0.7068047,0.26704624,
123,,,,,,,0.2872228,,,0.15253094,0.53685635,
124,0.044388533,,0.090361625,,0.1629431,,0.091917194,,,0.17752703,0.42042083,
125,0.22430658,0.08848932,,,0.20978619,0.021635242,,0.06723588,0.17030022,,0.21355832,
126,0.047307838,0.1876671,0.14375608,,,0.19737421,,,,0.066382796,0.34746873,
127,0.29615483,0.122334376,,,0.1248544,,,,,0.17467676,0.27064118,
128,,,,,0.2750124,,0.19792223,0.12175351,,,0.38569748,
129,0.055710826,,0.06630881,0.09449956,,0.053876806,,0.1259985,,0.21334657,0.37877247,
130,0.12488593,0.26549342,,,,0.0986517,,,,0.09915273,0.3975207,
131,,,,,,,,,,0.70856756,0.28273687,
132,0.04967418,0.19961455,,,,0.06134704,,0.23080203,,0.26002425,0.18401487,
133,0.07686932,0.06950543,,,,0.080607705,0.28413078,0.14618447,,0.16255613,0.16559047,
134,0.07880378,0.055385016,,,0.029930485,,,,0.49656168,0.048289575,0.2855368,
135,0.076730065,0.10569249,,0.077571094,,0.10484895,0.043009114,,,0.16124542,0.41804457,
136,0.040163174,0.11013229,,,0.0615827,,,0.1491949,,0.18092996,0.43721852,
137,0.105091386,0.05396689,,,0.08247067,,,0.17660506,,0.18737808,0.37369683,
138,,0.018764691,,,,,0.1274131,0.09335695,,0.19027653,0.54932505,
139,0.45273063,0.033438805,,,,,0.09125713,,0.09711531,0.062385976,0.2524872,
140,0.13413225,0.11961069,,,0.20124732,0.099180855,,0.09092165,,0.036491502,0.30741918,
141,,,,,,,0.3173432,,0.18251313,0.1324413,0.3425733,
142,0.028356606,0.060397673,,,,,0.30451047,,,0.14019698,0.444277,
143,0.41042882,,,0.056418154,,0.033516727,0.10505853,0.07347259,,,0.30459812,
144,0.30164075,,,,,,0.17175137,0.09286689,,0.123701125,0.29099542,
145,0.139507,,,,,,0.3640012,,,0.14958371,0.32000655,
146,0.14665517,,,,0.5487103,,,0.06886211,,0.12733907,0.087570176,
147,0.34264642,0.019837694,,,,,,0.081608675,0.053239007,0.054215748,0.43190944,
148,0.42639592,,,,0.2724805,,,0.03639979,,,0.24797784,
149,0.6284207,,0.028259797,,,,0.084998086,,,0.08301124,0.16484223,
150,0.25402167,,,,0.39924505,,,0.048859544,,0.064735346,0.21650544,
151,0.5948232,,0.037672993,,,,0.12642036,,,0.086580455,0.13897413,
152,0.513944,,,,0.21908687,,0.095951654,,,,0.15568276,
153,0.3304707,,,,0.11905855,,,0.17258175,,,0.3600176,
154,0.18764669,,,,,,0.19754492,,,0.20341228,0.38933375,
155,0.20932597,,,,0.51594496,,,,,,0.2506646,
156,0.19317353,0.022347558,,,,,0.1198039,0.052903954,0.16666418,0.14246769,0.2895423,
157,0.09144005,,,,0.28164196,,0.2843006,,,,0.31523153,
158,0.54906267,,,0.052015197,0.12496062,,,,,,0.2479675,
159,0.4830113,,,,0.2459266,,,0.06359555,,,0.18989533,
160,0.57708997,,,,,,,,,0.07408298,0.32162318,
161,0.2481429,0.044891458,,,0.2675876,,,,,0.06412658,0.35164973,
162,0.5588269,,,,,0.0357655,,,0.25524747,0.0662899,0.06647746,
163,0.6768019,,,,0.19220015,,,,,,0.11103979,
164,0.44728503,,,,0.21271427,,,,,0.10572618,0.20869,
165,0.16974871,,,,,,,0.19220826,0.0677319,0.29689613,0.2565259,
166,0.074165784,,,,0.18811403,,,0.1580922,,0.13251886,0.43058473,
167,0.7488358,,,,0.11593963,,,,,0.018638564,0.1012599,
168,0.2215772,0.016138088,,,0.05484583,,,0.090957336,,0.3554127,0.24031204,
169,0.49013042,0.037233848,,,,,,,,0.075969376,0.3711004,
170,0.2000893,0.021963723,,,0.5263458,,,,,,0.22429481,
171,0.09229861,,,,0.60656565,,,,,,0.2839712,
172,,,,,0.2787442,,0.27290165,0.24512278,,,0.17638887,
173,0.6634517,,,0.050605755,,,,,,0.037720136,0.23693277,
174,,,,,,,0.116683304,0.5068547,,0.14576653,0.20519076,
175,0.6959413,,,,,,,,,0.092271395,0.13021678,0.052593224
176,0.50715226,,,,,,0.22954026,,,,0.2495357,
177,0.2226499,,,,0.2612148,,,,0.11312643,,0.30413255,0.07478272
178,0.1988507,,,,0.08520532,,,0.11305463,0.22051032,,0.36358526,
179,0.46165305,,,,0.133079,,,,,0.31966907,0.06184268,
180,0.37940693,0.042430848,,,0.11922944,,,,,0.104363084,0.33618617,
181,0.1766679,,,,0.4578089,,,0.169985,,,0.16943137,
182,0.64520895,,,,0.12077779,,,0.061944738,0.0490864,0.04209143,0.06805689,
183,0.31891304,,,,0.13505442,,0.16279167,,,0.16446745,0.19837384,
184,0.20065007,,,,0.44713324,,,,,,0.3290234,
185,0.89923906,,0.027130933,,,,,,,,0.050713766,
186,0.36918142,,,,,,0.13645878,0.052945837,,0.08685549,0.3342193,
187,0.17313054,,,,0.32488167,,,,0.09280249,,0.38488108,
188,0.73394305,,,,0.19207624,,,,,,0.055818614,
189,0.61378896,,,,,0.07452398,,,0.039080147,0.24889289,,
190,0.54298234,0.0111247385,,,,,,,,0.08818369,0.33857998,
191,0.6744607,,,,,,,,,0.06295476,0.24816117,
192,0.49577764,,,,0.33299503,,,,,,0.14354481,
193,0.714961,,,,,,,0.05715135,,0.11297823,0.08353267,0.012047899
194,0.39479905,,,,0.14458688,0.042215575,,0.17357555,,,0.22775061,
195,0.41380712,,,,,,0.10910487,0.15177229,,,0.3024324,
196,,,,,,,,,0.6107306,0.13908538,0.21911764,
197,0.18336238,,,,,,,0.28993487,,0.05023165,0.45719606,
198,0.17468797,,,,0.3259529,,0.14423054,0.050840937,,,0.28318813,
199,0.12312074,0.05323399,,,0.2993781,,,,,0.14995328,0.35019234,
200,,,,,0.17654036,,,,0.32821116,,0.47895977,
201,0.20214388,,,,,,0.10419172,0.3343833,,0.0611154,0.28264898,
202,0.34127977,,,,,,0.2348992,0.066791534,,,0.33257213,
203,0.69703174,,,0.051938687,0.054482337,,,,,0.03197915,0.15226471,
204,0.4202748,,,,,,,,,0.21137215,0.34015542,
205,0.45620316,,,,,0.04437421,,,,0.16639164,0.30687955,
206,0.17558701,,,,0.55928606,,,,,0.23671828,,
207,0.32595217,,,,0.2127144,0.015542234,,0.15444325,,0.10747764,0.1670828,
208,0.3161885,,,0.0486221,,,,,,0.11223522,0.5014227,
209,,,,,0.22341226,,0.2627007,0.11563834,0.25011685,,0.1266013,
210,0.12356307,,,,,,,0.21149153,0.30090794,0.13097331,0.20951302,
211,,,,,0.1351897,,,0.11420368,,0.12120422,0.60517377,
212,0.75257313,,,,0.12304968,,,,,0.0364423,0.07453503,
213,0.15908007,,,,,,0.32686082,0.1226946,,0.058028065,0.3118894,
214,0.5415373,,,,,,,,0.10252336,0.08244597,0.19830896,0.06388389
215,0.21046035,0.036695413,,,0.42288607,,,0.054571927,,0.18465424,0.06955915,
216,0.58593595,,,,0.23006026,,,,,,0.15458432,
217,0.31870133,,,,,,,0.062306244,0.1541612,,0.4373202,
218,0.20925236,,,,0.41311163,,,,,,0.35564205,
219,,,,,0.40902418,,,,0.43076998,,0.13470322,
220,0.6196287,,,,,,,0.059991073,0.085627586,0.027572636,0.19690658,
221,0.288629,,,,0.1620867,,,0.07592054,0.20034061,0.1176571,0.13965239,
222,0.2581452,,,,0.20300071,,0.107348025,0.054995336,,0.039381985,0.32625252,
223,0.12135667,,,,0.28099802,,,0.066023,,,0.5095942,
224,0.046139073,,,,0.22590241,,,0.08105208,0.22795336,0.14926305,0.25415188,
225,0.08220046,,,,,,,0.26374456,,0.050665163,0.5780596,
226,0.4569268,,,,,0.052383218,,,0.22887307,,0.23657511,
227,0.18448432,,,,0.093650155,,0.16842939,0.108570136,,,0.42914382,
228,,,,,,,0.06737784,0.14783508,0.34284905,0.10027531,0.3231597,
229,0.38443303,,,,0.14175469,,,0.1294515,,,0.3168889,
230,0.22387743,,,,,,,,0.3145654,0.101462156,0.3408641,
231,0.36189416,,,,,,0.21706575,0.11637607,,,0.29255763,
232,0.7112283,,,,,,,,,0.083888315,0.18229294,
233,0.23682733,,,,0.4970671,,,,,,0.23635794,
234,0.48540193,,,,,,,,,,0.4888927,
235,0.28899875,,,,0.11630433,,0.08306342,,,0.109700814,0.3812146,
236,,,,,0.27026996,,0.23668551,0.034158535,,0.15970844,0.28126183,
237,0.6570687,,,,0.085601725,,,,,0.04233655,0.20307593,
238,,,,,0.41872746,,,,0.43598336,,0.12822457,
239,0.44213912,,,,0.13022083,,,,,0.087278806,0.31777495,
240,0.095581375,,,0.18057539,,,,0.084086455,,0.11013851,0.5058371,
241,0.11473766,,,,,,,0.081353955,0.12347822,0.18369797,0.47749507,
242,0.21912007,0.04208619,,,,,,0.10809364,,0.23716229,0.36923155,
243,0.17212133,,,,,,0.15981069,0.09356619,,,0.54863644,
244,0.46030685,,,,0.34516865,,,,,,0.16853069,
245,0.051395077,,,,,,,,0.6498758,,0.2797652,
246,0.53831226,0.077148944,,,0.13228342,,,,,0.09718528,0.13845544,
247,0.06708041,,,,0.3176964,,,0.15972976,,0.14109093,0.29480687,
248,0.4108061,,,,0.1618019,0.028513137,,,0.20072545,,0.18919386,
249,0.08066233,,,,,,,0.18767126,0.39962244,,0.31781703,
250,0.3190681,,,,,,0.07928597,0.05720811,,0.25025207,0.27672222,
251,0.35452867,,,0.07158023,,0.0644526,,,,0.27162927,0.21856685,
252,0.69970256,,,,0.13469593,,,,,,0.1553846,
253,,,,,,,,,0.47469226,,0.5188347,
254,,0.03187108,,,0.42777485,,,0.08446191,,,0.4354044,
255,0.099548355,,,,0.16863023,,0.14729145,0.1145733,,,0.44616556,
256,0.03975548,,,,0.26377654,0.05279749,,,0.23999816,0.09390901,0.29415557,
257,0.34569007,,,,0.1506977,,,0.10820149,,0.11550746,0.26788318,
258,0.053600658,,,,,0.03542272,,0.11133124,0.59560215,,0.18776216,
259,0.4596892,,,,0.14888985,,,0.034942664,0.1089792,,0.23436764,
260,0.14216831,0.024789745,,,0.4719146,,,,,,0.33640134,
261,0.032903302,,,,,,0.14178924,0.020525362,,0.047450352,0.67017657,0.06864047
262,0.17833202,,,,0.40451255,0.034433,,0.081869565,,,0.2831658,
263,0.037980374,,,,0.56801385,,,0.09550232,,0.06506992,0.21533772,
264,,,,,,,,0.2542468,0.5371417,,0.19509563,
265,0.65877557,,,,,,0.18552928,,,,0.14651448,
266,0.058740195,,,,0.319814,,,,,0.19984433,0.3980465,
267,0.31969246,,,,0.27643293,0.0531341,,,0.1174806,0.08352141,0.13529599,
268,0.20920873,,,,0.11041707,0.0307177,,,0.32228225,,0.3152637,
269,0.53557867,,,,0.13707028,,,,,0.13451569,0.17684206,
270,0.09174071,,,,,,0.11637281,0.1008947,,0.14799953,0.52237016,
271,,,,,0.30763564,0.09799524,,,0.33139881,0.06069548,0.18331386,
272,0.26602358,,,,0.14485769,,0.20192903,,,,0.36554477,
273,0.09561129,,,,0.46489656,,,,0.09852194,,0.3160545,
274,0.38084543,,,0.0647588,,,0.05562009,,,0.14984356,0.3371686,
275,,0.0359894,,,,0.043803602,,,0.03739488,0.7727492,0.104969315,
276,,,,,0.2804744,,0.1306077,0.27060837,,0.035594415,0.26313636,
277,0.058779053,,,,0.6258556,,,0.0882594,,,0.20549786,
278,0.122609906,,,,0.15414505,,,0.038771838,0.36219066,,0.30037135,
279,0.09615235,,,,0.4025903,0.17790766,,0.10331862,,,0.19741882,
280,,,,,0.24053963,0.13537039,,,0.3211308,0.08562593,0.20345913,
281,0.19075783,,,,,0.060893144,,,0.24978404,0.10283246,0.38243368,
282,0.3409765,,,,0.28095362,,,,0.21237762,,0.1514321,
283,0.025228145,,,,0.18237288,,0.18172662,,,0.061116505,0.5256581,
284,0.3252031,,,,,,,,0.083834976,0.1447594,0.4304186,
285,0.7354219,,,,,,,,0.08843664,,0.12604412,0.04075982
286,0.57907647,,,,,,,,0.05385112,0.07512129,0.28438413,
287,0.23067544,,,,,,,0.10341278,0.16729987,0.122999966,0.36200264,
288,0.60333806,,,,0.11795721,,,0.05534537,,0.05071214,0.1626693,
289,0.5131473,0.01651383,,0.08471527,,,,,,0.10201619,0.24518919,0.027799698
290,0.51319903,,,,,,,,0.1474436,0.094622344,0.22900502,
291,0.06913911,,,,0.32911682,0.030407619,,0.21850452,,,0.33171463,
292,0.4491144,,,,0.21417277,,,0.080288425,,0.051693123,0.1942789,
293,0.06670434,0.010420602,,,0.4575296,,,,,,0.44051763,
294,0.22684842,,0.0727212,,0.37692305,,,,,,0.3018456,
295,0.4594135,,,,,,,,,0.12558527,0.3898894,
296,0.061458286,,,,0.5386289,,,,,,0.36951867,
297,0.77271295,,,,0.07843785,,,0.07581453,,0.066131115,,
298,0.27211192,0.012656459,,,0.37400916,,,,,0.11194888,0.20839897,
299,0.059224248,,,,0.43460542,,0.1255496,,0.25839785,,0.09985909,
300,0.08475874,,,,0.45950592,,,,,,0.4261213,
301,0.70424265,,,,0.10546686,,,,,0.10258024,0.07611185,
302,0.050113585,,,,0.40151256,,0.2500876,0.055992227,,,0.21868932,
303,0.37521014,,,,0.08935023,,0.11014813,,0.18618071,0.07850895,0.14535528,
304,0.1789344,,,,0.079876065,,,,0.45329598,,0.26766896,
305,0.65601283,,,,0.13967267,,,,,0.042244367,0.12245998,0.02700962
306,0.51304716,,,,,,0.14607592,,,0.07024749,0.25668108,
307,0.06988378,,,,0.40585336,,0.1604073,,0.10308178,,0.24168624,
308,,,,,,,,0.098860495,0.73771703,,0.13836798,
309,0.4390719,,,,0.042881977,,,,,0.09182898,0.40899086,
310,0.045293514,,,,0.21404241,0.0697848,,,,0.36536938,0.2831746,
311,,,,,0.4721543,,0.17909358,,,0.11581735,0.2097263,
312,0.21817562,,,,0.45793733,0.10227559,,,,0.052839167,0.15266019,
313,0.66068476,,,,,,,,,0.06554642,0.2625759,
314,0.099965155,0.017287584,,,0.67764515,,,,,,0.18553302,
315,0.28460446,,0.07052475,,0.4239225,,,,,,0.1950706,
316,0.19493568,,,,0.13968244,0.034797885,,,0.29569158,0.07875943,0.24589247,
317,0.3209465,,,,,0.025450993,,,0.3212772,,0.3166189,
318,,,,,,,,0.029160164,0.7630891,,0.18935628,
319,0.06126368,,,,0.46474183,,,0.054984786,0.11404639,,0.28579158,
320,0.06561341,,,,0.24527957,0.047976363,0.08183182,,0.16000016,0.056808386,0.3342,
321,,,,,,,,,0.32416064,0.10455163,0.5438231,
322,0.07559044,,,,,,0.14394957,,0.21650955,0.09138889,0.45673984,
323,0.07894523,,,,0.11145643,,,,0.25902542,0.26405832,0.2677435,
324,0.24172826,,,,0.24997546,0.035190724,,0.08294372,0.18542987,0.054421946,0.14132276,
325,0.7037483,,,,,,,,0.11765558,0.047811035,0.124179244,
326,0.32954538,,,,0.19069116,,,,0.24706545,,0.21820718,
327,0.08363762,,,,0.31878147,,,,0.21486197,,0.362889,
328,0.05800618,,,,0.72232693,,,,,,0.19359927,
329,,,0.04043792,,0.63732404,,,,0.17756745,,0.120178565,
330,0.54875666,,,,0.1839424,0.06525713,,,0.027775792,,0.16321066,
331,,,,,0.23659721,,,0.20483556,0.09760796,0.06522152,0.37796336,
332,0.087945595,,,,0.41399613,0.20309678,,,,,0.2700368,
333,0.65355045,,0.026436845,,0.049691252,,,,,0.06234307,0.19906169,
334,0.047524672,,,,0.41581392,0.037071906,,0.079129934,0.13313986,,0.27378875,
335,0.25024801,,,,0.24252705,0.050042946,,0.24875003,,,0.1931362,
336,0.15692158,,,,0.18314855,,,0.0792424,,,0.5636331,
337,0.22938348,,,,0.32898304,0.063840084,,0.07028635,,0.09566048,0.19276737,
338,0.24154837,,,,0.13047893,,,0.089825965,0.26989907,,0.25881994,
339,0.104284406,0.033835094,,,0.23873527,,,0.22010544,,0.098910354,0.28316584,
340,0.138494,,,,0.27554926,,,,,,0.56045693,
341,,,,,0.043681588,,,,0.5868628,0.12159014,0.22528036,
342,0.07996038,,,,0.42342877,0.11800118,,,,,0.35463682,
343,0.14489605,,,,0.296176,,,,,0.13116676,0.36383328,0.04139266
344,0.37487477,,,,,0.043370772,,,0.1398468,0.048493385,0.37985408,
345,0.28084236,,,,0.38240173,0.07354188,,,,,0.2366314,
346,0.10842318,,0.06761291,,,,,,0.50224066,,0.29487127,
347,0.15521368,,,,0.21800154,,,,0.2667461,,0.27776012,0.059211873
348,,,,,0.14657675,,,0.09364032,0.46990582,,0.26725727,
349,0.2564182,,,,0.13946545,0.0359639,0.09143252,,,0.20713988,0.25768498,
350,0.071852915,,,,,,0.27680302,0.114105634,,0.04744749,0.47325224,
351,0.03529958,,,,,,,0.13774504,0.16458856,0.1841531,0.45718485,
352,,,,,0.47679,,0.2133912,,,,0.2814519,
353,,,,,,,,,0.5544727,0.1709399,0.25694266,
354,0.45820168,,,,,,,0.12065339,,0.07885753,0.3244703,
355,0.32253647,,,,0.06740751,,0.19652504,,,,0.3896998,
356,0.35885972,,,,,,,0.14722678,,0.13527703,0.33792531,
357,0.17779078,,,,,,,0.08839772,0.239588,0.12860034,0.3527196,
358,0.3384384,,,,0.07497004,,,,0.14984448,0.07220909,0.35331678,
359,0.40747425,,0.0121678505,,,,,0.02598691,,0.13273512,0.4102431,
360,0.73620725,,,,,,,,,0.0652798,0.18116689,
361,0.30293503,,,,,0.032177858,0.10282497,0.100505784,,0.14331557,0.3059073,
362,0.15912707,,,,,,,0.09423313,,0.21946038,0.4193806,0.082826145
363,0.10354204,,,,,,0.08371915,0.13328615,,0.2574644,0.40678182,
364,0.02598992,,,,0.047857605,,0.102155074,0.05142088,,0.19164817,0.569053,
365,0.09520303,,,,,,0.11611246,,,0.06257749,0.708496,
