document,0,1,2,3,4,5,6,7,8,9,10,11,12,13
0,,,,,0.052787106,0.76284456,0.02231392,0.015601515,0.010795727,0.027099818,0.036333013,0.04556072,,
1,0.028374586,,0.038430426,,0.023464711,0.036640048,0.020304725,0.01816603,,0.014438505,0.031061698,0.014863021,0.71994853,0.030377645
2,0.01700309,0.051052812,0.07925556,0.016364042,0.026595095,0.015231228,0.013603942,0.011959812,0.029766874,0.010188725,,0.040612243,0.66982406,0.011837845
3,0.015806958,0.18978395,0.035072252,0.022652632,0.04249574,0.029591741,0.02056986,0.011673375,0.01920066,,0.012057645,0.016755426,0.56684947,
4,0.024018338,,0.045362346,,0.036151703,0.03824301,,0.0140539985,0.05584646,0.048412282,0.025025424,0.016038895,0.6573644,0.019202305
5,0.058462456,,0.13023947,0.014293951,0.07717676,0.05044503,0.02987045,0.014877277,0.106503345,0.010204253,0.03198023,0.2172447,0.17216592,0.08196057
6,0.01784555,0.20113336,0.028663807,0.020966588,0.339005,0.058077153,0.012341895,0.024922859,0.05317208,0.028004197,0.01933358,0.16368468,0.01119364,0.02165563
7,0.024501206,0.01793037,0.08411598,0.07490829,0.052122854,0.031528156,0.09467436,0.057138905,0.20807633,0.21354657,0.029758468,0.069833264,0.014697593,0.02716764
8,0.041921586,0.020180158,0.013688874,0.020076267,0.1628287,0.05531101,0.10993041,0.018912474,0.011896623,0.020581275,0.052586555,0.43671545,0.010527902,0.024842665
9,0.02806159,0.026698194,0.07904114,0.03084104,0.05334025,0.015583779,0.028426748,0.29867387,0.20335633,0.13888699,0.01497348,0.015959067,0.017198676,0.04895887
10,0.0101588825,0.84417856,0.02012979,,0.054368775,0.024064565,,,0.011301768,,,,,
11,0.022282152,0.785792,0.018693116,,0.0905771,0.032836176,,,,,,,,
12,0.011475981,0.08471067,0.058955267,0.09073195,0.14371842,0.11678416,0.0154037615,0.028906386,0.08709864,0.07539392,0.016088452,0.14806454,0.01755167,0.105116226
13,0.027184986,0.1849244,0.026964663,0.031200457,0.14553641,0.111972325,0.070186414,0.08513448,0.1497156,0.02081997,0.030955989,0.08697005,0.014714431,0.0137197925
14,,0.023859944,0.08781615,0.013005087,0.04028603,0.041240834,0.15179479,0.16337845,0.33053827,0.03659097,0.07124315,0.011154366,,0.015454275
