document,0,1,2,3,4,5,6,7,8,9,10,11,12,13
165,0.13340731,,,0.090884775,0.15152746,0.20897995,0.29347438,,0.09926814,,,,,
166,,,0.06031093,,0.7676638,0.10529087,,,,,0.04682818,,,
167,,,0.02223835,0.38431424,0.09235243,,,,,,,,,0.46688056
168,0.097148925,,0.017892996,0.043051194,0.078970976,0.11819291,,,,0.12979107,,0.33703366,,0.1692374
169,,,,,0.13385591,0.40807542,,0.26623666,0.021349981,,0.04210907,,0.10667549,
170,,,,0.7151171,0.21100621,,,,,,,,,0.055032544
171,,,0.051280607,,,0.28217384,0.35690883,,0.024246657,,0.036607534,0.17164552,,0.058288578
172,0.13480443,,,,0.16990367,,0.24614029,0.3203569,0.03487086,,0.06646853,,,
173,,,,0.23071845,0.3434427,,,,,,,,,0.39295712
174,,,0.020045018,,,,,0.054870557,,0.22221133,,,0.7001665,
175,,,,,0.21549113,0.22228971,0.3937093,,,,,,0.13524362,
176,0.07479937,,0.011744195,,0.04524797,0.13785984,0.08473855,0.015516804,0.036471717,,,,0.5790326,0.012824582
177,,,0.052041836,,,0.46938804,,,,0.12404514,,,,0.32429743
178,,,,,0.2666064,,,,,,0.13452661,,,0.5613951
179,,,,0.057222407,0.17201401,,,,,,,,0.5885134,0.168221
180,,,,0.88198584,0.033561483,,,,,,0.08117402,,,
181,,,,0.6859259,0.12043578,,,,,,0.12759218,,0.05143259,
182,,,,0.72204363,0.11392218,0.09166376,,,,,,,0.05624376,
183,,,,0.42573124,0.026318537,,0.10620403,,0.018934838,,0.27606055,,,0.13100424
184,,,,0.90867454,0.050467502,,,,0.033047836,,,,,
185,,,0.040242165,0.07895957,0.091903105,0.59055126,,,,,,,,0.16907124
186,,,,,0.13370995,0.5772613,,0.11374543,,,0.054313548,,0.09752751,
187,,,0.027469927,0.19110061,0.19564298,0.0956597,,,,,0.16744833,,,0.30311674
188,,,,,0.12561889,0.5100444,0.2805063,,,,0.04935117,,,
189,,,0.015107655,0.46963665,0.121490054,0.15483467,,,,,0.22269791,,,
190,,,,0.15219714,0.18349189,,0.12037589,,,,0.114365935,,,0.4016245
191,,,,0.5459942,0.11321558,0.11797502,,,0.020513002,,0.15164861,,,0.038888846
192,,,,,,0.6740157,,0.1577811,,,,,0.13113293,
193,,,0.02593474,0.07589215,0.06849717,0.6021675,,,,,0.13039424,,0.08434295,
194,,,,0.6642995,0.02108977,,,,,,,,0.06441308,0.23241085
195,,,,0.35554284,0.19721638,0.2566854,,,,,,,,0.16853063
196,,,,0.17082362,0.438717,,,,0.056144055,,,,0.12582734,0.17979997
197,,,,0.044486795,0.3679512,0.47082886,,,,,0.086739756,,,
198,,,0.039764147,0.07240743,0.07213797,0.15413918,0.21255112,,0.06547283,,,,0.36037043,
199,0.03400782,,,0.4900672,0.1603561,,,,,,0.1239317,,,0.17094682
200,,,,,0.2857521,0.521792,0.087803595,,0.027586585,,0.028492816,,,0.03249464
201,,,,0.062615596,0.31333336,0.4333436,,,,,,,0.09910116,0.06380488
202,,,0.0491183,0.061221603,0.1502922,0.46447048,,0.12640023,,,0.12910756,,,
203,,,0.021206563,,,0.47428793,0.20021299,,,,,0.11458219,0.16308883,
204,,,,,0.26307943,0.49915734,,,0.08095885,,,,,0.12904824
205,,,,,0.85881346,,0.071410075,,,,0.03611578,,,
206,,,,,0.22928229,0.42998007,0.106887974,,,,0.106259525,,0.10279115,
207,,,,0.43850148,0.10797813,0.14626537,,,,,,,,0.28009364
208,0.14107145,,,,0.0815775,,,,,,,,0.7202874,0.04930838
209,,,,0.6748222,0.18911874,0.10871068,,,,,,,,
210,0.10827183,,,0.08868639,0.27425864,0.17973222,,,,,,,,0.32306126
211,,,,,0.22610667,0.30349994,,0.12938794,0.1374404,,0.06781884,,,0.11625362
212,,,,0.8894726,0.0680731,,,,,,,,,0.036403656
213,,0.11502854,,,0.24743444,,0.29640272,,,,,,,0.31351927
214,,,,0.19562785,0.18844673,0.37642336,,,,,0.22365686,,,
215,,,,0.80418175,0.062003203,0.030312851,,,0.023809029,,,,,0.06499796
216,,,,0.8235862,,,,,,,,,,0.16478403
217,0.07089253,,,0.06699428,0.1791539,0.44930634,,,,,,0.20442897,,
218,,,,0.2830552,0.08408236,,,,0.06561309,,0.42555627,,0.12497649,
219,0.23363209,,0.014545864,0.02291617,0.61279553,,0.08146747,,0.012678458,,,,,
220,0.021464003,,,,0.024205074,0.42757306,,0.15648969,0.06830428,,0.03866502,,0.11504766,0.12956811
221,,,,0.438894,0.23773846,,,,,,0.09989539,,,0.1899891
222,,,,0.21904938,,0.51485413,0.0117906025,,,,0.19197536,,0.0494862,
223,,,,0.06549903,0.46490115,0.17872538,0.11755199,,,,,,0.09311358,0.06171341
224,,,,,0.18348932,0.12319208,,,0.048066087,0.105398156,,0.33264986,0.18512115,
225,,,,0.27192566,0.6117722,,,0.087413445,,,,,,
226,,,0.029076535,0.05140825,0.10065347,0.38784587,,,0.11680882,,,,,0.29511714
227,,,,0.91215885,0.056343567,,,,,,,,,0.025934633
228,,,,0.10320698,0.09216585,0.5543572,,,,,0.13303816,,0.097453415,
229,0.07408249,,,0.07520224,0.339298,0.21830654,0.1442418,0.12852086,,,,,,
230,,,,,0.17911291,0.27013403,0.12410877,,,,,0.4099425,,
231,,,,,0.08228168,0.14269607,0.32940763,,,,0.063206494,,0.070716314,0.2913938
232,0.1589741,,,0.04166546,0.20547953,0.3718262,,,,,,,,0.19916606
233,,,,,0.39772007,0.3479722,0.23683362,,,,,,,
234,,,,0.47826383,0.093894206,,,,,,0.36134928,,0.05294504,
235,,,,0.51046723,0.20424399,,,,,,,,0.05938492,0.19043975
236,0.031924035,0.013213213,,0.015527446,0.09667666,0.19165866,,0.06776758,,0.16456543,0.044599347,0.05265415,,0.31077075
237,0.01685916,0.017973145,0.07841896,,,0.012186799,0.05129726,0.043302868,,0.63805825,,,0.024376638,0.11000568
238,0.023584729,0.034974985,,,0.012626504,0.03926231,0.3261313,0.22679842,,0.1611858,,0.09472878,0.04993092,
239,,0.023597162,,0.03089793,,0.07551528,0.33982486,0.2578701,,0.10408047,0.058836885,0.054612346,0.031269033,0.02048602
240,,,,,0.027319374,0.09858488,0.324337,0.22380893,,0.19212991,0.035758022,0.09503128,,
241,0.04671927,,0.09808323,0.086839356,0.14267208,0.054918934,,0.12424565,,,,0.109172225,,0.32753167
242,,0.17559923,,0.074581474,0.18177015,0.011523385,0.0407547,0.10494554,,0.032791562,0.012375294,0.13189216,0.014410953,0.21403952
243,,,,,0.07335761,0.086831845,,0.11061411,,0.010392077,,0.11237282,0.119549535,0.47068998
244,,0.07898327,,,0.09374642,0.03721091,,0.080013365,,,,0.014026527,0.08865698,0.59786105
245,0.067001805,0.056645904,,0.08672608,0.1114072,0.048952945,0.048408397,0.026214527,,,,0.24168783,,0.2979915
246,,,,0.15513316,0.11465851,,,0.22661166,,0.08585987,,,0.07286396,0.3369983
247,0.028838294,,,0.3001694,0.044796307,0.044474903,0.021047108,0.059152603,,,,0.08024759,0.042043217,0.36722755
248,0.025761403,0.035236374,,0.022585904,0.084206015,0.06899833,0.074042015,0.11911124,0.0115257865,0.013844033,0.018784385,0.110508874,0.04965225,0.36561912
249,,,,0.69691205,,,,,,,0.26198244,,,0.03191232
250,0.035278715,,,0.583713,0.113681026,,,0.050883435,,0.044613905,,0.109162934,,0.046071615
251,0.072712936,0.055305168,,0.22163899,0.10536108,,,0.051099457,,0.09921652,,0.020522112,,0.35766166
252,,,,0.19607408,,0.06745672,,0.021612907,,0.020612162,,0.11743649,0.088113286,0.48741233
253,,,,,0.20964268,0.02010087,0.13125041,0.0808832,,,0.022372447,0.075538784,0.07346505,0.3541529
254,0.048920516,0.08903798,,0.17712414,0.027749853,0.06869062,0.050357156,0.1460777,,0.017224481,0.02175208,0.10430319,0.022327615,0.22633345
255,0.054756463,,,0.101662666,,0.014154668,,0.010302851,0.011980999,0.010896524,,0.08705344,0.064373486,0.6361437
256,0.032233804,,,0.01339242,0.23192029,,,0.13287376,,,,0.3464695,0.06926043,0.17243591
257,,0.028839435,,,0.09494049,,,0.16542588,,0.09217677,,0.014295324,0.14427938,0.44702584
258,0.047422167,,,0.2955579,0.032945096,,,0.033405207,0.010583962,,,0.08131185,0.018165285,0.47949943
259,,0.06567068,0.0112722395,0.029733416,0.07878475,0.010739897,0.028399259,0.11408199,,0.032571875,,0.11782147,0.1011276,0.40926397
260,0.0402123,0.014807498,,0.012895068,0.15731163,0.036336135,0.010511883,0.036725093,,0.12517363,,0.09560636,0.099462464,0.37059763
261,,0.04363736,,0.0127577325,0.17706308,,0.027785648,0.1198251,,0.011367156,,,0.07369249,0.5240955
262,,0.09034148,0.01144303,,0.114523664,,,0.16351178,,0.05842645,0.03445483,,0.08491841,0.4322712
263,,,0.052248716,,,,,,,0.32182768,,0.08236089,0.54308635,
264,,,,0.018133508,0.025012644,0.025430504,,,,,,0.31766656,0.07499756,0.52444005
265,0.017105246,0.019100042,,,,0.1012009,0.23754004,0.22406203,,0.04837433,0.010677919,0.080763705,0.0629885,0.186666
266,0.012763283,,,0.2854639,0.10763045,,,0.043828174,,0.0110682305,,0.19717005,0.041528676,0.28917918
267,0.021853268,0.1234448,,0.14744024,0.14167519,0.01909318,,0.058648285,,0.018745344,,0.051207975,0.029924866,0.36926037
268,,,,,,0.06687597,0.010850164,0.0108619435,,0.16976102,,0.16760726,0.14700021,0.42361757
269,,,,0.5212508,0.03622705,,,0.010627728,,,0.3584559,0.01080986,0.012622557,0.031383578
270,0.054484397,0.029287143,,,0.052897584,0.05973012,,0.123476155,,0.09401808,0.022503208,0.033044472,0.055899605,0.47403204
271,,,,,0.17844121,,,0.12234283,,,,0.0944751,0.10410177,0.4895432
272,0.059349988,0.022832576,,0.022146273,0.1411225,,,0.014474115,,,,0.17720075,0.05722554,0.48995927
273,,,,0.47561264,,,0.01216321,0.081514366,,0.050924063,,,0.04848611,0.31701615
274,,0.015130922,,0.5487231,0.021119542,0.010037946,0.038181614,0.034254782,,,0.27274853,0.05075607,,
275,0.031299625,0.04480626,,0.04948015,0.042178735,0.036580615,,,0.010360353,,,0.1619149,0.045028817,0.57365614
276,0.056620095,,,,,0.05511574,,0.041139167,,0.0456413,,0.2476769,0.07399207,0.4630976
277,0.036181904,0.03628819,,0.07015924,0.032420225,0.0345216,,0.043686986,,0.13758242,,0.1757556,,0.43073255
278,0.041307077,0.069467016,0.010914801,,0.040695306,,0.019244041,0.085253455,,0.043621767,,0.23322931,0.05508372,0.39340866
279,,0.053352185,0.0115054045,0.08548262,0.119640104,0.07711126,,,,0.07342463,,0.040124953,0.06352514,0.4647766
280,,,,0.017672256,0.040578842,0.08351898,,0.2387478,,,,0.04610234,0.101361856,0.45556554
281,0.03626761,,,0.18009904,0.051232025,0.048281178,0.015375006,0.063950054,0.0139451,0.04852572,,0.041676167,0.05509513,0.4452267
282,0.048921566,0.044260375,,0.01714377,0.115679964,0.043233916,0.043827426,0.11329641,0.016300403,,0.032843668,0.10566573,,0.41695186
283,,,,,,0.01570392,,0.16705297,,,,0.22969763,0.10811269,0.46599555
284,0.06864274,0.017176544,,,0.07581971,0.06952048,0.027741412,0.024037626,,0.0327043,,0.09260859,0.11255584,0.46885115
285,0.05974759,,,,,,,0.060181864,,0.1865479,,0.19138452,0.044693258,0.45510182
286,0.059571274,,,,0.39265567,,,0.13077937,,,0.026136896,0.19184205,0.039128732,0.1507934
287,,,,,0.14451556,,0.030149762,0.047906257,0.010387479,,0.019164698,,0.09611718,0.6434176
288,0.025957324,,0.08072624,,0.102163754,0.025160257,0.049382698,0.1274703,,,,0.20145859,0.06316129,0.3135944
289,0.030074272,,,,0.103174716,,,0.16055816,0.0150000695,0.019683305,0.026810847,0.116116375,0.07819686,0.43815768
290,0.022786211,,,0.05464418,0.19841732,,0.090261586,0.10374799,,,0.040604416,0.18734318,0.036499858,0.2616468
291,,0.052042898,,,0.088275515,0.080816075,0.03655253,0.20213002,,0.14210337,,0.01820571,0.045642108,0.3334352
292,,0.01121436,,0.06301841,0.16901036,0.02541251,0.020768985,0.051167965,,0.011510518,,0.103056006,0.089306034,0.4455969
293,0.042996317,0.029484987,,0.020780351,0.016834276,0.018248018,,0.04472488,,0.07014797,,0.13317437,0.07833004,0.54471356
294,0.027055053,0.018798092,,,0.13045332,0.021640247,,0.08784835,,0.096136615,0.035165176,0.052971154,0.029644223,0.49143183
295,,0.03596859,,0.36324197,0.07978605,0.032604203,0.0150304185,0.02066949,,,0.2303687,0.06658119,,0.13599108
296,0.016314123,0.016520621,,0.34048778,0.048208527,0.02637313,0.030601243,0.10172969,,0.08796661,0.215741,,0.014041126,0.093779355
297,0.03324615,0.03217867,,,0.06925173,,,0.122374974,,0.044376522,,0.17223205,0.096184865,0.42879853
298,,0.015671307,,0.049621042,0.26273498,,,0.21720318,,,0.042758346,0.24614234,0.032740798,0.12725957
299,0.019512374,0.011983543,,0.08518061,,0.16090482,0.13663916,0.21411593,,0.035144206,0.094817765,0.14811425,0.016617313,0.06887198
300,0.040487178,0.08730126,,,0.052517496,0.06796741,0.09034638,0.13135508,,0.035882924,,0.110774904,0.027404,0.35550284
301,0.032927245,,,,0.049985703,0.03879223,,0.17172992,,0.072394334,,0.095472,0.11426899,0.41511092
302,0.048955183,0.04646387,,0.08566024,0.17892873,0.053267222,0.059245933,0.19479172,,0.029784031,,0.18816526,0.018243168,0.09388186
303,,,,,0.03512765,0.15619078,0.4256191,0.08078533,0.0197362,0.12326652,0.01624969,0.049014665,0.039522912,0.033315428
304,,0.12645982,,0.011898235,,0.13739036,0.21956189,,,0.21549016,0.25934756,,0.016659563,
305,,0.14475559,0.017388357,0.034756694,,0.2940519,0.222719,0.073942356,,0.062700756,0.051427968,0.035235465,,0.041918658
306,0.055317514,,0.08954313,,,0.12925492,0.035434175,0.011026445,,0.12471888,,0.17891711,0.010263152,0.3438384
307,,,,0.09148236,0.06755507,,0.03434993,0.04846069,,0.029842101,,0.13563251,0.10440191,0.47128496
308,,0.01549739,,,0.025629934,0.23103775,0.18177503,0.098345,,0.23487464,0.02909152,0.02928756,0.03549065,0.112613305
309,,,,0.08780615,0.07251356,,,0.13001366,,0.06491842,,,0.044033203,0.5990407
310,,0.022950571,,0.0345986,0.018197605,0.28795123,0.09018425,0.23894915,,0.0890464,0.20719218,,,
311,0.026111906,,,,0.40679,,,0.07009541,,,,0.20986566,0.100076064,0.17730004
312,0.04710296,,0.016324148,0.07761023,,0.016183825,,0.026099833,,0.15430282,,0.30103952,0.041472416,0.3157071
313,0.037798338,,,0.086652175,0.05036844,,,0.028447954,,0.04147207,,0.23755486,0.07358541,0.43831652
314,0.022637237,0.031226825,,0.025945248,,0.051323827,,0.060930558,,0.2225516,,0.1410056,0.039817024,0.39554328
315,0.027998004,,,0.061378535,,0.01669744,,0.04432252,,0.17023158,0.05668563,0.16310848,0.04319191,0.39938596
316,0.0338073,,,,0.05206613,,,0.20345658,,0.102216914,,0.13376497,0.04848996,0.42329925
317,0.019664338,0.025220467,0.011083183,,,0.026726078,,0.051042702,,0.30669117,,0.09369124,0.03640473,0.42015252
318,,,,0.022601468,0.11249041,0.04644651,0.049193773,0.047972895,,0.02042979,0.017455475,,0.07349782,0.5759196
