document,0,1,2,3,4,5,6,7,8,9,10,11,12,13
0,,0.23561078,,0.06592172,0.07455228,,,0.6092919,,,,,,
1,0.08045108,0.097009234,,,0.061487608,,,0.7461574,,,,,,
2,,,,0.37404427,0.08107886,,,,,,,0.22001809,0.29137003,
3,,0.11716146,,,0.24670583,,,0.40983248,,,,,,0.19682403
4,0.014798093,,,,0.026691373,,,0.9064838,,,,0.027727125,,
5,,0.11871081,,0.47244042,,,0.112120874,,,,,0.26811635,,
6,,,,,0.8685665,,,,,0.104996525,,,,
7,,,,,0.19548574,,,,,0.634229,,0.13795328,,
8,,0.0414556,,,0.44948876,,,0.14382856,,,,0.26141122,0.09891627,
9,,,,0.03109614,0.4789366,,,,0.077284046,0.16680501,0.02955733,0.2154391,,
10,,,,,0.30590686,,,,0.3778069,,0.011605046,0.18887828,0.09820532,
11,,,,0.05125628,0.35272112,,,,0.09871823,0.18123823,0.038799476,0.23724109,0.037505824,
12,0.03338521,,,,0.07805498,,,0.88208044,,,,,,
13,0.041472696,,,,0.07117673,,,0.8798169,,,,,,
14,0.06953537,,,,0.15314533,0.025392005,,0.21806762,,0.03445376,,0.22497568,0.25040075,
15,0.07512956,0.16096279,,,0.04415618,,,0.6688892,,,,0.04690939,,
16,0.057482153,,,,0.07721814,,,0.7648141,,,0.016912192,,0.07216492,
17,0.068551436,0.036836494,,0.05726796,0.08377445,,,0.5460542,,,,,,0.1874843
18,0.025677705,0.18085381,,,0.04726773,,,0.73347855,,,,,,
19,0.0672431,,0.15549617,,,,0.5984602,,,,,0.08918294,0.08034096,
20,0.1837169,0.04795059,,,,0.018611677,0.34793964,,,,,0.15012915,,0.22347721
21,0.06237129,0.16240682,,,0.16474181,,,0.5624762,,,,0.030003997,,
22,,0.16187803,,,0.17749937,,,0.6351342,,,,,,
23,0.06595807,,,,0.025822366,,0.09179069,0.79936105,,,,,,
24,0.07364742,,,,0.35899842,,,0.34199527,,,,0.04229478,,0.15802285
25,0.04286974,,,,0.093285784,,,0.78778565,,,,0.01761804,0.04495208,
26,,0.1657272,,0.43827674,0.047884677,,,,,0.04992647,,,0.26924473,
27,,0.31608614,,,0.11010773,,0.052221037,0.4470804,,,,0.06425424,,
28,,0.063637465,,,0.16353178,,,0.6922365,,,,,0.060633633,
29,,,,0.3424136,0.027198873,,0.18727681,0.036184214,,0.12338668,,0.2698369,,
