document,0,1,2,3,4,5,6,7,8,9,10,11,12,13
0,,0.019272337,0.7563224,0.06427276,,,,,0.029890193,,,0.06462365,,0.018210053
1,0.74164605,0.0117305415,0.036401007,0.021093303,0.013612592,,,0.010424358,0.032039333,0.026576463,,0.011141269,0.056336176,0.020170413
2,0.7047054,0.011218777,,0.02972019,0.027440045,0.051346272,0.02689469,,0.04410809,0.016503852,0.017512787,0.033366457,,0.014157652
3,0.5788467,,0.026345296,0.032316554,0.016771646,0.17882667,0.012319576,,0.022446917,0.01770177,0.024655426,0.03680072,0.015482021,0.020731095
4,0.67428124,0.018190453,0.035717197,0.013710908,0.05646739,,0.026418772,0.031039335,0.023858553,0.02582474,,0.032562975,0.044842213,
5,0.18500176,0.019570943,0.04417643,0.025018059,0.20358902,0.010981811,0.023179049,0.024921019,0.20133859,0.052495323,0.04768494,0.12483332,0.014329912,0.022879861
6,0.011452328,0.027345346,0.021879775,0.15971099,0.045884326,0.1965014,0.0516892,0.02476977,0.12139583,0.019087125,0.022217756,0.23642394,0.04886733,0.012774897
7,0.0147924265,0.116304755,0.034329478,0.016427351,0.22764306,0.020079376,0.05627493,0.22308485,0.05610481,0.023243176,0.038068086,0.06513582,0.017823631,0.09068825
8,0.010824009,0.021023976,0.055492092,0.026437208,0.013194547,0.024453651,0.016746476,0.025240265,0.342957,0.031361207,0.02486669,0.22895749,0.06311631,0.11532912
9,0.019775184,0.40734065,0.01230697,0.036390673,0.1990651,0.02695085,0.04380517,0.0958012,0.02162711,0.029024247,0.035716947,0.032906603,0.01571253,0.023576751
10,,,0.016936434,0.11175638,0.015588737,0.7863399,,,,0.0104651535,,0.019924536,,
11,,,0.015986264,0.18283267,,0.7008725,,,,0.02184521,,0.023291841,,
12,0.01818167,0.0352695,0.04049276,0.097482316,0.050903644,0.09262215,0.17456657,0.16186066,0.088694625,0.012011084,0.052797355,0.14327855,0.01762596,0.014213181
13,0.014294423,0.06560037,0.0697154,0.052027266,0.13270105,0.17808239,0.06960405,0.01762228,0.058368303,0.02861076,0.032515403,0.09684188,0.11509694,0.068919465
14,,0.20861775,0.05282068,0.0106209945,0.36649588,0.024450157,0.028876808,0.016864855,0.01244905,,0.017075222,0.02920793,0.07394394,0.1448039
15,0.012011483,0.04312394,0.0252728,0.036831234,0.3133127,0.057068177,0.15813844,0.07871476,0.014675791,0.070719354,0.038220145,0.048141956,0.02919583,0.07457342
16,0.044312213,0.030388167,0.036655083,0.072423585,0.09222575,0.01601533,0.09194265,0.2890664,0.04233712,0.041188527,0.028997933,0.037011053,0.16039409,0.01704211
17,0.03471956,0.139306,0.034812976,,0.3984347,0.023369694,0.059032265,0.051357664,0.037061825,0.019630287,0.024573807,0.01834323,0.015791027,0.13586935
18,0.019974472,0.09042872,0.111751236,0.05420245,0.14305392,0.09943026,0.11798279,0.051485848,0.030369308,0.015571767,0.057834942,0.044864662,0.081268534,0.08178105
19,0.034587156,0.22447217,0.02079112,0.0123384865,0.3396069,0.033149514,0.06689975,0.031142019,0.050427184,,0.023933027,0.036035135,0.024526902,0.09283533
20,0.03139797,0.028136099,0.026657948,0.012829774,0.448184,0.038296644,0.021200374,0.1125294,0.1137787,0.010924639,0.063138306,0.042257175,0.01872043,0.031948503
21,0.03099488,0.03470061,0.06772665,0.05579051,0.05215965,0.046408627,0.05400196,0.06446738,0.03767666,0.020897444,0.017943207,0.4360665,0.045740306,0.035425622
22,0.013014181,0.018752947,0.029672554,0.045474544,0.16001686,0.19244696,0.0114644095,0.01346809,,,0.021600816,0.42950583,0.015294447,0.03408489
23,,,0.011298267,0.11254224,0.011866794,0.71259505,0.014605356,,0.0113062365,,,0.08629884,,
24,,0.18154508,0.05738471,0.011141745,0.3800251,0.015320831,0.021180905,0.05083219,0.06295992,0.032367136,0.08660518,0.0126435105,0.01282201,0.06780753
25,,0.13786314,0.10221148,0.012558408,0.42082113,,0.019066427,0.076692,0.023840506,0.018175095,0.038090806,0.040147502,0.0366225,0.056001958
26,,,0.060177073,0.15760745,0.012719632,0.57372695,0.0131098535,,0.020855196,,0.017409518,0.027003298,0.07296109,0.012472608
27,0.4816892,0.01966647,0.26856554,0.03829579,0.0541073,0.03889124,0.027513783,,,0.020551793,0.010715347,,0.010183951,
28,0.032008003,,0.026872389,,,,0.018260164,,0.48993742,0.0217401,,0.32124302,0.014445495,0.0447159
29,0.46538436,0.010824281,0.031783942,0.043177526,0.13971965,0.03205661,,0.03249955,0.07725407,0.040068004,0.026170384,0.073717065,,
30,0.54957056,0.025802389,0.010432472,0.039609775,0.021284206,0.11943404,0.042222183,0.020242011,0.07401131,0.013251687,0.02047189,0.046153184,0.010802384,
31,0.57889557,0.028860914,0.01209381,0.032586873,0.09310839,,0.018422518,0.056154735,0.059275363,0.013004451,0.014578435,0.046589717,0.010852694,0.025874106
32,0.39222735,0.07202163,,0.018041436,0.19634216,0.061661575,0.0495511,0.030525621,0.032308616,0.029075788,0.035121776,0.016351046,0.012419902,0.049884785
33,0.5816348,,,0.054997534,0.03662661,0.044038508,0.027018221,,0.0704668,0.019918492,0.046387326,0.033970878,0.051924672,
34,0.5601631,0.010005791,0.056841943,,0.05561682,0.041221064,0.02042076,0.012763558,0.06534887,0.013279757,0.04974899,0.023012992,0.05102397,0.034594808
35,0.54008216,0.018934144,0.028537665,0.027225532,0.085164994,0.045662504,0.019867416,0.07102221,0.043072183,0.023464693,0.024275517,0.041323483,0.014798631,0.016568901
36,0.577676,0.035878543,0.014134986,0.010469627,0.049884718,0.10859967,0.019181509,0.010073654,0.02628886,0.039344545,0.043873977,0.03716576,0.010499804,0.016928317
37,,,0.36863348,0.029050859,,,0.030064093,,0.0138958255,,,0.27111343,0.225004,
38,,0.014141714,0.019116139,0.2602524,0.01732451,0.43589112,0.022599082,0.011170603,,0.01783182,0.04516379,0.05423541,0.067298196,0.018802341
39,0.015667723,0.010345571,0.2419849,0.15566331,0.015557417,0.0135415485,0.015348172,0.015269108,0.010147998,0.013076092,,0.43314534,0.04466848,
40,,0.017092846,0.032931503,0.28777936,0.015117425,0.3773405,0.01272029,0.010071258,,0.011540731,0.02129008,0.0766881,0.08913461,0.032111097
41,0.6851593,0.019601544,,0.019816022,0.026390648,0.011265322,0.011078906,0.013983514,0.034183078,,0.07144704,0.03478253,0.044300646,0.010526881
42,0.61061656,0.012300449,0.029584788,0.023012845,0.046503063,0.024772028,0.019671679,0.020137457,0.06842593,0.015005828,0.028256724,0.051735636,0.037880085,0.012096891
43,0.48807162,0.020386739,0.03917194,0.010806103,0.05446883,0.033746306,0.062757276,0.032500137,0.049838506,0.024746366,0.09705564,0.059353188,0.014808375,0.01228898
44,0.5059152,0.014580906,0.02310376,0.025495246,0.07246818,0.07515875,0.01935637,0.0941866,0.07249586,0.022238892,,0.022808013,0.029565202,0.0126707945
45,0.71879506,0.029233687,0.029869396,0.011656241,0.015041097,,,0.029019399,0.044825684,0.027256755,0.011877257,0.030545592,0.020293161,0.016190805
46,0.011285579,0.0205154,0.03565861,0.042019226,0.084971406,0.25061113,0.020485373,0.3289728,0.035253648,0.012943121,0.019072661,0.098328754,0.026236298,0.013645981
47,0.021701632,0.020565303,0.101848274,0.024783729,0.060334135,0.06488568,0.23083222,0.19226424,0.052622538,0.014043508,0.033357516,0.13232046,0.034561746,0.015879
48,0.01635255,0.1547647,0.031797223,0.023191039,0.36733457,0.032304127,0.050950106,0.019929977,0.05748283,0.051008467,0.011887531,0.019551357,0.039915483,0.123530015
49,0.041060288,0.03140044,0.027457776,0.020046616,0.024357121,0.035264745,0.09010379,0.028908549,0.03801271,0.104186825,0.06220499,0.28864184,0.18111973,0.027234584
50,,,,0.17377932,,0.7442499,,,,,,0.02557009,,
51,0.01860469,0.031886358,0.030252542,0.015751455,0.25636446,0.014174323,0.07565456,0.121024676,0.15432781,0.012183618,0.08595411,0.071171336,0.023089446,0.0895606
52,0.010729912,0.0116895465,0.026017573,0.04104018,0.035336312,0.5618213,0.028095577,0.010262156,0.032453626,,0.013503744,0.17114903,0.036982644,0.011263614
53,0.05648938,0.048955508,0.010774741,0.085827336,0.043208208,0.19357221,0.050781965,0.21132722,0.060346715,0.032297593,0.099273555,0.028633663,0.027970016,0.050541885
54,0.026207257,0.12149635,0.0378618,0.0933897,0.045189764,0.09834615,0.09001421,0.15810604,0.08158042,0.026727915,0.035403278,0.016141264,0.14195609,0.027579756
55,0.0127686905,0.048427198,0.014146105,0.12589662,0.082820654,0.23769604,0.08505175,0.03160118,0.025530988,0.011221872,0.22376123,0.05894402,0.029411487,0.012722185
56,0.047027186,0.033582337,0.04008523,0.061623868,0.029670399,0.0376709,0.09201577,0.024756335,0.12840661,0.075849004,0.22614774,0.108140066,0.051565435,0.043459114
