document,0,1,2,3,4,5,6,7,8,9,10,11,12,13
0,0.021245297,0.013613838,,0.028911006,,,,0.010978371,,0.028469704,0.7576855,,0.022533815,0.08764408
1,,0.03409358,0.011114408,0.036327902,0.75000894,,,0.02822107,0.017988175,0.019504495,0.03781122,,0.02020514,0.016091488
2,0.011180679,0.012255838,0.037318554,,0.7175683,0.023627702,0.043344416,0.020531213,0.034078542,,0.016572533,0.013942043,0.014224054,0.038786612
3,,,0.016410615,0.015443347,0.5839088,0.14240165,0.05944172,0.018486248,0.039084226,0.015515623,0.029690731,0.01056358,0.02037599,0.031761695
4,0.019312726,0.046343315,0.06348651,0.02218652,0.67787,,,0.02497629,0.012881882,0.026267853,0.04047434,0.014543359,,0.034181885
5,0.019146748,0.09676133,0.20106594,0.021001376,0.2034948,,0.029439839,0.0647832,0.018465875,0.030002609,0.049225748,,0.027546965,0.22630538
6,0.03140541,0.027413994,0.05538283,0.026242936,0.011374933,0.13672847,0.036995616,0.019317599,0.21025819,0.017190231,0.054835785,0.027097683,0.012327716,0.3334286
7,0.1507612,0.11727067,0.23956059,0.022804799,0.015647199,0.013130207,0.03480587,0.022349946,0.017526364,0.030096425,0.027375009,0.12348129,0.098511636,0.08667877
8,0.019538213,0.06493578,0.011381106,0.040281184,0.011089347,0.019719906,0.020607296,0.052411444,0.016666641,0.03690092,0.051356263,0.01568846,0.11513095,0.52429247
9,0.4421413,0.07463138,0.18883309,0.020971905,0.01903611,0.012903383,0.042577483,0.027639301,0.05342063,0.018097185,0.016702792,0.02593769,0.03262687,0.024480872
10,,,0.012736773,,,0.7202843,0.057832267,,0.14247905,,0.019441698,,,
11,,,,,,0.6738729,0.015617025,0.020712074,0.21327086,,0.020703562,,,
12,0.033598244,0.18287034,0.10851771,0.019018658,0.019602684,0.025181714,0.11888802,0.011603341,0.10154913,0.015891198,0.11865561,0.042703714,0.016787548,0.18513209
13,0.07131467,0.01396295,0.13815318,0.08649255,0.014612703,0.17058922,0.03281254,0.029237656,0.040128354,0.014799587,0.10928775,0.027040195,0.07311491,0.17845373
14,0.16307963,0.012312689,0.3689463,0.0957042,,0.027170261,0.013532377,,0.015096112,0.043063153,0.04299375,0.01945339,0.15930098,0.025784949
15,0.040031698,0.047327355,0.3574573,0.06397599,0.011968126,0.027158428,0.05063883,0.062104013,0.051157806,0.015547289,0.062431812,0.0941791,0.08368589,0.0323364
16,0.03263517,0.24870248,0.13089746,0.120334275,0.041015707,0.016977921,0.014864064,0.036954347,0.080372065,0.08725727,0.044038158,0.0712361,0.018364092,0.0563509
17,0.17139477,0.053548552,0.3768016,0.02867513,0.036103446,0.017494492,0.024985915,0.017792372,,0.012498923,0.05763969,0.028515069,0.1457175,0.02091581
18,0.09520625,0.038929604,0.16394615,0.07155245,0.019466452,0.08295746,0.04312448,0.014158635,0.07666973,0.09936123,0.08507156,0.05819673,0.08466526,0.066693984
19,0.21608022,0.025391724,0.36428913,0.025780724,0.03513554,0.025352042,0.02451572,,0.012869119,0.017014712,0.029656531,0.04845135,0.10757149,0.058167085
20,0.029942667,0.16059193,0.44444248,0.020475058,0.033342272,0.026165893,0.058770753,0.01165215,0.016017593,0.04578763,0.019249702,0.027382897,0.04423732,0.061941646
21,0.028289964,0.077853695,0.06631444,0.020029979,0.032874092,0.032764897,0.01827108,0.018421322,0.09713785,0.021083033,0.087191306,0.021758217,0.035899166,0.442111
22,0.013416809,,0.18752734,0.016010875,0.013212994,0.09959653,0.01723131,,0.31148234,0.037925202,0.010549081,0.012526356,0.032838196,0.23159923
23,,,0.014810965,,,0.6472579,0.030071713,,0.17064987,,0.043095447,,,0.055348944
24,0.25346196,0.055614688,0.32929993,0.02481361,,0.011261077,0.049977176,0.034454904,,0.047195688,0.05243756,0.02235283,0.0787341,0.022004133
25,0.13493232,0.05362842,0.41602376,0.034564257,,0.010947115,0.014711394,0.015823452,0.0131376935,0.12742881,0.06410437,0.020211002,0.06466156,0.021709077
