document,0,1,2,3
679,0.2935306,0.08020278,0.30518746,0.3210792
680,0.07879195,0.1412325,0.39189672,0.38807884
681,0.19828258,0.1361571,0.4124297,0.2531306
682,0.87864417,0.12134686,,
683,0.1204319,0.26459742,0.36934334,0.24562736
684,0.41631854,0.1241008,0.32189184,0.13768886
685,0.045089927,0.10947885,0.47792673,0.36750448
686,0.20096001,0.28919044,0.39103633,0.11881317
687,0.7415422,0.14338727,0.04657976,0.06849077
688,0.46632165,0.06536482,0.3117601,0.15655342
689,0.08177817,0.10972054,0.42360768,0.3848936
690,0.5606147,0.10366433,0.25327143,0.08244957
691,0.4846623,0.06546782,0.24965137,0.20021848
692,0.43732247,0.11446876,0.23058417,0.21762463
693,0.7308309,0.051915936,0.10042921,0.11682396
694,0.28024235,0.19247364,0.3399529,0.18733114
695,0.6961983,0.05633798,0.15044133,0.09702243
696,0.47529465,0.034493756,0.25900954,0.23120199
697,0.10870114,0.18419516,0.47957548,0.22752817
698,0.8317675,0.12623951,0.027901208,0.014091773
699,0.48240644,0.11074521,0.27195528,0.13489312
700,0.39210236,0.06667738,0.4048252,0.13639504
701,0.47313994,0.021841096,0.13975416,0.36526477
702,0.42868575,0.12444807,0.18810254,0.2587637
703,0.2460568,0.15212312,0.3580636,0.24375646
704,0.44728252,0.22310407,0.286602,0.04301146
705,0.27295262,0.06380749,0.52043706,0.14280277
706,0.48972708,0.10009392,0.28330034,0.12687865
707,0.97753936,,,0.012884542
708,0.6858335,0.13956587,0.12865978,0.045940846
709,0.31063932,0.060401827,0.3458267,0.28313214
710,0.33716288,0.33619,0.1393205,0.1873267
711,0.6148762,0.06686895,0.19931012,0.11894471
712,0.6638327,0.030464428,0.12750643,0.1781964
713,0.8115353,0.013478504,0.12877598,0.046210155
714,0.07127457,0.35863253,0.41354212,0.15655075
715,0.5257684,0.07343736,0.16645174,0.23434253
716,0.9851616,0.011850522,,
717,0.8711229,,,0.11577973
718,0.53582495,0.2183974,0.12441435,0.12136326
719,0.3385655,0.08638713,0.32008618,0.25496122
720,0.72096235,0.021306386,0.10285936,0.1548719
721,0.88961905,0.06887812,0.041497923,
722,,0.6734508,0.19141626,0.13509955
723,0.11317174,0.09046105,0.5491151,0.24725215
