document,0,1,2,3,4,5,6,7,8,9,10,11,12,13
60,0.13004418,,0.28019005,,,0.027393375,,0.116020866,,,0.4298871,,,
61,,,0.35100207,,,,,,0.3681586,,0.24594657,,,
62,,,,,,,,,,,0.30860543,0.68170714,,
63,,,0.038861994,,0.78598475,,,0.03176786,,0.08874356,0.044053994,,,
64,,0.6263414,,,0.16941813,,,0.032257706,,,0.033707406,0.09103463,0.02756958,
65,,,,0.5444657,0.43157816,,,0.01541463,,,,,,
66,,,,0.30352414,0.48889083,,,0.026389772,,,0.1546566,,,
67,0.10314298,,0.46331173,0.053753205,0.12386781,,,0.051186204,,0.08551931,0.10801842,,,
68,0.12632142,,0.30763257,,0.054330856,0.013661484,,0.13050085,,0.20227651,0.10745458,,,0.047200784
69,,,0.016991561,0.39206114,0.5600401,,,,,,0.02587683,,,
70,,,,,0.18495485,,,0.2065329,,,0.57362825,,,
71,,,0.24758671,0.03079008,,,,0.113098755,,,0.57620335,,,
72,,,0.2860471,0.26951867,0.07736375,,,,,0.15024991,0.20344979,,,
73,,,0.35085756,,0.03208613,,,0.24490596,,,0.27000135,0.08914307,,
74,0.039997138,,0.08902872,,0.10540294,0.024924695,,0.12859361,,0.17740476,0.41718343,,,
75,,,,,,0.014262322,,0.98520356,,,,,,
76,,,0.1815429,0.17628129,,,,0.1919031,,,0.41885328,,,
77,,,,,,,,,,,0.3473292,0.6379414,,
78,,,0.546503,,,,,0.3118005,0.10294359,,,,,
79,,,0.154242,0.1460422,,0.043977525,,,,0.23478226,0.3351043,,,0.062743224
80,,,0.11958021,0.05829313,,,,0.14460519,0.4582462,0.09699441,0.103038356,,,
81,,,,0.12935732,0.14002725,,,,0.5007277,,0.201196,,,
82,0.05644005,,0.47606573,0.077387914,,,,0.17021154,,,0.2039648,,,
83,0.025757229,,0.019728478,0.11272191,0.14197797,,,0.0874199,,0.20454575,0.38847566,,,
84,,,0.1741091,0.06454515,0.32978767,,,0.09964245,,0.1372618,0.16968578,,,
85,,,0.3018575,,,,,0.23140474,,0.26819456,0.1653916,,,0.0121345585
86,0.15982555,,0.32330585,,,,,0.12362822,,0.19634348,0.17502329,,,
87,,,0.5187989,,,0.0243606,,0.11059104,,0.17254825,0.09378403,0.06392961,,
88,,,0.27759373,0.051629815,,,,0.1359009,,0.11935926,0.1171517,,,0.2778972
89,,,,0.6083706,0.3561865,,,,,,0.018189728,,,
90,,,,0.587918,0.3968834,,,,,,0.011823207,,,
91,0.05498784,,0.1375623,0.10662143,,,,0.067574896,,0.54168934,0.067734286,,,
92,,,0.107482284,,0.16465345,,,0.39123333,,,0.3021161,,,
93,,,,,0.63201463,,,0.107834935,,0.078829154,0.1600674,,,
94,,,,,0.11539772,0.06539721,,0.15430848,0.16721727,0.31166768,,0.16302331,,
95,,,,0.32499382,0.5940385,,,,,,0.06242075,,,
96,0.094579645,,0.23935568,,,0.045608405,,0.050936345,,,0.24356635,,,0.30595928
97,,,,0.012492845,,0.015717471,,,,,0.46219006,0.4192472,0.08027716,
98,,,0.24785022,0.069022544,0.0698789,0.02877394,,0.17321889,0.28555435,,0.10877383,,,
99,0.074185014,,,0.25066206,0.37371308,0.011974882,,0.06485419,,,0.17144693,0.030013274,,
100,0.0223828,,0.15031123,0.02045614,,0.033224516,,0.32103467,,,0.2955124,0.13431142,,
101,0.031068781,,0.53754354,,,,,0.07233831,0.16113807,,,,0.08492221,0.08661753
102,0.02630007,,0.6407143,0.085716754,0.06372192,,,0.1676521,,,,,,
103,0.04279624,,0.3861544,,,,,0.33773375,0.01640388,,0.066944145,0.12589222,,
104,,,0.5785051,,0.1333076,0.019425077,,0.090765916,,,0.15237893,,,
105,0.049937215,,0.22955564,0.101625696,,,,0.1289809,0.2151839,0.17671466,0.08169127,,,
106,0.058422156,,0.5055385,,0.098747745,,,0.1390273,0.09951824,,,0.08625336,,
107,,,,0.39745593,,,,0.16631827,,0.076114036,0.33730116,,,
108,0.085910596,,0.5615281,0.04605289,,,,,0.089279905,,0.056051552,,,0.14681523
109,,,,0.13355406,0.7795505,,,0.034461107,,,0.042654157,,,
110,,,0.4931016,,0.031985797,0.023785364,,,,0.15066674,0.13656636,0.13565734,,
111,,,0.45681787,,0.06806729,,,,0.17040521,0.062292192,0.18417723,0.040486965,,
112,,,,0.045245495,,,,0.09383055,,0.3464147,0.48199514,,,
113,,,0.5698883,0.12311793,,,,0.08198681,,,0.03438247,0.047332257,,0.12591004
114,,,,0.121155195,0.5713511,,,0.0660987,,0.05502844,0.17017375,,,
115,,,0.34574562,,0.03155816,,,,,0.16444162,0.103877604,,,0.33434558
116,,,0.17744622,0.1067058,0.36479026,0.02363395,,,0.066597,,0.20741738,0.041294087,,
117,,,,,0.8054418,,,,,,0.15108931,,,
118,,,0.18420754,0.08944679,0.13994345,,,0.13878879,,,0.28091037,,,0.15199023
119,0.07443636,,0.5443802,,0.021233141,,,0.12668864,,0.17590748,0.04752748,,,
120,,,,,0.03828114,,,,0.48673388,,0.14736201,,,0.29691505
121,0.11192787,0.19645177,0.23207279,,,,,0.20162243,,,0.1665144,,0.0334309,0.037794366
122,,,,0.43269086,0.47790933,,,0.040052813,,,0.035299167,,,
123,,,0.042375915,,0.45365667,,,0.059304338,,0.1288932,0.2970541,,,
124,,,,0.24428557,0.6536931,,,,,0.064231284,0.017772708,,,
125,,,,0.031421926,0.051974222,,,,,,0.4620928,0.23809347,0.20815031,
126,,,,,0.17143752,,,,,0.6053188,0.01365138,0.20732611,,
127,,,,,0.61166155,,,,,0.087166555,0.27418453,,,
128,,,,0.35592628,0.5590919,,,0.032955367,,,0.042403106,,,
129,,,,0.37383315,0.48732203,,,0.058558904,,0.03282541,0.03529131,,,
130,,,,,,,,,,,0.36971405,0.5147383,0.1131539,
131,,,0.04653337,0.16396989,0.49182087,,0.1045261,0.04992813,,,0.06451217,0.05688455,,
132,,,,0.24952206,0.64278954,,,,,,0.09860775,,,
133,,,0.4205915,,,,,,,0.37873283,,,,0.16462515
134,,,0.6159547,0.067018926,,,,0.10865284,,,0.10290626,0.07511537,,
135,,,0.60594976,0.24474537,0.072496325,,,0.06255633,,,,,,
136,,,0.138214,0.20134658,0.32053244,,,,,,0.31319287,,,
137,0.051680043,,,0.16700724,0.54647386,,,0.05984092,,0.017474232,0.14281303,,,
138,,,,0.29115465,0.15864515,0.020422837,,0.09932024,0.2726929,0.11885138,0.022342002,,,
139,0.056588784,0.24945188,0.3249768,0.030077972,,0.029000478,,,,,0.20895365,,0.079400726,
140,,,,0.12496857,0.101063915,,,0.09407159,,,0.5537777,0.09536786,,
141,,,,0.5147419,0.30048802,,,,,0.08253445,0.07566822,,,
142,,,,0.33014837,0.6398651,,,,,,0.023955088,,,
143,,,,,0.5162076,,,0.1631805,,,0.28321758,,,
144,,,0.5363452,0.20099942,0.042399842,,,,,,0.082842164,,,0.11931591
145,,,0.2175863,0.18199521,0.34318864,0.010014223,,0.013760239,,,0.21909766,,,
146,0.015396173,,,0.39704522,0.40290606,,,0.07170859,,,0.098130025,,,
147,,,0.06734438,,,,,0.14099164,0.6914538,,0.070615456,,,
148,,,,0.04513599,,,,,0.7843972,,0.13867746,,,
149,,,0.054990396,0.54511744,0.24418858,,,0.07334591,,,0.07526457,,,
150,0.013657683,0.09170502,,0.3750505,0.38638029,0.028711038,,0.07925861,,,,,0.022390492,
151,,,,0.21787912,0.44460246,,,0.11882963,,,0.08966792,,,0.117897846
152,,,,0.40748626,0.2971895,0.011986247,,,,0.11962652,0.141666,,,
153,,,0.5625044,0.3549271,,0.013835205,,,,,0.046856914,,,
154,,,,,0.69819045,,,0.10914199,,,0.17536782,,,
155,,0.06738157,,0.33914018,0.44988412,,,0.05334568,,,0.07871647,,,
156,,,,0.32792628,0.5182941,,,,,,0.14307322,,,
157,,,0.5942415,0.04361878,,0.02867943,,,,,0.30095652,,,
158,,,,,0.1857997,,,0.22950506,,0.20250884,0.3235013,0.0361865,,
159,0.052266456,,0.36999103,0.03393348,,0.03199467,,0.121871084,,,0.37320116,,,
160,,,0.43013725,0.15380366,0.064732835,0.03159524,,0.14204194,0.1421565,,0.023119034,,,
161,,,,0.28296223,0.3244623,,,,,,0.19824506,0.18686931,,
162,,,0.039879728,0.33562818,0.44954777,0.016405975,,0.14691612,,,,,,
163,,,,0.73132515,0.23093385,,,,,,0.03447074,,,
164,,,,0.22315858,0.38672945,,,,0.12849437,,0.23254582,,,
165,0.12022252,,0.18070915,0.04322,0.07276926,,,0.04359165,,,0.07286674,0.10467561,,0.34523678
166,,,0.06802345,0.050454885,,0.05368848,,0.6633494,,,0.1468455,,,
167,,,,,0.41926426,0.023056338,,0.058562286,,0.19492596,0.27302653,,,
168,,,0.13399918,,0.037291806,0.024130244,0.07445449,0.22671244,0.0465267,0.32510045,,0.052011944,0.07251124,
169,0.02461049,,0.15471545,0.035014205,,,,0.1421726,0.3757082,0.1428155,0.07853239,,0.030220281,
170,,,,0.09112361,0.6615449,,,0.10773067,,,0.12240346,,,
171,0.040072028,,0.33259094,0.031423334,,0.054146204,,,,0.16472194,,,,0.35545075
172,0.03222905,,,0.057431813,,,,,,,0.081882365,0.10321175,,0.6945167
173,,,,,0.292547,,,0.29917878,,,0.37443298,,,
174,,,,,,0.015266247,,,0.08608427,,0.087971464,0.055433914,0.74738,
175,,,0.21250074,,,,,0.21422276,0.3294547,,0.13929757,,0.03688256,0.04065566
176,0.042651895,,0.11926138,,,0.010786891,,,0.025219444,,0.31909978,0.26887992,0.17420225,0.037769485
177,,,0.4997922,,0.033823397,0.05517376,,,,0.22549915,0.15887697,,,
178,,,0.10624341,0.117606595,,,,0.09026745,,0.07544606,0.579784,,,
179,,,,,0.06244392,,,,,,0.88068783,0.041281313,,
180,,,,0.35315204,0.61550975,,,0.01906598,,,,,,
181,,,,0.36311015,0.44544464,,,0.08213311,,,0.07276812,,0.023430401,
182,,,0.104085006,,0.7385297,,,,,,0.13914098,,,
183,0.020919994,,0.2076948,0.35802,0.26682657,,,0.07048978,,,0.059345398,,,
184,0.02587961,,,0.24966997,0.683493,,,0.012229092,,,0.022481047,,,
185,,,0.47186944,,0.10005316,0.035523035,,,0.10978213,0.107120916,0.14993067,,,
186,,,0.56283075,,,,,0.120976865,0.12371045,0.08069909,0.088985816,,,
187,,,0.06131375,0.23550825,0.13211186,0.025673227,,0.094834104,0.11357447,,0.3198767,,,
188,,,0.4432928,0.038497824,,,,,0.35335383,,0.13019457,,,
189,,,0.017494978,0.42898002,0.28254557,0.015509218,,,0.12586254,,0.115264714,,,
190,,,,0.17903927,0.1145164,,,0.06656766,,,0.34601045,,,0.2658595
191,0.027663061,,0.056068167,0.3466053,0.36794522,,,,,,0.12232867,,,0.06772054
192,,,0.30660763,,,0.016305506,,,0.48751634,,0.156185,,,
193,,,0.71322757,0.09130868,0.06536715,0.01962846,,,,,0.096097805,,,
194,,,,,0.689138,,,,,0.017167153,0.2729947,,,
195,,,0.31373554,0.032995913,0.35215816,,,,,,0.2787677,,,
196,0.062257916,0.087427646,,0.02270873,0.14509982,,,0.18730861,,,0.4697747,,,
197,,,0.3887934,0.11395896,,,,0.37000313,,,0.09730435,,,
198,0.07476544,,0.16311514,0.070000954,,0.043495633,,,,,0.35123473,,0.09246012,0.18174325
199,,,,0.25064394,0.36466715,,,0.13576722,,,0.12639537,,,0.09930757
200,0.035546202,,0.3964634,0.040407725,,,,0.15579996,0.16037516,,0.19530004,,,
201,,,0.42321685,,0.067873314,,,0.17855592,,,0.29914102,,,
202,,0.085805684,0.44810176,0.13550133,,0.047663122,,0.09895546,,,0.06971219,,,0.09737479
203,,,0.36105177,,,0.023162354,,0.09829934,0.337525,,0.05094869,,0.10523406,
204,0.085377194,,,,,,,0.15680802,0.4911205,,0.23861307,,,
205,,,0.026666062,0.034880526,,,,0.6446591,,,0.26367098,,,
206,,,0.15562798,0.12531568,,,,0.16914514,0.2796909,0.060264356,0.13110848,0.059931755,,
207,,,,0.059054557,0.44264773,,,0.04523795,0.18891686,,0.2397755,,,
208,,,,,,,,,,,0.58915585,0.4015201,,
209,,,0.10417429,,0.6916118,,,0.07098997,,,0.10837765,,,
210,,,0.2028239,,0.10399793,,,0.19554895,,0.10747852,0.27502134,0.09209529,,
211,0.14413086,,0.223552,0.0789072,,,,0.06126843,,,0.23159121,,,0.24122377
212,,,,0.20999327,0.7070806,,,0.016912082,,,0.060508065,,,
213,,0.15394273,0.14316463,,,,,0.18782638,,,0.22783226,,,0.2626502
214,,,0.23406437,0.36608177,0.032992594,,,0.197712,,0.12937619,0.027132267,,,
215,0.034949593,,,0.22901389,0.6141323,,,,,,0.1054933,,,
216,,,,0.16223,0.69255453,,,,,,0.13418414,,,
217,,,0.31379357,0.062271126,,,,0.2696675,,0.32174665,,,,
218,0.07603573,,,0.6150787,0.040408265,,,0.06121805,,,0.10138143,0.03078563,0.061958816,
219,0.043910224,,,,0.026063168,,,0.6637901,,,,0.23712589,,
220,0.074582845,,0.47438666,,,,,,,0.10907631,0.14968632,0.06072475,,0.116554394
221,,,,0.2414903,0.3091216,,,0.16832267,,0.044144034,0.20633292,,,
222,,,0.32598594,0.28571507,0.11518507,,,,0.14072926,0.052227594,0.03520449,0.03507792,,
223,,,0.18140648,,0.07546195,,,0.14253457,,,0.4145375,,,0.16530895
224,0.15053745,,0.16543205,,,,,0.26836416,,0.16483693,0.09186288,,0.136884,
225,,,,0.084695235,0.18208481,,,0.7041185,,,,,,
226,0.13063942,,0.27604413,,0.083611436,0.026655922,,0.055370893,0.09367109,0.11075523,0.20909575,,,
227,,,,0.14749534,0.7874052,,,,,,0.059643637,,,
228,,,0.6068118,0.15229963,0.06284434,,,,,,0.15560423,,,
229,,,,,0.08058779,,,0.3302792,0.12675111,0.10295186,0.06637698,,,0.2725778
230,0.022172207,,0.18276593,,,,,0.4725212,0.3058691,,,,,
231,,,0.15308647,0.06856339,,,,,0.25869974,0.098491125,0.23189875,,,0.16901748
232,,,0.31201407,,0.050074723,,,0.20417488,,0.18651243,0.08494685,0.14214742,,
233,,,0.19982864,0.016299441,,,,0.3958894,0.07635945,,0.08273508,,,0.21623266
234,,,,0.59866613,0.21444969,0.014530004,,,,,0.15885977,,,
235,,,,0.08675386,0.49433297,,,,,,0.31813073,0.061697472,,
236,0.011182202,,0.18501271,0.024077158,0.015824514,,0.19722904,0.10611397,0.07295371,0.24680129,0.11977796,0.016920099,,
237,0.017198734,,,,,0.08632552,0.24976322,,0.4510052,0.04006477,0.034443423,,0.11712736,
238,,0.017191859,0.058275286,,,0.010645834,0.04177337,0.020951532,0.34566766,0.025438894,0.01621969,0.023881577,0.06289143,0.3645381
239,,,0.07031276,0.07953223,,,0.037163023,,0.31919175,0.029252453,0.026099961,,0.032466,0.39570966
240,,,0.08437301,0.01898821,,,0.10231308,0.04140765,0.43897983,,,,,0.30237418
241,,,0.017365025,,0.09928545,0.09827991,0.02994521,0.16841364,0.011196238,0.2311618,0.14874919,0.020200469,,0.17248902
242,,0.35662165,0.04848072,,,,0.09372598,0.17533633,0.029323587,0.033930562,0.11597029,,0.018695267,0.10230526
243,0.011048071,,0.020379243,,,,,0.11975144,0.07685945,0.38100645,0.2514425,,0.053904388,0.0794236
244,,0.076473355,0.032811243,,,,0.07660262,0.08636521,,0.31856772,0.32433006,0.017296365,0.015431806,0.05138841
245,,0.03955527,0.06402851,,0.08566666,,0.12530346,0.1777944,,0.22620873,0.09214788,0.059451435,,0.113825366
246,,,,,0.15005636,,0.1706,0.07491887,0.014598754,0.12473303,0.22931732,,0.03542506,0.19899578
247,,0.042088673,0.040568244,0.028877147,0.27279815,,,0.07147569,,0.24346924,0.14810202,0.026311558,0.019336605,0.0863786
248,0.011878409,0.14223279,0.061174735,,,,0.011216023,0.09861929,0.07050936,0.19545276,0.18120925,0.03554842,,0.16988397
249,,,,0.4939018,0.43227413,,,0.013943772,,0.03168767,0.017107775,,,
250,,,,0.1362013,0.4503915,,0.05230699,0.14267424,0.032048725,0.05233119,0.029135007,0.025966784,0.010985638,0.058167472
251,0.012279902,0.12723465,,0.021715952,0.17129086,,0.18679258,0.09564252,,0.18025006,0.12949012,0.06658157,,
252,,0.042546015,0.04226947,,0.19360304,,0.07477395,0.04022248,,0.35166097,0.18386863,,0.05637947,0.0115735
253,,0.030867953,0.037854765,0.010323548,0.011660577,,0.020871764,0.1988571,0.061774723,0.14093551,0.25206035,0.022925105,0.0122427605,0.19191206
254,,0.19823717,0.08317979,0.045815412,0.107712105,,0.04135971,0.04718515,0.03416169,0.1429736,0.07084981,0.052176837,0.014309959,0.16193755
255,0.012512145,,,,0.13824473,,,0.04867581,,0.4168821,0.22735344,0.043197226,0.05113425,0.06063264
256,,0.041538388,,,,,,0.32482126,,0.16325974,0.13662638,0.027349286,0.055420525,0.2409306
257,,0.021278638,,,,,0.07253257,0.08271309,0.0398715,0.2582067,0.29458582,,0.07688416,0.13911869
258,0.010473607,,,,0.32453617,,,0.09072914,,0.32992542,0.14067239,0.031747654,0.025542732,0.04586156
259,,0.06112625,0.02793595,,0.0319368,0.011273277,0.04509666,0.105267316,0.0147425,0.24561536,0.22115257,,0.07408321,0.16134515
260,,0.012116174,0.016828422,,0.013169007,,0.14261888,0.16064946,0.05635057,0.20568326,0.23234898,0.04914587,0.0512024,0.05953029
261,,0.01634215,,,0.029651126,,0.06653421,0.13952066,,0.23555861,0.3368541,,0.014055829,0.14932847
262,,0.088949665,,0.031791724,,0.010200941,0.04511601,0.10896649,0.06762028,0.24752979,0.23499857,,0.06318591,0.100093454
263,,,,,,0.042108376,0.08170407,,,0.024706177,,,0.782542,0.05180729
264,,,,,0.03226855,,0.050520573,0.16349411,,0.45340842,0.16114156,,0.07746679,0.051507164
265,,0.03103852,0.10588845,,,,0.020018097,,0.17936687,0.13518347,0.10373271,0.026710773,0.027075611,0.3554878
266,,0.10901407,,,0.261433,,0.09509842,0.16562153,,0.13543794,0.121319234,0.012573456,0.03456803,0.059084874
267,,0.32656112,0.026433738,,0.0801245,,0.06550517,0.12544647,,0.1206039,0.17308608,0.03656817,,0.029050315
268,,,0.061614368,,,,,0.08234021,0.14653946,0.38266304,0.19047816,,0.12982643,
269,,0.014994788,0.02175225,0.55159366,0.2713236,,0.023410726,0.041497387,,0.014204755,0.030313177,,,0.014432845
270,,,0.037067223,0.014412581,,,0.16433169,0.05569462,0.017590292,0.3462724,0.20257543,0.049373697,0.01844951,0.08445381
271,,,,,,,0.051406413,0.20104341,,0.26081827,0.31671542,0.013087148,0.030317742,0.11620515
272,,0.07271553,,,0.01911002,,0.01848848,0.1969555,,0.29552236,0.2352977,0.068028055,0.015604937,0.07248257
273,,0.067498535,,,0.4651506,,0.049052317,,0.031289477,0.14725055,0.13122468,,0.03368425,0.06619077
274,,0.03300236,0.04540276,0.45469505,0.31738344,,,0.03665146,,,,,,0.083076954
275,0.014025094,0.071983166,0.018943386,,0.058320943,,0.024548192,0.12550528,,0.43589258,0.18902014,0.020752411,0.04046031,
276,,0.015381022,,,0.023771744,,,0.12523106,0.07223507,0.4687873,0.12058828,0.034790058,0.08817036,0.04184733
277,,0.16448382,0.021243276,,0.03159274,,0.09814558,0.096090004,0.07542496,0.31730562,0.12169847,0.013856838,0.027621862,0.032213356
278,,0.048595972,0.023381306,,,0.012137014,0.08189263,0.110688746,0.018907072,0.30880204,0.15517518,0.030947242,0.050323386,0.15871912
279,,0.013221881,0.06508941,0.029654827,0.07776995,,0.06615745,0.13234262,0.020708581,0.31438896,0.22069554,,0.043121323,
280,,0.047860935,,,0.013204928,,,0.055780727,0.027572215,0.35903326,0.22134034,,0.044102363,0.19855238
281,0.01464361,0.07166767,,,0.17859109,,0.024527073,0.06857198,0.074311666,0.28536153,0.17577557,0.038987294,0.024348212,0.038474463
282,0.015295521,0.19917901,0.04380973,,,,0.013363024,0.12865727,,0.20758034,0.17247817,0.038078446,,0.16598335
283,,,,,,,,0.08400291,,0.43096545,0.18875436,,0.08069736,0.20080994
284,0.01168916,0.052092392,0.033314116,,,,,0.11269452,0.060885,0.34802118,0.22472957,0.082677506,0.04423085,0.028949019
285,,0.029012155,,,,,0.0103006195,0.051599007,0.054513145,0.50014156,0.11261854,,0.11946203,0.12058252
286,,,,0.013698323,,,0.11469949,0.39404327,,0.016630353,0.20134638,0.06382923,,0.18529661
287,,0.018288005,,0.016336877,,,,0.090416126,0.039646577,0.22078742,0.4901265,,,0.11342197
288,,,,,0.014658667,0.084263936,0.036788482,0.150822,0.020755371,0.22476831,0.17221962,0.02381577,0.03324428,0.23375836
289,0.013871842,0.033355042,,0.017917877,,,0.04051236,0.14130601,,0.29448122,0.2104435,0.023149604,0.048984036,0.16041726
290,,0.04892324,0.025251636,0.048399176,0.030888785,,,0.22675411,,0.13505456,0.1744056,0.024109386,0.010122552,0.2625085
291,,0.034085028,0.040546235,,,,0.15319131,0.054310557,0.12900585,0.1868507,0.20134708,,0.02190285,0.177972
292,0.010362875,0.080891564,,,0.053924084,,0.04671016,0.18252134,0.015779441,0.22917306,0.26045427,0.010206846,0.03327308,0.07295225
293,,0.07876688,,,0.013660613,,0.06854823,0.08032172,0.01679576,0.40651065,0.20037742,0.03627589,0.06159281,0.03658516
294,,,0.021351757,0.020643305,,,0.19029151,0.12604742,0.017938087,0.26483598,0.24571705,0.01939822,,0.08560716
295,,0.060313094,0.06207244,0.35286617,0.19682057,,0.014326453,0.09485493,,0.07035527,0.076595895,0.012461787,,0.045700137
296,,0.033686034,0.011384891,0.3322992,0.18390729,,0.064011015,0.04037119,0.13055347,0.051656675,0.059193265,0.015605617,0.014542423,0.059893187
297,,0.014380836,,,,,0.09900802,0.124036275,,0.31598157,0.20264523,0.0234798,0.073107325,0.14639935
298,,0.17709467,,0.017605783,,,0.16999295,0.28717324,,,0.13703755,,,0.1986836
299,,0.052140765,0.1888298,0.10432793,0.03469378,,0.05033125,0.025486896,0.10362371,0.080163814,0.026017256,0.023711532,,0.3056247
300,,0.07944219,0.056569755,,,,0.06618453,0.07982959,0.084198125,0.2552276,0.1381081,0.031277962,0.0251042,0.18360196
301,,,0.03109335,,,,0.020797148,0.0842838,0.050468177,0.33534053,0.22370414,0.02387598,0.07445653,0.15142559
302,,0.067048,0.07155493,,0.057406638,,0.13094445,0.1868649,0.025327612,0.05273549,0.080179386,0.049742207,,0.2665423
303,0.024210237,,0.16741502,0.010119725,,,,0.031774133,0.39741585,0.025240332,0.036359586,0.019210797,0.014208724,0.24453846
304,,,0.31329155,0.2284962,,,0.057296857,,0.32867306,,,,0.05782655,
305,,0.071131185,0.39375305,0.05202643,0.019817378,0.01541282,0.02980844,,0.174593,0.05369475,0.013065213,0.014692999,,0.15502836
306,,,0.076305844,,0.020489557,0.09221712,0.039104734,0.07973313,0.14696473,0.35103226,0.08332874,0.029034568,0.039478905,0.034825344
307,,,,,0.1083375,,0.04423287,0.11779344,0.027532665,0.29839483,0.22199608,,0.07077319,0.09257871
