document,0,1,2,3,4,5,6,7,8,9,10,11,12,13
0,,0.047239136,,0.75263,,,,0.011456721,0.03440585,0.06302267,0.017809628,0.024297217,,0.021054309
1,0.026197514,0.03181001,,0.033231694,,,0.024775272,0.010479993,0.013450124,0.033460442,0.011222013,0.051599547,0.723858,0.017742619
2,0.022062002,0.050210997,0.050893582,0.018736208,0.014854859,0.034485966,0.022373222,,,0.029554408,0.013265317,0.014929781,0.6958466,0.0134709
3,0.02071452,0.026214404,0.085172236,0.032520834,0.1120888,0.01432008,,,0.014682801,0.042999245,,0.035644528,0.5696167,0.01932475
4,0.024345366,0.027825784,,0.035361435,,0.05487661,0.032198716,0.030558249,0.018214438,0.04403563,0.018908544,0.03259673,0.6660969,
5,0.049829196,0.20081292,0.023805209,0.04697313,,0.16609587,0.13038711,,0.03220482,0.07665182,0.011773411,0.044253714,0.17931674,0.023183428
6,0.017844511,0.14217846,0.16257581,0.054924026,0.04848468,0.049942136,0.023495035,0.026473125,0.017332336,0.37255308,0.029969027,0.029885277,0.011399373,0.012943137
7,0.022758277,0.066892736,0.023741275,0.028017623,0.013873199,0.26810613,0.048102587,0.22787343,0.03746662,0.058322106,0.08295751,0.017065145,0.014001937,0.09082143
8,0.025306102,0.42542735,0.020630637,0.049400497,0.016947707,0.010992154,0.028102096,0.01966197,0.036528293,0.17647322,0.016915489,0.058163013,0.010416868,0.105034634
9,0.03153409,0.019916339,0.057585623,0.018592717,0.010719933,0.22241083,0.07435355,0.06731595,0.019223778,0.03235731,0.3757513,0.027918985,0.01726641,0.025053184
10,0.011904618,,0.38911405,0.024626402,0.49040958,0.013487395,,,,0.033147655,,,,
11,0.02288163,,0.29428458,0.036994986,0.5256333,,,,,0.06786234,,,,
12,0.012217787,0.13521816,0.12938726,0.12528044,0.018891696,0.08292013,0.1919358,0.09726205,0.021355575,0.09707036,0.03528011,0.019272434,0.01692521,0.016983045
13,0.02235596,0.08240101,0.050630476,0.107398935,0.14248209,0.14103308,0.01807828,0.020398771,0.018369319,0.16359986,0.054958522,0.098754615,0.015409323,0.06412973
14,,0.014123122,0.013815571,0.043182313,0.025830591,0.34834975,0.015145174,0.023658067,0.03314571,0.04176197,0.11120306,0.18228939,,0.13341536
15,0.06908938,0.01760236,0.056160048,0.065763034,0.02440973,0.32533234,0.055154275,0.10127462,0.019089302,0.052073084,0.032548256,0.10332031,0.011941962,0.06624132
16,0.040865727,0.03558169,0.015779985,0.04463785,0.020753255,0.09029431,0.19090663,0.19018005,0.08414318,0.11246592,0.030400068,0.08869114,0.038044237,0.017255994
