document,0,1,2,3,4,5,6,7,8,9,10,11,12,13
0,,,,,,,,,0.2857253,0.13526973,0.5630185,,,
1,,,,,,,,,0.09839388,0.18309236,0.7018966,,,
2,0.4050295,,,,,0.13822055,0.24601828,,,,,,0.014524917,0.1655266
3,,,,,,0.35480514,,,,0.03174198,0.4784287,,0.10328122,
4,,,,,,,0.055573896,,,0.067296945,0.83981764,,,0.013619144
5,0.47795102,,,,,,,,0.23872449,0.05416884,,0.023827856,,0.17970143
6,,,,,0.37179053,0.60788095,,,,,,,,
7,,,,,0.8142233,,,,,,,,,0.14930454
8,,,,,0.011946478,0.6266343,0.06733411,,,,0.16249165,,,0.12671855
9,0.01228273,,,,0.07981626,0.581558,,0.21744244,,,,0.02695109,,0.08107945
10,,,,,,0.4614339,0.09863939,0.31523654,,,,0.012867344,,0.09429506
11,,,,,0.06399797,0.45847952,0.051979017,0.24194713,,,,0.035549805,,0.1451875
12,,,,,,,0.029130725,,,0.16809677,0.7963548,,,
13,,,,,,,0.04177101,,,0.1698978,0.7809616,,,
14,,,,0.016991846,,0.064065255,0.40681776,0.03246706,,0.17530648,0.11729167,,,0.1629977
15,,,,,,0.027589098,,,0.13461953,0.12629999,0.67249054,,,0.035032947
16,,,,,,,0.14771636,,,0.15852225,0.6665714,0.014479641,,
17,,0.11197043,,,,0.1289573,0.1235943,,0.12014616,,0.49247164,,,
18,,,,,,0.03785949,,,0.08733038,0.08536682,0.77664065,,,
19,,0.27544487,,,,0.099961795,0.0842822,,,0.013378363,,,0.3686384,0.15013295
20,,0.34442037,,0.013606373,,0.16084008,,,0.058233164,0.066555694,,,0.21004602,0.1216985
21,,,,,0.02893484,0.07578564,0.07056681,,0.1205221,0.14499748,0.54391867,,,
22,,,,,,0.18168841,,,0.04272864,0.07198002,0.68305266,,,
23,,0.07582879,,,,0.06190248,,,,0.064579174,0.78025526,,,
24,,,,,,0.58025867,,,,0.061373234,0.32763192,,,
25,,,,,,0.030517299,0.10576362,,,0.14252217,0.7113913,,,
26,0.37808046,,,,,,0.27837664,0.03402622,0.2768321,,,,,
27,,,,,0.034040745,0.10826177,,,0.2345903,0.021405224,0.5269373,,,0.065728545
28,,,,,,0.12890927,0.09400255,,,0.08108324,0.67610985,,,
29,0.5206349,,,,0.15423757,,,,,0.03384107,0.050593995,,,0.22514229
30,,,,,,0.30120778,,,0.1808339,0.043264817,0.3813676,0.062836215,,
